task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,9.781,10.0,10.0,10.0,10.05,9.99,10.16
T3,10.571,5.0,5.0,5.0,5.06,5.0,5.03
T4,10.846,2.0,2.0,2.0,1.97,2.02,2.03
T3,15.846,5.0,5.0,5.0,5.05,5.08,5.01
T4,20.283,2.0,2.0,2.0,2.01,1.99,2.0
T1,23.159,10.0,10.0,10.0,10.14,10.08,10.08
T4,28.594,2.0,2.0,2.0,1.97,2.0,2.01
T3,32.955,5.0,5.0,5.0,4.93,5.02,4.94
T1,34.263,10.0,10.0,10.0,10.1,10.16,9.93
T3,34.952,5.0,5.0,5.0,5.08,5.05,4.93
T4,35.398,2.0,2.0,2.0,1.99,2.01,2.0
T3,46.558,5.0,5.0,5.0,4.96,5.07,5.06
T1,47.71,10.0,10.0,10.0,10.07,9.85,10.12
T1,47.919,10.0,10.0,10.0,10.12,9.93,10.15
T2,55.415,15.0,15.0,15.0,15.09,15.01,15.13
T4,65.444,2.0,2.0,2.0,2.03,2.02,1.98
T3,67.172,5.0,5.0,5.0,5.08,5.04,5.0
T4,68.783,2.0,2.0,2.0,2.03,1.99,1.99
T2,76.29,15.0,15.0,15.0,15.07,15.26,15.24
T3,83.694,5.0,5.0,5.0,4.93,5.07,4.99
T1,84.26,10.0,10.0,10.0,9.98,9.92,10.02
T3,118.335,5.0,5.0,5.0,4.99,4.93,5.06
T1,121.79,10.0,10.0,10.0,9.95,9.89,10.11
T2,122.141,15.0,15.0,15.0,15.25,15.12,14.86
T4,126.963,2.0,2.0,2.0,2.0,1.99,1.97
T1,132.92,10.0,10.0,10.0,10.16,10.06,9.9
T1,141.767,10.0,10.0,10.0,9.87,10.08,9.9
T2,151.883,15.0,15.0,15.0,15.23,15.12,15.16
T3,152.226,5.0,5.0,5.0,5.07,4.96,5.05
T2,154.19,15.0,15.0,15.0,14.86,14.92,15.22
T4,156.065,2.0,2.0,2.0,1.98,2.01,2.0
T1,156.396,10.0,10.0,10.0,10.09,10.07,10.13
T3,158.15,5.0,5.0,5.0,4.93,5.01,5.0
T1,160.892,10.0,10.0,10.0,9.97,10.16,9.89
T3,163.457,5.0,5.0,5.0,5.04,5.01,5.02
T3,166.777,5.0,5.0,5.0,4.99,5.08,5.05
T3,168.62,5.0,5.0,5.0,4.96,4.96,4.98
T3,177.542,5.0,5.0,5.0,5.04,5.06,4.98
T2,179.91,15.0,15.0,15.0,14.81,15.05,14.79
T1,186.616,10.0,10.0,10.0,9.93,10.07,10.05
T4,188.615,2.0,2.0,2.0,1.98,1.99,2.03
T3,189.709,5.0,5.0,5.0,5.06,5.01,5.05
T1,190.848,10.0,10.0,10.0,10.12,9.95,9.93
T2,191.41,15.0,15.0,15.0,14.96,14.75,14.92
T4,194.17,2.0,2.0,2.0,2.02,2.03,2.02
T2,196.187,15.0,15.0,15.0,15.21,15.01,14.77
T3,205.175,5.0,5.0,5.0,5.06,4.98,4.94
T2,206.716,15.0,15.0,15.0,14.77,15.1,14.77
T3,209.418,5.0,5.0,5.0,4.98,5.01,5.03
T3,209.831,5.0,5.0,5.0,5.08,4.96,5.02
T2,211.619,15.0,15.0,15.0,14.88,14.75,14.77
T1,211.708,10.0,10.0,10.0,9.91,10.14,9.94
T3,214.327,5.0,5.0,5.0,4.96,5.03,4.95
T2,218.117,15.0,15.0,15.0,14.88,15.02,15.25
T4,222.364,2.0,2.0,2.0,1.97,2.03,2.02
T1,223.279,10.0,10.0,10.0,10.16,10.03,9.84
T4,224.082,2.0,2.0,2.0,2.03,2.02,2.02
T3,226.36,5.0,5.0,5.0,4.91,4.99,5.06
T1,239.486,10.0,10.0,10.0,9.85,9.83,10.05
T4,240.678,2.0,2.0,2.0,2.03,2.02,1.97
T3,244.876,5.0,5.0,5.0,4.98,4.96,4.96
T1,247.073,10.0,10.0,10.0,10.09,9.98,9.89
T2,249.031,15.0,15.0,15.0,15.12,14.88,15.1
T4,250.102,2.0,2.0,2.0,1.98,2.0,2.01
T4,251.526,2.0,2.0,2.0,1.99,1.98,2.01
T2,257.139,15.0,15.0,15.0,14.79,14.93,15.18
T2,258.195,15.0,15.0,15.0,15.09,14.92,15.06
T4,272.871,2.0,2.0,2.0,2.0,1.96,2.0
T1,273.666,10.0,10.0,10.0,10.15,9.92,9.89
T3,273.847,5.0,5.0,5.0,5.08,5.06,5.02
T2,273.939,15.0,15.0,15.0,14.82,14.8,14.75
T2,279.971,15.0,15.0,15.0,14.77,15.14,14.81
T3,281.516,5.0,5.0,5.0,4.97,4.98,5.04
T1,282.824,10.0,10.0,10.0,9.84,10.1,9.88
T1,285.333,10.0,10.0,10.0,9.87,9.91,10.08
T2,286.036,15.0,15.0,15.0,15.0,14.97,14.9
T2,286.321,15.0,15.0,15.0,14.76,15.11,15.09
T1,286.616,10.0,10.0,10.0,10.14,9.96,9.95
