task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,4.576,2.0,2.0,2.0,2.01,2.0,1.97
T1,5.892,10.0,10.0,10.0,9.87,10.1,10.08
T4,7.425,2.0,2.0,2.0,2.03,2.01,2.02
T1,13.645,10.0,10.0,10.0,10.16,10.15,10.02
T4,31.918,2.0,2.0,2.0,2.0,2.03,2.0
T3,32.858,5.0,5.0,5.0,5.04,5.07,5.05
T2,40.058,15.0,15.0,15.0,15.05,15.09,14.89
T1,41.295,10.0,10.0,10.0,9.83,10.05,9.88
T3,41.395,5.0,5.0,5.0,4.97,5.05,4.93
T1,46.789,10.0,10.0,10.0,9.93,10.02,9.9
T1,47.024,10.0,10.0,10.0,10.01,9.96,10.01
T2,52.581,15.0,15.0,15.0,15.22,15.22,15.23
T3,54.475,5.0,5.0,5.0,4.97,4.94,4.93
T4,58.366,2.0,2.0,2.0,2.0,1.99,2.0
T1,60.246,10.0,10.0,10.0,9.9,9.89,10.05
T2,60.54,15.0,15.0,15.0,15.09,15.21,14.94
T3,63.526,5.0,5.0,5.0,4.95,5.02,5.03
T4,74.086,2.0,2.0,2.0,1.97,2.02,1.98
T3,81.6,5.0,5.0,5.0,4.99,5.03,4.99
T1,81.643,10.0,10.0,10.0,9.84,10.05,9.97
T2,87.282,15.0,15.0,15.0,15.0,14.94,14.87
T4,88.912,2.0,2.0,2.0,2.02,2.03,1.97
T2,90.194,15.0,15.0,15.0,14.85,15.08,14.88
T3,100.389,5.0,5.0,5.0,5.06,5.03,4.94
T1,100.762,10.0,10.0,10.0,9.83,9.84,9.95
T1,102.538,10.0,10.0,10.0,10.13,10.06,9.84
T1,105.547,10.0,10.0,10.0,10.12,10.13,9.84
T3,105.781,5.0,5.0,5.0,5.06,4.97,5.05
T1,108.71,10.0,10.0,10.0,9.92,9.86,9.94
T3,109.899,5.0,5.0,5.0,4.92,4.96,5.02
T2,117.745,15.0,15.0,15.0,15.03,15.11,15.19
T1,119.95,10.0,10.0,10.0,9.84,10.13,10.1
T4,123.615,2.0,2.0,2.0,2.01,1.97,1.98
T2,134.605,15.0,15.0,15.0,14.93,14.92,15.06
T1,135.133,10.0,10.0,10.0,10.06,10.15,9.98
T1,138.544,10.0,10.0,10.0,9.94,10.07,9.98
T3,138.655,5.0,5.0,5.0,4.93,5.06,5.06
T3,141.377,5.0,5.0,5.0,5.03,4.99,4.92
T4,146.39,2.0,2.0,2.0,1.99,1.98,2.02
T2,147.43,15.0,15.0,15.0,15.15,15.13,15.14
T4,149.587,2.0,2.0,2.0,1.99,2.0,1.97
T4,152.19,2.0,2.0,2.0,2.0,2.01,1.97
T4,161.344,2.0,2.0,2.0,2.02,2.03,2.01
T4,169.13,2.0,2.0,2.0,2.03,2.0,2.03
T2,177.835,15.0,15.0,15.0,14.92,15.03,15.25
T4,182.847,2.0,2.0,2.0,2.01,1.98,1.98
T3,183.394,5.0,5.0,5.0,5.01,5.06,4.96
T4,185.374,2.0,2.0,2.0,2.02,1.98,1.99
T1,186.224,10.0,10.0,10.0,10.13,10.1,10.12
T2,191.627,15.0,15.0,15.0,14.84,15.2,14.92
T3,192.383,5.0,5.0,5.0,4.99,4.99,5.0
T3,203.809,5.0,5.0,5.0,4.98,4.92,4.94
T4,203.938,2.0,2.0,2.0,2.0,2.03,2.01
T3,208.096,5.0,5.0,5.0,4.97,4.97,5.04
T2,210.566,15.0,15.0,15.0,15.03,14.87,15.22
T4,214.06,2.0,2.0,2.0,2.03,2.02,1.99
T3,214.966,5.0,5.0,5.0,4.92,4.98,5.0
T1,216.051,10.0,10.0,10.0,10.11,10.0,10.16
T3,217.796,5.0,5.0,5.0,4.96,5.06,5.06
T3,222.113,5.0,5.0,5.0,5.02,5.0,5.05
T4,227.563,2.0,2.0,2.0,1.99,1.97,2.03
T1,234.828,10.0,10.0,10.0,10.03,9.94,9.94
T1,242.453,10.0,10.0,10.0,10.14,9.9,10.0
T1,242.742,10.0,10.0,10.0,10.02,10.14,9.91
T4,244.165,2.0,2.0,2.0,2.02,1.97,2.0
T1,244.803,10.0,10.0,10.0,10.13,10.14,9.91
T2,250.702,15.0,15.0,15.0,14.91,14.92,14.98
T3,258.957,5.0,5.0,5.0,4.99,5.04,5.03
T4,264.725,2.0,2.0,2.0,2.03,1.98,1.98
T1,265.083,10.0,10.0,10.0,9.85,10.07,9.95
T1,271.146,10.0,10.0,10.0,9.84,9.88,10.15
T3,281.624,5.0,5.0,5.0,4.94,5.01,4.92
T4,282.989,2.0,2.0,2.0,1.98,1.97,1.99
T4,286.182,2.0,2.0,2.0,1.97,2.03,2.0
T4,288.194,2.0,2.0,2.0,2.0,2.02,1.98
T2,289.778,15.0,15.0,15.0,14.91,14.82,15.11
T4,292.643,2.0,2.0,2.0,1.97,2.0,2.02
T4,292.774,2.0,2.0,2.0,1.98,2.0,2.03
T2,299.234,15.0,15.0,15.0,14.9,14.74,14.93
T1,299.398,10.0,10.0,10.0,9.84,10.08,9.9
T4,299.917,2.0,2.0,2.0,2.01,2.03,2.02
T1,300.41,10.0,10.0,10.0,9.99,9.94,10.13
T3,301.009,5.0,5.0,5.0,4.99,4.94,4.96
T4,302.443,2.0,2.0,2.0,2.02,2.03,2.0
T3,306.132,5.0,5.0,5.0,4.92,5.09,5.01
T4,314.962,2.0,2.0,2.0,1.99,1.98,2.0
T1,318.333,10.0,10.0,10.0,9.86,10.04,9.98
T3,323.874,5.0,5.0,5.0,4.95,5.08,4.96
T2,326.664,15.0,15.0,15.0,15.17,15.02,14.86
T3,329.036,5.0,5.0,5.0,5.02,5.05,5.06
T3,332.38,5.0,5.0,5.0,4.92,4.97,5.0
T2,340.035,15.0,15.0,15.0,14.75,15.17,15.17
T3,342.246,5.0,5.0,5.0,5.05,5.02,5.02
T4,346.092,2.0,2.0,2.0,2.01,2.03,1.99
T4,349.667,2.0,2.0,2.0,1.99,2.0,1.99
T1,350.59,10.0,10.0,10.0,10.04,10.07,9.97
T4,351.981,2.0,2.0,2.0,2.03,1.97,1.98
T3,352.797,5.0,5.0,5.0,5.07,5.04,4.93
T2,353.078,15.0,15.0,15.0,15.26,14.79,15.05
T1,354.884,10.0,10.0,10.0,10.04,10.17,10.09
T4,355.825,2.0,2.0,2.0,2.0,2.01,2.0
T1,363.97,10.0,10.0,10.0,9.86,9.84,10.0
T3,369.345,5.0,5.0,5.0,5.04,5.04,5.05
T2,388.583,15.0,15.0,15.0,14.9,14.97,14.76
T2,390.609,15.0,15.0,15.0,14.93,15.03,15.14
T3,407.38,5.0,5.0,5.0,5.03,4.98,5.0
T2,408.144,15.0,15.0,15.0,14.92,14.96,15.03
T4,413.708,2.0,2.0,2.0,1.97,2.0,1.97
T3,416.61,5.0,5.0,5.0,5.04,5.06,4.97
T3,425.875,5.0,5.0,5.0,4.95,5.02,4.99
T2,426.156,15.0,15.0,15.0,15.22,14.97,15.16
T3,426.658,5.0,5.0,5.0,4.93,5.0,4.97
T2,432.123,15.0,15.0,15.0,15.09,15.09,15.23
T3,437.817,5.0,5.0,5.0,5.01,4.97,5.05
T2,439.585,15.0,15.0,15.0,15.17,15.24,15.19
T4,444.976,2.0,2.0,2.0,2.0,1.97,2.01
T1,447.017,10.0,10.0,10.0,9.96,9.89,9.92
T4,457.186,2.0,2.0,2.0,1.98,2.02,2.03
T2,460.944,15.0,15.0,15.0,14.95,15.15,14.85
T4,466.306,2.0,2.0,2.0,1.97,1.97,2.03
T2,468.282,15.0,15.0,15.0,14.9,15.16,14.81
T2,468.732,15.0,15.0,15.0,15.0,14.95,15.04
T4,469.622,2.0,2.0,2.0,1.97,2.03,1.97
T2,470.933,15.0,15.0,15.0,15.15,14.95,15.0
T4,475.063,2.0,2.0,2.0,1.98,1.98,1.97
T2,479.015,15.0,15.0,15.0,15.25,14.92,14.79
T3,479.201,5.0,5.0,5.0,4.93,4.95,5.02
T1,482.344,10.0,10.0,10.0,9.92,9.95,10.1
T3,483.52,5.0,5.0,5.0,5.03,4.99,5.04
T3,483.595,5.0,5.0,5.0,5.01,5.07,5.04
T4,490.849,2.0,2.0,2.0,1.97,1.97,1.98
T4,497.882,2.0,2.0,2.0,2.02,2.02,2.02
T1,498.056,10.0,10.0,10.0,10.07,9.99,9.94
T1,499.963,10.0,10.0,10.0,10.11,10.16,9.86
T2,500.741,15.0,15.0,15.0,15.25,14.78,15.2
T2,502.783,15.0,15.0,15.0,14.79,15.22,15.17
T1,509.863,10.0,10.0,10.0,10.05,10.15,9.97
T4,518.799,2.0,2.0,2.0,2.03,2.0,1.97
T1,524.783,10.0,10.0,10.0,9.99,9.9,9.91
T1,529.448,10.0,10.0,10.0,10.07,10.16,10.0
T4,531.826,2.0,2.0,2.0,2.03,1.98,2.03
T2,533.942,15.0,15.0,15.0,15.02,14.88,15.02
T2,537.521,15.0,15.0,15.0,15.1,15.05,14.88
T1,545.147,10.0,10.0,10.0,10.02,10.09,10.1
T2,546.409,15.0,15.0,15.0,15.19,15.0,15.16
T2,548.162,15.0,15.0,15.0,15.25,14.86,15.04
T1,548.691,10.0,10.0,10.0,10.06,9.96,10.03
T1,549.015,10.0,10.0,10.0,10.14,10.02,9.84
T1,557.307,10.0,10.0,10.0,10.04,10.1,10.09
T3,559.522,5.0,5.0,5.0,5.03,5.0,4.93
T1,566.83,10.0,10.0,10.0,9.97,10.11,10.17
T3,569.746,5.0,5.0,5.0,4.99,4.97,4.95
T3,570.858,5.0,5.0,5.0,4.96,5.03,4.98
T4,577.491,2.0,2.0,2.0,1.98,2.03,1.99
T4,580.158,2.0,2.0,2.0,1.98,2.02,2.01
T1,580.7,10.0,10.0,10.0,9.94,10.11,9.9
T3,580.997,5.0,5.0,5.0,4.97,5.02,4.98
T3,583.536,5.0,5.0,5.0,4.99,5.04,5.06
T2,600.146,15.0,15.0,15.0,15.06,14.99,15.15
T4,616.407,2.0,2.0,2.0,1.97,2.02,2.01
T4,619.544,2.0,2.0,2.0,1.99,1.98,2.03
T2,622.002,15.0,15.0,15.0,14.98,15.25,15.08
T3,629.902,5.0,5.0,5.0,5.05,5.04,5.0
T4,633.976,2.0,2.0,2.0,2.03,1.97,2.01
T1,634.001,10.0,10.0,10.0,10.07,9.98,9.92
T4,634.673,2.0,2.0,2.0,2.02,2.02,1.99
T2,648.82,15.0,15.0,15.0,15.02,15.19,14.81
T4,651.626,2.0,2.0,2.0,2.0,1.99,1.99
