task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.337,5.0,5.0,5.0,4.99,4.92,4.92
T1,0.766,10.0,10.0,10.0,10.13,9.9,9.83
T3,10.305,5.0,5.0,5.0,4.94,4.92,4.92
T1,13.885,10.0,10.0,10.0,9.84,10.04,9.98
T2,16.972,15.0,15.0,15.0,14.99,14.98,14.96
T3,25.105,5.0,5.0,5.0,4.96,5.05,5.05
T1,27.025,10.0,10.0,10.0,9.88,9.89,10.05
T1,34.473,10.0,10.0,10.0,9.92,10.12,10.14
T4,34.822,2.0,2.0,2.0,1.98,2.02,1.99
T1,37.396,10.0,10.0,10.0,10.13,10.1,9.91
T2,41.494,15.0,15.0,15.0,15.03,15.03,15.18
T4,49.888,2.0,2.0,2.0,1.98,1.98,1.98
T3,49.992,5.0,5.0,5.0,5.03,5.07,4.96
T4,59.028,2.0,2.0,2.0,2.03,1.99,1.99
T1,65.008,10.0,10.0,10.0,9.99,10.02,9.93
T3,67.184,5.0,5.0,5.0,4.95,4.93,4.96
T1,75.604,10.0,10.0,10.0,10.03,9.97,9.86
T1,75.708,10.0,10.0,10.0,9.89,9.95,10.16
T4,87.47,2.0,2.0,2.0,1.98,1.99,1.98
T3,87.57,5.0,5.0,5.0,5.02,5.02,5.08
T3,92.715,5.0,5.0,5.0,4.97,5.03,4.95
T3,93.138,5.0,5.0,5.0,4.93,4.95,5.05
T4,94.13,2.0,2.0,2.0,2.01,2.02,1.97
T2,95.544,15.0,15.0,15.0,14.92,15.03,14.94
T4,103.584,2.0,2.0,2.0,1.99,1.99,2.0
T3,105.862,5.0,5.0,5.0,4.96,5.04,4.97
T4,106.537,2.0,2.0,2.0,2.03,2.01,2.02
T4,109.839,2.0,2.0,2.0,2.0,2.0,2.0
T2,112.865,15.0,15.0,15.0,14.81,15.12,15.13
T2,116.827,15.0,15.0,15.0,14.83,14.77,14.85
T1,120.197,10.0,10.0,10.0,9.94,9.87,9.86
T2,121.106,15.0,15.0,15.0,15.22,14.78,14.76
T1,123.919,10.0,10.0,10.0,9.91,9.83,10.02
T4,124.41,2.0,2.0,2.0,2.01,2.03,1.98
T3,126.71,5.0,5.0,5.0,4.97,5.07,4.99
T2,131.072,15.0,15.0,15.0,14.96,15.02,14.92
T2,131.306,15.0,15.0,15.0,15.18,14.78,14.95
T2,133.593,15.0,15.0,15.0,15.02,15.11,15.19
T1,138.792,10.0,10.0,10.0,9.85,10.05,9.85
T1,141.758,10.0,10.0,10.0,9.83,9.91,10.1
T1,142.704,10.0,10.0,10.0,9.91,9.88,9.85
T1,143.854,10.0,10.0,10.0,10.05,9.86,9.96
T1,147.754,10.0,10.0,10.0,9.9,9.99,9.84
T3,149.081,5.0,5.0,5.0,4.93,5.01,4.95
T2,155.642,15.0,15.0,15.0,15.02,14.98,15.17
T3,157.319,5.0,5.0,5.0,5.04,4.96,5.08
T4,163.112,2.0,2.0,2.0,2.02,1.99,1.97
T2,173.901,15.0,15.0,15.0,14.79,15.03,15.25
T4,178.166,2.0,2.0,2.0,1.99,1.99,2.01
T2,184.519,15.0,15.0,15.0,14.92,14.87,14.89
T1,185.291,10.0,10.0,10.0,10.09,10.08,9.85
T2,197.078,15.0,15.0,15.0,14.92,14.93,15.22
T2,198.384,15.0,15.0,15.0,14.88,14.81,14.75
T4,207.817,2.0,2.0,2.0,2.01,1.98,2.02
T3,211.212,5.0,5.0,5.0,5.07,4.96,5.0
T2,212.997,15.0,15.0,15.0,15.19,14.82,15.13
T2,213.13,15.0,15.0,15.0,14.98,15.05,15.09
T2,214.087,15.0,15.0,15.0,15.12,14.9,15.05
T4,214.914,2.0,2.0,2.0,1.99,2.02,2.02
T1,215.046,10.0,10.0,10.0,9.88,10.0,9.92
T1,219.662,10.0,10.0,10.0,9.86,9.88,9.89
T1,219.874,10.0,10.0,10.0,10.14,10.08,10.15
T1,221.66,10.0,10.0,10.0,10.03,10.16,9.91
T2,224.312,15.0,15.0,15.0,15.07,14.85,14.8
T4,225.548,2.0,2.0,2.0,1.98,2.01,1.98
T2,228.648,15.0,15.0,15.0,14.76,14.83,14.93
T2,233.185,15.0,15.0,15.0,14.84,15.26,14.97
T2,238.31,15.0,15.0,15.0,14.84,14.75,14.81
T3,244.569,5.0,5.0,5.0,4.95,5.04,4.93
T4,245.735,2.0,2.0,2.0,2.02,2.01,1.99
T3,247.624,5.0,5.0,5.0,5.02,5.0,5.07
T1,251.057,10.0,10.0,10.0,9.84,10.09,10.04
T2,256.899,15.0,15.0,15.0,14.83,15.18,14.9
T1,262.634,10.0,10.0,10.0,9.87,9.86,9.87
T4,264.008,2.0,2.0,2.0,2.02,2.0,2.0
T2,264.063,15.0,15.0,15.0,15.24,15.23,14.98
T4,271.216,2.0,2.0,2.0,2.02,2.02,1.97
T4,272.489,2.0,2.0,2.0,1.99,2.03,2.03
T4,273.297,2.0,2.0,2.0,1.98,1.98,2.01
T3,273.339,5.0,5.0,5.0,4.92,5.08,5.04
T3,276.523,5.0,5.0,5.0,5.03,4.94,4.96
T2,276.621,15.0,15.0,15.0,15.24,15.12,15.25
T3,276.997,5.0,5.0,5.0,5.0,4.92,4.92
T2,278.426,15.0,15.0,15.0,15.19,14.93,14.81
T1,280.809,10.0,10.0,10.0,10.13,10.15,10.13
T4,288.802,2.0,2.0,2.0,2.02,1.97,1.97
T4,296.949,2.0,2.0,2.0,1.98,2.01,2.01
T1,297.934,10.0,10.0,10.0,10.13,10.14,10.01
T2,310.408,15.0,15.0,15.0,14.89,15.07,14.93
T1,318.297,10.0,10.0,10.0,9.91,10.16,10.0
T4,336.164,2.0,2.0,2.0,2.0,1.98,1.97
T4,339.437,2.0,2.0,2.0,2.02,2.01,1.98
T3,348.199,5.0,5.0,5.0,5.02,5.08,5.04
T2,359.757,15.0,15.0,15.0,15.23,15.02,15.19
T3,365.61,5.0,5.0,5.0,5.03,4.95,4.99
T1,369.925,10.0,10.0,10.0,9.87,9.99,9.88
T2,390.557,15.0,15.0,15.0,14.94,14.76,15.07
T3,397.819,5.0,5.0,5.0,5.05,5.0,4.94
T2,399.089,15.0,15.0,15.0,14.9,15.02,14.94
T2,400.332,15.0,15.0,15.0,14.94,15.04,14.85
T4,400.691,2.0,2.0,2.0,2.03,2.0,2.0
