task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.751,15.0,15.0,15.0,15.07,15.02,15.08
T4,3.11,2.0,2.0,2.0,2.02,1.98,1.97
T1,11.186,10.0,10.0,10.0,10.04,9.89,10.07
T4,18.329,2.0,2.0,2.0,2.02,1.98,2.0
T1,18.477,10.0,10.0,10.0,9.91,10.14,10.07
T2,26.984,15.0,15.0,15.0,14.75,15.08,14.99
T1,27.965,10.0,10.0,10.0,9.89,10.02,10.07
T2,32.056,15.0,15.0,15.0,14.76,14.79,14.99
T4,35.09,2.0,2.0,2.0,2.01,1.99,2.01
T1,35.153,10.0,10.0,10.0,10.05,9.87,10.08
T2,47.024,15.0,15.0,15.0,15.13,15.17,14.95
T1,51.307,10.0,10.0,10.0,10.06,9.87,10.07
T2,59.241,15.0,15.0,15.0,15.17,14.98,15.2
T1,63.721,10.0,10.0,10.0,10.13,10.06,9.97
T3,70.512,5.0,5.0,5.0,5.02,5.05,5.07
T1,70.58,10.0,10.0,10.0,10.16,9.99,10.09
T1,70.844,10.0,10.0,10.0,10.13,9.9,10.04
T3,74.877,5.0,5.0,5.0,4.99,4.92,4.99
T3,75.101,5.0,5.0,5.0,4.99,4.96,4.99
T2,75.679,15.0,15.0,15.0,15.06,15.24,14.79
T4,77.763,2.0,2.0,2.0,1.99,2.01,2.01
T1,83.321,10.0,10.0,10.0,10.09,9.99,9.98
T1,83.744,10.0,10.0,10.0,9.99,10.14,10.1
T1,85.403,10.0,10.0,10.0,9.92,10.12,9.88
T2,86.005,15.0,15.0,15.0,14.83,14.79,15.1
T2,100.837,15.0,15.0,15.0,14.99,14.92,14.74
T3,102.43,5.0,5.0,5.0,5.06,4.92,5.05
T3,105.232,5.0,5.0,5.0,5.03,4.92,5.01
T2,106.298,15.0,15.0,15.0,15.08,15.25,14.74
T2,113.902,15.0,15.0,15.0,15.05,14.96,14.82
T1,115.421,10.0,10.0,10.0,10.0,10.0,10.17
T2,124.447,15.0,15.0,15.0,14.76,15.04,14.85
T2,141.97,15.0,15.0,15.0,14.86,14.99,15.03
T1,143.788,10.0,10.0,10.0,10.05,9.96,9.9
T4,144.558,2.0,2.0,2.0,1.99,1.98,2.0
T2,164.64,15.0,15.0,15.0,15.25,15.01,15.0
T3,167.525,5.0,5.0,5.0,4.93,5.07,5.07
T4,171.669,2.0,2.0,2.0,1.97,1.99,1.99
T1,178.221,10.0,10.0,10.0,10.1,9.94,9.94
T4,178.663,2.0,2.0,2.0,1.97,1.98,2.0
T2,180.382,15.0,15.0,15.0,14.8,14.88,14.78
T3,181.49,5.0,5.0,5.0,5.08,4.92,5.06
T2,188.879,15.0,15.0,15.0,15.14,15.01,15.12
T1,192.47,10.0,10.0,10.0,10.08,9.94,9.85
T1,192.971,10.0,10.0,10.0,9.97,9.85,10.11
T3,193.473,5.0,5.0,5.0,5.04,4.92,5.08
T3,202.31,5.0,5.0,5.0,5.0,5.03,5.04
T1,207.275,10.0,10.0,10.0,10.03,9.85,10.02
T1,210.498,10.0,10.0,10.0,9.87,9.99,10.14
T2,214.272,15.0,15.0,15.0,15.22,15.02,15.24
T4,215.825,2.0,2.0,2.0,2.0,1.97,1.98
T3,217.723,5.0,5.0,5.0,5.05,4.96,5.03
T2,219.117,15.0,15.0,15.0,15.0,15.14,14.76
T3,220.982,5.0,5.0,5.0,4.93,5.04,4.97
T2,221.12,15.0,15.0,15.0,14.98,15.2,15.12
T3,226.276,5.0,5.0,5.0,5.04,4.94,4.97
T1,226.292,10.0,10.0,10.0,10.17,9.85,10.07
T4,228.619,2.0,2.0,2.0,2.01,1.97,2.03
T1,229.804,10.0,10.0,10.0,9.94,10.04,9.98
T1,234.572,10.0,10.0,10.0,10.05,9.93,10.15
T2,241.234,15.0,15.0,15.0,14.79,14.78,15.05
T2,245.441,15.0,15.0,15.0,14.85,15.12,15.04
T2,245.537,15.0,15.0,15.0,14.75,14.77,14.93
T3,250.941,5.0,5.0,5.0,5.0,5.08,5.02
T4,262.095,2.0,2.0,2.0,2.03,2.03,1.97
T3,264.924,5.0,5.0,5.0,4.99,5.04,5.05
T4,266.528,2.0,2.0,2.0,1.99,2.03,1.98
T3,267.749,5.0,5.0,5.0,5.03,4.96,4.95
T2,269.194,15.0,15.0,15.0,14.96,14.94,14.82
T4,271.666,2.0,2.0,2.0,1.97,1.99,2.03
T3,271.718,5.0,5.0,5.0,4.95,5.02,4.92
T4,285.378,2.0,2.0,2.0,2.03,2.02,1.97
T2,290.364,15.0,15.0,15.0,14.81,15.24,15.11
T2,292.639,15.0,15.0,15.0,15.06,15.19,14.96
T1,299.019,10.0,10.0,10.0,10.15,9.87,10.04
T2,304.554,15.0,15.0,15.0,15.16,14.85,14.94
T3,306.684,5.0,5.0,5.0,5.03,5.02,5.03
T1,307.127,10.0,10.0,10.0,10.08,9.99,10.05
T4,311.205,2.0,2.0,2.0,1.98,2.03,1.99
T3,315.243,5.0,5.0,5.0,5.08,4.99,4.93
T2,317.573,15.0,15.0,15.0,15.22,15.04,15.16
T1,319.73,10.0,10.0,10.0,10.15,9.97,10.14
T1,322.292,10.0,10.0,10.0,10.01,9.87,10.05
T4,335.878,2.0,2.0,2.0,2.01,1.99,2.02
T1,339.678,10.0,10.0,10.0,9.9,10.12,9.87
T4,344.171,2.0,2.0,2.0,2.02,1.99,2.02
T2,344.331,15.0,15.0,15.0,15.09,15.13,14.76
T4,344.586,2.0,2.0,2.0,2.02,2.0,2.0
T3,352.052,5.0,5.0,5.0,4.96,5.08,5.07
T3,361.993,5.0,5.0,5.0,5.02,4.92,5.07
T3,364.259,5.0,5.0,5.0,4.96,4.96,4.95
T4,373.945,2.0,2.0,2.0,2.03,1.97,1.97
T3,379.361,5.0,5.0,5.0,5.01,4.96,5.0
T2,379.56,15.0,15.0,15.0,14.92,15.23,15.01
T3,385.687,5.0,5.0,5.0,5.01,5.06,5.05
