task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.02,15.0,15.0,15.0,14.87,14.83,14.95
T2,5.279,15.0,15.0,15.0,15.03,15.13,15.19
T1,13.096,10.0,10.0,10.0,10.13,10.13,9.96
T2,14.001,15.0,15.0,15.0,14.82,15.21,14.77
T1,15.237,10.0,10.0,10.0,10.14,10.12,10.16
T3,20.048,5.0,5.0,5.0,5.05,5.01,4.97
T4,46.291,2.0,2.0,2.0,1.98,2.01,2.0
T4,51.644,2.0,2.0,2.0,1.97,1.98,2.02
T4,53.991,2.0,2.0,2.0,2.0,1.98,2.02
T4,57.013,2.0,2.0,2.0,1.98,2.0,2.01
T2,57.472,15.0,15.0,15.0,15.02,14.89,15.24
T3,57.474,5.0,5.0,5.0,5.02,5.06,4.96
T2,58.671,15.0,15.0,15.0,15.18,14.91,15.24
T1,62.814,10.0,10.0,10.0,9.86,10.01,9.94
T4,64.932,2.0,2.0,2.0,2.02,2.0,1.99
T1,69.344,10.0,10.0,10.0,10.1,10.09,10.02
T3,71.843,5.0,5.0,5.0,4.95,4.99,5.06
T1,73.56,10.0,10.0,10.0,10.04,9.9,10.15
T1,74.121,10.0,10.0,10.0,9.9,10.14,9.84
T3,75.77,5.0,5.0,5.0,4.93,4.92,5.07
T2,84.088,15.0,15.0,15.0,15.03,15.16,15.11
T1,92.681,10.0,10.0,10.0,9.87,10.01,10.02
T1,101.285,10.0,10.0,10.0,9.92,9.99,10.17
T1,106.283,10.0,10.0,10.0,9.91,9.99,9.85
T4,111.424,2.0,2.0,2.0,1.98,2.02,2.01
T2,116.681,15.0,15.0,15.0,15.22,15.2,14.88
T2,118.077,15.0,15.0,15.0,15.1,15.17,15.19
T1,125.899,10.0,10.0,10.0,10.04,10.08,9.86
T2,126.494,15.0,15.0,15.0,14.78,15.0,14.77
T1,128.149,10.0,10.0,10.0,9.85,10.07,10.17
T2,131.745,15.0,15.0,15.0,14.88,15.09,15.24
T2,132.787,15.0,15.0,15.0,15.11,15.01,15.25
T3,135.249,5.0,5.0,5.0,4.97,5.05,5.06
T3,136.193,5.0,5.0,5.0,5.02,5.06,5.0
T2,137.074,15.0,15.0,15.0,14.78,15.21,15.0
T1,139.957,10.0,10.0,10.0,9.87,10.03,9.96
T2,141.408,15.0,15.0,15.0,15.04,15.18,14.85
T3,145.267,5.0,5.0,5.0,5.02,4.92,5.0
T2,146.668,15.0,15.0,15.0,14.86,14.86,15.13
T4,148.704,2.0,2.0,2.0,2.0,2.03,2.03
T4,149.248,2.0,2.0,2.0,2.01,1.97,1.99
T2,154.194,15.0,15.0,15.0,15.19,14.79,14.86
T3,157.316,5.0,5.0,5.0,4.96,5.08,4.93
T1,159.28,10.0,10.0,10.0,9.83,9.9,10.14
T2,161.55,15.0,15.0,15.0,14.8,15.26,14.91
T4,168.553,2.0,2.0,2.0,1.99,2.0,2.03
T1,170.747,10.0,10.0,10.0,10.1,10.0,9.96
T4,173.031,2.0,2.0,2.0,2.03,2.02,1.97
T1,173.276,10.0,10.0,10.0,10.04,9.86,9.95
T2,177.035,15.0,15.0,15.0,15.15,14.92,15.21
T4,177.182,2.0,2.0,2.0,2.0,2.0,2.03
T1,177.247,10.0,10.0,10.0,9.83,9.96,10.02
T4,182.056,2.0,2.0,2.0,1.97,1.98,2.0
T3,199.17,5.0,5.0,5.0,4.95,5.07,5.06
T4,200.083,2.0,2.0,2.0,1.98,1.98,2.01
T2,200.411,15.0,15.0,15.0,15.0,14.91,14.96
T1,201.826,10.0,10.0,10.0,10.09,10.03,9.92
T2,206.297,15.0,15.0,15.0,15.03,15.04,14.82
T1,217.289,10.0,10.0,10.0,9.94,10.06,10.01
T3,218.376,5.0,5.0,5.0,4.97,4.95,4.97
T2,222.773,15.0,15.0,15.0,15.14,15.02,14.75
T4,232.294,2.0,2.0,2.0,2.0,2.03,2.02
T3,236.531,5.0,5.0,5.0,4.93,5.04,4.97
T4,245.466,2.0,2.0,2.0,1.97,2.0,2.02
T1,266.423,10.0,10.0,10.0,10.06,9.96,10.12
T3,278.802,5.0,5.0,5.0,4.91,4.93,5.08
T1,282.946,10.0,10.0,10.0,9.88,9.96,10.1
T1,286.483,10.0,10.0,10.0,10.16,9.84,9.9
T4,289.51,2.0,2.0,2.0,2.0,1.99,1.99
T2,292.085,15.0,15.0,15.0,14.77,15.22,14.74
T4,293.363,2.0,2.0,2.0,1.98,2.03,1.98
T4,294.163,2.0,2.0,2.0,1.99,2.02,2.0
T3,295.285,5.0,5.0,5.0,4.97,5.06,5.0
T4,298.213,2.0,2.0,2.0,1.98,2.02,2.02
T4,300.711,2.0,2.0,2.0,2.02,1.97,1.98
T4,304.28,2.0,2.0,2.0,2.02,1.97,2.01
T2,304.373,15.0,15.0,15.0,15.17,15.08,15.11
T4,304.503,2.0,2.0,2.0,1.99,1.97,1.99
T4,306.632,2.0,2.0,2.0,2.02,2.01,2.03
T1,308.621,10.0,10.0,10.0,10.14,10.07,9.98
T1,312.036,10.0,10.0,10.0,9.99,10.13,9.85
T2,315.348,15.0,15.0,15.0,14.92,15.25,14.98
T2,321.322,15.0,15.0,15.0,14.86,14.78,14.75
