task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.233,2.192,1.847,4.741,0.623,2.277,1.659,3.848,0.63
3,0.244,2.092,1.504,5.85,0.788,1.804,1.333,5.647,0.995
1,0.581,2.078,1.927,4.568,0.669,2.373,1.566,5.098,0.751
3,0.613,1.854,1.52,5.469,0.84,1.941,1.749,4.8,0.996
1,0.631,2.453,1.863,4.753,0.65,1.921,1.942,4.268,0.762
3,0.724,1.912,1.758,4.292,0.845,1.994,1.467,5.173,0.837
1,0.78,2.044,1.515,5.1,0.846,2.14,1.796,4.25,0.801
2,0.874,2.422,1.935,3.922,0.895,2.116,1.846,4.514,0.841
2,1.241,2.368,1.599,4.112,0.921,2.051,1.998,4.014,0.719
3,1.437,1.923,1.321,4.356,0.784,2.165,1.29,5.9,0.94
2,1.67,2.523,1.995,3.777,0.737,2.462,1.695,3.763,0.862
4,1.88,2.276,1.69,4.039,0.807,2.067,1.359,5.137,0.762
1,1.939,2.471,1.555,4.165,0.812,2.624,1.793,3.627,0.786
4,2.047,2.34,1.47,4.452,0.831,1.844,1.761,4.639,0.953
3,2.34,2.077,1.589,5.777,0.971,1.726,1.557,5.194,0.762
2,2.471,2.006,2.105,3.964,0.775,2.417,1.614,4.733,0.946
2,2.579,2.194,1.995,4.057,0.738,2.122,1.538,5.105,0.97
3,2.608,2.4,1.557,5.031,0.84,1.928,1.783,5.384,0.791
1,2.976,1.965,1.801,3.691,0.746,2.191,1.87,4.632,0.639
3,3.207,2.255,1.677,4.304,0.769,2.423,1.271,5.926,0.867
4,3.499,1.829,1.7,3.766,0.898,2.135,1.582,4.659,0.858
2,3.527,1.978,1.895,5.127,0.972,1.888,1.98,4.545,0.926
1,3.732,2.173,1.518,4.052,0.843,2.458,1.8,4.233,0.686
3,3.767,1.96,1.66,5.821,0.807,2.323,1.782,4.709,0.838
2,4.014,1.951,1.88,4.259,0.867,1.948,1.609,4.268,0.75
1,4.183,2.328,1.725,4.961,0.631,2.103,1.467,4.411,0.66
1,4.335,1.856,1.438,3.904,0.626,2.455,1.448,4.457,0.61
4,4.697,2.015,1.595,4.116,1.006,2.25,1.525,4.973,0.827
2,4.752,2.052,1.689,3.926,0.745,1.9,1.762,3.999,0.804
4,4.891,2.045,1.699,3.671,1.067,1.798,1.499,4.865,0.817
1,4.977,2.24,1.799,4.36,0.693,1.954,1.835,4.996,0.816
1,5.286,2.402,1.462,4.312,0.757,2.324,1.799,4.021,0.858
1,5.308,1.982,1.791,4.025,0.649,2.324,1.752,3.785,0.695
4,5.377,2.113,1.416,4.765,0.763,1.918,1.685,4.521,1.066
2,5.453,2.218,1.595,4.052,0.883,1.973,1.966,4.65,0.737
1,5.512,2.301,1.961,4.366,0.669,2.08,1.448,4.138,0.664
1,5.882,2.061,1.838,4.414,0.845,1.938,1.59,4.067,0.661
2,5.966,2.08,2.037,4.227,0.918,2.22,2.137,5.103,0.968
1,6.235,1.996,1.408,4.836,0.724,2.389,1.703,4.592,0.66
3,6.294,1.868,1.679,5.02,0.723,1.94,1.696,5.92,0.757
3,6.409,1.773,1.524,5.564,0.818,2.122,1.693,4.339,1.011
1,6.543,1.872,1.652,3.848,0.636,2.388,1.744,3.978,0.762
2,6.902,2.119,2.055,4.265,0.971,1.878,1.889,3.799,0.91
2,6.911,2.279,1.933,4.595,0.759,2.562,1.533,4.961,0.97
1,7.079,1.976,1.76,4.774,0.611,1.986,1.715,4.389,0.76
1,7.116,2.419,1.605,3.709,0.859,1.878,1.842,4.871,0.75
1,7.24,2.2,1.689,4.076,0.658,2.278,1.475,3.904,0.661
2,7.348,2.082,1.722,4.65,0.783,2.256,1.746,5.103,1.017
3,7.498,2.371,1.743,5.515,0.865,1.89,1.29,5.852,0.75
2,7.822,1.973,2.0,3.828,0.839,2.55,2.005,4.764,0.726
1,8.015,2.207,1.469,3.724,0.837,2.146,1.676,4.357,0.854
3,8.252,1.973,1.608,5.816,0.931,1.978,1.42,4.884,0.885
3,8.336,2.019,1.739,4.942,0.782,2.027,1.571,4.68,0.984
1,8.457,2.452,1.826,3.948,0.809,1.965,1.895,4.406,0.703
2,8.551,2.566,1.606,3.658,0.762,2.045,2.04,4.174,0.995
4,8.812,2.406,1.404,3.666,0.873,1.799,1.349,3.944,0.846
4,8.929,2.254,1.361,5.138,0.873,1.732,1.414,5.082,1.06
3,9.044,2.151,1.682,4.214,0.795,2.246,1.635,4.75,0.984
4,9.242,2.039,1.487,3.869,1.041,1.876,1.685,5.054,0.955
1,9.256,2.1,1.456,5.113,0.843,2.497,1.851,4.083,0.847
2,9.287,2.601,1.98,4.267,1.017,2.57,1.793,4.119,0.78
3,9.298,2.32,1.521,5.876,0.917,2.315,1.717,4.863,0.905
4,9.472,1.78,1.559,4.712,0.879,1.88,1.57,4.966,0.945
1,9.553,1.997,1.516,4.999,0.69,2.6,1.607,4.901,0.784
1,9.572,2.476,1.75,3.847,0.751,2.319,1.55,3.667,0.838
1,9.626,2.499,1.603,3.664,0.805,2.433,1.725,4.564,0.839
4,9.641,1.82,1.713,4.325,0.908,2.282,1.588,4.343,0.991
1,9.852,2.083,1.61,4.267,0.789,2.028,1.41,4.564,0.614
1,9.948,1.913,1.893,3.86,0.641,2.143,1.512,3.617,0.738
3,10.014,2.111,1.656,4.522,0.731,2.028,1.344,4.508,0.786
4,10.365,2.14,1.659,3.743,0.934,2.259,1.7,4.746,0.99
2,10.46,2.166,1.899,3.626,0.783,2.361,1.999,4.238,0.728
4,10.489,1.819,1.771,3.985,0.845,1.876,1.607,4.659,1.068
4,10.739,1.792,1.754,3.909,0.939,2.113,1.443,4.102,0.972
2,11.048,2.257,1.538,5.056,0.76,2.544,1.584,3.77,0.893
4,11.052,1.745,1.88,3.935,0.871,2.123,1.736,4.747,0.944
3,11.089,2.089,1.641,4.833,1.011,1.912,1.361,4.687,0.928
3,11.136,2.376,1.706,4.655,0.931,1.751,1.436,4.552,0.801
2,11.228,2.635,1.937,4.297,0.732,2.488,1.561,4.359,0.745
