task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.224,11.0,1.01,10.22,9.54,101.12,116.06,108.3,101.48,10.66,0.97,10.5,10.16,93.6,105.71,95.42,104.26
T1,0.439,11.45,0.98,10.62,10.89,108.57,94.99,107.08,107.12,9.84,1.05,10.45,10.42,110.54,109.24,97.2,102.46
T2,0.623,11.42,0.98,11.35,10.8,105.54,101.85,100.77,110.69,11.51,1.12,10.17,10.93,101.58,101.86,108.55,98.97
T1,0.856,11.09,1.03,9.94,10.02,105.14,105.5,96.81,95.36,10.46,1.06,10.42,10.47,95.71,108.41,105.56,106.77
T3,0.947,11.34,0.98,9.91,10.35,112.36,100.44,117.86,113.47,11.29,1.09,11.47,9.66,100.73,97.5,109.3,97.21
T2,0.975,11.47,1.03,11.45,10.51,105.97,106.78,96.83,116.29,10.28,1.08,11.0,10.42,98.17,114.8,95.36,104.06
T2,1.073,10.8,0.96,10.34,10.86,106.55,100.37,109.47,106.69,9.95,0.99,9.85,11.0,96.12,112.68,104.01,113.32
T3,1.132,9.82,0.93,10.34,10.55,102.23,100.08,116.64,105.27,11.26,0.94,11.28,10.64,107.01,100.21,113.47,102.57
T2,1.478,11.42,1.06,9.83,10.73,92.82,111.9,103.01,102.6,11.21,1.01,9.88,10.19,98.52,101.04,97.35,113.69
T3,1.705,11.02,1.05,9.96,9.69,104.58,114.62,107.04,112.2,10.52,1.08,10.8,10.53,102.08,104.06,114.02,96.49
T4,2.494,10.89,0.99,10.31,10.28,101.97,95.2,109.82,107.83,9.61,0.98,11.07,10.12,100.74,96.41,96.88,100.35
T2,2.77,11.1,1.03,10.23,9.53,101.12,102.0,96.8,106.66,10.07,1.08,10.7,9.47,100.0,117.1,97.91,105.44
T3,3.172,9.91,0.94,10.44,10.79,103.5,106.64,110.29,105.0,10.45,1.05,10.01,10.42,105.0,106.17,100.32,97.98
T4,3.233,9.57,1.08,11.37,11.02,114.48,107.04,100.61,110.42,10.13,1.12,11.51,9.96,102.3,107.62,110.8,100.78
T4,3.277,10.64,0.99,11.08,10.97,107.26,106.29,111.29,99.68,11.03,1.06,10.87,11.46,97.91,106.32,105.69,105.9
T3,3.522,10.7,0.94,10.44,10.36,112.08,103.59,108.23,108.62,11.12,1.05,10.68,10.98,107.6,105.58,113.24,113.16
T1,3.561,11.11,1.06,10.1,10.38,108.09,96.26,106.68,101.84,11.05,1.1,10.14,10.39,103.34,106.39,106.66,99.34
T3,3.683,10.81,1.01,10.47,10.39,103.92,113.48,117.06,107.92,10.36,0.99,10.16,10.15,103.18,102.81,101.25,108.11
T3,3.706,10.24,1.04,11.59,9.53,108.02,115.8,106.32,110.36,11.07,0.94,10.94,9.68,107.48,115.22,110.43,110.25
T4,3.824,9.81,0.97,9.89,11.04,114.1,101.49,110.44,112.77,10.62,1.01,10.74,10.16,113.76,94.57,96.57,109.87
T2,3.827,11.09,0.95,10.98,10.75,104.14,114.29,112.28,107.27,10.5,0.94,10.16,9.87,93.01,114.99,96.59,116.02
T3,4.251,9.75,1.0,11.51,9.77,100.32,100.44,112.56,100.72,10.39,1.09,10.8,10.1,103.92,109.95,104.63,101.75
T3,4.524,10.35,1.0,11.03,9.79,107.48,105.14,110.34,109.06,10.58,1.03,9.78,10.47,110.62,109.42,117.2,105.81
T2,4.529,10.4,1.06,10.06,10.31,99.44,108.99,101.6,104.92,10.68,0.99,9.98,10.55,97.95,109.36,103.54,110.26
T3,4.936,11.5,1.07,11.01,10.1,107.23,102.68,105.86,99.43,10.18,1.01,10.89,10.12,97.98,103.22,112.88,108.42
T4,5.076,10.28,1.03,10.6,10.1,99.02,107.16,99.96,101.58,10.84,1.12,11.52,10.47,110.44,95.89,104.57,114.66
T4,5.244,9.91,1.03,9.96,11.41,110.52,104.65,107.09,101.62,10.03,1.05,10.33,10.67,97.46,103.46,111.9,103.44
T4,5.296,11.31,1.11,11.56,10.08,111.83,99.7,107.6,102.74,9.67,1.09,9.88,10.52,104.56,103.7,110.19,101.58
T1,6.012,10.54,1.02,10.27,9.35,93.74,109.11,103.64,96.18,10.03,1.07,10.07,10.56,97.97,100.53,93.93,101.09
T4,6.487,11.11,0.99,10.32,10.1,104.29,95.45,104.38,108.92,10.05,1.08,11.6,11.3,113.68,97.58,99.7,111.01
T2,7.473,11.11,1.01,10.91,10.94,107.96,103.48,103.29,112.52,10.06,1.0,10.72,10.61,94.22,112.95,102.81,102.14
T1,7.829,11.42,1.06,10.04,9.72,99.02,97.19,102.18,95.24,9.94,0.93,10.77,10.11,100.37,110.22,104.3,103.58
T1,7.89,11.29,1.06,10.98,10.26,99.87,106.92,100.91,108.16,10.57,1.01,10.77,10.88,110.46,99.57,106.6,101.94
T1,8.175,11.04,1.06,10.56,9.8,108.79,95.76,96.29,96.88,10.6,0.93,10.35,9.63,110.37,103.63,94.09,108.29
T2,8.46,10.98,1.01,9.86,10.05,98.79,114.81,100.42,109.39,10.67,0.94,9.76,10.28,106.04,110.9,97.26,109.53
T4,8.58,10.16,1.07,9.78,10.12,100.4,94.63,104.78,112.15,11.32,1.08,10.7,11.53,109.32,102.76,97.2,114.71
T4,8.769,9.66,1.06,10.55,11.27,110.24,94.15,98.78,102.42,9.89,1.03,10.98,10.76,107.73,99.31,112.14,104.28
T4,8.793,11.06,1.03,10.58,10.49,104.63,95.23,99.5,105.18,11.2,1.1,11.1,11.01,112.56,100.35,106.67,109.58
T1,8.887,11.25,1.02,10.75,10.34,97.82,101.94,101.82,94.78,9.78,1.04,10.7,9.78,96.76,96.66,103.26,97.78
T1,8.981,10.77,1.09,10.75,10.94,102.6,109.54,96.46,104.41,9.88,0.94,11.05,10.52,103.35,109.7,105.81,99.05
T3,9.615,10.32,1.02,10.0,10.01,114.57,99.3,117.82,113.21,10.8,1.07,11.56,11.32,110.96,112.99,103.27,106.76
T4,9.695,10.64,1.01,11.17,10.53,104.96,106.99,107.54,113.78,10.92,0.99,9.97,10.02,112.68,111.55,99.06,105.94
T3,9.886,11.43,1.05,11.2,11.29,112.61,105.84,118.48,101.73,10.71,1.06,10.84,9.92,114.48,115.42,100.99,113.48
T3,9.971,10.24,1.03,10.57,11.04,103.5,98.29,115.13,111.18,10.2,1.02,11.17,10.34,110.94,104.66,115.2,110.52
T1,10.519,10.25,1.01,9.82,10.91,102.08,98.06,101.25,101.44,11.22,1.05,11.2,9.78,110.84,105.13,108.38,97.28
T1,11.028,11.53,0.93,10.34,10.56,94.05,102.72,106.34,96.94,10.15,1.05,9.79,10.41,97.62,108.02,95.17,102.85
T3,11.078,9.77,1.05,10.6,10.28,105.97,106.13,105.69,113.21,10.98,1.06,11.07,11.2,103.62,113.09,116.39,112.68
T4,11.283,11.17,1.07,9.82,9.92,104.99,111.25,107.51,115.02,10.78,1.03,10.19,11.65,107.87,96.25,102.4,111.15
T4,11.522,11.03,1.09,10.62,11.33,108.67,109.14,106.56,101.41,10.66,1.07,10.11,10.83,98.9,94.06,96.5,101.83
T1,11.613,10.17,1.0,10.8,9.66,98.88,111.05,101.67,97.69,11.07,0.96,9.91,10.53,100.09,101.01,93.45,95.04
T3,12.049,10.6,1.07,11.5,10.08,114.67,113.41,103.61,104.17,10.48,1.01,10.96,10.0,101.48,106.31,105.15,114.1
T4,12.172,9.78,1.03,10.52,11.68,97.41,95.93,113.05,106.66,10.28,1.05,11.08,11.73,114.58,106.62,97.53,108.34
T3,12.37,10.53,0.96,10.55,11.32,97.6,106.6,118.13,98.91,10.34,1.05,11.48,9.56,98.52,99.58,104.57,110.5
T4,12.61,9.6,0.96,11.18,10.45,109.68,101.52,101.12,104.36,11.08,1.08,10.36,10.32,109.13,104.62,102.14,114.74
T3,12.998,10.54,0.98,10.58,10.13,102.28,113.33,112.35,100.78,11.37,1.06,10.77,10.76,108.8,98.58,101.64,99.28
T1,13.075,10.37,0.93,9.92,10.63,96.75,96.2,107.95,108.94,10.97,1.03,10.33,9.81,104.05,97.64,97.59,104.89
T3,13.124,11.4,1.01,11.0,9.7,103.13,98.29,118.8,105.73,10.65,0.96,10.66,10.3,100.58,104.46,114.69,113.77
T3,13.2,11.03,0.99,11.58,11.0,111.01,113.09,109.14,98.15,10.15,1.02,10.66,10.8,107.64,102.21,104.26,110.3
T2,13.325,9.9,0.97,11.43,9.49,99.65,116.54,103.24,102.6,10.59,1.11,10.25,10.19,108.23,106.7,104.89,117.03
T2,13.404,10.61,0.98,10.22,10.86,109.25,113.06,101.69,103.97,9.79,1.09,10.43,9.82,94.84,108.59,105.86,110.08
T4,13.602,10.09,1.05,11.31,10.59,110.05,95.9,111.03,104.62,10.79,1.06,10.11,10.67,101.04,109.5,104.06,101.57
T2,13.824,11.01,0.98,11.34,11.2,98.46,103.4,100.25,113.65,10.06,1.06,10.4,10.8,108.51,106.1,107.98,102.65
T1,13.91,11.36,0.97,9.86,9.48,104.11,108.96,100.86,98.14,10.38,1.08,11.05,9.57,93.46,100.35,99.35,110.11
T2,14.19,11.23,1.03,10.56,10.88,96.74,114.36,106.39,101.3,10.44,0.97,10.83,9.51,92.21,115.85,98.03,108.9
T1,14.191,11.52,0.96,10.31,10.26,101.71,106.45,99.35,106.68,11.22,0.97,11.14,9.95,105.1,103.46,96.63,96.13
