task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.048,143.34,146.41,25.51,151.56,24.52,96.36,1.0,11.25,160.48,161.39,26.46,159.12,28.36,102.05,1.09,9.78
T2,0.076,157.93,152.99,25.82,147.83,24.67,96.16,0.96,11.13,163.91,165.8,25.85,153.57,23.61,111.8,1.12,9.47
T5,0.111,154.56,153.98,26.51,161.61,28.54,103.86,1.04,11.34,171.03,154.84,26.7,150.06,29.35,117.24,1.0,9.97
T2,0.143,138.76,157.57,23.39,160.76,25.05,103.94,1.11,10.34,150.51,161.22,25.32,149.91,26.02,109.96,1.0,9.61
T2,0.208,139.33,166.67,25.32,162.69,27.08,99.01,1.02,9.82,148.3,167.14,24.52,144.96,27.12,110.44,1.08,10.98
T2,0.213,138.25,157.58,24.31,160.48,27.06,105.45,1.04,9.48,145.69,173.56,25.69,160.85,27.09,99.87,1.1,9.48
T1,0.852,153.66,165.74,24.12,146.33,28.34,110.77,0.98,10.08,148.62,170.34,23.86,149.61,28.64,116.39,0.96,9.69
T7,0.868,164.6,155.04,27.78,146.74,24.73,99.41,0.94,11.31,140.76,143.2,27.68,156.62,27.37,99.58,1.09,11.12
T2,0.933,147.89,164.53,25.38,152.74,24.22,103.22,1.12,10.17,141.76,162.41,26.66,157.44,25.23,102.75,1.01,10.77
T6,1.069,150.27,159.69,24.53,157.8,23.69,104.85,1.07,10.09,173.58,149.2,27.74,161.91,24.4,103.74,1.12,11.91
T9,1.216,157.12,163.07,23.46,163.39,27.7,95.91,1.06,10.84,164.27,145.4,24.06,170.05,29.17,102.73,1.04,10.32
T5,1.35,174.79,150.6,26.09,164.9,27.38,104.22,1.01,9.76,153.98,156.01,26.76,170.86,26.01,106.94,0.98,10.66
T6,1.556,171.39,147.12,24.69,163.08,25.05,97.53,0.98,11.24,153.59,169.5,26.8,175.63,24.16,111.25,1.08,11.08
T6,1.637,152.18,146.12,25.69,175.78,23.68,111.72,0.99,11.87,167.37,156.14,27.9,167.1,25.54,100.56,1.01,10.87
T7,1.689,146.03,160.25,27.86,141.82,28.58,96.11,0.93,10.71,165.63,156.81,26.05,156.86,28.78,104.34,0.94,10.09
T3,1.691,170.36,153.76,25.15,151.77,27.4,97.17,1.1,10.43,152.46,160.03,23.18,167.92,26.43,105.52,1.14,9.82
T7,2.155,148.11,159.98,28.91,155.26,25.11,106.43,0.98,11.12,153.61,162.24,29.68,152.6,25.8,97.88,1.08,11.49
T5,2.177,162.82,161.36,26.27,155.8,26.27,112.1,1.01,10.01,171.04,158.46,25.52,167.42,27.07,112.23,1.05,10.08
T1,2.27,148.62,150.4,24.72,167.16,25.92,112.22,0.98,10.24,149.14,159.4,26.61,159.34,26.47,108.93,1.04,10.08
T7,2.337,166.6,161.45,28.12,158.77,26.79,96.78,1.08,11.49,162.24,157.02,25.69,142.42,25.15,100.06,0.94,10.26
T6,2.518,162.24,149.62,26.78,155.86,27.2,109.11,1.03,10.89,173.01,165.29,28.28,159.39,26.14,98.64,1.07,11.31
T9,2.83,162.99,149.77,24.6,175.32,25.38,100.1,0.96,10.15,160.81,164.47,23.21,151.92,27.34,110.61,1.0,11.46
T3,2.862,162.28,150.29,24.44,148.9,26.82,101.68,1.14,10.07,149.05,168.11,27.24,154.87,27.24,98.08,1.03,9.84
T9,3.031,147.76,162.23,24.83,173.85,28.13,105.2,0.94,11.2,161.01,153.95,25.38,158.37,26.52,109.59,1.08,10.24
T1,3.108,146.93,166.54,26.04,167.52,26.36,101.08,1.01,11.44,155.58,160.93,25.46,164.56,29.3,105.09,1.03,10.0
T6,3.183,173.41,158.26,26.3,153.38,26.26,103.95,1.09,10.27,152.18,169.66,26.66,159.9,24.38,107.87,1.08,10.65
T2,3.424,147.71,165.82,24.32,148.29,26.82,104.44,0.96,11.0,144.97,177.8,24.73,143.42,24.27,99.51,1.02,9.82
T5,3.588,158.22,159.26,24.4,171.93,28.64,111.22,0.92,10.67,175.69,152.78,26.86,174.06,27.84,103.76,1.02,11.12
T4,3.626,171.67,174.91,25.16,144.05,25.19,106.31,1.18,11.51,154.29,173.6,25.33,152.03,25.59,97.07,1.08,10.9
T4,3.743,165.12,161.03,26.74,147.82,27.16,105.8,1.04,10.61,154.36,166.44,24.68,169.77,25.56,95.07,1.16,10.21
T1,3.845,140.66,164.24,26.61,147.48,25.12,108.65,1.0,10.56,151.81,163.15,25.78,158.45,25.87,110.22,1.1,10.75
T3,3.965,150.75,146.37,26.78,160.37,26.35,101.22,1.02,10.84,162.28,157.67,23.11,155.34,24.21,109.55,1.15,10.33
T10,3.971,144.54,148.22,26.03,148.04,24.4,102.43,1.0,9.51,151.94,164.99,27.97,156.09,26.36,101.2,1.05,10.79
T7,4.063,162.19,160.25,26.28,160.99,28.61,110.43,0.97,11.13,146.52,153.84,29.74,141.5,24.96,100.38,0.96,11.15
T5,4.177,174.23,146.65,23.37,170.25,25.58,118.84,1.04,10.79,167.55,164.05,24.19,174.35,28.58,116.49,1.06,10.88
T3,4.423,166.31,152.7,26.95,151.33,23.74,106.78,1.13,11.36,156.03,145.11,27.1,164.86,25.37,101.37,1.16,10.38
T6,4.599,164.56,149.77,24.51,171.75,23.97,98.98,0.98,11.21,175.53,171.84,28.07,174.99,26.23,99.74,1.13,11.12
T7,4.725,157.7,138.83,26.05,159.29,26.11,107.58,0.94,10.73,141.98,159.25,28.14,145.33,26.66,94.31,1.06,11.12
T7,4.732,157.92,159.46,25.57,164.02,28.84,105.98,0.99,10.74,155.17,153.48,27.4,161.12,24.7,98.14,0.96,10.73
T2,4.899,150.21,158.87,26.48,153.15,23.82,96.25,1.05,9.67,159.25,158.11,23.56,153.45,23.71,102.3,1.12,10.47
T3,5.492,152.63,168.99,27.46,149.97,24.59,104.83,1.09,10.19,153.39,160.55,26.03,149.59,25.69,101.42,1.14,10.74
T6,5.645,155.35,147.08,25.01,163.75,25.64,98.88,1.13,11.51,172.92,168.99,27.38,162.68,26.55,111.65,1.12,10.87
T5,5.676,157.43,145.92,25.49,147.45,29.04,119.21,0.94,10.93,154.29,154.03,26.09,173.09,29.23,119.14,1.02,11.08
T8,5.905,150.83,151.08,24.72,159.89,26.36,102.7,1.03,11.07,158.13,175.1,23.16,164.34,26.36,95.79,1.12,10.78
T2,6.084,158.32,166.5,25.17,152.49,26.53,102.25,1.07,10.64,161.72,175.97,24.54,164.49,24.69,99.18,0.98,10.84
