task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.385,2.095,1.485,3.805,0.68,2.44,1.987,4.891,0.845
3,0.411,1.718,1.496,5.748,0.779,1.992,1.537,5.824,0.905
4,0.446,1.769,1.532,3.757,0.825,2.234,1.373,4.81,0.789
2,0.762,2.446,1.884,4.201,0.807,2.462,1.615,5.022,0.89
3,0.88,2.193,1.575,4.881,0.725,1.884,1.29,5.913,0.984
4,1.55,2.395,1.805,4.636,0.882,2.228,1.551,4.256,0.898
3,1.645,2.253,1.366,4.423,0.752,2.111,1.746,5.65,0.93
1,1.68,2.571,1.962,3.617,0.662,2.571,1.868,4.529,0.798
3,1.809,2.225,1.346,5.229,1.004,2.155,1.787,4.851,0.837
1,2.053,2.458,1.456,3.626,0.843,2.526,1.505,4.277,0.678
2,2.391,2.501,1.909,4.536,0.841,2.251,2.008,4.855,0.975
4,2.695,1.911,1.606,4.562,1.022,2.06,1.467,3.688,0.824
1,2.977,2.235,1.927,4.118,0.683,2.517,1.847,3.995,0.695
4,3.192,2.227,1.709,4.199,0.905,1.758,1.836,3.989,0.977
3,3.442,1.811,1.317,4.471,0.849,1.884,1.341,5.768,0.718
1,3.487,2.476,1.795,4.134,0.836,2.156,1.904,3.888,0.765
4,3.698,2.381,1.807,3.991,0.841,1.95,1.677,4.11,1.036
4,4.078,1.956,1.373,4.099,0.987,2.275,1.69,4.425,0.855
1,4.721,2.455,1.737,4.277,0.74,1.864,1.55,4.747,0.854
1,4.872,2.563,1.67,4.613,0.773,2.126,1.462,4.366,0.663
2,4.911,2.232,1.781,4.032,0.889,2.433,1.917,3.803,0.986
1,5.121,2.251,1.677,4.121,0.611,2.473,1.793,4.194,0.819
2,5.42,1.87,1.609,4.778,0.785,1.904,1.875,4.995,0.895
4,5.727,2.426,1.531,3.961,1.042,1.884,1.745,4.55,0.874
3,6.346,2.161,1.463,5.757,0.788,2.141,1.321,4.732,0.911
1,6.449,2.041,1.492,5.11,0.688,2.391,1.842,3.619,0.69
3,6.48,2.395,1.655,4.527,0.769,2.293,1.63,5.7,0.874
1,6.686,2.4,1.675,4.115,0.815,2.525,1.447,3.724,0.775
1,6.799,2.078,1.905,4.345,0.61,2.284,1.626,4.118,0.83
2,6.822,2.256,2.017,3.63,0.766,2.188,1.768,4.265,0.749
2,7.012,2.397,1.847,4.591,0.81,2.115,2.068,5.016,0.74
4,7.226,2.063,1.786,3.975,0.761,2.158,1.884,4.378,1.024
2,7.328,2.382,1.72,4.182,1.002,1.91,1.761,4.621,0.757
3,7.392,2.323,1.412,4.777,0.753,1.758,1.46,5.601,0.881
1,7.395,2.49,1.702,4.047,0.638,2.319,1.413,4.645,0.765
3,7.437,1.965,1.607,4.905,0.916,2.147,1.479,4.214,0.958
3,7.549,2.083,1.391,5.002,0.734,1.757,1.739,4.416,0.75
3,7.946,2.166,1.588,4.798,0.838,2.293,1.466,5.507,0.868
4,8.054,1.916,1.89,4.089,0.884,1.84,1.392,3.814,0.867
3,8.18,2.206,1.732,4.847,0.745,2.199,1.794,5.697,0.72
4,8.697,2.136,1.478,3.722,1.029,2.304,1.81,4.013,0.824
1,8.846,1.98,1.949,4.312,0.799,1.857,1.946,4.168,0.637
4,8.903,2.005,1.486,4.447,0.928,2.093,1.469,4.968,0.913
3,9.067,1.761,1.726,5.132,0.801,1.779,1.592,5.974,0.965
2,9.202,1.907,2.132,4.368,0.932,2.073,1.557,4.315,0.993
4,9.517,1.904,1.525,3.747,0.815,2.055,1.611,4.66,1.063
4,10.059,1.844,1.636,4.892,0.755,1.909,1.794,4.314,0.984
4,10.368,2.176,1.576,3.751,0.777,2.055,1.451,4.175,0.896
2,11.034,2.206,2.133,4.174,0.728,2.439,1.998,4.673,0.964
3,11.204,1.951,1.533,5.818,0.916,2.061,1.497,4.407,0.937
3,11.429,2.363,1.382,5.969,0.855,1.884,1.328,4.393,0.872
4,11.682,1.792,1.891,4.046,0.881,2.36,1.546,4.968,1.023
1,11.891,2.517,1.494,4.417,0.686,2.479,1.728,4.175,0.647
4,12.023,1.853,1.364,3.687,1.019,1.918,1.357,3.814,0.916
4,12.082,1.956,1.435,3.869,0.835,2.175,1.759,4.397,1.066
2,12.101,2.438,1.967,3.679,0.83,2.14,1.726,3.799,0.866
2,12.455,2.581,2.141,4.893,0.983,2.35,1.953,4.267,0.74
2,12.752,2.138,1.899,5.115,0.776,2.587,2.02,4.591,0.98
3,13.507,2.116,1.513,4.842,0.726,2.394,1.27,4.442,0.79
3,13.82,1.755,1.449,4.951,0.832,2.33,1.759,5.002,0.831
1,13.841,2.315,1.913,4.225,0.81,2.373,1.558,4.354,0.861
1,14.103,2.513,1.654,4.76,0.702,2.453,1.516,4.506,0.613
1,14.524,2.559,1.463,4.696,0.671,2.1,1.851,3.604,0.846
2,14.657,2.181,2.03,4.677,0.841,2.532,1.792,4.739,0.791
1,14.942,2.03,1.844,3.961,0.843,2.183,1.465,4.969,0.789
1,14.946,2.478,1.673,4.39,0.663,1.886,1.69,4.871,0.744
4,15.341,2.029,1.648,4.17,0.755,2.005,1.588,4.485,0.799
2,15.396,1.938,1.809,4.128,0.778,2.314,1.96,4.383,0.835
1,15.544,2.177,1.61,4.199,0.702,1.858,1.516,4.342,0.631
1,15.81,1.903,1.663,3.805,0.616,2.505,1.795,4.38,0.693
1,16.146,2.276,1.613,3.987,0.621,1.938,1.426,4.596,0.612
1,16.206,1.945,1.814,4.596,0.843,2.314,1.866,4.54,0.656
3,16.259,2.34,1.726,4.798,0.817,2.17,1.357,5.126,0.844
4,17.561,1.896,1.604,4.917,0.998,2.426,1.518,4.584,0.772
3,17.727,1.782,1.547,4.824,0.881,2.021,1.751,5.447,1.0
2,17.883,1.922,1.692,4.267,0.855,2.076,1.659,3.975,0.864
2,18.7,2.221,1.943,4.665,0.988,1.95,1.894,5.073,0.815
2,18.791,1.9,1.633,4.151,0.91,1.891,2.141,3.983,0.771
4,18.998,1.859,1.854,3.974,1.001,1.758,1.841,4.357,0.876
2,19.272,2.059,1.861,4.993,0.841,1.97,1.605,4.995,0.888
2,19.931,2.518,2.073,5.05,0.794,2.501,2.065,4.474,0.76
3,20.263,2.397,1.69,5.944,0.947,2.351,1.767,5.619,0.788
3,21.187,2.151,1.554,5.216,0.969,2.412,1.401,4.624,1.007
4,21.253,1.914,1.624,4.729,1.064,2.062,1.58,4.747,0.914
3,21.544,2.407,1.563,4.451,0.809,2.064,1.604,4.361,1.009
3,21.637,2.147,1.682,4.921,0.869,1.763,1.323,5.098,0.811
3,21.78,2.069,1.762,5.384,0.924,1.91,1.491,4.884,0.869
1,22.082,2.118,1.775,3.797,0.705,2.173,1.962,4.584,0.689
3,22.377,1.955,1.47,4.314,0.967,2.406,1.29,5.849,0.73
4,22.421,2.111,1.639,3.682,0.988,2.436,1.382,4.711,0.812
2,22.888,1.901,1.781,5.05,0.719,2.099,1.605,5.05,0.943
2,23.173,2.099,2.069,3.702,0.989,1.914,1.62,4.596,0.88
3,23.659,2.289,1.333,4.782,0.798,1.986,1.303,4.741,0.717
2,23.781,2.471,1.715,4.996,0.882,2.094,1.617,4.962,0.788
4,23.903,2.124,1.473,4.936,0.84,1.885,1.52,4.245,0.808
3,24.099,1.888,1.329,4.727,0.969,1.887,1.665,4.441,0.72
3,24.225,2.251,1.538,4.702,0.839,2.411,1.309,5.785,0.967
3,24.406,1.902,1.704,4.822,0.754,1.982,1.502,5.526,0.936
4,24.554,1.959,1.449,4.813,0.955,2.251,1.836,3.965,0.954
2,24.576,2.182,2.108,5.005,0.849,2.615,1.823,4.087,0.795
3,24.605,2.028,1.506,4.784,0.852,2.122,1.342,5.058,0.886
4,25.092,2.181,1.632,5.138,0.95,1.83,1.891,4.013,0.836
3,25.584,1.735,1.714,4.66,0.751,1.893,1.682,4.827,0.751
4,25.62,2.402,1.709,3.642,1.045,2.444,1.898,4.989,1.003
1,25.943,2.23,1.594,4.727,0.732,2.393,1.519,4.978,0.657
4,25.943,2.219,1.427,3.898,0.828,1.858,1.812,3.682,0.77
1,26.153,2.384,1.479,4.486,0.757,2.511,1.841,4.134,0.838
4,26.336,2.296,1.775,4.62,0.926,2.223,1.708,4.887,0.877
1,27.394,2.15,1.46,4.081,0.683,2.313,1.418,3.851,0.672
3,27.48,2.183,1.266,5.518,0.88,2.208,1.561,5.654,0.986
3,28.05,2.26,1.69,4.639,0.985,2.26,1.527,5.342,0.994
3,28.174,2.165,1.731,5.222,0.968,1.843,1.727,5.43,0.785
3,28.337,2.343,1.281,5.695,0.927,2.245,1.527,4.68,0.986
4,28.485,2.172,1.766,4.337,0.899,1.764,1.411,3.897,0.909
3,28.989,1.909,1.594,4.898,0.79,1.991,1.281,4.648,0.964
2,29.14,2.15,1.776,3.708,1.007,2.242,1.602,3.848,0.852
2,29.197,2.197,1.612,4.447,0.729,2.043,1.864,5.048,0.839
3,29.663,2.423,1.67,4.591,0.941,2.004,1.27,5.835,0.749
3,29.878,2.046,1.307,4.682,0.766,2.139,1.374,4.447,0.752
3,29.909,1.985,1.552,5.147,0.796,2.234,1.36,4.52,0.944
2,30.315,2.298,1.658,4.033,0.801,2.535,1.516,4.098,0.901
2,30.885,2.321,1.547,4.152,0.946,2.272,2.065,4.238,0.741
2,30.889,2.016,1.883,4.643,1.008,2.45,2.05,4.174,0.805
2,31.466,2.309,1.78,4.572,0.866,2.05,2.0,4.002,0.858
2,31.569,2.467,1.52,4.383,0.987,2.457,1.765,4.975,0.819
4,31.65,2.42,1.84,4.673,0.828,2.435,1.742,4.822,1.018
2,32.098,2.502,2.13,5.063,0.779,2.378,1.716,4.936,0.831
3,32.242,2.378,1.474,5.624,1.014,1.81,1.528,5.018,0.984
2,32.636,2.188,1.613,4.651,0.866,2.134,1.953,4.674,0.965
3,32.897,2.234,1.716,5.464,0.75,1.976,1.526,4.578,0.971
3,33.03,1.723,1.774,5.646,0.728,2.422,1.561,4.353,0.723
2,33.071,2.592,2.122,4.187,0.8,2.436,1.889,4.975,0.787
1,34.52,2.49,1.622,4.562,0.627,2.062,1.929,3.948,0.627
3,34.542,2.04,1.664,4.307,0.879,2.018,1.65,4.686,0.951
4,34.641,1.79,1.706,3.913,0.874,2.416,1.743,4.693,1.016
3,34.862,1.973,1.77,5.464,0.827,1.983,1.775,5.138,0.985
2,34.87,2.585,2.121,4.37,0.736,2.482,2.133,4.975,0.996
2,34.919,2.179,1.942,3.964,0.756,2.194,1.563,4.841,0.733
2,35.273,2.281,2.119,3.828,0.737,2.188,2.02,4.817,0.736
4,35.696,2.353,1.613,3.823,0.859,1.764,1.85,4.105,0.9
1,35.777,2.429,1.442,4.618,0.666,2.456,1.77,4.901,0.633
1,36.214,2.458,1.687,4.264,0.632,2.622,1.974,4.407,0.645
2,36.418,2.455,1.931,4.527,0.958,2.045,1.959,3.713,0.72
4,36.476,2.019,1.622,3.748,1.036,2.037,1.768,4.062,0.855
4,36.677,2.435,1.738,3.771,1.038,2.435,1.449,3.96,1.053
4,37.51,2.423,1.693,3.726,1.016,1.98,1.811,4.044,0.93
4,37.644,1.844,1.819,4.72,0.896,1.742,1.664,4.805,0.954
1,37.649,1.964,1.678,4.775,0.738,2.245,1.987,4.88,0.813
1,38.555,1.965,1.631,4.131,0.836,2.059,1.534,3.765,0.612
4,39.322,1.979,1.751,4.116,0.945,1.859,1.522,4.222,0.885
4,39.656,1.914,1.368,3.983,0.815,2.366,1.648,3.912,0.934
2,39.802,2.483,1.633,4.592,0.959,2.243,1.628,4.238,0.783
1,40.306,2.01,1.42,4.432,0.697,2.313,1.93,4.038,0.739
2,40.341,2.408,1.811,4.01,0.727,2.236,1.768,4.236,0.84
2,40.352,2.109,1.967,5.022,0.782,1.921,1.52,5.037,0.938
3,40.505,1.759,1.761,4.72,0.86,1.992,1.711,5.313,0.738
1,40.748,2.592,1.942,4.223,0.761,2.221,1.567,3.777,0.621
2,41.522,2.623,2.026,4.623,0.773,2.122,1.654,4.286,0.926
3,41.583,2.106,1.282,5.796,0.863,1.778,1.29,4.745,0.869
1,41.683,2.458,1.803,3.664,0.755,1.987,1.763,4.067,0.752
1,42.479,2.324,1.985,4.241,0.668,2.477,1.848,3.719,0.612
1,42.64,2.248,1.435,3.627,0.742,1.9,1.425,4.478,0.766
3,43.037,1.851,1.299,5.411,0.802,1.822,1.444,5.91,0.839
1,43.623,2.561,1.839,4.446,0.748,2.45,1.737,3.901,0.833
3,43.658,1.837,1.635,4.748,1.004,1.875,1.548,4.881,0.883
1,43.934,2.571,1.704,3.729,0.839,2.446,1.862,4.405,0.853
3,44.201,1.902,1.69,4.957,0.893,2.102,1.636,5.081,1.011
