task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.015,0.99,29.62,1.15,116.45,9.99,25.66,97.9,11.26,0.98,28.87,1.1,100.5,10.97,28.22,98.64,10.89
T1,0.51,1.0,26.45,1.15,107.5,11.59,26.74,102.34,9.34,1.02,26.58,1.11,96.9,10.19,25.48,96.85,9.76
T1,0.585,1.03,26.12,1.04,106.76,10.74,26.78,98.58,9.43,1.02,25.34,1.17,101.56,10.56,26.53,109.07,10.53
T10,0.659,1.07,25.5,1.02,109.46,9.26,25.36,111.47,9.49,0.99,27.06,1.11,107.05,10.08,28.31,103.4,10.83
T7,0.717,0.96,25.16,1.0,107.34,11.64,28.42,104.18,10.95,1.07,25.09,0.94,101.27,11.26,25.14,105.95,9.74
T3,0.738,1.05,25.58,0.96,98.38,10.33,24.46,102.18,9.72,1.01,26.01,1.0,110.62,10.74,25.19,96.65,11.49
T8,0.883,1.05,27.44,0.98,101.55,10.54,25.04,102.95,10.46,1.11,24.6,1.1,100.42,10.25,26.81,100.09,10.07
T9,0.952,0.94,27.21,1.03,92.82,10.36,26.64,112.42,9.65,1.06,26.27,1.05,100.53,10.62,26.12,102.14,9.7
T10,0.972,1.08,27.16,1.07,98.65,10.33,28.32,117.43,10.84,1.03,26.89,1.16,95.86,10.92,28.69,101.42,9.53
T2,1.069,0.99,26.06,1.09,103.39,10.93,25.65,110.84,10.88,1.09,25.2,1.19,102.06,10.65,24.62,101.04,11.35
T6,1.086,1.18,25.15,1.03,102.83,10.23,27.17,94.82,11.7,1.17,25.29,1.0,110.13,10.44,29.41,108.49,11.25
T7,1.299,1.03,24.69,1.07,101.84,10.31,26.03,93.66,9.84,1.11,28.41,1.01,103.0,10.42,26.87,96.41,9.88
T7,1.405,1.07,28.78,1.01,94.73,11.09,27.93,103.61,10.66,1.01,28.77,1.12,99.71,11.16,24.82,93.94,9.6
T3,1.537,1.01,23.72,1.02,106.77,10.31,25.85,94.77,9.78,1.07,27.29,0.99,109.46,10.48,25.15,105.27,10.42
T7,1.624,1.02,27.74,1.12,102.5,11.69,26.08,103.51,10.91,0.94,25.79,1.0,100.66,11.64,26.76,96.27,10.18
T6,1.628,1.07,24.81,1.01,112.92,9.9,26.18,106.27,10.01,1.08,27.75,1.11,113.28,9.94,25.15,102.69,10.28
T4,1.735,0.96,28.32,1.0,99.8,10.31,24.48,96.95,11.58,1.09,29.21,1.12,105.87,11.16,28.46,100.28,11.35
T6,1.768,1.04,25.6,1.04,99.58,10.36,25.75,93.76,10.46,1.09,28.0,1.14,100.46,9.96,28.51,106.96,11.41
T7,1.807,1.04,25.04,1.11,105.22,11.44,24.99,98.56,10.5,1.0,24.64,0.97,103.78,11.33,24.31,94.7,9.68
T10,2.043,1.1,27.54,1.01,101.22,9.83,24.76,110.41,10.99,1.0,26.64,1.13,103.82,10.8,24.94,114.14,10.91
T8,2.098,1.05,25.9,1.13,92.19,9.87,25.27,97.39,9.69,1.09,25.77,1.03,99.91,10.4,27.46,95.95,10.29
T8,2.134,0.98,24.81,1.02,98.71,11.03,23.63,101.12,10.44,1.05,23.1,1.0,109.06,10.69,24.71,102.16,9.9
T1,2.192,0.98,27.28,1.18,99.1,11.87,25.52,95.5,10.24,1.03,28.28,1.05,100.76,10.26,25.81,106.23,10.87
T1,2.301,0.96,27.75,1.14,103.06,11.62,25.7,104.4,10.83,1.11,25.66,1.18,100.72,10.17,25.1,93.56,9.8
T5,2.537,1.04,25.54,1.01,93.73,10.11,25.47,98.2,11.29,0.95,24.88,0.95,98.42,9.91,28.16,100.92,11.12
T8,2.575,1.08,26.64,1.05,108.28,10.51,24.82,94.41,11.23,0.95,23.14,0.98,107.65,11.13,26.79,107.02,10.14
T2,2.605,1.11,27.89,1.11,99.52,11.14,23.59,100.87,10.27,1.12,26.57,1.05,95.42,11.15,24.63,112.11,11.55
T3,2.742,1.03,27.34,0.97,109.14,10.86,26.71,105.04,9.69,1.0,27.57,0.97,109.06,10.06,25.79,103.64,10.5
T10,2.947,1.05,26.84,1.15,104.9,10.3,25.82,117.32,11.07,1.1,28.84,1.04,94.54,9.8,25.78,117.3,9.58
T5,3.184,0.97,28.43,1.1,96.69,10.54,27.83,101.67,10.59,1.03,26.04,1.0,99.29,10.12,25.29,104.0,11.7
T4,3.409,0.97,27.85,1.01,102.64,11.1,28.25,96.41,10.78,1.06,29.42,1.15,114.89,9.73,26.43,110.81,10.99
T3,3.5,1.12,25.98,1.1,97.99,10.72,28.38,107.04,10.06,1.04,26.98,0.96,101.82,10.63,25.85,101.85,9.88
T7,3.536,0.97,28.54,1.03,104.2,11.49,28.25,107.8,9.67,1.1,27.89,1.05,108.26,10.4,26.44,97.3,10.2
T4,3.595,1.01,26.19,1.07,102.07,10.65,24.33,108.68,10.51,1.07,27.54,1.01,113.81,11.18,24.48,105.67,10.01
T9,3.607,1.04,24.12,0.98,96.09,10.53,26.66,98.99,9.54,1.01,23.3,1.1,96.54,10.06,24.2,108.12,9.53
T5,3.663,1.11,26.71,1.06,94.55,10.36,24.95,97.24,10.27,1.08,26.27,0.97,93.13,9.37,25.29,99.97,10.19
T2,3.851,1.06,25.71,1.06,110.09,10.36,25.11,106.89,11.48,0.99,27.53,1.14,97.67,9.89,23.82,107.08,11.75
T3,3.875,1.07,25.63,0.96,107.32,10.47,28.81,96.65,9.78,1.06,23.84,1.06,98.84,11.56,24.53,99.51,10.95
T9,3.902,1.01,23.19,0.98,101.31,10.2,23.9,106.84,9.82,1.0,24.22,1.05,93.43,9.91,24.1,114.77,10.92
T3,3.944,1.1,23.43,1.01,105.23,11.5,25.31,107.07,11.0,1.01,23.32,1.11,102.39,11.71,26.4,95.1,10.92
T4,3.96,1.02,27.85,1.09,106.67,10.44,27.33,108.52,11.35,1.04,26.83,1.12,101.43,11.19,28.26,97.83,11.6
T10,4.075,0.99,24.41,1.03,104.16,9.48,27.83,107.04,9.67,1.1,27.38,1.04,97.17,10.5,26.42,113.61,11.01
T5,4.115,1.1,24.61,1.04,97.26,9.8,27.98,107.02,10.14,1.11,25.51,1.01,106.89,10.4,25.01,99.97,10.09
T5,4.295,1.03,24.44,1.05,109.88,9.96,25.52,110.34,10.81,1.04,24.89,0.93,102.94,10.02,26.34,98.64,10.26
T8,4.301,1.06,26.68,1.14,93.16,10.46,26.61,95.33,11.0,1.03,26.34,1.12,95.02,10.88,27.29,93.85,10.5
T10,4.414,1.04,27.2,1.0,111.54,10.49,26.07,104.56,10.2,1.04,25.21,1.04,108.15,10.33,27.44,107.09,10.92
T1,4.428,0.98,29.67,1.12,98.62,11.9,28.11,102.58,10.93,1.08,26.56,1.09,103.86,11.64,26.78,97.84,10.33
T8,4.585,1.01,24.64,1.1,101.78,10.21,24.66,106.97,11.27,1.07,24.63,1.1,98.16,10.94,27.43,106.87,10.4
T8,4.738,1.03,23.13,0.97,101.34,11.02,26.64,101.36,11.04,1.05,23.74,1.06,109.31,11.09,25.54,94.9,10.95
T9,4.86,1.06,24.37,1.04,100.42,11.04,24.99,104.58,10.11,1.06,27.13,0.98,106.26,10.22,26.91,105.86,10.05
T1,5.014,1.08,29.4,1.01,100.87,11.32,26.09,108.8,10.91,0.99,25.93,1.01,106.26,11.53,24.87,110.69,10.92
T10,5.017,0.96,25.84,1.06,101.35,9.56,25.85,113.31,9.89,1.03,28.08,1.13,94.42,10.1,24.75,100.78,10.67
T9,5.288,1.04,23.29,1.1,97.38,11.08,25.85,102.11,10.32,1.01,25.87,1.06,94.72,10.77,23.63,108.63,11.01
T9,5.394,0.98,25.16,1.01,93.06,9.88,27.34,116.6,10.09,1.0,26.78,0.97,105.94,10.11,26.41,111.67,9.78
T2,5.874,1.14,24.89,1.11,109.31,11.18,25.72,101.43,10.84,1.04,27.28,1.19,96.36,11.24,26.42,107.85,10.9
T2,5.93,0.97,25.63,1.14,106.49,10.36,24.35,101.96,9.99,0.97,26.63,1.04,95.42,11.48,25.59,118.7,10.24
T8,5.952,0.96,27.09,1.02,96.04,10.96,23.64,95.94,10.27,0.99,25.66,1.03,92.29,10.9,24.2,96.0,10.91
