task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.005,103.136,11.27,106.519,108.865,11.136,9.679,93.249,109.247,10.727,101.066,106.792,10.034,10.618,104.919
2,0.396,108.639,114.442,114.615,105.266,103.354,103.094,1.107,115.128,105.856,115.748,101.602,110.62,101.822,1.044
4,0.573,109.236,11.775,105.79,97.121,11.352,10.211,107.333,99.196,11.427,110.792,95.553,10.371,10.816,107.39
1,0.747,1.061,109.615,104.409,109.37,1.102,1.179,102.137,1.1,112.288,97.527,101.039,1.096,1.005,105.858
2,0.821,111.924,108.273,101.643,114.614,107.398,100.099,1.005,112.479,100.725,101.726,112.111,99.302,98.413,1.128
4,0.857,94.989,10.592,110.854,100.186,11.017,9.283,94.766,109.476,11.322,104.535,102.928,11.563,10.014,108.381
2,0.977,105.477,111.495,110.006,102.803,97.858,106.523,1.058,105.735,102.266,114.918,102.346,98.072,94.236,1.144
3,1.154,11.169,109.458,112.283,1.044,101.36,96.63,105.325,10.134,93.873,101.503,1.08,108.35,104.058,106.051
3,1.211,11.055,103.375,111.94,1.08,106.65,98.342,108.793,10.584,108.012,107.528,1.113,102.08,105.137,110.908
4,1.574,103.685,11.795,108.656,108.944,11.546,10.246,107.832,93.642,11.763,110.822,95.538,9.853,10.956,98.581
1,1.903,1.104,109.915,98.778,106.399,1.082,1.091,110.742,0.987,113.112,97.792,105.966,1.061,1.009,107.61
2,2.034,109.905,109.728,101.562,109.589,110.068,94.62,1.038,105.126,110.195,110.68,111.077,104.826,99.88,1.158
3,2.254,10.394,102.925,113.078,1.09,112.134,109.012,110.752,9.986,93.177,101.603,1.03,111.218,96.299,94.471
2,2.406,102.893,108.048,114.357,107.996,99.621,99.492,1.125,118.86,100.872,104.464,99.312,114.581,109.406,1.162
2,2.74,118.906,98.819,116.388,111.401,110.772,97.009,1.048,108.055,113.399,98.582,100.688,99.462,109.071,1.189
4,2.968,102.947,11.532,98.829,100.187,10.102,9.812,102.85,96.461,11.439,105.888,99.931,10.287,10.862,95.288
3,3.121,10.408,109.469,99.226,1.081,103.286,109.453,99.749,11.349,97.446,102.495,1.106,103.956,102.602,111.334
4,3.396,96.461,10.188,103.442,91.831,10.302,10.808,107.582,94.31,10.358,99.572,92.281,10.128,9.56,107.402
3,3.531,10.716,100.483,107.314,1.035,110.487,110.511,100.797,10.446,104.642,105.604,1.111,107.943,99.266,96.334
3,3.645,10.737,102.018,105.64,1.085,97.828,103.008,110.514,10.967,101.805,103.22,1.114,105.458,98.644,94.149
1,3.709,0.966,98.905,110.274,100.621,1.001,1.147,96.953,0.971,113.876,110.224,106.532,1.041,1.003,103.003
4,3.727,98.284,11.632,113.759,107.429,10.882,10.419,101.978,98.824,10.77,103.215,94.548,10.792,9.988,109.521
2,4.623,103.246,100.516,105.003,108.361,106.92,111.393,1.115,111.018,99.761,99.352,104.47,98.909,105.138,1.099
3,4.628,11.509,100.091,116.18,1.002,100.336,95.355,98.223,11.176,100.302,107.199,0.969,98.531,96.991,93.899
1,4.769,1.042,101.837,101.239,109.576,1.182,1.123,110.869,1.096,104.857,103.865,110.166,1.06,1.061,109.7
1,4.807,0.945,107.743,103.613,96.443,1.042,1.17,106.07,1.084,113.952,105.612,109.082,1.137,1.071,110.192
1,5.006,0.979,105.853,104.456,105.331,1.103,1.148,99.558,1.074,105.093,98.81,95.678,1.051,1.079,111.079
2,5.45,110.84,107.735,116.145,113.875,112.177,109.607,1.057,102.522,104.86,103.591,102.717,99.601,99.688,1.146
2,5.529,103.51,106.369,108.2,97.582,99.219,108.069,1.091,100.597,98.384,103.073,108.539,103.849,107.948,1.161
4,6.0,103.308,10.594,98.098,100.526,10.229,9.284,102.551,92.409,10.62,103.89,95.273,10.833,9.708,93.153
2,6.381,106.928,100.899,110.349,110.685,113.223,103.817,1.173,117.159,112.652,99.047,101.037,111.819,99.158,1.127
1,6.435,1.061,112.974,105.119,94.07,1.031,1.109,96.208,0.946,116.643,103.613,104.481,1.124,1.067,103.512
3,6.46,10.751,99.697,105.342,1.106,104.404,111.172,104.866,10.812,103.785,98.37,1.113,107.676,97.147,101.945
3,6.634,10.666,105.506,115.415,1.069,104.85,99.662,102.869,10.899,104.913,97.924,0.987,113.215,109.361,102.931
1,6.689,1.106,99.071,111.56,104.249,1.072,1.104,112.033,1.08,102.627,99.156,102.508,1.114,1.133,98.661
3,6.7,9.937,92.941,103.671,0.959,104.119,108.614,100.179,10.189,97.349,99.598,0.969,99.707,99.64,99.436
3,6.846,9.942,99.434,103.829,1.103,108.8,100.292,100.861,10.319,109.081,112.992,1.004,109.957,101.915,99.537
4,7.231,108.665,11.458,110.104,96.719,11.556,10.293,96.645,104.555,10.058,98.725,105.3,11.536,9.639,109.356
2,7.573,102.214,102.484,110.962,114.538,98.648,101.836,1.033,112.592,116.213,112.034,110.392,110.19,108.442,1.172
2,7.785,102.116,113.349,108.044,110.525,115.574,111.76,1.031,101.486,105.487,107.319,111.098,113.169,111.675,1.118
1,8.018,1.06,103.721,99.01,102.216,1.091,1.009,106.319,1.099,98.999,99.156,100.082,1.167,1.108,107.131
2,8.029,112.692,112.243,101.592,111.626,108.534,96.989,1.088,116.154,114.617,102.621,104.399,115.682,97.579,1.005
2,8.118,109.362,100.188,104.225,109.949,103.448,101.678,1.128,115.641,112.278,103.517,98.905,101.869,107.264,1.022
1,8.357,1.1,116.439,109.546,101.05,1.03,1.136,99.979,1.008,109.599,104.218,109.099,1.135,1.143,95.536
2,9.043,104.267,99.808,103.591,99.581,99.935,96.245,1.024,119.297,98.796,98.249,104.523,114.262,111.314,1.028
4,9.566,101.592,11.284,97.316,105.936,10.925,10.862,106.096,106.414,11.462,100.652,93.196,10.98,10.996,95.033
1,9.676,0.954,116.229,99.953,106.68,1.06,1.181,106.662,0.949,100.401,103.838,98.023,1.111,1.084,111.251
3,9.787,10.198,103.085,107.682,1.03,113.068,111.29,97.633,10.738,103.675,102.593,0.993,104.58,109.435,95.869
1,9.79,1.114,112.097,103.794,106.642,1.164,1.064,111.505,1.047,114.732,96.601,93.421,1.16,1.099,102.284
2,9.818,112.427,99.473,102.913,105.838,106.808,110.51,1.107,109.925,107.928,106.828,111.349,110.436,108.867,1.145
1,9.889,1.057,105.784,101.519,105.59,1.014,1.069,112.537,1.081,104.941,98.13,109.713,1.177,1.183,102.939
3,10.12,10.393,94.947,104.032,1.064,113.166,108.102,96.968,10.254,93.494,100.714,0.985,113.142,100.292,100.025
4,10.165,105.026,10.811,110.507,99.405,11.489,10.527,98.767,105.231,11.116,108.42,103.861,10.202,9.532,99.53
3,10.274,9.894,103.676,110.304,1.062,97.592,104.935,94.908,11.143,106.617,106.742,0.984,104.7,110.462,108.814
4,10.306,101.357,11.695,98.606,100.193,11.097,10.096,96.393,94.114,10.335,106.021,102.894,10.527,10.105,94.111
4,10.315,101.564,10.709,100.543,92.507,10.393,10.178,107.55,94.741,10.123,102.931,103.774,9.845,10.03,107.076
2,10.374,118.819,108.758,100.929,106.666,108.082,111.525,1.147,104.967,101.055,114.082,103.719,100.916,97.85,1.139
2,10.611,106.788,106.49,108.2,96.719,104.53,108.124,1.187,115.569,107.003,108.735,113.356,111.131,107.948,1.099
3,11.022,10.178,108.804,99.807,1.106,104.661,99.724,97.633,10.836,96.001,99.024,1.11,109.733,105.603,102.522
3,11.087,9.88,107.359,99.574,1.059,113.857,107.492,110.139,10.233,105.846,103.829,1.02,101.764,103.246,109.236
1,11.418,0.941,115.349,103.765,99.68,1.1,1.119,109.869,0.96,104.292,105.373,98.1,1.091,1.031,95.709
3,11.899,10.729,105.015,98.584,1.104,100.346,112.103,110.64,10.167,106.447,99.721,0.962,113.838,107.195,105.076
1,12.151,1.082,111.65,95.267,93.421,1.059,1.012,100.12,1.058,101.67,96.817,107.554,1.068,1.139,96.067
4,12.643,93.794,11.478,105.433,108.243,10.859,10.178,94.628,105.215,11.258,96.683,95.875,10.248,10.702,108.343
3,12.653,10.49,93.726,101.518,0.967,110.771,109.193,101.026,10.312,100.786,105.003,1.091,99.038,95.694,106.629
3,12.682,10.441,101.876,115.125,0.977,104.694,104.09,109.818,10.751,109.302,103.596,1.115,98.902,95.902,111.498
2,13.573,113.669,109.547,100.309,113.438,106.868,96.3,1.027,108.607,114.972,108.793,110.939,111.322,96.323,1.184
