task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.082,108.46,107.36,10.34,1.1,9.81,99.9,1.09,102.3,112.64,100.36,9.55,1.12,9.66,102.48,1.09,110.2
T2,0.129,99.5,100.92,10.15,1.08,10.47,100.51,1.0,106.9,111.44,106.49,9.73,1.04,10.18,96.07,0.94,110.62
T3,0.328,114.12,110.79,9.61,0.98,9.47,109.28,1.06,117.69,101.05,113.47,10.49,1.11,10.58,107.89,1.04,108.79
T1,0.683,106.29,103.51,11.59,1.07,11.54,102.43,1.0,103.56,98.89,106.51,10.65,0.97,10.3,107.79,1.08,106.02
T3,0.772,110.94,105.72,10.24,1.0,11.07,105.96,1.0,104.42,110.2,97.4,9.51,1.09,10.25,99.63,1.02,105.66
T2,1.338,113.05,114.04,10.82,1.0,11.27,100.95,0.92,109.94,99.98,100.52,9.73,0.96,11.2,95.5,0.98,107.81
T2,1.424,97.49,112.39,9.96,1.09,9.97,108.3,0.93,104.44,103.7,101.14,9.24,0.98,10.22,96.38,0.93,101.41
T1,1.566,96.98,94.52,10.26,1.08,10.68,101.6,1.04,101.91,103.94,101.59,11.44,1.04,11.57,104.67,1.06,112.25
T2,1.592,103.63,113.26,10.75,1.12,10.99,104.76,1.01,112.03,105.98,114.07,10.03,0.99,11.1,106.29,1.07,112.61
T4,2.425,109.71,101.73,10.37,1.06,9.72,101.82,1.01,102.56,114.76,102.94,10.08,1.06,10.27,107.7,1.03,95.55
T1,2.484,105.78,96.02,10.72,1.08,10.71,94.7,1.16,95.8,97.19,94.7,10.35,1.11,10.29,93.38,1.05,99.34
T1,2.641,107.02,108.66,11.52,1.09,10.65,109.31,1.16,98.24,108.7,110.09,11.02,1.08,11.52,93.93,1.1,111.87
T3,2.889,100.03,98.06,9.98,0.97,10.11,101.96,1.03,117.84,114.39,105.34,10.25,1.01,9.74,107.42,1.16,101.07
T4,2.933,102.06,104.48,10.31,1.18,10.88,102.76,1.06,98.0,117.5,99.39,11.51,1.01,11.18,107.54,0.97,98.93
T1,2.991,101.75,103.59,10.8,1.02,11.32,103.64,1.13,109.45,95.72,99.1,10.67,1.01,10.84,93.09,1.17,100.41
T3,3.284,115.27,105.2,9.54,1.06,10.62,100.36,1.14,100.58,110.8,98.63,9.73,0.98,10.53,101.78,1.17,111.21
T3,3.56,106.02,101.54,10.59,0.97,11.06,114.46,1.08,101.38,116.8,104.0,10.68,1.01,10.49,112.34,1.1,103.52
T4,3.677,116.21,112.79,10.65,1.01,10.51,112.21,1.05,96.93,111.63,107.7,10.86,1.09,10.76,98.21,1.05,101.05
T3,3.706,116.86,105.72,9.68,0.96,9.94,105.68,1.03,114.78,102.92,109.45,10.32,0.98,10.06,106.43,1.12,118.36
T1,4.245,107.63,101.7,10.5,1.0,11.54,105.43,1.06,96.42,102.98,103.52,10.24,1.1,11.71,107.66,1.14,110.78
T2,4.687,106.94,106.03,9.96,1.13,9.72,106.99,0.97,107.66,110.85,105.83,10.12,0.98,10.0,100.95,0.95,103.61
T3,4.691,101.51,110.14,10.46,1.12,10.81,111.7,1.1,106.44,111.73,100.44,9.64,1.06,9.96,114.93,1.06,102.19
T2,5.949,100.08,113.41,10.36,1.0,11.04,108.36,1.05,112.2,105.94,103.96,10.33,1.12,10.45,96.67,1.08,107.49
T2,6.21,101.26,101.74,10.66,0.98,11.38,100.2,0.96,103.7,108.75,112.33,9.69,1.0,11.3,99.3,1.03,102.7
T4,6.359,102.63,106.33,11.68,1.14,10.68,104.84,1.09,107.77,114.03,100.52,10.04,1.15,11.26,98.94,0.97,100.28
T1,6.83,102.37,96.53,11.08,1.07,11.8,94.45,1.16,111.06,94.57,105.31,10.95,0.97,10.97,108.25,1.12,101.32
T1,7.181,98.34,94.32,10.66,0.98,11.7,107.94,1.11,95.95,105.51,102.83,10.36,1.06,10.34,101.42,1.18,96.42
T4,7.622,107.73,97.22,10.39,1.11,11.24,106.03,1.05,104.87,101.37,96.57,10.83,1.02,10.71,99.53,0.96,109.21
T4,7.725,112.14,95.31,11.03,1.1,9.64,110.58,1.04,102.6,106.58,107.19,10.83,1.03,11.05,95.92,1.07,104.97
T4,8.017,102.8,98.7,11.43,1.09,10.7,96.06,1.06,97.31,105.57,99.75,10.52,1.18,11.18,104.56,1.12,103.29
T3,8.314,117.04,104.01,10.32,1.06,10.36,110.66,1.11,105.17,109.4,97.89,10.18,1.11,10.91,108.62,1.15,102.42
T2,8.665,103.09,101.1,10.54,1.02,9.67,102.19,0.93,105.11,98.06,101.94,9.39,1.14,9.93,109.74,1.0,105.24
T3,9.146,107.13,112.55,9.98,1.1,10.44,104.6,1.18,118.25,106.11,104.99,10.34,0.98,10.33,101.81,1.14,111.24
T3,9.183,113.93,100.58,11.21,1.09,10.84,109.72,1.14,102.43,103.48,105.09,10.83,1.05,9.96,104.6,1.16,111.89
T1,9.552,95.62,104.8,11.64,0.99,10.55,96.57,1.13,104.8,110.99,101.43,10.07,1.05,10.85,96.88,1.07,96.45
T1,9.595,99.06,100.58,10.73,1.05,11.2,100.45,1.01,107.96,97.07,96.42,11.8,1.08,11.8,108.32,1.05,96.66
T1,9.625,107.76,110.31,10.14,1.01,10.82,99.04,1.12,105.66,111.07,102.18,10.57,0.94,10.95,99.23,1.02,102.16
T3,9.731,99.95,99.49,11.17,1.0,9.81,105.08,1.17,114.31,112.55,105.21,10.47,1.05,11.0,113.58,1.18,106.11
T1,10.014,105.51,107.84,11.75,0.96,10.18,105.78,1.13,101.52,110.39,104.56,10.86,1.03,10.28,102.14,1.03,112.33
T4,10.503,115.99,112.39,9.91,1.18,10.71,110.11,1.0,101.91,112.26,97.51,11.22,1.11,10.73,107.74,1.08,110.9
T4,11.039,110.65,103.75,10.06,1.11,10.69,102.65,0.98,107.52,105.31,110.56,10.42,1.1,9.98,101.4,1.03,102.95
T3,11.327,114.29,108.64,10.71,1.01,9.66,103.42,1.09,110.82,111.76,112.49,10.49,0.95,10.42,109.47,1.05,109.08
T4,11.439,104.53,104.71,11.41,1.14,10.94,103.45,1.04,96.29,106.28,108.69,10.87,1.01,10.5,97.4,1.1,105.97
T3,11.705,103.84,109.92,10.87,0.96,9.5,108.04,1.01,107.76,116.66,110.91,10.1,1.02,10.54,108.03,1.11,101.42
T2,12.342,113.29,101.35,9.65,1.0,9.91,93.81,1.03,106.62,105.28,103.96,9.49,1.13,10.63,94.08,1.0,101.31
T3,12.702,99.94,114.52,9.47,1.02,9.98,110.78,1.16,105.48,116.6,106.49,10.96,1.11,10.65,112.55,1.0,105.99
T1,12.754,108.74,101.07,10.91,1.02,11.66,103.18,1.11,95.64,97.31,109.02,10.68,1.04,11.8,103.27,1.09,96.52
T2,12.897,103.78,99.06,10.71,1.08,10.39,99.84,1.04,109.98,108.28,100.25,10.73,1.14,9.9,99.41,0.96,111.51
T3,13.078,103.84,98.7,11.17,1.1,10.45,108.8,1.0,114.31,114.8,109.82,10.52,1.0,10.19,107.68,1.05,101.64
T3,13.503,113.01,114.1,10.95,0.99,9.54,101.48,1.1,102.91,116.11,102.69,11.05,0.98,9.54,117.46,1.05,104.12
T4,13.551,115.98,99.56,10.17,1.18,10.89,106.72,1.05,96.66,116.79,101.45,10.54,1.04,10.56,103.69,1.07,98.62
T1,13.576,99.02,105.18,10.25,0.95,10.96,101.4,1.05,101.32,104.94,98.79,10.71,1.03,10.68,106.29,1.1,101.48
T3,13.712,101.48,102.83,11.15,0.96,10.11,108.11,1.16,107.76,99.61,99.86,10.52,1.06,9.58,100.46,1.16,117.29
T3,14.743,102.0,102.83,10.6,1.03,9.98,115.18,1.07,113.81,104.21,100.98,10.4,1.11,10.61,108.39,1.01,111.1
T4,15.258,114.65,99.48,10.98,1.03,9.65,100.73,1.0,96.46,100.82,98.8,11.56,1.01,10.09,99.28,1.04,111.51
T4,15.41,114.59,111.36,10.14,1.18,11.24,95.81,1.01,97.56,99.99,96.34,10.22,1.18,10.59,104.69,1.05,102.9
T1,16.0,104.57,99.28,11.03,1.09,11.82,97.75,1.14,96.95,108.63,102.6,10.23,0.93,10.22,92.92,1.11,109.82
T4,16.378,101.44,109.2,10.2,1.17,10.39,99.51,1.04,98.95,105.31,95.01,11.62,1.03,11.27,103.55,1.0,102.9
T3,16.547,102.17,108.53,9.86,0.96,9.69,103.6,1.01,104.14,101.39,97.65,10.66,1.07,9.8,111.8,1.03,101.38
