task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.072,100.98,103.56,0.99,110.26,1.01,116.84,103.23,102.78,111.6,108.34,1.15,98.34,1.09,102.81,97.33,116.46
3,0.08,99.31,115.24,1.0,97.68,0.97,103.88,99.45,100.31,103.85,102.45,1.08,108.08,1.03,111.58,94.63,104.05
4,0.25,111.3,109.19,1.18,95.3,1.0,108.38,108.48,93.78,108.9,112.41,1.09,110.13,1.02,98.85,101.69,107.84
3,0.292,102.87,104.89,1.05,103.8,0.96,117.2,95.47,107.13,100.53,109.44,0.98,110.93,0.95,107.6,92.89,102.6
3,0.465,107.34,99.16,0.97,101.99,0.96,112.33,108.1,102.16,109.56,110.73,1.1,105.27,1.03,110.08,109.51,113.64
4,0.683,112.04,106.85,1.05,107.67,1.03,92.98,105.73,109.93,108.5,99.22,1.04,96.7,1.09,92.43,102.28,98.99
3,0.903,107.62,110.08,1.02,98.98,1.03,106.12,100.58,112.32,100.62,100.5,1.04,112.52,1.12,108.56,100.4,103.2
1,1.545,98.13,97.74,1.08,112.48,1.05,100.24,102.4,105.74,102.61,97.13,1.14,105.8,0.98,109.99,110.21,101.57
2,1.634,110.69,100.72,1.0,103.56,0.99,110.49,104.6,98.8,110.41,112.75,1.1,105.45,0.97,109.09,110.22,106.61
2,1.73,103.79,108.86,1.07,109.88,1.03,117.23,103.62,103.87,99.12,111.91,1.05,110.73,1.06,117.49,99.34,93.99
3,1.85,96.78,102.52,0.99,101.58,1.07,104.79,96.98,100.69,108.01,108.78,1.11,96.45,1.05,103.47,107.04,111.22
4,2.197,110.19,111.58,1.18,95.04,1.06,106.42,110.41,104.32,109.0,115.78,1.02,107.46,1.03,104.21,110.75,102.29
4,2.757,115.96,113.8,1.19,102.51,0.98,93.25,111.18,104.62,111.27,110.96,1.17,107.9,1.06,104.64,111.19,103.43
4,2.819,117.65,99.0,1.08,103.16,0.92,93.72,109.68,98.44,114.45,103.93,1.16,108.69,0.93,93.18,100.96,106.57
4,2.849,116.1,104.9,1.17,103.59,1.08,97.51,112.82,95.4,100.94,99.92,1.09,104.11,1.07,94.97,106.79,100.47
4,3.09,116.99,108.48,1.06,93.93,1.06,103.43,99.24,109.82,103.0,114.52,1.18,95.22,1.04,105.36,113.74,100.0
3,3.221,103.75,113.03,1.08,105.36,1.1,114.11,100.07,107.01,110.29,105.74,0.97,97.19,1.01,100.17,100.5,105.63
1,3.324,96.56,101.78,1.03,113.03,1.0,103.74,106.27,116.08,100.61,98.81,0.97,113.42,1.01,103.75,96.06,101.57
2,4.009,110.54,106.74,1.13,105.29,0.95,112.4,109.04,100.12,111.88,118.74,1.11,111.02,1.08,104.91,107.79,94.52
1,4.042,99.26,109.58,0.99,98.5,1.03,114.78,100.74,115.45,113.15,98.98,1.09,112.14,1.13,106.18,95.41,105.08
3,4.422,100.03,105.31,1.1,109.81,1.1,104.04,105.0,109.5,102.17,104.47,1.03,99.71,1.1,114.66,101.27,114.64
3,4.484,96.0,111.03,1.02,98.11,0.97,108.6,100.91,114.32,109.28,104.97,1.14,110.08,0.95,104.56,102.13,113.69
3,4.599,97.79,104.16,1.08,106.63,1.02,116.05,106.3,108.17,95.07,112.5,1.04,112.78,1.0,100.95,96.19,107.05
