task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
4,0.021,1.919,1.394,5.096,0.984,2.102,1.584,3.873,0.931
4,0.787,1.933,1.864,4.184,0.983,2.244,1.519,4.557,1.05
4,1.323,2.319,1.815,4.897,0.801,2.33,1.609,3.931,0.765
1,1.588,2.395,1.74,4.899,0.632,2.065,1.426,5.098,0.801
4,1.836,2.387,1.736,3.869,0.87,1.865,1.861,4.58,1.031
4,2.287,2.073,1.796,4.627,1.038,2.247,1.429,3.688,0.825
2,2.421,1.92,1.715,4.001,0.75,2.295,1.586,4.769,0.866
2,2.529,1.911,1.633,5.074,0.735,2.381,1.97,4.948,0.844
3,2.926,2.322,1.572,5.454,0.856,2.412,1.382,5.349,0.841
1,3.101,1.889,1.888,4.977,0.777,2.197,1.543,3.632,0.649
3,3.333,1.717,1.422,4.595,0.773,2.103,1.79,5.658,1.009
1,3.602,2.197,1.577,3.888,0.648,2.031,1.445,4.195,0.812
1,3.909,2.257,1.642,4.828,0.629,2.555,1.888,5.099,0.617
4,3.909,2.002,1.823,4.03,0.833,2.027,1.775,4.647,0.844
4,4.041,1.918,1.674,4.805,0.767,2.368,1.453,4.487,0.966
3,4.575,1.781,1.514,5.139,0.767,2.07,1.568,4.367,0.801
1,4.637,1.864,1.574,4.912,0.649,2.334,1.952,3.874,0.659
4,4.834,1.905,1.822,5.138,0.994,1.84,1.374,3.929,0.872
3,5.082,1.883,1.275,4.93,0.986,2.272,1.529,5.333,0.869
1,5.37,1.858,1.73,4.915,0.627,1.905,1.771,4.005,0.78
1,5.7,2.153,1.469,3.865,0.798,1.852,1.579,4.184,0.752
1,5.732,2.528,1.48,3.814,0.801,1.949,1.881,4.231,0.689
2,6.254,1.944,1.713,4.943,0.808,2.285,2.035,4.622,0.722
2,6.594,1.882,1.609,3.658,0.837,2.313,1.748,3.726,0.924
3,6.96,2.03,1.79,5.673,0.924,2.233,1.552,5.885,0.747
4,7.009,1.901,1.806,4.597,0.762,2.114,1.864,5.089,0.77
2,7.158,2.582,1.591,4.098,0.928,2.361,1.783,3.926,0.913
2,7.256,2.093,1.739,5.005,0.833,2.639,1.695,4.765,0.985
4,7.599,2.147,1.619,3.734,0.824,2.219,1.401,4.895,0.765
3,7.642,2.212,1.672,5.962,0.752,2.276,1.468,5.484,0.749
2,8.196,2.541,2.057,4.934,0.838,2.173,1.541,3.775,0.918
2,9.532,2.516,2.078,4.727,0.753,2.145,1.716,4.621,0.986
3,9.603,2.004,1.281,5.838,0.808,2.226,1.449,4.304,0.817
2,10.033,2.34,2.115,5.124,0.745,2.604,2.053,3.662,0.916
4,10.139,1.845,1.462,3.764,0.826,1.852,1.551,3.876,1.015
4,10.726,2.07,1.411,3.694,0.774,1.732,1.631,4.606,0.884
4,10.796,2.408,1.601,4.481,0.966,1.79,1.358,4.269,1.066
1,11.137,2.056,1.684,4.307,0.711,2.104,1.779,4.741,0.71
3,11.245,1.999,1.786,5.664,0.891,2.174,1.583,5.4,0.787
4,11.361,1.918,1.485,4.961,0.805,2.065,1.491,3.746,0.765
2,11.57,2.108,1.721,3.926,0.903,2.45,1.749,3.67,1.009
1,12.704,2.5,1.93,4.657,0.754,1.918,1.504,3.986,0.763
2,13.918,2.277,2.036,5.03,1.016,2.46,1.722,3.713,0.846
2,14.011,2.568,1.985,4.011,0.97,2.013,1.797,4.721,0.893
2,14.507,2.16,1.532,4.874,0.829,2.31,1.728,4.252,0.999
3,14.645,1.784,1.507,5.521,0.922,2.03,1.721,5.777,0.997
4,15.049,1.885,1.477,4.139,0.896,2.098,1.52,3.726,0.856
3,15.106,2.141,1.619,5.843,0.888,1.733,1.702,5.641,0.724
3,15.808,1.905,1.722,4.614,0.772,1.878,1.351,5.85,0.785
4,16.332,2.012,1.892,4.337,0.94,2.389,1.373,3.884,0.901
3,16.66,1.941,1.467,4.283,0.831,2.296,1.591,5.526,0.761
2,16.855,1.912,1.52,4.268,0.809,2.226,1.813,4.803,0.994
2,17.142,2.334,1.967,4.768,0.878,2.076,1.595,4.972,0.722
3,17.604,1.794,1.551,4.411,1.011,1.873,1.53,5.518,0.958
4,17.623,2.102,1.732,4.463,1.051,1.803,1.639,3.667,0.902
1,17.681,2.183,1.567,3.861,0.773,2.511,1.495,4.322,0.832
3,18.582,1.956,1.642,4.622,0.892,1.822,1.619,4.542,0.845
4,18.9,1.936,1.644,3.94,0.803,2.383,1.825,5.045,1.039
2,18.926,2.185,1.948,4.182,0.933,1.87,1.861,4.392,0.776
1,19.824,1.857,1.958,4.16,0.646,1.854,1.953,3.893,0.671
4,20.168,2.081,1.864,4.764,0.991,1.745,1.688,5.082,0.799
1,20.877,1.915,1.774,4.506,0.794,2.42,1.98,4.363,0.668
1,21.057,2.013,1.418,4.368,0.656,1.886,1.475,4.3,0.772
2,21.733,1.927,1.813,3.744,0.863,2.643,1.612,5.134,0.832
1,22.198,1.864,1.818,4.724,0.74,2.334,1.859,3.664,0.789
3,22.302,1.955,1.333,5.345,0.95,2.357,1.342,5.816,0.843
2,22.304,2.285,1.847,4.33,1.001,1.87,1.793,3.626,0.753
1,22.36,1.996,1.826,3.652,0.76,1.964,1.791,4.553,0.695
1,22.392,2.286,1.543,4.79,0.742,2.339,1.876,4.075,0.664
2,22.49,2.368,2.064,3.869,0.937,2.447,2.027,3.951,0.987
3,23.117,2.392,1.572,5.475,0.922,2.228,1.488,5.481,0.75
4,24.004,2.182,1.616,4.159,0.966,1.97,1.691,4.473,1.014
4,24.194,2.405,1.381,3.999,1.012,1.876,1.402,4.483,0.829
4,25.061,1.912,1.892,4.982,0.755,2.454,1.377,3.918,0.987
4,25.141,1.915,1.875,4.877,0.839,1.891,1.828,4.886,0.974
4,25.423,1.731,1.804,4.693,0.947,2.117,1.373,4.447,1.052
3,25.46,1.999,1.716,5.705,0.889,2.087,1.402,4.338,0.769
2,25.481,2.16,1.747,4.465,1.006,1.921,1.823,4.143,0.893
2,25.91,2.136,1.838,4.285,0.824,1.923,1.897,4.817,0.809
2,25.946,2.592,1.799,4.863,0.934,2.173,1.658,4.793,0.807
1,25.955,2.076,1.735,4.216,0.852,2.42,1.467,4.597,0.764
1,27.306,2.502,1.767,4.971,0.689,1.991,1.727,3.773,0.625
1,27.488,2.592,1.655,4.177,0.845,2.435,1.628,5.078,0.667
3,27.489,1.724,1.784,5.209,0.888,1.893,1.671,4.416,0.909
1,27.507,2.242,1.896,5.014,0.624,2.162,1.708,3.672,0.734
2,28.683,2.141,1.815,4.515,0.809,2.139,1.824,4.611,1.004
4,28.713,2.118,1.564,5.061,0.869,2.151,1.756,4.602,0.828
4,28.977,2.08,1.803,5.104,0.972,2.345,1.766,5.001,0.855
2,29.153,2.112,1.612,3.707,0.861,2.568,1.803,4.292,0.728
1,29.262,1.986,1.494,4.783,0.743,2.61,1.923,3.619,0.617
2,29.328,1.928,1.65,3.978,0.803,1.943,1.603,4.125,0.846
1,31.045,2.478,1.577,4.13,0.656,2.077,1.486,4.791,0.837
2,31.844,2.251,1.833,3.835,0.946,2.302,1.565,4.965,0.914
3,32.218,2.044,1.306,5.086,0.91,1.723,1.66,4.727,0.932
4,32.821,2.093,1.819,4.981,0.801,2.385,1.806,3.757,0.995
4,32.949,2.032,1.811,4.711,0.853,1.857,1.392,4.247,0.93
2,32.954,2.359,1.655,5.05,0.812,2.122,1.747,3.984,0.829
4,33.178,2.01,1.882,4.28,0.988,2.156,1.786,4.957,0.997
3,33.194,1.973,1.275,5.215,0.953,2.263,1.388,4.407,0.903
