task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.17,1.936,1.042,1.954,1.041
1,0.426,1.923,1.069,1.989,1.047
1,0.6,1.941,1.079,1.998,1.065
1,0.736,1.992,1.04,1.959,1.054
1,0.898,1.926,1.093,1.996,1.014
1,1.215,1.971,1.044,1.95,1.093
1,1.695,1.929,1.015,1.939,1.087
1,2.382,1.956,1.05,1.938,1.095
1,2.786,1.924,1.052,1.998,1.019
1,2.964,1.974,1.036,1.999,1.095
1,4.972,1.97,1.095,1.997,1.078
1,7.386,1.91,1.042,1.964,1.095
1,7.6,1.946,1.045,1.929,1.011
1,7.756,1.906,1.087,1.967,1.006
1,9.776,1.989,1.018,1.918,1.048
1,10.167,1.928,1.022,1.976,1.005
1,10.777,1.974,1.055,1.902,1.093
1,10.825,1.943,1.042,1.948,1.049
1,10.875,1.93,1.005,1.94,1.074
1,11.35,1.942,1.035,1.972,1.048
1,11.408,1.902,1.042,1.956,1.021
1,11.887,1.961,1.041,1.941,1.094
1,12.828,1.957,1.048,1.957,1.074
1,15.169,1.911,1.098,1.992,1.057
1,16.499,1.98,1.081,1.929,1.008
1,17.073,1.915,1.081,1.9,1.1
1,18.547,1.981,1.066,1.955,1.06
1,19.105,1.912,1.031,1.979,1.029
1,19.32,1.986,1.077,1.909,1.02
1,19.934,1.961,1.018,1.954,1.054
1,20.078,1.929,1.028,1.986,1.099
1,20.124,1.928,1.031,1.915,1.085
1,23.366,1.967,1.018,1.986,1.027
1,23.581,1.95,1.092,1.928,1.066
1,24.871,1.954,1.096,1.951,1.064
1,25.637,1.974,1.011,1.999,1.026
1,26.045,1.952,1.016,1.943,1.068
1,26.265,1.991,1.067,1.992,1.075
1,26.837,1.914,1.011,1.908,1.049
1,26.966,1.935,1.035,1.985,1.081
1,27.24,1.903,1.034,1.936,1.098
1,27.845,1.965,1.033,1.924,1.094
1,28.069,1.917,1.023,1.961,1.086
1,29.246,1.984,1.057,1.944,1.067
1,29.919,1.924,1.086,1.996,1.084
1,29.982,1.907,1.024,1.98,1.02
1,31.627,1.919,1.038,1.905,1.003
1,32.733,1.982,1.086,1.9,1.087
1,34.061,1.921,1.079,1.974,1.006
1,34.789,1.946,1.015,1.97,1.057
1,34.814,1.902,1.011,1.941,1.007
1,36.304,1.906,1.004,1.99,1.055
1,36.543,1.903,1.061,1.95,1.094
1,36.967,1.92,1.042,1.975,1.073
1,37.539,1.958,1.041,1.954,1.048
1,37.797,1.907,1.084,1.929,1.049
1,38.647,1.975,1.07,1.982,1.027
1,38.881,1.966,1.078,1.946,1.062
1,39.187,1.96,1.096,1.925,1.023
1,39.505,1.987,1.03,1.965,1.073
1,40.077,1.949,1.006,1.957,1.056
1,40.266,1.954,1.011,1.954,1.092
1,40.698,1.98,1.09,1.964,1.057
1,40.718,1.905,1.057,1.917,1.096
1,41.558,1.913,1.041,1.931,1.025
1,42.584,1.989,1.016,1.97,1.094
1,42.893,1.993,1.057,1.981,1.065
1,42.915,1.934,1.044,1.978,1.06
1,43.168,1.91,1.026,1.918,1.005
1,43.448,1.917,1.088,1.957,1.011
1,43.889,1.963,1.088,1.948,1.041
1,44.324,1.974,1.07,1.918,1.015
1,44.771,1.974,1.069,1.962,1.001
1,44.97,1.911,1.06,1.95,1.039
1,45.168,1.918,1.018,1.923,1.062
1,45.363,1.906,1.062,1.925,1.029
1,46.589,1.992,1.065,1.994,1.035
1,47.421,1.902,1.024,1.932,1.076
1,47.622,1.909,1.097,1.994,1.004
1,47.898,1.916,1.024,1.944,1.084
1,47.973,1.998,1.065,1.951,1.018
1,49.307,1.937,1.063,1.998,1.06
1,49.497,1.996,1.08,1.917,1.015
1,50.05,1.971,1.043,1.948,1.037
1,50.466,1.989,1.072,1.966,1.099
1,51.046,1.902,1.084,1.977,1.045
1,51.569,1.932,1.035,1.901,1.07
1,52.46,1.998,1.098,1.976,1.094
1,52.512,1.934,1.008,1.916,1.038
1,52.656,1.986,1.091,1.922,1.034
1,53.122,1.965,1.015,1.98,1.004
1,53.287,1.967,1.042,1.996,1.06
1,53.404,1.901,1.044,1.926,1.049
1,55.034,1.979,1.065,1.936,1.06
1,55.156,1.979,1.021,1.938,1.051
1,55.183,1.998,1.086,1.984,1.068
1,55.598,1.952,1.031,1.986,1.002
1,56.46,1.975,1.043,1.966,1.035
1,57.498,1.956,1.08,1.999,1.001
1,57.827,1.985,1.081,1.962,1.043
1,59.389,1.996,1.012,1.901,1.037
1,60.831,1.928,1.091,1.997,1.047
1,61.205,1.931,1.046,1.9,1.07
1,61.59,1.923,1.076,1.929,1.027
1,62.036,1.903,1.018,1.923,1.093
1,62.221,1.927,1.077,1.909,1.029
1,62.599,1.996,1.073,1.94,1.074
1,62.609,1.934,1.014,1.979,1.03
1,62.804,1.901,1.009,1.978,1.098
1,63.084,1.914,1.033,1.99,1.091
1,63.488,1.906,1.002,1.903,1.097
1,63.76,1.977,1.062,1.955,1.042
1,67.289,1.975,1.036,1.994,1.041
1,67.409,1.942,1.089,1.904,1.073
1,68.078,1.907,1.081,1.933,1.036
1,69.188,1.933,1.031,1.975,1.021
1,70.514,1.941,1.098,1.914,1.084
1,70.865,1.991,1.059,1.928,1.027
1,70.945,1.935,1.078,1.988,1.041
1,71.489,1.975,1.083,1.957,1.076
1,71.849,1.919,1.074,1.919,1.046
1,72.15,1.964,1.035,1.942,1.002
1,72.702,1.911,1.066,1.944,1.06
1,73.36,1.973,1.016,1.936,1.046
1,73.96,1.977,1.011,1.904,1.037
1,74.162,1.903,1.022,1.982,1.053
1,74.793,1.95,1.094,1.933,1.053
1,74.809,1.926,1.07,1.998,1.057
1,75.008,1.923,1.069,1.932,1.043
1,76.071,1.992,1.036,1.914,1.015
1,77.131,1.9,1.093,1.957,1.047
1,78.263,1.964,1.054,1.904,1.031
1,78.945,1.929,1.089,1.967,1.05
1,79.187,1.96,1.056,1.978,1.013
1,79.407,1.951,1.041,1.902,1.073
1,79.675,1.902,1.055,1.918,1.026
1,79.946,1.967,1.094,1.988,1.02
1,81.314,1.963,1.002,1.991,1.06
1,84.174,1.922,1.095,1.913,1.075
1,84.435,1.975,1.059,1.991,1.024
1,84.746,1.946,1.079,1.987,1.02
1,85.241,1.929,1.009,1.968,1.066
1,85.811,1.976,1.007,1.967,1.095
1,86.051,1.936,1.065,1.981,1.02
1,86.495,1.929,1.086,1.901,1.012
1,88.166,1.95,1.084,1.925,1.067
1,89.208,1.917,1.039,1.965,1.039
1,89.231,1.919,1.098,1.916,1.072
1,90.167,1.902,1.071,1.922,1.044
1,91.459,1.941,1.032,1.96,1.018
1,91.82,1.916,1.02,1.967,1.037
1,91.966,1.976,1.078,1.906,1.033
1,92.042,1.942,1.063,1.945,1.016
1,93.241,1.921,1.081,1.963,1.011
1,94.381,1.909,1.086,1.998,1.076
1,94.51,1.9,1.07,1.987,1.099
1,96.752,1.968,1.019,1.973,1.023
1,97.323,1.909,1.068,1.925,1.012
1,98.136,1.994,1.012,1.982,1.088
1,98.273,1.918,1.08,1.918,1.049
1,98.682,1.963,1.057,1.946,1.057
1,99.287,1.948,1.008,1.928,1.095
1,100.014,1.983,1.061,1.948,1.091
1,100.577,1.995,1.095,1.963,1.053
1,100.908,1.965,1.091,1.902,1.001
1,101.816,1.972,1.098,1.921,1.026
1,102.272,1.936,1.057,1.993,1.039
1,103.433,1.924,1.083,1.905,1.015
1,103.516,1.929,1.016,1.97,1.094
1,103.918,1.915,1.087,1.986,1.032
1,104.328,1.995,1.0,1.909,1.076
1,104.729,1.916,1.02,1.904,1.032
1,107.117,1.919,1.006,1.964,1.013
1,107.221,1.985,1.071,1.958,1.046
1,108.138,1.967,1.064,1.943,1.091
1,108.276,1.931,1.002,1.998,1.075
1,108.554,1.956,1.091,1.973,1.071
1,108.826,1.97,1.091,1.934,1.049
1,109.226,1.979,1.068,1.978,1.095
1,109.273,1.914,1.04,1.971,1.028
1,109.304,1.993,1.011,1.946,1.098
1,111.007,1.923,1.056,1.954,1.042
