task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.863,1.927,1.055,1.959,1.053
1,1.89,1.939,1.001,1.932,1.053
1,2.149,1.913,1.041,1.919,1.092
1,3.182,1.919,1.003,1.913,1.035
1,3.226,1.979,1.064,1.923,1.062
1,3.944,1.95,1.038,1.911,1.098
1,3.962,1.951,1.065,1.952,1.033
1,4.442,1.95,1.065,1.917,1.006
1,4.632,1.913,1.049,1.909,1.044
1,4.695,1.966,1.088,1.946,1.034
1,5.617,1.967,1.02,1.964,1.077
1,5.944,1.992,1.094,1.986,1.025
1,5.991,1.997,1.094,1.931,1.004
1,7.089,1.965,1.071,1.91,1.084
1,7.781,1.985,1.085,1.915,1.04
1,8.238,1.909,1.048,1.941,1.094
1,9.793,1.977,1.083,1.958,1.006
1,9.974,1.963,1.019,1.922,1.017
1,10.255,1.944,1.044,1.993,1.063
1,11.128,1.941,1.038,1.965,1.05
1,13.523,1.927,1.021,1.995,1.086
1,15.032,1.969,1.083,1.972,1.039
1,15.28,1.996,1.051,1.964,1.036
1,15.484,1.963,1.098,1.953,1.011
1,15.602,1.901,1.074,1.915,1.078
1,16.396,1.982,1.046,1.982,1.013
1,16.93,1.982,1.048,1.993,1.098
1,17.008,1.978,1.077,1.927,1.016
1,17.525,1.966,1.0,1.975,1.016
1,17.573,1.934,1.074,1.919,1.081
1,17.632,1.916,1.022,1.923,1.051
1,17.716,1.982,1.046,2.0,1.011
1,18.411,1.955,1.051,1.946,1.056
1,18.622,1.976,1.02,1.975,1.02
1,19.469,1.968,1.046,1.932,1.084
1,20.522,1.951,1.081,1.994,1.089
1,21.576,1.966,1.065,1.964,1.022
1,21.741,1.981,1.04,1.915,1.024
1,21.953,1.936,1.087,1.963,1.067
1,22.048,1.981,1.063,1.925,1.091
1,22.431,1.902,1.028,1.902,1.063
1,22.455,1.926,1.096,1.908,1.018
1,23.585,1.966,1.091,1.93,1.078
1,24.219,1.967,1.048,1.935,1.016
1,24.59,1.964,1.071,1.928,1.08
1,24.614,1.901,1.018,1.902,1.05
1,24.771,1.964,1.043,1.932,1.094
1,24.844,1.958,1.024,1.965,1.003
1,25.644,1.915,1.048,1.95,1.033
1,25.822,1.975,1.093,1.978,1.059
1,26.212,1.946,1.073,1.996,1.068
1,26.231,1.926,1.019,1.992,1.093
1,27.249,1.957,1.03,1.905,1.077
1,29.53,1.946,1.023,1.954,1.098
1,30.525,1.967,1.002,1.975,1.015
1,31.403,1.969,1.01,1.909,1.027
1,32.559,1.946,1.065,1.924,1.06
1,32.911,1.931,1.075,1.968,1.018
1,33.213,1.946,1.006,1.952,1.099
1,33.872,1.998,1.037,1.917,1.091
1,34.926,1.978,1.082,1.963,1.031
1,34.941,1.918,1.086,1.984,1.072
1,35.126,1.961,1.066,1.901,1.057
1,35.128,1.941,1.062,1.916,1.091
1,37.122,1.914,1.076,1.952,1.049
1,37.19,1.981,1.021,1.943,1.091
1,37.275,1.936,1.097,1.974,1.011
1,38.468,1.945,1.069,1.913,1.073
1,38.964,1.938,1.046,1.973,1.095
1,39.056,1.954,1.057,1.949,1.035
1,42.985,1.915,1.015,1.992,1.043
1,43.819,1.998,1.063,1.966,1.051
1,44.212,1.962,1.017,1.992,1.053
1,44.348,1.909,1.064,1.977,1.094
1,44.521,1.933,1.069,1.988,1.08
1,45.594,1.93,1.055,1.979,1.051
1,46.427,1.933,1.095,1.92,1.087
1,47.469,1.994,1.0,1.918,1.084
