task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.731,1.95,1.079,1.944,1.051
1,0.755,1.977,1.057,1.901,1.028
1,1.035,1.937,1.027,1.991,1.072
1,1.105,1.903,1.023,1.965,1.08
1,1.45,1.937,1.016,1.902,1.062
1,2.708,1.918,1.059,1.976,1.077
1,2.751,1.925,1.006,1.946,1.1
1,3.17,1.916,1.072,1.916,1.005
1,3.559,1.927,1.064,1.913,1.033
1,3.84,1.973,1.023,1.947,1.074
1,5.439,1.984,1.056,1.936,1.092
1,7.37,1.993,1.051,1.949,1.002
1,7.435,1.909,1.066,1.912,1.057
1,7.614,1.993,1.002,1.975,1.086
1,8.828,1.951,1.097,1.949,1.066
1,10.099,1.948,1.073,1.907,1.077
1,10.8,1.957,1.018,1.909,1.073
1,11.159,1.941,1.095,1.986,1.072
1,11.516,1.961,1.001,1.934,1.039
1,11.795,1.967,1.086,1.987,1.061
1,12.527,1.955,1.099,1.989,1.1
1,13.488,1.964,1.07,1.992,1.092
1,13.745,1.948,1.006,1.957,1.056
1,13.893,1.941,1.086,1.938,1.042
1,14.471,1.929,1.027,1.942,1.035
1,16.02,1.992,1.024,1.919,1.063
1,17.764,1.987,1.084,1.906,1.072
1,18.754,1.957,1.054,1.942,1.066
1,18.805,1.956,1.093,1.987,1.004
1,20.301,1.989,1.042,1.989,1.044
1,20.528,1.905,1.055,1.945,1.018
1,21.287,1.927,1.05,1.964,1.098
1,22.137,1.979,1.034,1.994,1.08
1,22.282,1.966,1.018,1.92,1.072
1,22.663,1.96,1.043,1.953,1.054
1,26.038,1.93,1.002,1.943,1.009
1,26.338,1.974,1.055,1.914,1.054
1,26.395,1.94,1.006,1.921,1.073
1,26.758,1.984,1.005,1.905,1.008
1,27.272,1.967,1.006,1.974,1.07
1,27.35,1.933,1.096,1.943,1.097
1,28.182,1.957,1.051,1.909,1.031
1,29.293,1.954,1.031,1.968,1.001
1,29.934,1.95,1.064,1.957,1.031
1,30.115,1.94,1.041,1.977,1.033
1,30.445,1.987,1.067,1.921,1.035
1,30.478,1.946,1.011,1.996,1.079
1,31.062,1.924,1.04,1.931,1.009
1,32.248,1.926,1.072,1.926,1.023
1,32.445,1.942,1.08,1.986,1.044
1,33.019,1.963,1.032,1.902,1.052
1,33.262,1.975,1.037,1.959,1.087
1,33.577,1.919,1.004,1.956,1.031
1,34.119,1.952,1.023,1.985,1.024
1,35.133,1.93,1.086,1.968,1.093
1,35.156,1.94,1.037,1.995,1.097
1,35.804,1.993,1.088,1.908,1.035
1,37.295,1.926,1.087,1.96,1.004
1,37.571,1.963,1.072,1.993,1.021
1,37.693,1.978,1.067,1.982,1.072
1,37.946,1.974,1.084,1.992,1.052
1,38.777,1.924,1.013,1.998,1.068
1,39.446,1.993,1.08,1.977,1.025
1,39.691,1.946,1.099,1.938,1.058
1,41.027,1.998,1.091,1.91,1.046
1,41.13,1.974,1.1,1.926,1.033
1,41.167,1.974,1.08,1.928,1.084
1,43.056,1.978,1.059,1.998,1.079
1,43.545,1.996,1.037,1.963,1.039
1,43.635,1.914,1.065,1.942,1.033
1,44.121,1.942,1.05,1.968,1.075
1,44.506,1.97,1.039,1.958,1.059
1,45.627,1.916,1.057,1.919,1.066
1,47.016,1.985,1.046,1.941,1.057
1,47.215,1.99,1.02,1.999,1.009
1,47.435,1.975,1.049,1.966,1.068
1,47.953,1.929,1.01,1.982,1.084
1,48.233,1.902,1.046,1.914,1.097
1,48.783,1.913,1.001,1.932,1.042
1,48.784,1.915,1.05,1.909,1.088
1,49.002,1.973,1.021,1.948,1.052
1,49.689,1.965,1.035,1.976,1.043
1,49.824,1.964,1.084,1.901,1.054
1,50.68,1.917,1.056,1.931,1.026
1,51.013,1.967,1.06,1.928,1.041
1,51.931,1.998,1.098,1.971,1.077
1,52.235,1.986,1.091,1.956,1.068
1,52.438,1.926,1.072,1.974,1.001
1,52.815,1.968,1.062,1.966,1.073
1,53.55,1.957,1.087,1.939,1.024
1,53.765,1.98,1.026,1.989,1.085
1,53.77,1.924,1.098,1.912,1.073
1,53.933,1.999,1.023,1.983,1.019
1,55.813,1.944,1.055,1.943,1.071
1,56.122,1.923,1.025,1.979,1.069
1,56.348,1.955,1.001,1.971,1.068
1,57.168,1.907,1.041,1.979,1.01
1,57.223,1.999,1.053,1.915,1.007
1,57.279,1.974,1.038,1.977,1.039
1,57.668,1.93,1.028,1.959,1.006
1,58.51,1.94,1.046,1.919,1.071
1,58.829,1.969,1.091,1.968,1.028
1,59.327,1.972,1.097,1.925,1.062
1,59.618,1.918,1.001,1.946,1.021
1,60.762,1.999,1.044,1.951,1.021
1,62.182,1.948,1.089,1.959,1.03
1,62.828,1.949,1.028,1.928,1.022
1,63.04,1.924,1.062,1.901,1.063
1,64.708,1.993,1.075,1.94,1.091
1,66.79,1.938,1.035,1.95,1.042
1,67.423,1.927,1.065,1.993,1.054
1,67.804,1.974,1.008,1.978,1.084
1,68.393,1.926,1.02,1.999,1.072
1,69.214,1.925,1.029,1.958,1.099
1,69.252,1.925,1.033,1.95,1.055
1,69.469,1.949,1.031,1.942,1.084
1,71.279,1.925,1.085,1.965,1.086
1,71.594,1.96,1.082,1.955,1.081
1,71.875,1.914,1.081,1.978,1.074
1,72.555,1.969,1.018,1.925,1.048
1,73.262,1.992,1.045,1.931,1.096
1,73.858,1.962,1.086,1.918,1.06
1,74.354,1.963,1.052,1.997,1.027
1,74.453,1.905,1.081,1.927,1.014
1,75.011,1.976,1.039,1.945,1.035
1,75.84,1.993,1.092,1.965,1.007
1,76.377,1.982,1.095,1.982,1.098
1,78.103,1.97,1.025,1.925,1.043
1,78.285,1.95,1.089,1.952,1.008
1,78.345,1.965,1.087,1.931,1.082
1,79.197,1.918,1.098,1.901,1.026
1,80.054,1.952,1.058,1.916,1.044
1,81.014,1.934,1.074,1.953,1.061
1,82.328,1.941,1.04,1.929,1.062
1,82.485,1.936,1.014,1.95,1.084
1,83.444,1.938,1.071,1.926,1.08
1,83.53,1.986,1.051,1.987,1.027
1,84.08,1.919,1.048,1.97,1.025
1,84.368,1.944,1.005,1.95,1.036
1,84.374,1.959,1.01,1.934,1.055
1,84.528,1.996,1.052,1.94,1.084
1,85.465,1.993,1.074,1.969,1.077
1,85.774,1.975,1.002,1.957,1.039
1,85.794,1.998,1.074,1.99,1.091
1,86.961,1.976,1.06,1.95,1.033
1,86.974,1.982,1.049,1.955,1.06
1,87.306,1.97,1.077,1.907,1.037
