task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.123,1.997,1.047,1.994,1.081
2,0.288,3.016,5.968,3.041,5.994
2,1.898,3.04,5.974,3.034,5.987
2,2.553,3.017,5.911,3.093,5.911
2,3.801,3.015,5.946,3.047,5.992
1,5.957,1.987,1.099,1.965,1.036
1,10.237,1.959,1.05,1.925,1.04
1,10.997,1.927,1.087,1.907,1.03
2,11.32,3.047,5.914,3.037,5.951
2,11.365,3.0,5.97,3.032,5.973
2,11.412,3.04,5.979,3.063,5.939
2,12.226,3.0,5.943,3.039,5.968
1,14.539,1.991,1.055,1.986,1.008
2,14.695,3.076,5.987,3.056,5.929
2,16.251,3.084,5.955,3.042,5.95
1,16.546,1.936,1.019,1.972,1.037
1,16.77,1.945,1.073,1.981,1.018
2,17.328,3.026,5.915,3.099,5.992
1,17.944,1.962,1.011,1.924,1.022
1,18.551,1.954,1.07,1.963,1.064
2,18.881,3.081,5.975,3.039,5.957
1,18.93,1.936,1.041,1.907,1.068
1,19.729,1.957,1.01,1.964,1.081
1,19.884,1.907,1.094,1.904,1.048
1,20.956,1.905,1.095,1.928,1.021
1,21.064,1.904,1.1,1.965,1.077
1,21.182,1.913,1.023,1.975,1.033
1,22.641,1.985,1.029,1.938,1.042
1,24.048,1.968,1.097,1.925,1.089
2,24.192,3.023,5.987,3.08,5.915
2,24.306,3.064,5.998,3.001,5.996
2,24.362,3.081,5.987,3.071,5.983
2,24.855,3.093,5.935,3.098,5.922
2,24.889,3.087,5.943,3.076,5.946
2,25.382,3.032,5.998,3.04,5.953
1,26.074,1.986,1.044,1.908,1.094
1,26.385,1.928,1.077,1.911,1.073
1,26.521,1.964,1.033,1.958,1.073
2,27.285,3.053,5.973,3.052,5.91
2,28.776,3.037,5.93,3.06,5.945
2,29.003,3.04,5.977,3.064,5.902
2,30.592,3.079,5.998,3.084,5.948
1,30.655,1.927,1.004,1.975,1.043
2,30.775,3.056,5.901,3.079,5.933
