task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.811,1.958,1.042,1.97,1.047
1,1.055,1.952,1.05,1.953,1.091
2,1.871,3.043,5.993,3.018,5.916
2,2.603,3.055,5.995,3.09,5.939
2,3.245,3.01,5.929,3.031,5.922
1,6.054,1.949,1.04,1.916,1.03
1,7.051,1.916,1.04,1.939,1.057
2,7.369,3.099,5.979,3.088,5.969
2,7.977,3.056,5.976,3.083,5.99
1,10.67,1.915,1.058,1.994,1.093
2,11.768,3.076,5.998,3.09,5.936
1,11.896,1.913,1.077,1.918,1.071
1,14.555,1.998,1.062,1.908,1.089
1,15.563,1.974,1.075,1.985,1.048
2,15.726,3.088,5.984,3.005,5.991
2,16.434,3.035,5.915,3.072,5.915
2,18.793,3.059,5.954,3.005,5.902
1,18.994,1.911,1.092,1.975,1.046
1,21.136,1.907,1.039,1.951,1.052
1,21.575,1.917,1.028,1.974,1.022
2,23.387,3.04,5.956,3.081,5.986
2,23.521,3.067,5.911,3.087,5.95
1,24.12,1.919,1.048,1.982,1.001
2,24.297,3.006,5.987,3.003,5.96
1,25.85,1.97,1.006,1.974,1.099
1,26.554,1.944,1.088,1.903,1.004
1,27.033,1.937,1.058,1.965,1.018
1,27.221,1.982,1.008,1.928,1.095
2,28.868,3.097,5.979,3.038,5.939
1,29.011,1.939,1.068,2.0,1.043
1,29.46,1.964,1.069,1.98,1.065
2,29.478,3.023,5.919,3.087,5.928
1,29.689,1.926,1.035,1.917,1.001
2,29.856,3.048,5.957,3.082,5.938
1,29.878,1.93,1.055,1.923,1.08
2,30.273,3.015,5.947,3.028,5.939
1,31.969,1.933,1.097,1.93,1.06
2,34.666,3.022,5.944,3.095,5.955
1,36.015,1.996,1.038,1.957,1.052
2,36.452,3.039,5.917,3.04,5.909
2,36.492,3.049,5.929,3.076,5.958
2,38.384,3.083,5.942,3.047,5.97
2,38.479,3.086,5.915,3.096,5.946
1,41.841,1.919,1.076,1.959,1.048
2,42.898,3.001,5.95,3.046,5.948
1,44.33,1.902,1.025,1.924,1.083
1,44.333,1.903,1.033,1.969,1.005
1,46.91,1.946,1.051,1.902,1.073
2,48.436,3.033,5.948,3.039,5.942
1,48.467,1.907,1.081,1.979,1.059
1,48.8,1.993,1.082,1.92,1.014
2,48.995,3.007,5.977,3.064,5.917
2,49.075,3.068,5.929,3.013,5.902
1,49.398,1.904,1.04,1.982,1.078
1,49.523,1.964,1.016,1.969,1.01
2,49.778,3.044,5.968,3.068,5.957
1,50.441,1.957,1.017,1.924,1.06
2,52.371,3.005,5.994,3.002,5.904
1,53.021,1.97,1.02,1.903,1.072
1,53.367,1.99,1.025,1.982,1.003
