task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,1.257,3.086,5.925,3.016,5.966
1,2.007,1.954,1.09,1.967,1.022
2,2.308,3.061,5.915,3.086,5.903
2,2.315,3.076,5.906,3.072,5.946
2,4.986,3.084,5.97,3.045,5.926
1,5.491,1.974,1.071,1.944,1.051
2,5.835,3.018,5.984,3.078,5.909
1,6.627,1.934,1.097,1.973,1.038
2,6.832,3.092,5.999,3.044,5.9
1,7.457,1.989,1.031,2.0,1.028
2,8.108,3.012,5.977,3.035,5.937
2,8.214,3.039,5.967,3.018,5.978
2,8.359,3.013,5.979,3.022,5.995
1,8.481,1.93,1.09,1.902,1.036
1,8.721,1.992,1.039,1.998,1.042
2,9.056,3.081,5.968,3.025,5.974
1,10.25,1.993,1.059,1.94,1.079
2,10.553,3.046,5.988,3.051,5.959
2,10.59,3.02,5.955,3.067,5.976
1,11.103,1.939,1.043,1.923,1.056
1,11.609,1.901,1.079,1.921,1.024
1,13.67,1.94,1.042,1.974,1.057
2,14.691,3.04,5.937,3.084,5.941
1,14.985,1.988,1.027,1.974,1.031
2,15.472,3.066,5.985,3.042,5.996
1,16.248,1.999,1.092,1.939,1.093
1,16.536,1.916,1.018,1.958,1.042
1,20.258,1.98,1.084,1.986,1.055
2,20.512,3.005,5.979,3.087,5.978
1,22.233,1.953,1.043,1.941,1.087
2,22.618,3.067,5.957,3.012,5.958
1,23.548,1.963,1.061,1.948,1.08
2,23.821,3.092,5.911,3.058,5.909
1,24.553,1.956,1.03,1.984,1.031
1,27.021,1.989,1.0,1.994,1.021
2,29.888,3.014,5.974,3.021,5.916
1,30.369,1.939,1.008,1.935,1.012
1,31.805,1.996,1.034,1.927,1.057
2,32.625,3.035,5.948,3.016,5.908
2,33.284,3.068,5.974,3.053,5.934
2,33.425,3.053,5.945,3.066,5.947
2,34.288,3.061,5.947,3.05,5.965
1,34.482,1.9,1.022,1.939,1.059
2,34.613,3.093,5.971,3.004,5.942
2,36.195,3.095,5.978,3.081,5.975
1,36.535,1.917,1.007,1.921,1.032
2,36.75,3.091,5.926,3.045,5.939
2,36.788,3.073,5.998,3.033,5.916
1,39.456,1.984,1.055,1.914,1.011
1,39.676,1.964,1.096,1.929,1.066
1,39.833,1.944,1.039,1.901,1.026
2,40.783,3.024,5.996,3.022,5.948
1,40.911,1.994,1.006,1.989,1.073
2,41.479,3.084,5.996,3.038,5.909
2,41.845,3.037,5.96,3.041,5.915
1,42.594,1.952,1.028,1.991,1.07
1,42.768,1.914,1.063,1.93,1.047
2,42.999,3.072,5.915,3.068,5.961
1,44.732,1.998,1.041,1.975,1.031
2,46.703,3.006,5.927,3.076,5.981
1,48.157,1.977,1.063,1.979,1.084
1,48.515,1.915,1.06,1.972,1.086
1,48.996,1.917,1.092,1.978,1.061
1,49.815,1.934,1.029,1.941,1.091
2,50.014,3.02,5.979,3.018,5.934
1,52.889,1.946,1.091,1.941,1.093
1,54.834,1.903,1.078,1.936,1.049
2,55.83,3.07,5.976,3.066,5.966
2,57.447,3.053,5.948,3.092,5.992
2,58.569,3.039,5.935,3.099,5.912
2,59.804,3.089,5.962,3.086,5.935
2,60.496,3.023,5.98,3.078,5.982
1,61.782,1.996,1.076,1.965,1.094
2,62.514,3.092,5.92,3.062,5.934
1,63.581,1.995,1.08,1.994,1.065
1,64.94,1.92,1.087,1.921,1.048
