task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.465,3.081,5.978,3.047,5.913
2,0.878,3.026,5.991,3.044,5.906
2,4.155,3.076,5.987,3.004,5.912
1,6.506,1.966,1.093,1.974,1.08
1,6.726,1.988,1.052,1.995,1.015
1,7.085,1.913,1.036,1.913,1.033
2,7.148,3.071,5.947,3.06,5.993
1,7.54,1.974,1.053,1.918,1.089
1,7.828,1.901,1.079,1.942,1.054
2,8.447,3.076,5.903,3.005,5.963
2,8.654,3.054,5.947,3.042,5.973
2,9.055,3.048,5.979,3.001,5.944
2,9.089,3.084,5.966,3.041,5.941
2,9.319,3.078,5.954,3.098,5.987
2,10.039,3.045,5.929,3.068,5.947
1,10.649,1.997,1.028,1.927,1.058
1,10.949,1.921,1.096,1.911,1.084
2,12.055,3.089,5.95,3.04,5.979
1,12.583,1.938,1.028,1.945,1.096
1,14.363,1.902,1.095,1.999,1.042
1,14.479,1.913,1.092,1.974,1.026
2,15.391,3.086,5.911,3.012,5.911
2,15.443,3.067,5.924,3.016,5.929
1,15.684,1.923,1.031,1.928,1.041
2,16.469,3.068,5.938,3.03,5.993
1,18.876,1.955,1.038,1.982,1.009
2,20.387,3.055,5.995,3.054,5.925
1,20.412,1.974,1.002,1.91,1.062
1,20.829,1.994,1.04,1.957,1.086
1,23.34,1.997,1.003,1.969,1.02
2,23.972,3.012,5.966,3.013,5.904
1,24.043,1.936,1.015,1.928,1.047
2,24.619,3.073,5.906,3.069,5.94
2,25.848,3.031,5.974,3.017,5.905
2,26.255,3.085,5.906,3.005,5.925
2,27.261,3.042,5.984,3.088,5.909
2,27.63,3.016,5.963,3.098,5.951
2,28.383,3.064,5.914,3.091,5.947
1,28.426,1.946,1.048,1.981,1.027
2,29.809,3.015,5.916,3.013,5.931
2,30.745,3.079,5.953,3.061,5.917
2,31.456,3.038,5.926,3.073,5.939
2,31.688,3.023,5.956,3.009,5.998
2,32.193,3.045,5.909,3.014,5.927
2,33.357,3.016,5.998,3.093,5.999
1,33.881,1.992,1.062,1.993,1.034
1,35.317,1.979,1.035,1.93,1.095
2,36.192,3.012,5.964,3.058,5.984
2,37.739,3.014,5.934,3.062,6.0
2,37.924,3.041,5.96,3.072,5.935
2,38.191,3.045,5.973,3.064,5.963
2,40.453,3.033,5.949,3.047,5.959
2,40.683,3.075,5.908,3.035,5.991
2,42.386,3.077,5.993,3.063,5.979
2,42.802,3.045,5.962,3.024,5.919
2,43.112,3.043,5.913,3.06,5.93
2,43.302,3.048,5.935,3.02,5.925
2,44.402,3.03,5.929,3.095,5.939
2,45.702,3.052,5.982,3.013,5.936
1,46.053,1.967,1.007,1.906,1.017
2,46.277,3.038,5.905,3.033,5.903
1,50.954,1.974,1.075,1.993,1.036
1,51.384,1.992,1.0,1.97,1.054
1,52.454,1.997,1.05,1.948,1.029
2,53.268,3.075,5.913,3.081,5.925
2,54.146,3.024,5.908,3.076,5.937
2,54.256,3.082,5.915,3.009,5.927
1,55.184,1.999,1.073,1.919,1.087
1,58.797,1.972,1.098,1.976,1.087
2,59.533,3.054,5.989,3.086,5.958
2,63.034,3.045,5.959,3.0,5.949
1,63.036,1.963,1.043,1.98,1.082
1,63.241,1.938,1.088,1.993,1.046
2,64.933,3.078,5.906,3.022,5.983
1,65.031,1.921,1.016,1.901,1.047
2,65.985,3.05,5.988,3.04,5.977
