task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.234,0.949,9.45,96.125,107.991,95.403,9.814,105.937,0.977,10.202,103.588,115.015,105.341,10.07,109.353
2,0.437,103.837,110.912,103.006,115.628,10.61,0.955,105.838,98.829,113.409,109.287,113.916,10.553,1.074,97.42
2,0.933,101.147,106.08,99.978,105.471,10.915,0.966,103.742,95.43,111.987,96.604,104.025,11.028,0.978,103.29
3,1.191,0.951,10.656,102.754,104.14,95.537,10.876,113.684,1.022,10.28,103.445,105.701,94.572,10.228,104.802
4,1.785,107.017,9.305,101.761,106.258,1.048,10.734,10.529,113.364,10.008,105.279,100.784,1.047,10.652,10.665
2,2.084,94.455,109.889,108.113,117.801,10.102,1.038,98.299,108.183,99.245,108.413,106.212,10.614,0.963,94.972
4,2.42,106.436,9.735,113.436,99.243,1.012,9.692,10.0,102.233,10.323,100.438,104.19,1.151,10.009,10.837
2,2.562,103.052,107.861,107.141,113.059,10.222,1.027,96.099,101.894,101.052,96.985,105.393,11.807,1.015,97.803
2,2.734,98.014,108.237,100.346,107.932,11.707,1.065,104.545,100.891,97.935,99.246,113.914,10.935,0.978,108.646
2,2.924,106.647,104.329,99.111,108.962,10.715,1.09,93.621,105.008,98.699,109.975,103.671,10.505,1.075,105.63
3,3.138,1.095,10.826,100.112,114.077,107.729,9.881,110.443,0.95,10.563,102.754,113.036,100.196,10.534,97.17
1,3.625,101.532,9.35,110.686,1.032,1.014,97.808,111.057,112.11,9.521,103.789,1.018,1.102,99.234,108.79
1,3.924,105.945,9.788,101.07,0.987,1.052,113.857,109.735,111.099,10.251,111.423,1.118,0.974,107.546,98.504
3,4.138,0.934,10.584,95.065,99.623,99.736,10.753,97.541,1.003,10.032,98.528,115.393,99.018,9.22,99.641
4,4.783,104.843,10.302,113.488,114.788,1.169,9.909,10.985,100.396,9.466,105.362,109.631,1.103,10.635,9.511
4,5.598,105.599,10.815,106.804,101.282,1.161,10.098,10.837,99.784,10.486,105.61,103.371,1.12,10.659,9.828
3,5.87,1.065,10.306,106.494,99.03,95.617,9.354,101.538,0.991,9.299,106.024,98.889,102.643,9.292,98.171
1,5.895,111.682,9.239,114.539,0.984,1.069,108.057,110.978,108.065,9.708,109.751,1.093,1.063,104.42,104.725
1,6.073,99.84,9.757,109.383,0.998,0.977,104.796,99.597,114.204,9.939,112.843,1.011,0.963,97.808,111.894
3,6.431,1.047,9.886,95.413,97.887,101.335,9.54,95.738,0.985,10.774,105.766,103.361,108.074,9.323,103.422
4,6.519,97.436,10.664,101.165,113.027,0.988,9.958,9.319,96.838,10.296,98.8,106.199,1.123,9.452,9.773
1,6.72,101.52,10.229,106.761,1.062,0.98,97.674,112.937,99.069,10.06,111.982,1.065,1.049,100.903,99.987
1,6.888,115.55,10.48,114.101,1.001,1.038,99.359,106.721,109.838,10.672,113.613,1.1,1.024,109.565,100.543
1,6.916,102.225,10.106,115.207,1.047,0.954,113.181,111.05,108.943,10.063,106.894,1.131,1.04,106.351,98.378
4,7.658,106.455,10.044,111.038,113.416,1.014,10.187,10.956,102.514,10.454,100.14,101.747,1.071,9.415,10.454
4,8.235,105.22,10.792,103.691,114.872,1.105,9.517,9.511,104.974,9.533,99.758,101.755,1.062,9.768,9.678
2,8.617,101.853,107.973,107.16,111.949,10.142,1.089,100.564,106.475,105.513,103.967,115.455,10.155,1.021,99.808
3,8.714,1.018,10.28,110.642,105.435,107.499,9.252,102.226,0.934,10.533,99.156,113.648,104.306,10.535,103.511
1,9.006,103.568,9.347,100.613,0.96,1.094,98.154,98.462,109.603,10.07,98.54,1.115,1.095,97.996,104.008
