task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.034,10.65,5.24,5.38,5.51,0.96,114.72,164.25,100.04,10.62,5.76,5.46,5.33,1.01,117.17,158.3,96.72
T8,0.244,10.82,4.91,5.05,5.81,1.01,112.59,172.73,100.36,10.53,4.9,5.16,5.1,1.05,108.16,164.11,106.15
T9,0.454,10.58,4.74,5.05,4.85,0.96,100.4,166.28,98.66,9.54,4.92,5.14,5.57,0.97,100.43,154.14,107.27
T2,0.469,9.6,5.2,5.62,5.29,1.06,107.3,139.56,100.44,10.7,5.37,5.52,5.4,1.08,97.0,139.65,111.27
T3,0.706,9.88,5.04,5.32,5.18,0.94,107.38,173.23,109.84,10.76,5.77,5.32,5.57,0.95,115.35,146.98,100.38
T8,0.787,10.04,4.87,5.12,5.88,1.09,111.89,160.95,97.69,10.22,5.54,5.18,5.03,1.02,116.63,150.32,95.85
T7,1.154,10.06,5.12,5.21,5.16,1.07,98.86,160.18,97.79,9.8,5.35,4.84,5.32,0.99,108.07,154.58,106.74
T7,1.211,9.69,5.15,4.94,5.55,0.96,104.21,167.54,110.08,10.48,5.07,5.05,5.53,1.02,107.98,156.44,98.0
T8,1.322,10.37,5.23,5.28,5.82,1.03,114.74,150.36,95.23,10.96,5.04,4.78,5.36,1.05,98.67,155.43,105.89
T8,1.508,10.65,5.41,5.42,5.66,0.96,110.23,157.57,109.87,11.47,5.08,5.52,5.11,1.02,109.96,156.23,110.63
T5,1.518,9.32,5.6,5.02,5.51,1.18,96.64,147.17,112.67,9.97,5.2,4.89,5.64,1.1,94.61,162.18,111.67
T1,1.958,10.32,5.4,5.11,5.16,1.01,111.44,152.71,109.66,10.69,4.79,5.77,5.24,1.08,102.27,144.41,107.96
T5,1.998,9.88,5.7,5.29,4.91,1.15,98.44,160.33,110.92,10.2,5.24,5.01,5.03,1.04,104.84,140.67,102.28
T10,2.011,9.96,4.77,5.4,4.93,1.06,95.56,154.71,93.46,10.86,4.84,5.49,5.24,1.1,98.11,151.46,93.74
T6,2.092,10.01,5.93,4.72,5.4,1.14,104.05,160.44,97.99,10.45,5.81,5.35,5.51,1.15,115.18,152.93,109.37
T6,2.157,11.29,5.17,5.18,5.53,1.04,115.67,158.55,106.76,10.04,5.82,5.24,5.08,1.17,101.46,139.89,104.29
T4,2.171,9.51,5.79,5.58,5.3,1.02,110.28,143.62,110.98,9.54,4.97,5.82,5.35,0.99,107.39,147.32,104.16
T7,2.254,10.15,5.07,5.44,5.24,0.93,108.89,160.13,101.51,9.3,5.08,4.62,5.5,1.0,109.76,169.82,104.96
T6,2.285,10.56,5.59,5.44,4.92,1.03,101.76,149.02,96.27,10.86,5.35,5.28,5.01,1.08,104.73,154.75,96.44
T1,2.425,10.26,4.82,5.81,5.59,1.17,110.74,156.88,118.6,11.31,5.42,5.47,5.32,1.03,101.3,152.79,105.16
T3,2.577,9.7,5.7,5.4,4.99,0.99,117.99,154.9,96.3,10.14,5.77,4.84,5.17,1.03,117.33,147.82,96.13
T9,3.039,11.29,5.09,5.45,5.37,0.96,110.33,149.89,108.68,10.84,4.8,5.83,5.3,1.04,98.62,145.6,99.94
T9,3.105,11.03,5.4,5.62,5.21,1.04,111.33,165.68,101.19,10.82,4.88,5.57,5.53,1.02,99.49,147.97,108.71
T3,3.107,9.94,5.28,5.18,5.23,1.08,108.75,172.06,110.93,10.25,5.46,5.14,5.73,0.98,110.79,147.82,103.54
T7,3.121,10.93,5.33,5.09,5.3,1.0,113.1,161.79,105.61,10.7,5.29,4.7,5.55,0.98,107.93,168.0,104.09
T1,3.235,11.19,4.94,5.67,4.72,1.04,103.55,166.86,112.36,10.32,5.54,5.61,5.46,1.16,104.99,170.9,101.48
