task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.348,97.05,10.23,9.98,9.39,108.5,1.1,10.5,1.05,106.46,11.08,9.91,9.76,97.55,1.12,11.15,1.01
T3,0.4,100.72,11.0,10.65,10.67,97.38,1.04,10.24,1.05,104.91,9.48,9.71,10.68,110.26,1.01,10.06,1.18
T1,0.44,100.62,10.34,11.0,10.65,95.41,1.05,11.18,1.07,93.75,10.02,10.73,10.16,103.04,1.02,10.98,1.02
T3,0.56,100.89,10.77,11.19,10.96,105.86,1.02,10.75,1.1,118.82,10.66,9.75,10.8,103.52,1.04,10.17,1.16
T4,0.804,111.25,9.37,10.05,9.41,116.68,1.02,9.63,1.11,117.35,10.03,9.76,9.92,107.9,1.14,10.16,0.99
T4,1.153,108.05,10.34,9.57,9.48,115.88,1.12,10.58,1.0,101.56,10.69,10.52,9.86,103.08,1.0,9.99,1.13
T3,1.345,115.49,10.89,9.69,10.55,105.36,0.98,10.41,1.01,113.92,10.36,10.39,9.75,101.88,1.14,10.75,1.13
T1,1.591,103.53,10.84,10.88,10.34,106.63,1.13,9.76,1.06,109.14,10.72,10.72,10.99,94.64,1.1,11.3,1.08
T2,1.71,105.13,10.32,10.61,10.6,107.92,1.15,10.02,1.01,105.2,9.53,11.54,9.64,105.18,1.13,10.68,1.09
T3,1.77,118.22,10.76,9.61,10.35,99.23,0.97,11.29,1.18,112.7,10.46,10.93,10.28,107.71,1.04,10.02,1.06
T1,2.01,93.82,11.02,11.15,10.19,96.83,1.11,11.4,1.11,99.74,10.33,10.52,10.28,106.52,1.17,10.75,1.06
T1,2.032,104.74,9.57,10.11,10.61,106.57,1.1,10.84,1.06,102.63,9.35,11.17,11.02,97.98,1.16,11.28,1.01
T2,2.105,107.29,9.79,10.71,10.61,100.11,1.15,10.5,0.95,102.4,10.52,10.5,10.6,92.58,1.15,11.53,1.03
T3,2.181,101.36,10.77,10.24,9.49,94.0,1.07,9.78,1.05,109.4,9.41,10.37,10.41,106.04,0.98,11.11,1.02
T4,2.22,103.96,9.35,10.03,10.63,99.54,1.14,10.32,1.06,113.1,10.69,9.94,9.88,112.26,1.06,10.84,0.98
T2,2.262,112.03,10.64,10.88,9.88,106.39,1.1,10.46,1.05,107.65,9.54,11.08,10.13,106.4,1.13,10.25,1.08
T4,2.284,104.21,10.5,9.95,9.5,108.5,1.0,9.9,1.05,117.86,10.28,9.87,10.91,114.88,1.16,9.35,1.01
T3,2.434,117.81,11.01,9.94,10.82,99.66,1.01,9.67,1.12,106.99,10.11,10.48,9.88,110.15,1.06,9.78,1.15
T3,2.594,105.8,9.83,10.95,9.75,104.28,1.05,11.1,1.01,111.61,10.66,10.2,10.37,108.96,1.04,11.3,1.16
