task_type,arrival_time
T2,2.674
T4,11.808
T2,13.434
T2,16.648
T2,20.401
T2,24.442
T2,25.85
T4,30.73
T4,32.802
T4,33.125
T3,42.683
T1,51.607
T3,54.517
T3,55.811
T4,57.593
T1,64.777
T2,65.469
T4,70.814
T4,73.265
T2,80.441
T2,86.343
T4,90.659
T4,91.084
T3,97.844
T3,105.341
T2,108.268
T4,116.429
T3,121.05
T2,134.868
T1,139.022
T2,142.845
T3,150.199
T2,151.408
T3,151.671
T4,153.185
T3,153.197
T2,154.404
T4,154.98
T4,165.211
T4,166.263
T1,166.498
T2,177.779
T4,179.611
T2,185.983
T2,193.18
T2,201.357
T3,202.276
T3,203.239
T2,206.77
T2,206.929
T3,209.434
T1,209.716
T2,213.376
T4,216.546
T2,217.437
T4,218.069
T1,218.635
T3,220.404
T1,223.677
T3,226.202
T2,227.515
T4,234.229
T1,239.86
T2,240.801
T4,243.191
T3,269.224
T2,271.853
T1,273.146
T1,279.102
T1,287.31
T3,288.889
T3,290.546
T1,305.222
T1,306.0
T3,307.191
T2,307.401
T3,313.735
T2,317.835
T2,321.343
T3,321.755
T4,324.626
T1,325.197
T2,326.065
T3,329.671
T1,330.607
T1,332.745
T3,333.349
T1,334.475
T4,343.839
T4,346.282
T3,350.056
T1,352.294
T3,356.299
T1,357.171
T1,357.525
T4,357.596
T3,364.526
T3,373.422
T4,374.405
T3,375.223
T1,385.349
T3,386.183
T4,388.734
T4,389.427
T1,396.239
T3,401.38
T3,410.535
T3,410.55
T2,411.292
T3,415.156
T1,418.553
T2,419.926
T2,426.617
T4,426.692
T3,429.693
T3,442.247
T4,446.871
T3,447.964
T1,452.947
T4,472.894
T1,482.612
T1,488.205
T1,492.245
T2,495.099
T3,506.036
T3,507.513
T4,508.626
T2,511.228
T1,515.696
T4,522.203
T4,527.784
T3,532.668
T1,532.876
T1,534.356
T3,537.028
T1,537.229
T3,538.243
T2,538.662
T4,542.122
T3,542.853
T1,544.681
T4,552.946
T1,553.769
T2,559.722
T2,561.294
T1,569.75
T4,569.967
T1,572.721
T2,578.301
T1,580.436
T3,583.768
T4,594.144
T1,597.093
T2,599.056
T4,601.836
T1,602.21
T1,607.593
T2,609.027
T4,609.949
T3,615.131
T3,617.604
T4,619.859
T3,621.286
T2,628.804
T4,629.056
T2,631.756
T2,638.6
T2,640.23
T3,640.617
T4,646.62
T1,655.321
T3,660.576
T1,667.047
T1,667.833
T1,667.971
T3,677.346
T4,679.973
T1,684.994
T3,686.138
T4,691.811
T2,696.408
T2,698.458
T2,705.213
T2,707.686
T2,710.082
T2,712.879
T2,720.379
T1,734.499
T2,742.341
T4,745.044
T1,749.808
T4,751.3
T1,753.143
T1,759.202
T2,761.305
T2,768.777
T4,774.128
T2,774.167
T2,774.976
T2,775.601
T2,777.773
T3,783.145
T2,787.426
T4,787.999
T3,791.315
T3,791.692
T3,796.411
T4,797.103
T1,799.849
T3,809.414
T3,809.694
T1,809.762
T2,810.613
T1,821.624
T1,826.251
T2,830.433
T4,834.032
T4,848.474
T4,851.003
T2,852.167
T2,852.479
T2,853.369
T4,854.297
T1,857.319
T1,861.104
T1,863.264
T2,865.043
T3,866.181
T1,867.019
T3,873.59
T3,874.257
T3,886.737
T4,889.728
T4,900.95
T1,901.514
T2,906.262
T3,914.576
T3,917.056
T1,926.41
T2,934.656
T4,943.212
T3,943.505
T2,952.344
T3,955.328
T1,958.895
T1,961.25
T1,961.479
T3,962.744
T2,966.487
T1,972.873
T4,974.406
T2,981.031
T1,982.548
T2,984.472
T2,999.133
T4,1001.092
