task_type,arrival_time
T1,0.865
T1,4.982
T1,10.029
T2,13.235
T2,14.837
T4,15.951
T1,21.262
T2,33.743
T1,35.801
T2,38.15
T3,47.191
T1,47.72
T4,50.186
T3,51.302
T4,54.972
T4,61.005
T3,65.741
T1,69.357
T1,69.633
T3,74.687
T2,80.76
T2,91.595
T3,97.8
T3,97.845
T2,99.493
T2,100.428
T3,104.922
T4,104.958
T1,116.51
T2,124.77
T1,126.642
T4,126.823
T4,126.928
T4,127.248
T2,140.423
T3,143.395
T1,144.266
T4,145.808
T2,147.492
T1,151.023
T3,153.138
T1,158.168
T2,177.681
T2,182.579
T1,192.367
T4,195.668
T2,202.018
T2,202.285
T2,205.57
T4,206.807
T2,209.219
T1,213.034
T3,217.242
T4,222.947
T1,226.01
T1,226.462
T2,227.766
T1,231.572
T2,236.145
T2,240.63
T2,249.519
T3,249.563
T1,251.935
T4,256.154
T2,274.161
T4,286.099
T2,286.346
T1,289.453
T2,290.063
T2,292.093
T2,298.312
T2,302.717
T1,302.889
T1,306.023
T4,307.401
T1,308.075
T3,317.894
T4,324.572
T1,328.702
T2,331.799
T1,333.29
T2,336.507
T4,337.502
T4,346.247
T1,351.77
T4,353.975
T4,354.066
T3,358.972
T3,364.764
T2,367.209
T1,375.178
T2,378.559
T2,384.043
T4,385.221
T1,389.958
T3,394.708
T3,396.775
T2,399.08
T4,403.797
T2,407.467
T3,421.412
T2,422.088
T3,426.026
T1,427.313
T3,427.641
T1,430.34
T1,432.572
T2,432.922
T4,450.081
T1,458.236
T1,461.502
T2,461.912
T4,463.965
T4,465.216
T2,465.82
T4,470.054
T2,473.062
T3,473.615
T4,480.451
T1,481.472
T2,482.847
T4,489.19
T2,491.445
T4,500.737
T3,501.598
T4,510.922
T3,513.286
T4,513.398
T2,515.256
T4,517.147
T4,517.149
T4,518.064
T1,531.322
T4,537.975
T4,538.41
T3,546.366
T4,557.4
T2,558.352
T1,559.826
T3,560.185
T3,569.753
T1,570.154
T4,575.797
T2,577.672
T2,580.112
T3,587.991
T4,595.557
T3,596.691
T4,607.216
T2,611.852
T3,613.055
T2,613.171
T4,628.043
T3,628.066
T4,629.693
T3,629.848
T2,635.92
T1,636.27
T2,641.496
T2,653.411
T2,658.956
T4,665.926
T2,666.557
T4,677.868
T3,683.972
T4,688.92
T1,692.576
T1,697.044
T4,699.268
T1,700.465
T4,705.909
T3,706.719
T2,708.299
T2,708.939
T4,710.985
T2,712.364
T1,712.486
T1,713.943
T2,717.023
T1,723.559
T1,724.59
T3,724.932
T4,728.501
T1,729.379
T3,731.324
T3,731.753
T4,736.14
T1,742.491
T1,750.963
T3,757.8
T1,773.964
T4,775.219
T1,777.102
T2,777.969
T4,798.516
T1,808.431
T2,810.028
T4,813.467
T3,815.49
T2,819.909
T3,820.811
T2,827.137
T2,836.342
T3,837.566
T2,837.649
