task_type,arrival_time
T3,4.399
T4,11.384
T2,24.2
T3,25.482
T4,27.309
T3,37.74
T2,39.728
T4,41.76
T3,45.632
T3,47.671
T3,47.762
T1,49.825
T4,50.404
T2,51.985
T4,52.511
T4,60.481
T4,62.016
T3,66.88
T2,67.342
T3,68.02
T3,71.478
T3,80.751
T4,81.82
T1,84.419
T3,84.697
T3,86.596
T4,86.697
T1,89.624
T3,97.659
T3,99.501
T3,100.312
T4,105.188
T2,106.61
T4,109.15
T4,109.159
T1,110.599
T2,113.115
T1,125.131
T1,129.151
T1,137.148
T4,144.587
T3,149.524
T3,153.157
T2,154.016
T3,159.213
T4,161.589
T2,161.886
T3,164.178
T1,165.733
T1,167.09
T3,171.721
T3,172.206
T1,175.277
T2,176.597
T3,179.123
T3,186.744
T2,189.293
T1,194.164
T3,222.871
T1,224.506
T1,230.45
T1,234.096
T4,237.073
T1,240.181
T1,249.009
T4,249.549
T4,252.811
T4,261.983
T1,272.99
T1,274.655
T3,279.374
T4,283.832
T4,287.502
T3,288.273
T1,296.492
T1,298.357
T2,313.96
T1,317.664
T4,318.416
T3,321.975
T2,323.508
T4,325.167
T3,328.507
T4,329.881
T2,332.365
T4,338.038
T1,338.064
T2,343.286
T1,344.368
T3,352.038
T2,354.74
T4,360.488
T2,361.813
T4,363.376
T1,365.157
T4,367.535
T3,372.412
T2,376.759
T3,382.243
T1,387.643
T4,390.943
T4,392.539
T3,402.817
T3,408.001
T2,413.665
T3,415.164
T4,415.234
T1,421.329
T4,423.753
T1,424.038
T3,424.985
T1,428.535
T2,429.548
T2,437.209
T3,447.378
T3,454.317
T1,454.488
T1,459.899
T4,460.566
T3,468.34
T3,476.106
T1,480.168
T2,481.546
T1,482.256
T2,482.428
T2,485.437
T3,492.903
T4,498.362
T3,505.61
T3,507.763
T3,508.554
T2,519.108
T4,532.749
T3,536.894
T1,538.894
T2,540.255
T4,543.157
T4,548.436
T1,549.735
T4,550.003
T1,550.404
T2,551.126
T3,554.165
T1,556.14
T3,556.142
T1,556.357
T1,566.339
T1,567.18
T4,570.228
T4,571.494
T3,573.018
T2,574.562
T2,576.481
T2,577.538
T1,583.065
T3,583.739
T3,585.954
T1,588.352
T4,591.044
T3,594.72
T4,603.608
T2,612.143
T2,613.697
T2,613.838
T2,620.763
T4,623.055
T3,631.137
T3,632.65
T2,642.565
T4,646.648
T3,652.367
T1,654.612
T4,656.961
T2,658.773
T4,662.159
T2,663.933
T3,664.171
T4,665.357
T1,672.03
T3,672.127
T1,681.573
T3,682.624
T3,687.396
T4,691.98
T4,693.034
T3,696.189
T4,697.326
T4,711.259
T1,711.622
T1,714.305
T4,716.853
T3,718.426
T1,723.186
T1,725.185
T4,726.236
T4,735.979
T2,738.884
T2,746.997
T2,760.688
T1,764.441
T2,770.426
