task_type,arrival_time
T4,1.442
T4,6.941
T1,10.017
T3,16.219
T2,21.058
T3,22.621
T2,23.203
T2,32.291
T2,41.271
T1,44.621
T2,50.067
T2,60.396
T4,61.234
T1,62.114
T2,69.162
T1,70.957
T4,72.618
T3,81.699
T1,82.399
T2,85.503
T3,89.006
T2,89.399
T2,93.277
T3,96.727
T1,97.3
T3,99.235
T4,102.524
T3,109.548
T2,114.017
T2,120.588
T4,124.915
T1,125.482
T3,127.221
T1,129.909
T3,136.843
T1,138.353
T3,147.101
T3,157.576
T2,159.792
T2,164.795
T3,167.648
T1,168.224
T1,170.777
T3,172.09
T4,175.888
T4,180.004
T2,184.166
T2,194.409
T4,196.512
T3,204.841
T1,207.596
T4,208.577
T1,210.992
T4,212.45
T2,225.747
T3,227.392
T3,227.663
T3,240.829
T3,241.705
T3,242.155
T1,242.69
T3,245.08
T1,245.698
T1,246.48
T4,251.133
T4,252.408
T1,258.149
T3,259.878
T4,266.718
T3,268.36
T4,277.533
T1,285.349
T2,288.202
T4,291.754
T4,292.297
T3,302.477
T4,305.691
T2,311.424
T4,316.795
T3,323.38
T4,327.171
T1,327.534
T2,329.646
T4,331.788
T1,342.882
T4,348.938
T3,351.46
T3,352.81
T3,354.524
T1,354.882
T3,357.326
T3,368.742
T3,368.761
T1,369.269
T4,371.395
T3,372.223
T4,373.783
T4,387.805
T2,391.757
T3,395.946
T3,403.121
T4,403.779
T2,407.525
T4,411.909
T1,418.678
T1,422.136
T1,424.154
T4,427.53
T1,428.862
T3,439.233
T2,440.214
T3,446.973
T2,447.349
T2,454.791
T2,455.735
T3,458.727
T3,465.443
T2,470.533
T2,471.915
T2,480.129
T3,482.138
T3,482.152
T4,483.619
T1,486.527
T2,488.463
T4,494.532
T4,497.381
T4,499.208
T2,506.67
T2,506.948
T4,513.254
T1,520.137
T4,521.604
T2,524.397
T4,535.609
T2,536.741
T4,537.504
T2,538.284
T2,540.964
T1,542.805
T4,546.313
T4,553.401
T2,556.634
T2,563.765
T1,564.881
T2,573.332
T3,575.619
T1,577.358
T2,587.007
T2,587.781
T1,588.304
T3,590.81
T2,592.605
T2,595.784
T2,596.274
T1,600.901
T3,601.096
T1,607.925
T1,608.408
T1,616.474
T4,617.834
T3,620.944
T2,624.437
T2,628.199
T3,630.523
T3,630.687
T1,634.475
T3,648.932
T1,649.197
T2,649.763
T3,652.569
T2,658.686
T2,661.587
T2,669.893
T4,677.54
T4,677.989
T2,679.57
T2,680.99
T3,694.6
T4,702.188
T3,704.978
T1,709.774
T3,719.424
T2,723.287
T2,728.151
T1,733.318
T3,740.805
T4,740.867
T3,744.172
T3,749.269
T3,750.234
T2,753.135
T1,754.333
T3,756.943
T3,762.999
T2,767.643
T3,771.427
T1,775.271
T3,775.285
T1,787.877
T4,789.254
T3,793.257
T1,795.822
T3,799.183
T3,799.254
T4,808.696
T2,812.279
T3,813.012
T4,813.35
T3,822.54
T3,833.075
T3,833.748
T2,834.006
T1,834.269
T1,835.447
T2,839.054
T2,840.263
T2,843.104
T4,845.557
T1,846.37
T2,853.985
T1,859.619
T1,862.984
T4,868.032
T3,869.74
T1,872.501
T1,874.229
T2,875.656
T3,883.973
T2,885.38
T4,885.733
T4,897.066
T2,898.185
T4,908.914
T1,909.438
T4,914.211
T2,919.783
T4,920.408
T4,921.246
T2,923.963
T1,925.147
T2,928.915
T2,937.831
T3,951.259
T3,959.093
T1,969.451
T2,973.319
T1,977.09
T2,979.683
T3,998.793
T1,999.083
T3,1009.936
T3,1011.843
T2,1018.249
T1,1018.325
T4,1022.731
T1,1023.52
T2,1025.999
T1,1029.676
T1,1029.973
T3,1030.707
T3,1039.845
T3,1039.903
T2,1045.281
T3,1045.714
T3,1047.34
T4,1055.591
T3,1056.636
T1,1056.661
T4,1062.757
T3,1063.937
T4,1064.592
T4,1069.742
T3,1071.687
T1,1074.624
T2,1080.792
T2,1081.213
T4,1086.116
T4,1086.284
T1,1088.974
T2,1090.965
T3,1097.386
T3,1102.484
T1,1102.503
T3,1105.808
T1,1107.158
T3,1107.168
T1,1107.898
T2,1113.855
T3,1114.201
T2,1128.026
T4,1132.584
T1,1133.027
T2,1135.781
T2,1135.965
T4,1136.192
T1,1141.318
T3,1146.242
T3,1146.623
T3,1154.713
T1,1157.318
T2,1160.412
T1,1166.813
T1,1187.966
T4,1195.177
T3,1198.319
T3,1199.471
T3,1214.684
T4,1215.242
T1,1215.899
T3,1222.123
T1,1222.261
T2,1223.49
T1,1224.126
T1,1229.321
T3,1236.262
T1,1236.271
T4,1236.748
T3,1237.792
T3,1238.023
T3,1239.026
T1,1245.717
T3,1248.122
T1,1255.651
T2,1257.246
T4,1258.171
T3,1260.592
T4,1262.783
T3,1267.536
T2,1279.455
T4,1281.518
T1,1285.178
T3,1285.718
T1,1293.278
T3,1295.736
T1,1299.52
T2,1301.587
T1,1305.699
T1,1307.827
T3,1310.309
T1,1319.661
T3,1320.449
T2,1320.608
T3,1332.031
T4,1333.331
T4,1339.608
T3,1339.937
T4,1341.946
T1,1348.95
T1,1353.424
T1,1356.4
T4,1363.154
T2,1365.171
T4,1365.293
T1,1366.181
T1,1366.406
T1,1368.714
T1,1371.964
T1,1373.005
T4,1378.619
T1,1379.341
T4,1388.501
T3,1393.071
T3,1397.237
T3,1403.18
T4,1405.653
T2,1410.613
T4,1412.488
T1,1417.22
T3,1421.483
T1,1427.588
T1,1428.015
T3,1431.856
T2,1432.731
T3,1440.162
T1,1442.64
T2,1451.759
T4,1453.215
T2,1456.784
T3,1458.868
T2,1459.004
T2,1459.262
T4,1462.014
T2,1475.059
T3,1475.148
T4,1477.056
T4,1480.761
T3,1490.617
T1,1490.818
T4,1497.462
T1,1497.464
T1,1497.519
T2,1501.63
T2,1505.92
T1,1507.223
T4,1510.487
T3,1516.459
T1,1520.467
T1,1527.34
T3,1530.533
T1,1535.631
T2,1543.333
T4,1544.232
T1,1547.694
T1,1547.793
T1,1554.626
T1,1556.493
T2,1557.794
T4,1560.492
T4,1560.675
T2,1563.424
T1,1580.683
T4,1583.397
T4,1583.562
T4,1588.275
T3,1594.959
T3,1599.065
T4,1600.322
T1,1605.346
T1,1616.311
T3,1619.882
T4,1619.961
T1,1620.686
T4,1622.984
T3,1625.915
T3,1637.801
T4,1641.403
T2,1654.001
T3,1655.319
T2,1659.896
T3,1671.143
T4,1672.851
T1,1676.343
T3,1688.312
T2,1689.824
T4,1694.385
T4,1697.46
T3,1699.272
T4,1703.833
T1,1706.255
T2,1718.797
T2,1737.05
T1,1744.179
T4,1748.486
T4,1751.445
T4,1755.33
T2,1766.258
T4,1791.931
T4,1792.636
T2,1806.289
T1,1806.535
T4,1813.02
T4,1822.788
T1,1828.488
T1,1838.886
T4,1839.039
T4,1841.923
T1,1851.909
T1,1869.53
T4,1877.023
T4,1886.743
T1,1888.323
T4,1889.137
T1,1890.77
T1,1892.779
T1,1894.673
T2,1903.771
T4,1913.57
T2,1934.898
T4,1937.123
T2,1948.064
T2,1948.761
T4,1953.726
T4,1954.415
T2,1954.522
T4,1960.953
T4,1964.183
T2,1966.302
T4,1967.254
T2,1972.565
T1,1974.771
T4,1988.259
T2,1995.733
T2,2009.557
T4,2020.255
T4,2027.205
T2,2027.627
T4,2038.766
T4,2039.481
T2,2041.311
T4,2043.906
T2,2049.322
T2,2052.225
T2,2052.601
T4,2053.29
T2,2065.167
T2,2066.962
T4,2078.393
T2,2121.435
T2,2123.698
