task_type,arrival_time
T3,2.589
T4,4.062
T3,4.718
T4,8.967
T3,10.882
T3,28.89
T1,37.175
T3,43.995
T2,47.53
T1,50.231
T1,67.304
T2,69.309
T4,69.577
T2,69.934
T2,76.232
T3,77.883
T2,82.424
T3,83.79
T3,89.998
T2,90.746
T2,91.951
T3,94.704
T1,95.89
T2,98.353
T1,99.458
T1,101.635
T3,104.436
T2,122.313
T3,123.222
T1,125.251
T2,125.349
T1,134.309
T2,137.341
T2,141.897
T1,142.094
T2,142.892
T3,143.813
T2,146.346
T3,146.391
T4,148.824
T2,155.516
T3,164.384
T1,166.588
T3,167.004
T2,172.37
T2,180.676
T3,191.093
T1,191.221
T3,192.365
T3,193.939
T1,194.064
T1,196.021
T3,196.71
T3,197.789
T1,202.489
T3,209.582
T1,217.213
T2,219.671
T4,233.572
T2,236.788
T4,247.13
T3,249.743
T1,250.847
T2,256.313
T4,261.775
T3,262.96
T4,263.718
T1,266.114
T2,268.643
T3,274.114
T1,274.94
T2,277.386
T3,279.091
T2,279.102
T2,286.765
T4,290.291
T2,292.627
T4,294.512
T3,315.707
T3,317.224
T1,325.603
T3,327.577
T3,337.783
T1,356.399
T3,357.562
T4,369.958
T2,369.998
T1,380.204
T4,382.828
T4,392.07
T4,393.526
T3,396.346
T4,402.757
T3,404.513
T2,409.931
T1,413.556
T1,414.862
T1,415.381
T2,415.707
T2,419.335
T2,424.515
T2,425.428
T3,426.928
T3,434.234
T1,434.981
T4,435.754
T2,443.175
T4,444.229
T3,445.756
T1,447.863
T2,448.664
T3,465.135
T4,465.985
T4,469.926
T3,470.511
T2,475.934
T1,478.789
T3,495.371
T3,497.934
T4,502.709
T2,504.529
T2,511.339
T4,515.579
T3,516.164
T4,519.023
T2,523.563
T4,528.067
T1,528.093
T3,529.34
T2,533.685
T1,538.402
T2,539.268
T4,550.533
T1,551.113
T2,552.928
T2,559.95
T4,560.529
T4,565.857
T2,567.014
T2,568.318
T2,570.404
T1,572.332
T3,583.048
T1,584.709
T2,590.791
T2,591.632
T2,596.051
T2,598.73
T4,600.078
T2,602.723
T3,605.501
T3,606.49
T1,606.58
T4,606.819
T3,612.452
T1,620.404
T1,623.504
T3,625.903
T2,626.52
T3,628.271
T2,628.718
T3,637.247
T2,645.948
T1,646.17
T2,646.34
T4,646.725
T2,649.125
T3,656.4
T2,661.114
T2,667.487
T4,672.998
T3,676.559
T4,680.819
T4,683.78
T2,685.695
T4,686.894
T4,687.351
T4,687.967
T1,693.547
T4,694.221
T4,695.925
T4,707.992
T4,716.412
T4,717.65
T3,721.37
T1,727.173
T4,728.614
T4,745.64
T4,752.776
T4,756.425
T1,758.126
T1,763.866
T1,765.724
T2,766.669
T3,774.946
T3,775.352
T3,776.813
T4,781.564
T3,783.713
T3,790.474
T2,792.434
T2,792.83
T4,798.957
T3,802.906
T1,803.567
T3,805.195
T3,811.209
T3,824.359
T4,833.657
T1,843.974
T1,852.615
T1,853.093
T1,853.138
T1,853.67
