#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,169.0,0.0,2.581,0.204,0.204,1.35,0.434,0.152
2,2,172.0,0.31,5.828,1.114,1.114,5.158,1.332,1.192
3,2,76.0,4.54,6.685,1.299,1.299,6.569,1.438,1.118
4,2,100.0,7.182,5.673,1.409,1.409,5.363,1.23,1.081
5,2,100.0,12.291,5.157,1.323,1.323,5.997,1.008,0.818
6,2,280.0,19.912,5.034,1.462,1.462,5.705,1.363,0.98
7,2,159.0,20.582,6.434,1.492,1.492,5.37,1.216,1.166
8,1,379.0,20.826,1.261,0.243,0.243,1.039,0.318,0.191
9,1,95.0,23.019,1.822,0.49,0.49,1.768,0.295,0.082
10,1,157.0,23.43,1.95,0.106,0.106,1.567,0.454,0.177
11,2,190.0,24.885,6.007,1.05,1.05,6.004,1.212,0.842
12,2,190.0,26.216,5.766,1.041,1.041,5.009,1.422,1.118
13,2,306.0,26.24,6.328,1.191,1.191,6.008,1.155,1.172
14,1,7.0,26.453,2.744,0.448,0.448,2.67,0.164,0.141
15,2,104.0,28.868,6.759,1.121,1.121,6.11,1.247,1.128
16,2,213.0,29.696,5.208,1.319,1.319,5.409,1.428,1.138
17,2,66.0,30.251,5.529,1.007,1.007,6.685,1.178,0.881
18,1,16.0,34.358,2.33,0.472,0.472,2.299,0.344,0.147
19,1,157.0,35.54,1.5,0.491,0.491,1.829,0.233,0.173
20,2,209.0,35.749,6.265,1.014,1.014,6.02,1.482,0.838
21,2,145.0,37.483,6.521,1.032,1.032,5.465,1.024,1.073
22,2,102.0,40.302,5.599,1.378,1.378,5.198,1.018,1.147
23,2,123.0,41.268,6.171,1.093,1.093,6.976,1.295,0.978
24,2,103.0,42.654,6.551,1.187,1.187,6.672,1.01,0.973
25,2,122.0,42.744,6.14,1.422,1.422,6.187,1.489,0.973
26,2,106.0,42.969,5.476,1.139,1.139,6.327,1.034,0.883
27,2,210.0,45.347,5.487,1.292,1.292,6.918,1.149,1.049
28,2,312.0,48.154,5.228,1.237,1.237,5.917,1.349,1.114
29,2,76.0,53.837,6.757,1.118,1.118,6.133,1.384,0.856
30,1,146.0,56.881,2.381,0.253,0.253,2.434,0.458,0.084
31,1,49.0,57.201,1.7,0.385,0.385,2.998,0.449,0.081
32,1,512.0,60.204,1.4,0.284,0.284,1.275,0.324,0.153
33,1,447.0,63.507,1.768,0.36,0.36,1.392,0.12,0.126
34,1,379.0,64.439,2.665,0.281,0.281,1.863,0.213,0.184
35,2,103.0,67.997,5.974,1.322,1.322,5.721,1.064,1.057
36,2,205.0,70.074,6.543,1.447,1.447,6.2,1.299,1.078
37,2,172.0,70.959,5.614,1.306,1.306,5.56,1.378,0.846
38,1,90.0,74.947,1.275,0.134,0.134,1.835,0.118,0.099
39,1,59.0,79.393,2.499,0.204,0.204,2.574,0.196,0.112
40,2,190.0,80.45,6.705,1.127,1.127,6.949,1.221,1.167
41,1,95.0,84.347,2.204,0.316,0.316,1.236,0.372,0.154
42,2,257.0,84.373,5.707,1.487,1.487,6.589,1.039,1.029
43,2,247.0,86.467,5.856,1.029,1.029,5.141,1.312,0.904
44,2,238.0,88.73,6.281,1.088,1.088,6.674,1.136,1.117
45,2,159.0,89.114,6.957,1.093,1.093,5.158,1.035,0.996
46,1,512.0,91.52,2.074,0.36,0.36,1.024,0.263,0.162
47,1,7.0,93.29,2.079,0.364,0.364,2.303,0.13,0.165
48,2,109.0,93.394,6.255,1.044,1.044,6.965,1.296,1.136
49,2,217.0,94.046,5.432,1.031,1.031,5.31,1.0,1.167
50,1,7.0,95.87,1.913,0.429,0.429,1.521,0.376,0.135
51,2,144.0,97.328,6.856,1.015,1.015,5.566,1.046,0.849
52,1,447.0,98.4,2.586,0.135,0.135,2.186,0.189,0.096
53,1,7.0,98.935,2.172,0.36,0.36,1.076,0.376,0.176
54,2,207.0,99.574,6.927,1.149,1.149,5.455,1.323,0.857
55,2,76.0,99.66,6.751,1.128,1.128,6.251,1.044,0.956
56,1,387.0,100.226,2.5,0.173,0.173,2.264,0.459,0.145
57,1,126.0,100.554,2.557,0.49,0.49,2.442,0.15,0.146
58,2,179.0,101.224,5.928,1.338,1.338,5.451,1.119,0.956
59,1,90.0,104.192,2.804,0.146,0.146,1.327,0.426,0.097
60,1,28.0,104.34,1.076,0.121,0.121,1.271,0.224,0.185
61,1,7.0,104.804,2.705,0.354,0.354,1.079,0.132,0.127
62,1,512.0,108.008,2.293,0.189,0.189,2.767,0.346,0.163
63,1,13.0,110.521,1.364,0.125,0.125,1.708,0.442,0.176
64,1,95.0,114.569,2.911,0.118,0.118,2.56,0.37,0.163
65,2,107.0,114.927,5.614,1.044,1.044,5.8,1.183,1.158
66,2,220.0,117.325,6.603,1.215,1.215,6.228,1.412,1.024
67,1,44.0,117.339,1.286,0.191,0.191,1.439,0.281,0.123
