#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,146.0,0.0,1.656,0.127,0.127,1.318,0.161,0.199
2,2,78.0,0.801,14.679,1.194,1.194,10.309,1.151,1.08
3,2,241.0,0.879,13.996,1.343,1.343,13.774,1.217,1.176
4,2,159.0,0.939,13.534,1.36,1.36,15.19,1.388,1.029
5,2,120.0,1.07,12.203,1.007,1.007,13.218,1.418,1.154
6,2,274.0,2.429,12.031,1.251,1.251,10.82,1.035,1.166
7,2,160.0,2.603,14.661,1.348,1.348,12.83,1.423,1.2
8,2,135.0,2.704,12.206,1.388,1.388,14.851,1.166,1.139
9,2,81.0,2.736,13.396,1.155,1.155,12.195,1.427,1.129
10,2,95.0,3.03,12.732,1.001,1.001,12.971,1.003,1.154
11,2,148.0,3.069,13.89,1.105,1.105,10.358,1.195,1.173
12,2,185.0,3.353,11.269,1.473,1.473,11.273,1.397,1.11
13,2,293.0,3.392,14.897,1.425,1.425,11.851,1.439,1.181
14,1,512.0,5.164,1.521,0.176,0.176,1.744,0.133,0.114
15,2,109.0,5.642,13.761,1.168,1.168,10.337,1.05,1.044
16,2,146.0,6.272,10.156,1.037,1.037,10.481,1.407,1.199
17,2,47.0,6.459,13.685,1.207,1.207,11.516,1.15,1.033
18,2,159.0,7.063,11.378,1.454,1.454,13.673,1.49,1.004
19,2,293.0,7.487,13.101,1.277,1.277,11.83,1.016,1.136
20,2,205.0,7.708,13.107,1.429,1.429,12.609,1.201,1.099
21,2,174.0,7.941,13.711,1.481,1.481,12.219,1.226,1.072
22,2,220.0,8.301,10.277,1.499,1.499,14.961,1.254,1.198
23,2,73.0,9.779,11.728,1.331,1.331,10.06,1.151,1.13
24,2,124.0,9.802,13.858,1.457,1.457,14.304,1.286,1.172
25,1,90.0,9.883,2.141,0.186,0.186,1.144,0.201,0.147
26,2,135.0,10.047,15.081,1.431,1.431,13.127,1.254,1.186
27,2,217.0,10.584,11.527,1.164,1.164,12.35,1.019,1.077
28,2,236.0,10.692,10.675,1.447,1.447,14.681,1.432,1.006
29,1,7.0,10.986,1.382,0.166,0.166,2.267,0.164,0.159
30,2,221.0,11.158,14.047,1.245,1.245,12.166,1.011,1.021
31,2,242.0,11.465,10.707,1.471,1.471,14.894,1.487,1.064
32,2,206.0,11.514,13.774,1.033,1.033,13.49,1.035,1.142
33,2,192.0,12.071,10.248,1.425,1.425,14.873,1.305,1.053
34,1,559.0,12.364,2.302,0.242,0.242,1.008,0.145,0.152
35,1,13.0,12.382,1.9,0.114,0.114,2.129,0.156,0.116
36,2,169.0,12.955,13.672,1.474,1.474,11.37,1.271,1.121
37,1,169.0,13.012,2.579,0.24,0.24,2.61,0.205,0.164
38,2,235.0,13.073,14.794,1.394,1.394,13.218,1.433,1.114
39,1,387.0,13.205,2.505,0.126,0.126,2.241,0.105,0.166
40,2,161.0,13.393,14.583,1.189,1.189,10.941,1.4,1.119
41,2,108.0,13.782,12.012,1.442,1.442,14.399,1.48,1.166
42,2,140.0,14.256,11.603,1.205,1.205,13.915,1.262,1.139
43,1,126.0,14.66,2.485,0.214,0.214,2.075,0.216,0.147
44,1,13.0,14.679,2.379,0.132,0.132,2.363,0.103,0.195
45,1,30.0,15.114,1.263,0.266,0.266,1.526,0.233,0.135
46,1,16.0,15.212,1.238,0.258,0.258,2.586,0.171,0.178
47,1,95.0,15.593,1.356,0.225,0.225,1.719,0.255,0.105
48,1,157.0,15.681,2.469,0.244,0.244,1.733,0.231,0.116
49,1,157.0,16.289,2.304,0.206,0.206,1.705,0.231,0.129
50,1,6.0,16.338,1.386,0.253,0.253,2.497,0.224,0.105
51,2,95.0,16.411,13.148,1.144,1.144,14.772,1.097,1.113
52,2,237.0,16.43,13.954,1.016,1.016,13.114,1.472,1.141
53,1,10.0,16.533,1.505,0.109,0.109,2.523,0.152,0.149
54,2,139.0,16.884,11.314,1.351,1.351,13.393,1.326,1.095
55,2,113.0,16.902,13.668,1.237,1.237,13.832,1.271,1.194
56,1,95.0,17.109,1.13,0.229,0.229,1.696,0.137,0.138
57,1,169.0,17.315,2.647,0.186,0.186,1.759,0.256,0.192
58,1,59.0,17.59,2.659,0.103,0.103,2.675,0.188,0.176
59,2,169.0,17.749,13.459,1.023,1.023,14.166,1.101,1.199
60,1,90.0,17.943,2.604,0.216,0.216,2.613,0.152,0.119
61,1,16.0,17.958,1.601,0.136,0.136,1.405,0.178,0.101
62,2,106.0,18.211,13.371,1.009,1.009,15.165,1.423,1.105
63,2,157.0,18.544,12.265,1.459,1.459,12.83,1.008,1.026
64,1,49.0,18.66,1.923,0.172,0.172,1.191,0.263,0.152
65,2,51.0,18.807,10.604,1.165,1.165,14.589,1.196,1.096
66,2,142.0,18.829,12.373,1.257,1.257,14.549,1.294,1.19
67,1,512.0,18.989,1.601,0.254,0.254,1.987,0.141,0.142
68,2,81.0,19.277,10.216,1.382,1.382,10.217,1.357,1.039
69,1,214.0,19.44,1.29,0.246,0.246,1.356,0.155,0.166
70,2,81.0,19.661,13.954,1.249,1.249,10.843,1.248,1.165
71,2,131.0,20.242,13.244,1.244,1.244,15.009,1.496,1.027
72,1,120.0,20.316,1.758,0.173,0.173,1.609,0.218,0.148
73,1,7.0,20.478,2.459,0.254,0.254,1.365,0.258,0.106
74,1,7.0,20.518,2.428,0.2,0.2,2.532,0.151,0.118
75,1,387.0,20.631,1.047,0.109,0.109,1.261,0.227,0.17
76,1,214.0,21.011,1.346,0.127,0.127,2.458,0.175,0.183
77,1,559.0,21.392,2.206,0.205,0.205,1.268,0.16,0.186
78,1,387.0,21.811,2.411,0.229,0.229,2.148,0.148,0.157
79,2,171.0,21.815,12.73,1.464,1.464,10.762,1.356,1.136
80,2,223.0,22.312,13.595,1.129,1.129,10.644,1.204,1.079
81,1,559.0,22.336,1.1,0.266,0.266,1.346,0.26,0.164
82,1,559.0,22.682,1.913,0.169,0.169,1.356,0.208,0.162
83,2,154.0,23.263,10.288,1.344,1.344,10.089,1.452,1.078
84,1,214.0,23.54,1.696,0.255,0.255,1.542,0.133,0.164
85,1,498.0,23.662,1.641,0.244,0.244,2.243,0.237,0.19
86,1,95.0,23.802,2.196,0.256,0.256,1.779,0.185,0.139
87,1,559.0,24.149,2.222,0.269,0.269,2.428,0.262,0.155
88,1,379.0,24.301,1.685,0.254,0.254,1.497,0.137,0.172
89,1,169.0,24.383,1.794,0.108,0.108,1.512,0.24,0.104
90,1,7.0,24.519,2.438,0.154,0.154,1.218,0.18,0.14
91,2,98.0,24.535,12.053,1.024,1.024,11.153,1.094,1.1
92,2,162.0,24.924,12.856,1.084,1.084,14.929,1.148,1.088
93,2,59.0,25.1,10.891,1.127,1.127,10.817,1.032,1.116
94,2,120.0,25.145,13.456,1.258,1.258,13.326,1.331,1.115
