#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,174.0,0.211,5.875,1.354,1.354,5.974,1.207,0.956
2,1,512.0,2.894,1.793,0.382,0.382,1.32,0.437,0.153
3,2,152.0,3.668,5.271,1.353,1.353,5.083,1.11,0.877
4,2,164.0,10.374,5.177,1.372,1.372,6.689,1.189,0.956
5,2,136.0,14.606,6.237,1.363,1.363,5.202,1.369,0.938
6,2,263.0,15.057,6.707,1.379,1.379,5.534,1.429,0.939
7,2,263.0,15.211,5.105,1.215,1.215,5.591,1.426,1.149
8,2,208.0,18.938,6.788,1.221,1.221,6.967,1.007,0.985
9,2,272.0,22.634,6.967,1.244,1.244,6.717,1.293,0.944
10,2,130.0,23.6,6.32,1.134,1.134,5.62,1.4,0.802
11,2,169.0,25.466,5.059,1.012,1.012,6.757,1.247,0.855
12,1,90.0,34.366,1.858,0.216,0.216,1.163,0.275,0.181
13,2,100.0,35.466,5.631,1.024,1.024,5.123,1.132,0.893
14,2,101.0,38.218,5.208,1.454,1.454,5.305,1.368,0.881
15,2,130.0,40.639,5.677,1.077,1.077,6.037,1.447,0.912
16,1,28.0,43.065,2.563,0.353,0.353,1.38,0.436,0.184
17,2,223.0,45.806,6.752,1.062,1.062,5.067,1.484,0.804
18,1,7.0,46.953,2.078,0.204,0.204,1.079,0.296,0.199
19,1,28.0,49.459,2.101,0.262,0.262,2.249,0.138,0.127
20,2,196.0,51.909,5.509,1.321,1.321,6.881,1.5,1.188
21,1,146.0,52.523,1.628,0.306,0.306,2.583,0.348,0.191
22,2,251.0,58.585,6.065,1.204,1.204,5.603,1.129,0.883
23,1,49.0,58.822,1.775,0.117,0.117,2.787,0.258,0.148
24,1,126.0,60.825,2.186,0.364,0.364,1.952,0.416,0.162
25,2,86.0,61.956,6.812,1.423,1.423,6.14,1.058,0.988
26,1,30.0,64.042,1.787,0.436,0.436,2.193,0.135,0.112
27,1,6.0,65.636,1.233,0.481,0.481,1.389,0.425,0.145
28,2,197.0,67.103,6.671,1.028,1.028,5.989,1.056,1.199
29,2,64.0,67.883,6.723,1.175,1.175,6.549,1.241,0.997
30,1,49.0,68.142,1.529,0.115,0.115,1.841,0.316,0.124
31,2,212.0,69.419,6.063,1.24,1.24,6.529,1.335,0.868
32,1,214.0,70.506,2.112,0.109,0.109,1.775,0.118,0.187
33,2,137.0,72.841,5.997,1.297,1.297,6.826,1.28,1.157
34,2,233.0,77.276,6.842,1.442,1.442,5.619,1.451,1.042
35,2,127.0,78.382,5.785,1.008,1.008,6.362,1.374,0.936
36,1,103.0,79.107,2.112,0.269,0.269,1.983,0.326,0.184
37,1,6.0,79.569,2.993,0.26,0.26,2.232,0.162,0.142
38,2,118.0,81.27,5.673,1.055,1.055,6.677,1.429,1.077
39,2,160.0,81.923,5.364,1.118,1.118,5.947,1.119,0.811
40,2,170.0,84.998,6.814,1.368,1.368,6.713,1.047,1.015
41,1,59.0,85.155,2.088,0.295,0.295,1.039,0.454,0.184
42,2,123.0,85.228,5.812,1.163,1.163,6.148,1.175,1.129
43,1,447.0,85.6,2.5,0.428,0.428,1.238,0.491,0.139
44,2,264.0,87.61,6.46,1.056,1.056,6.14,1.425,0.989
45,2,67.0,90.894,5.56,1.01,1.01,5.357,1.292,1.054
46,2,169.0,94.66,5.552,1.074,1.074,6.587,1.162,0.905
47,1,10.0,95.245,1.465,0.317,0.317,1.765,0.419,0.192
48,1,6.0,96.981,2.476,0.233,0.233,2.139,0.217,0.182
49,1,7.0,97.685,1.172,0.429,0.429,1.671,0.357,0.149
50,1,7.0,98.399,2.022,0.163,0.163,1.751,0.225,0.181
51,1,44.0,100.867,1.554,0.154,0.154,2.176,0.403,0.092
52,1,10.0,101.61,2.129,0.477,0.477,2.979,0.48,0.186
53,1,95.0,102.109,2.303,0.368,0.368,2.731,0.473,0.143
54,2,208.0,102.4,5.129,1.163,1.163,5.085,1.418,1.085
55,2,166.0,103.788,6.031,1.195,1.195,5.496,1.428,1.032
56,2,86.0,105.524,6.189,1.292,1.292,6.08,1.054,0.885
57,1,214.0,106.046,2.409,0.24,0.24,2.193,0.26,0.188
58,1,512.0,106.172,2.68,0.431,0.431,1.253,0.421,0.144
59,1,7.0,109.056,1.9,0.494,0.494,2.264,0.289,0.172
60,1,7.0,109.775,2.144,0.424,0.424,1.548,0.355,0.173
61,1,120.0,110.911,1.92,0.235,0.235,2.958,0.253,0.094
62,1,126.0,111.311,2.765,0.184,0.184,2.822,0.488,0.186
63,1,559.0,111.786,1.928,0.11,0.11,2.089,0.447,0.123
64,1,13.0,113.277,2.594,0.168,0.168,1.612,0.349,0.085
65,2,198.0,113.619,5.394,1.319,1.319,5.309,1.121,0.826
66,2,302.0,114.213,5.586,1.363,1.363,5.057,1.412,0.984
67,1,28.0,117.243,1.074,0.265,0.265,1.328,0.282,0.159
68,1,44.0,117.98,2.028,0.419,0.419,1.872,0.469,0.138
69,1,7.0,119.319,1.671,0.477,0.477,1.296,0.325,0.163
70,1,512.0,120.961,1.794,0.348,0.348,1.491,0.281,0.124
71,1,30.0,121.112,1.394,0.145,0.145,1.352,0.381,0.169
72,1,6.0,122.257,1.048,0.353,0.353,1.238,0.213,0.101
73,1,120.0,126.161,1.027,0.334,0.334,2.118,0.274,0.137
74,2,230.0,126.51,6.174,1.135,1.135,5.738,1.156,0.897
75,1,7.0,126.553,2.304,0.227,0.227,2.1,0.436,0.111
76,1,559.0,126.812,1.804,0.239,0.239,1.096,0.3,0.163
77,2,215.0,127.441,5.142,1.244,1.244,5.788,1.394,1.194
78,1,146.0,127.916,1.829,0.336,0.336,2.118,0.381,0.13
79,1,498.0,128.998,1.116,0.114,0.114,2.68,0.393,0.117
80,1,120.0,131.086,2.23,0.293,0.293,1.136,0.15,0.149
81,1,95.0,133.01,2.152,0.462,0.462,2.611,0.191,0.162
82,2,45.0,134.041,6.007,1.312,1.312,5.956,1.415,0.901
83,1,559.0,135.062,2.032,0.347,0.347,1.082,0.47,0.156
84,2,157.0,137.081,6.222,1.44,1.44,5.736,1.205,0.846
85,1,146.0,138.356,1.074,0.311,0.311,1.182,0.367,0.141
86,2,93.0,139.252,6.518,1.363,1.363,5.033,1.067,0.968
87,2,90.0,139.741,6.059,1.089,1.089,5.863,1.5,0.837
88,1,10.0,141.379,1.32,0.338,0.338,1.041,0.347,0.13
89,1,7.0,143.553,1.35,0.316,0.316,1.003,0.244,0.178
90,1,387.0,143.718,2.534,0.274,0.274,2.779,0.37,0.18
91,1,28.0,144.715,2.615,0.233,0.233,2.979,0.141,0.117
92,1,44.0,146.357,2.214,0.123,0.123,1.385,0.373,0.159
93,2,84.0,147.033,5.868,1.217,1.217,5.37,1.469,0.837
94,1,447.0,147.354,2.857,0.464,0.464,2.516,0.312,0.198
95,2,319.0,147.716,5.509,1.092,1.092,6.063,1.104,0.986
96,2,154.0,148.246,6.896,1.024,1.024,6.751,1.397,1.188
97,1,379.0,148.287,2.889,0.13,0.13,1.46,0.398,0.104
98,1,387.0,148.396,2.185,0.307,0.307,2.721,0.191,0.127
99,1,6.0,150.232,1.232,0.295,0.295,1.775,0.209,0.096
