#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,103.0,0.0,2.16,0.189,0.189,1.844,0.261,0.115
2,1,7.0,0.0,1.447,0.25,0.25,2.378,0.219,0.179
3,1,120.0,0.0,1.216,0.149,0.149,1.673,0.208,0.148
4,1,7.0,0.0,2.69,0.209,0.209,2.087,0.208,0.108
5,2,141.0,0.091,10.456,1.06,1.06,12.417,1.414,1.198
6,2,128.0,0.451,14.046,1.098,1.098,15.173,1.103,1.02
7,2,197.0,0.469,10.064,1.491,1.491,10.428,1.125,1.053
8,2,157.0,0.643,13.368,1.266,1.266,13.439,1.474,1.059
9,1,7.0,1.183,1.818,0.219,0.219,2.545,0.166,0.105
10,2,102.0,2.293,12.918,1.179,1.179,10.177,1.383,1.095
11,2,56.0,2.674,13.217,1.231,1.231,10.963,1.051,1.133
12,2,113.0,2.992,10.299,1.123,1.123,13.697,1.046,1.057
13,2,118.0,3.017,10.082,1.008,1.008,11.691,1.251,1.157
14,2,145.0,3.097,13.805,1.042,1.042,12.567,1.235,1.187
15,1,10.0,3.128,2.243,0.231,0.231,2.276,0.203,0.199
16,2,68.0,4.26,12.299,1.29,1.29,11.997,1.335,1.022
17,2,177.0,4.699,14.515,1.205,1.205,15.057,1.048,1.187
18,2,239.0,4.803,10.319,1.36,1.36,15.039,1.385,1.108
19,2,140.0,5.276,10.428,1.5,1.5,13.224,1.432,1.135
20,2,170.0,5.355,13.877,1.417,1.417,12.338,1.364,1.138
21,2,56.0,6.106,12.732,1.038,1.038,11.527,1.138,1.108
22,2,155.0,6.229,14.672,1.24,1.24,13.459,1.205,1.066
23,2,206.0,6.633,10.974,1.184,1.184,12.92,1.036,1.168
24,2,145.0,6.746,12.715,1.226,1.226,10.854,1.271,1.062
25,2,195.0,6.889,14.445,1.263,1.263,15.081,1.382,1.011
26,2,270.0,7.825,14.681,1.172,1.172,14.276,1.347,1.173
27,2,211.0,8.236,13.59,1.448,1.448,12.417,1.295,1.187
28,1,7.0,8.662,2.438,0.117,0.117,2.264,0.161,0.129
29,1,44.0,8.701,2.485,0.191,0.191,1.332,0.112,0.129
30,2,195.0,8.975,13.224,1.348,1.348,10.071,1.21,1.109
31,1,447.0,9.106,1.183,0.156,0.156,1.707,0.213,0.132
32,2,204.0,10.456,15.117,1.303,1.303,14.645,1.409,1.181
33,1,6.0,11.099,2.051,0.196,0.196,2.647,0.237,0.1
34,1,559.0,11.859,1.057,0.231,0.231,1.811,0.148,0.142
35,2,200.0,12.256,11.37,1.035,1.035,12.427,1.24,1.129
36,1,512.0,12.614,1.111,0.225,0.225,2.485,0.252,0.153
37,1,16.0,12.703,2.066,0.254,0.254,1.588,0.216,0.19
38,2,111.0,12.805,12.813,1.184,1.184,10.701,1.5,1.023
39,2,162.0,13.174,10.5,1.238,1.238,13.89,1.058,1.015
40,1,59.0,13.524,1.357,0.165,0.165,2.146,0.189,0.189
41,1,387.0,13.846,1.57,0.149,0.149,1.18,0.21,0.132
42,1,6.0,13.864,1.131,0.234,0.234,2.346,0.115,0.121
43,2,270.0,14.006,10.758,1.105,1.105,10.778,1.411,1.117
44,2,176.0,14.016,11.783,1.213,1.213,12.822,1.226,1.075
45,1,10.0,14.808,2.532,0.228,0.228,2.494,0.196,0.122
46,2,214.0,15.11,13.916,1.355,1.355,11.783,1.205,1.019
47,1,169.0,15.805,2.118,0.141,0.141,1.832,0.224,0.107
48,2,192.0,16.13,10.381,1.3,1.3,10.092,1.313,1.085
49,2,200.0,16.155,14.794,1.152,1.152,13.051,1.223,1.1
50,1,214.0,16.214,1.855,0.175,0.175,2.477,0.177,0.125
51,1,90.0,16.331,1.913,0.145,0.145,2.623,0.117,0.119
52,2,108.0,16.797,11.022,1.351,1.351,14.65,1.294,1.097
53,2,228.0,17.048,14.476,1.356,1.356,14.607,1.234,1.196
54,1,7.0,17.275,1.957,0.148,0.148,1.572,0.229,0.144
55,1,30.0,17.296,2.676,0.262,0.262,1.209,0.136,0.164
56,1,44.0,17.473,2.469,0.182,0.182,1.526,0.225,0.133
57,2,134.0,17.648,12.715,1.323,1.323,11.95,1.402,1.159
58,2,114.0,17.66,15.045,1.461,1.461,13.825,1.341,1.188
59,1,512.0,17.931,2.292,0.198,0.198,2.265,0.198,0.103
60,2,112.0,17.938,11.523,1.489,1.489,12.668,1.364,1.129
61,1,10.0,18.312,1.167,0.213,0.213,1.418,0.125,0.167
62,1,214.0,18.379,1.263,0.266,0.266,2.07,0.246,0.186
