#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,512.0,0.0,1.582,0.178,0.178,1.252,0.267,0.142
2,1,59.0,0.0,1.759,0.11,0.11,1.311,0.172,0.157
3,2,100.0,0.085,13.412,1.3,1.3,12.95,1.066,1.188
4,2,66.0,0.403,11.991,1.163,1.163,11.59,1.201,1.079
5,2,113.0,0.454,11.216,1.371,1.371,10.675,1.416,1.171
6,2,156.0,0.769,14.922,1.156,1.156,10.143,1.347,1.146
7,2,192.0,0.946,14.751,1.398,1.398,11.09,1.181,1.111
8,1,7.0,1.762,1.792,0.225,0.225,1.705,0.176,0.194
9,2,200.0,2.104,10.448,1.281,1.281,14.607,1.211,1.114
10,1,126.0,3.284,2.531,0.262,0.262,2.664,0.243,0.178
11,1,387.0,3.807,2.459,0.262,0.262,1.404,0.122,0.159
12,2,166.0,3.852,15.147,1.188,1.188,14.513,1.173,1.008
13,2,244.0,4.07,10.854,1.251,1.251,13.035,1.46,1.08
14,1,214.0,4.505,1.881,0.164,0.164,1.207,0.176,0.19
15,1,10.0,5.058,1.505,0.262,0.262,2.396,0.213,0.117
16,2,68.0,5.973,13.898,1.066,1.066,14.414,1.266,1.127
17,2,128.0,6.501,14.104,1.019,1.019,13.59,1.103,1.047
18,2,136.0,7.42,14.223,1.073,1.073,11.849,1.275,1.181
19,2,97.0,8.125,12.264,1.252,1.252,12.652,1.219,1.199
20,2,70.0,8.154,13.413,1.109,1.109,12.195,1.468,1.056
21,2,185.0,8.567,10.071,1.329,1.329,13.729,1.069,1.063
22,1,498.0,9.625,1.547,0.156,0.156,1.452,0.254,0.157
23,2,193.0,10.492,13.127,1.296,1.296,11.839,1.343,1.014
24,2,254.0,10.658,13.267,1.475,1.475,12.378,1.189,1.091
25,2,61.0,10.673,13.198,1.249,1.249,11.805,1.118,1.072
26,2,130.0,11.177,10.958,1.01,1.01,11.9,1.156,1.095
27,2,105.0,11.292,12.974,1.363,1.363,14.778,1.409,1.197
28,1,7.0,11.499,1.573,0.21,0.21,1.315,0.177,0.139
29,2,126.0,11.824,13.393,1.061,1.061,13.198,1.483,1.171
30,1,44.0,12.028,1.694,0.263,0.263,2.715,0.186,0.172
31,2,172.0,12.097,11.863,1.218,1.218,11.349,1.338,1.176
32,1,16.0,13.215,2.704,0.143,0.143,1.647,0.161,0.133
33,1,387.0,13.982,2.317,0.144,0.144,1.027,0.105,0.173
34,1,512.0,14.253,2.69,0.167,0.167,1.429,0.189,0.142
35,1,44.0,14.825,1.171,0.262,0.262,2.604,0.114,0.165
36,1,44.0,15.055,2.246,0.216,0.216,2.174,0.266,0.151
37,1,447.0,15.152,2.725,0.222,0.222,1.29,0.209,0.192
38,1,512.0,15.155,2.096,0.223,0.223,1.561,0.155,0.117
39,2,139.0,15.399,11.517,1.407,1.407,14.306,1.201,1.088
40,1,6.0,15.794,2.183,0.223,0.223,1.686,0.125,0.197
41,2,127.0,15.845,11.728,1.287,1.287,11.603,1.3,1.199
42,1,447.0,16.013,1.365,0.189,0.189,2.495,0.234,0.172
43,2,201.0,16.354,10.495,1.425,1.425,10.288,1.494,1.063
44,2,175.0,16.391,14.033,1.137,1.137,13.673,1.077,1.056
45,1,169.0,16.474,2.159,0.131,0.131,1.705,0.224,0.19
46,1,498.0,16.56,2.355,0.167,0.167,1.118,0.119,0.15
47,1,120.0,16.627,2.353,0.158,0.158,2.647,0.18,0.172
48,2,135.0,16.779,12.846,1.353,1.353,11.382,1.049,1.124
49,2,140.0,16.932,14.099,1.434,1.434,13.449,1.309,1.02
50,1,214.0,17.171,1.881,0.141,0.141,2.248,0.231,0.119
51,1,146.0,17.325,2.54,0.239,0.239,2.675,0.116,0.171
52,2,229.0,17.648,13.903,1.179,1.179,13.017,1.05,1.128
53,1,120.0,17.936,1.416,0.14,0.14,2.532,0.102,0.162
54,1,512.0,17.944,1.333,0.16,0.16,2.224,0.111,0.186
55,1,44.0,18.135,2.156,0.152,0.152,1.705,0.24,0.2
56,2,131.0,18.408,12.569,1.209,1.209,11.966,1.272,1.094
57,2,67.0,18.705,10.426,1.111,1.111,10.377,1.164,1.072
58,1,7.0,19.369,2.266,0.24,0.24,2.688,0.149,0.156
59,2,151.0,19.537,13.112,1.071,1.071,10.695,1.027,1.102
60,1,498.0,19.543,1.665,0.222,0.222,1.099,0.127,0.134
61,1,7.0,19.548,2.262,0.207,0.207,2.233,0.181,0.102
62,1,30.0,19.617,1.067,0.112,0.112,1.139,0.103,0.13
63,1,44.0,19.781,2.123,0.108,0.108,2.275,0.129,0.178
64,1,169.0,21.423,2.322,0.22,0.22,2.45,0.129,0.131
65,1,7.0,21.73,2.26,0.106,0.106,1.917,0.224,0.167
66,2,171.0,21.746,11.523,1.286,1.286,12.218,1.353,1.2
67,1,169.0,21.82,2.396,0.171,0.171,2.334,0.252,0.169
68,1,447.0,21.964,1.695,0.167,0.167,1.656,0.205,0.13
69,2,138.0,22.069,13.139,1.003,1.003,11.95,1.014,1.199
70,1,7.0,22.1,2.194,0.189,0.189,1.923,0.129,0.152
71,1,90.0,22.174,2.044,0.124,0.124,2.341,0.165,0.15
72,2,206.0,22.245,14.159,1.021,1.021,10.977,1.305,1.067
73,1,214.0,22.335,1.454,0.106,0.106,1.973,0.183,0.109
74,2,154.0,22.454,14.147,1.097,1.097,12.265,1.001,1.095
75,1,103.0,22.46,1.554,0.261,0.261,2.718,0.108,0.128
76,1,7.0,22.537,1.913,0.254,0.254,1.292,0.159,0.149
77,2,117.0,22.776,11.372,1.386,1.386,13.873,1.229,1.146
78,1,169.0,22.798,1.044,0.255,0.255,1.167,0.113,0.152
79,1,512.0,22.851,1.742,0.101,0.101,1.187,0.257,0.123
80,2,180.0,22.864,12.794,1.237,1.237,11.372,1.2,1.056
81,1,16.0,22.893,1.221,0.14,0.14,1.643,0.237,0.194
82,2,223.0,22.966,11.803,1.43,1.43,15.101,1.345,1.038
83,1,126.0,23.0,1.785,0.257,0.257,1.453,0.178,0.155
84,2,236.0,23.256,11.269,1.17,1.17,13.697,1.042,1.165
85,1,13.0,23.59,2.224,0.237,0.237,2.422,0.148,0.13
86,2,87.0,23.697,11.831,1.214,1.214,13.878,1.21,1.185
87,1,447.0,23.73,2.182,0.201,0.201,2.678,0.114,0.139
88,1,7.0,23.821,1.705,0.16,0.16,1.063,0.168,0.181
89,1,146.0,23.904,1.062,0.148,0.148,2.396,0.197,0.133
90,1,90.0,24.082,1.832,0.117,0.117,1.296,0.175,0.102
91,2,155.0,24.168,14.512,1.178,1.178,10.695,1.375,1.088
92,1,512.0,24.357,2.664,0.265,0.265,2.156,0.187,0.152
93,2,60.0,24.361,11.325,1.414,1.414,14.893,1.478,1.026
94,2,146.0,24.381,12.371,1.199,1.199,11.173,1.16,1.195
95,1,90.0,24.404,1.892,0.262,0.262,2.422,0.125,0.143
96,1,49.0,24.457,1.463,0.156,0.156,2.614,0.254,0.167
97,1,28.0,24.51,1.719,0.23,0.23,2.695,0.179,0.123
98,2,106.0,24.54,10.279,1.172,1.172,15.039,1.18,1.112
99,1,7.0,24.678,1.22,0.247,0.247,1.218,0.116,0.137
100,1,90.0,24.818,1.239,0.24,0.24,1.356,0.261,0.148
101,1,59.0,24.865,2.302,0.135,0.135,1.247,0.168,0.149
102,1,447.0,24.872,1.613,0.156,0.156,2.222,0.207,0.186
103,1,120.0,24.954,2.049,0.137,0.137,1.247,0.235,0.138
104,1,7.0,24.977,2.367,0.221,0.221,2.493,0.231,0.173
105,1,6.0,25.023,2.588,0.185,0.185,2.141,0.156,0.16
106,1,379.0,25.026,1.696,0.137,0.137,2.338,0.194,0.18
107,1,379.0,25.085,2.699,0.194,0.194,2.265,0.256,0.137
108,1,447.0,25.385,1.099,0.223,0.223,1.601,0.263,0.148
109,1,146.0,25.437,2.66,0.254,0.254,2.064,0.2,0.102
110,1,7.0,25.481,1.835,0.207,0.207,1.562,0.206,0.178
111,1,28.0,25.536,1.855,0.218,0.218,2.262,0.148,0.194
112,1,7.0,25.702,2.601,0.14,0.14,1.433,0.203,0.164
113,1,7.0,25.837,2.479,0.189,0.189,2.353,0.11,0.148
114,1,7.0,25.905,1.144,0.123,0.123,1.657,0.255,0.174
115,1,7.0,25.926,1.302,0.125,0.125,1.835,0.248,0.16
116,1,387.0,25.966,2.618,0.25,0.25,1.691,0.201,0.114
117,1,214.0,26.065,1.165,0.211,0.211,1.706,0.262,0.17
118,1,120.0,26.121,1.525,0.262,0.262,1.004,0.137,0.177
119,1,7.0,26.278,1.785,0.255,0.255,1.985,0.117,0.111
120,1,7.0,26.358,1.29,0.121,0.121,1.007,0.23,0.167
121,1,387.0,26.499,2.251,0.252,0.252,2.372,0.102,0.144
122,2,99.0,26.512,10.671,1.209,1.209,14.835,1.097,1.077
123,1,28.0,26.545,1.482,0.18,0.18,1.834,0.143,0.198
124,1,512.0,26.563,1.732,0.239,0.239,1.952,0.135,0.187
125,1,214.0,26.607,1.367,0.121,0.121,2.477,0.187,0.111
126,1,120.0,26.656,2.056,0.106,0.106,2.302,0.201,0.107
127,1,379.0,26.746,1.216,0.247,0.247,1.054,0.197,0.169
128,1,214.0,26.837,1.264,0.215,0.215,1.085,0.225,0.145
129,1,30.0,26.88,2.156,0.168,0.168,1.452,0.185,0.135
130,1,16.0,26.957,1.786,0.143,0.143,1.266,0.139,0.175
131,1,6.0,27.167,2.613,0.17,0.17,1.936,0.238,0.156
132,1,169.0,27.22,2.661,0.258,0.258,1.698,0.227,0.145
133,2,142.0,27.379,11.186,1.375,1.375,12.203,1.127,1.167
134,1,28.0,27.725,1.744,0.23,0.23,1.392,0.199,0.194
135,2,83.0,27.725,10.977,1.158,1.158,11.758,1.122,1.035
136,1,379.0,27.734,2.524,0.238,0.238,1.546,0.232,0.152
137,1,103.0,27.759,2.32,0.125,0.125,1.144,0.135,0.139
138,2,170.0,27.796,13.774,1.112,1.112,13.222,1.158,1.144
139,1,387.0,28.01,1.537,0.186,0.186,2.487,0.253,0.126
140,1,59.0,28.202,2.224,0.145,0.145,1.15,0.138,0.147
141,1,6.0,28.261,2.716,0.218,0.218,2.327,0.191,0.155
142,2,120.0,28.386,10.5,1.112,1.112,15.081,1.315,1.115
143,1,512.0,28.521,1.507,0.154,0.154,2.069,0.254,0.106
144,1,7.0,28.569,1.159,0.224,0.224,1.141,0.176,0.157
145,1,49.0,28.745,1.452,0.171,0.171,2.227,0.124,0.17
146,1,59.0,28.833,1.02,0.127,0.127,1.171,0.115,0.181
147,1,30.0,28.853,2.075,0.207,0.207,2.4,0.215,0.144
148,1,214.0,28.992,1.29,0.237,0.237,2.225,0.2,0.147
149,1,214.0,29.003,1.392,0.135,0.135,2.229,0.142,0.1
150,1,379.0,29.031,1.298,0.19,0.19,1.14,0.104,0.156
151,1,512.0,29.128,1.972,0.168,0.168,1.505,0.226,0.163
152,1,59.0,29.151,1.786,0.248,0.248,1.268,0.19,0.112
153,2,110.0,29.179,12.471,1.137,1.137,11.067,1.112,1.1
154,1,6.0,29.482,1.958,0.143,0.143,1.769,0.171,0.117
155,1,126.0,29.528,2.665,0.168,0.168,1.754,0.253,0.162
156,1,146.0,29.579,2.695,0.208,0.208,1.784,0.105,0.149
157,1,6.0,29.716,2.224,0.19,0.19,1.656,0.264,0.148
158,1,169.0,29.86,1.571,0.198,0.198,1.447,0.117,0.119
159,1,214.0,29.876,1.923,0.151,0.151,1.161,0.16,0.112
160,1,214.0,29.933,1.68,0.15,0.15,1.153,0.205,0.114
161,1,30.0,29.995,1.712,0.156,0.156,1.356,0.131,0.113
162,1,44.0,30.06,2.272,0.223,0.223,2.452,0.268,0.13
163,1,13.0,30.112,1.452,0.127,0.127,1.57,0.201,0.185
164,1,169.0,30.117,1.888,0.158,0.158,2.683,0.244,0.106
165,1,49.0,30.217,1.91,0.133,0.133,2.108,0.234,0.145
166,1,28.0,30.22,1.601,0.254,0.254,1.188,0.18,0.111
167,1,16.0,30.306,2.26,0.105,0.105,1.526,0.243,0.166
168,1,447.0,30.592,1.625,0.229,0.229,2.441,0.136,0.148
169,1,6.0,30.719,2.285,0.113,0.113,2.251,0.144,0.129
170,1,59.0,30.735,2.027,0.255,0.255,2.453,0.223,0.188
171,2,100.0,30.755,14.993,1.333,1.333,12.643,1.355,1.109
172,1,126.0,30.783,2.706,0.129,0.129,2.204,0.105,0.136
173,1,120.0,30.828,2.458,0.253,0.253,1.191,0.13,0.194
174,1,44.0,30.999,1.598,0.198,0.198,1.694,0.111,0.144
175,1,30.0,31.043,1.576,0.245,0.245,2.456,0.266,0.184
176,1,16.0,31.105,1.009,0.183,0.183,1.191,0.224,0.151
177,1,49.0,31.368,1.763,0.172,0.172,1.807,0.141,0.129
178,1,214.0,31.397,2.38,0.185,0.185,1.047,0.257,0.102
179,1,95.0,31.413,1.744,0.208,0.208,1.418,0.124,0.172
180,1,498.0,31.438,1.993,0.18,0.18,2.505,0.101,0.106
181,1,379.0,31.616,2.26,0.142,0.142,1.971,0.103,0.182
182,1,44.0,31.652,2.659,0.263,0.263,1.258,0.177,0.104
183,1,126.0,31.656,2.036,0.253,0.253,1.551,0.219,0.123
184,1,447.0,31.676,1.055,0.165,0.165,1.211,0.259,0.118
185,1,13.0,31.686,1.087,0.141,0.141,1.049,0.254,0.137
186,2,185.0,31.873,13.444,1.288,1.288,13.538,1.282,1.17
187,1,6.0,31.904,1.679,0.13,0.13,1.244,0.171,0.156
188,2,165.0,31.929,12.019,1.13,1.13,12.297,1.205,1.049
189,2,303.0,31.968,13.413,1.329,1.329,15.042,1.268,1.0
190,1,512.0,32.062,1.187,0.124,0.124,1.52,0.164,0.113
191,1,379.0,32.128,2.05,0.111,0.111,1.625,0.137,0.11
192,2,106.0,32.213,10.348,1.195,1.195,13.668,1.038,1.05
193,1,95.0,32.365,2.38,0.102,0.102,2.276,0.124,0.168
194,1,7.0,32.464,1.424,0.129,0.129,1.598,0.2,0.144
195,1,44.0,32.612,1.733,0.104,0.104,2.493,0.254,0.191
196,1,13.0,32.648,1.506,0.194,0.194,1.616,0.229,0.144
197,1,13.0,32.705,2.044,0.157,0.157,1.203,0.13,0.134
198,1,30.0,32.711,2.713,0.198,0.198,2.281,0.185,0.134
199,1,169.0,32.742,1.488,0.149,0.149,2.632,0.17,0.167
200,2,73.0,32.779,14.835,1.072,1.072,12.388,1.279,1.003
201,1,512.0,32.786,1.376,0.215,0.215,2.093,0.211,0.178
202,1,59.0,32.799,2.518,0.168,0.168,2.163,0.156,0.142
203,1,7.0,32.932,2.306,0.165,0.165,1.665,0.107,0.162
204,1,95.0,33.015,2.579,0.205,0.205,1.993,0.199,0.132
205,1,90.0,33.029,1.084,0.269,0.269,1.029,0.168,0.148
206,1,44.0,33.133,1.049,0.168,0.168,1.708,0.254,0.2
207,1,30.0,33.136,1.671,0.264,0.264,1.892,0.156,0.119
208,1,30.0,33.312,2.604,0.114,0.114,1.165,0.201,0.128
209,1,59.0,33.379,1.289,0.147,0.147,1.464,0.102,0.159
210,1,49.0,33.582,1.698,0.143,0.143,2.281,0.266,0.151
211,1,44.0,33.653,1.302,0.201,0.201,1.506,0.226,0.179
212,1,30.0,33.655,1.118,0.156,0.156,2.174,0.113,0.1
213,1,16.0,33.751,2.271,0.135,0.135,2.272,0.261,0.178
214,1,103.0,34.139,1.941,0.211,0.211,2.404,0.15,0.183
215,1,447.0,34.184,2.453,0.136,0.136,2.403,0.141,0.192
216,1,59.0,34.203,1.678,0.11,0.11,1.282,0.24,0.107
217,1,30.0,34.288,1.601,0.155,0.155,2.616,0.107,0.143
218,1,7.0,34.327,1.238,0.144,0.144,1.085,0.198,0.194
219,1,379.0,34.645,1.207,0.109,0.109,1.643,0.16,0.16
220,1,10.0,34.778,2.457,0.188,0.188,2.2,0.227,0.137
221,1,146.0,34.804,1.086,0.186,0.186,2.254,0.211,0.169
222,1,512.0,34.812,1.295,0.238,0.238,2.285,0.24,0.117
223,1,13.0,34.851,1.084,0.231,0.231,1.859,0.205,0.15
224,1,146.0,34.943,1.662,0.214,0.214,2.088,0.169,0.155
225,1,512.0,35.064,2.242,0.131,0.131,1.332,0.122,0.135
226,1,387.0,35.078,1.411,0.259,0.259,1.201,0.133,0.143
227,2,326.0,35.201,10.784,1.375,1.375,11.523,1.425,1.039
228,1,214.0,35.293,2.659,0.114,0.114,1.044,0.204,0.194
229,1,146.0,35.369,1.756,0.208,0.208,2.482,0.255,0.196
230,1,120.0,35.419,1.982,0.254,0.254,2.61,0.261,0.158
231,1,30.0,35.469,1.909,0.144,0.144,2.085,0.15,0.129
232,1,7.0,35.554,1.695,0.119,0.119,1.467,0.16,0.124
233,1,28.0,35.587,2.483,0.103,0.103,2.256,0.262,0.105
234,2,125.0,35.834,14.633,1.438,1.438,13.182,1.36,1.187
235,1,7.0,36.004,2.421,0.269,0.269,2.115,0.122,0.142
236,1,7.0,36.007,1.02,0.15,0.15,1.405,0.151,0.122
237,2,172.0,36.007,11.109,1.33,1.33,11.732,1.244,1.078
238,1,169.0,36.009,1.679,0.158,0.158,1.086,0.211,0.12
239,1,30.0,36.07,2.483,0.253,0.253,2.422,0.255,0.12
240,1,559.0,36.083,2.459,0.224,0.224,1.708,0.168,0.148
241,1,7.0,36.148,2.378,0.175,0.175,1.302,0.269,0.169
242,1,7.0,36.498,1.098,0.103,0.103,2.445,0.248,0.14
243,2,84.0,36.499,13.447,1.06,1.06,11.206,1.355,1.185
244,1,49.0,36.509,2.33,0.124,0.124,1.153,0.213,0.194
245,1,387.0,36.511,2.653,0.229,0.229,2.548,0.239,0.134
246,1,126.0,36.714,1.731,0.155,0.155,1.993,0.265,0.105
247,1,387.0,36.742,1.367,0.228,0.228,2.118,0.204,0.18
248,1,28.0,36.746,1.407,0.181,0.181,2.289,0.21,0.122
249,1,59.0,36.748,2.627,0.229,0.229,2.418,0.184,0.191
250,1,16.0,36.882,2.357,0.182,0.182,1.247,0.105,0.162
251,1,214.0,36.964,1.834,0.193,0.193,2.487,0.113,0.143
252,2,190.0,37.022,14.445,1.092,1.092,14.997,1.238,1.07
253,1,7.0,37.067,2.623,0.188,0.188,1.083,0.195,0.148
254,1,559.0,37.094,1.497,0.178,0.178,2.356,0.226,0.188
255,1,16.0,37.188,2.518,0.24,0.24,1.535,0.102,0.136
256,1,447.0,37.283,2.032,0.158,0.158,2.32,0.203,0.115
257,1,447.0,37.288,2.543,0.129,0.129,2.267,0.201,0.192
258,2,120.0,37.386,14.047,1.459,1.459,13.414,1.139,1.07
259,1,13.0,37.562,2.416,0.132,0.132,1.001,0.124,0.138
260,1,10.0,37.638,1.769,0.13,0.13,2.118,0.195,0.18
261,2,156.0,37.73,14.792,1.365,1.365,13.267,1.304,1.154
262,1,7.0,37.742,1.207,0.234,0.234,1.859,0.128,0.155
263,2,193.0,37.773,11.109,1.112,1.112,10.053,1.271,1.141
264,1,7.0,37.774,2.713,0.248,0.248,2.265,0.142,0.155
265,1,498.0,37.799,2.318,0.191,0.191,2.318,0.145,0.138
266,1,559.0,37.822,2.453,0.208,0.208,2.588,0.254,0.185
267,1,90.0,37.916,1.183,0.251,0.251,1.075,0.135,0.104
268,1,44.0,38.016,2.149,0.186,0.186,2.713,0.146,0.102
269,2,232.0,38.04,11.851,1.193,1.193,12.546,1.041,1.072
270,1,49.0,38.051,2.156,0.197,0.197,2.416,0.18,0.17
271,1,30.0,38.208,1.045,0.224,0.224,1.351,0.234,0.122
272,1,512.0,38.338,1.855,0.122,0.122,1.1,0.127,0.129
273,2,115.0,38.37,11.83,1.101,1.101,12.471,1.173,1.164
274,1,512.0,38.387,1.711,0.159,0.159,1.562,0.167,0.188
275,1,6.0,38.39,1.391,0.156,0.156,1.116,0.199,0.155
276,1,157.0,38.433,1.598,0.262,0.262,2.61,0.184,0.17
277,1,44.0,38.448,2.156,0.133,0.133,1.941,0.241,0.104
278,1,10.0,38.568,1.762,0.216,0.216,2.726,0.269,0.112
279,1,49.0,38.607,1.561,0.165,0.165,1.31,0.249,0.125
280,1,169.0,38.637,1.163,0.266,0.266,2.459,0.269,0.135
281,1,498.0,38.791,2.372,0.268,0.268,1.141,0.247,0.148
282,1,7.0,38.889,1.352,0.237,0.237,2.204,0.213,0.145
283,1,103.0,38.906,2.502,0.123,0.123,2.459,0.24,0.102
284,1,7.0,38.957,1.37,0.113,0.113,2.325,0.254,0.192
285,1,214.0,39.069,1.625,0.241,0.241,1.568,0.15,0.174
286,1,379.0,39.156,1.17,0.167,0.167,1.756,0.189,0.161
287,1,6.0,39.26,2.477,0.23,0.23,2.329,0.158,0.17
288,1,7.0,39.364,2.492,0.109,0.109,1.188,0.225,0.126
289,1,103.0,39.425,2.407,0.219,0.219,1.084,0.133,0.139
290,1,30.0,39.431,2.665,0.116,0.116,2.706,0.142,0.183
291,1,13.0,39.461,2.29,0.155,0.155,1.454,0.176,0.149
292,2,157.0,39.514,14.897,1.016,1.016,10.817,1.209,1.199
293,2,183.0,39.548,14.941,1.223,1.223,13.491,1.199,1.119
294,1,169.0,39.606,1.909,0.162,0.162,2.049,0.182,0.111
295,1,120.0,39.656,2.327,0.25,0.25,2.264,0.262,0.177
296,1,10.0,39.699,1.784,0.226,0.226,1.324,0.253,0.177
297,1,10.0,39.872,2.076,0.218,0.218,1.452,0.165,0.117
298,1,59.0,39.941,1.356,0.142,0.142,2.659,0.156,0.163
299,2,94.0,39.983,13.217,1.417,1.417,14.592,1.411,1.064
300,1,7.0,39.991,1.708,0.208,0.208,2.254,0.237,0.155
301,1,28.0,40.031,1.286,0.123,0.123,1.453,0.143,0.186
302,1,169.0,40.108,1.063,0.121,0.121,2.617,0.133,0.183
303,1,6.0,40.143,2.456,0.24,0.24,2.698,0.191,0.14
304,1,49.0,40.168,1.137,0.138,0.138,1.302,0.201,0.184
305,2,243.0,40.168,10.143,1.276,1.276,13.203,1.109,1.111
306,2,177.0,40.182,11.914,1.358,1.358,12.998,1.021,1.003
307,2,170.0,40.208,14.159,1.389,1.389,13.563,1.288,1.013
308,1,512.0,40.226,1.482,0.262,0.262,1.568,0.162,0.184
309,1,559.0,40.246,2.572,0.157,0.157,1.521,0.205,0.139
310,2,182.0,40.298,13.444,1.417,1.417,12.489,1.252,1.129
311,1,16.0,40.43,1.995,0.229,0.229,1.457,0.24,0.2
312,1,559.0,40.44,2.607,0.155,0.155,1.386,0.19,0.183
313,1,103.0,40.569,1.057,0.178,0.178,1.759,0.186,0.197
314,1,512.0,40.601,1.171,0.131,0.131,1.672,0.151,0.105
315,1,7.0,40.613,2.572,0.204,0.204,2.679,0.205,0.143
316,1,30.0,40.64,1.568,0.114,0.114,1.347,0.121,0.193
317,1,559.0,40.64,1.29,0.2,0.2,1.792,0.104,0.2
318,1,379.0,40.699,1.416,0.186,0.186,2.04,0.122,0.14
319,1,49.0,40.708,1.405,0.166,0.166,2.618,0.187,0.15
320,1,157.0,40.781,1.744,0.182,0.182,1.679,0.25,0.105
321,1,7.0,40.811,2.117,0.196,0.196,1.822,0.238,0.188
322,1,90.0,40.838,1.293,0.218,0.218,1.176,0.133,0.13
323,1,157.0,40.893,2.353,0.166,0.166,2.245,0.192,0.142
324,1,10.0,40.905,1.348,0.254,0.254,1.15,0.225,0.168
325,1,512.0,41.08,1.15,0.154,0.154,2.597,0.109,0.171
326,2,160.0,41.168,14.672,1.233,1.233,14.393,1.039,1.059
327,1,7.0,41.323,1.512,0.266,0.266,1.353,0.206,0.176
328,1,169.0,41.351,1.711,0.138,0.138,1.888,0.138,0.116
329,1,7.0,41.42,2.718,0.213,0.213,2.353,0.186,0.187
330,1,214.0,41.429,1.456,0.118,0.118,1.195,0.116,0.128
331,1,10.0,41.433,1.02,0.116,0.116,2.356,0.218,0.122
332,1,10.0,41.476,1.657,0.161,0.161,2.264,0.192,0.194
333,1,214.0,41.568,1.66,0.134,0.134,1.609,0.185,0.187
334,1,120.0,41.586,1.877,0.198,0.198,1.055,0.263,0.119
335,1,44.0,41.665,1.643,0.23,0.23,2.2,0.114,0.185
336,1,44.0,41.688,2.335,0.21,0.21,2.341,0.233,0.182
337,1,498.0,41.698,1.57,0.177,0.177,1.261,0.139,0.116
338,1,7.0,41.858,2.099,0.119,0.119,1.14,0.157,0.131
339,1,169.0,42.007,2.042,0.237,0.237,1.832,0.203,0.199
340,2,109.0,42.048,11.344,1.278,1.278,11.378,1.408,1.029
341,2,154.0,42.069,10.012,1.342,1.342,11.831,1.497,1.069
342,1,447.0,42.083,2.196,0.133,0.133,2.456,0.224,0.18
343,1,16.0,42.083,1.691,0.159,0.159,1.581,0.197,0.122
344,1,95.0,42.089,1.894,0.198,0.198,2.513,0.134,0.191
345,1,7.0,42.116,1.722,0.215,0.215,1.877,0.156,0.189
346,1,447.0,42.23,2.117,0.159,0.159,2.146,0.128,0.2
347,1,30.0,42.263,2.613,0.262,0.262,2.722,0.159,0.111
348,1,447.0,42.283,1.057,0.136,0.136,1.167,0.121,0.158
