#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,7.0,0.0,1.175,0.39,0.39,2.359,0.158,0.144
2,2,110.0,1.988,5.126,1.194,1.194,6.999,1.012,0.838
3,2,70.0,8.871,6.599,1.156,1.156,6.713,1.276,1.133
4,2,132.0,8.978,6.279,1.422,1.422,5.021,1.229,1.083
5,2,181.0,9.804,5.465,1.185,1.185,6.227,1.185,1.019
6,2,110.0,10.181,5.107,1.457,1.457,6.797,1.29,0.855
7,2,226.0,15.777,6.165,1.424,1.424,6.821,1.205,1.174
8,2,123.0,17.568,6.237,1.444,1.444,6.012,1.055,1.174
9,2,72.0,20.733,6.429,1.163,1.163,6.382,1.203,0.936
10,2,68.0,21.008,6.574,1.118,1.118,6.265,1.204,1.12
11,2,166.0,21.576,5.206,1.144,1.144,6.033,1.3,0.887
12,2,134.0,24.206,6.518,1.415,1.415,6.811,1.247,1.1
13,2,113.0,24.715,5.63,1.047,1.047,6.595,1.433,0.902
14,2,309.0,25.037,5.8,1.437,1.437,5.305,1.422,0.835
15,2,95.0,31.79,5.839,1.312,1.312,6.382,1.295,0.89
16,2,20.0,35.255,6.291,1.352,1.352,5.812,1.239,0.994
17,2,193.0,35.773,6.556,1.129,1.129,6.476,1.307,1.097
18,2,79.0,36.542,5.309,1.127,1.127,5.305,1.256,0.929
19,2,118.0,37.674,5.295,1.153,1.153,6.11,1.461,1.015
20,2,169.0,39.183,5.195,1.235,1.235,5.213,1.317,0.854
21,2,203.0,39.504,5.432,1.102,1.102,6.08,1.394,0.802
22,1,44.0,41.251,1.167,0.118,0.118,2.993,0.415,0.109
23,1,44.0,41.339,2.753,0.191,0.191,1.728,0.308,0.174
24,2,90.0,42.468,5.307,1.044,1.044,6.22,1.108,0.867
25,2,346.0,43.717,6.433,1.323,1.323,5.812,1.277,0.946
26,2,233.0,45.446,5.374,1.12,1.12,5.102,1.349,1.084
27,2,144.0,47.531,5.164,1.259,1.259,5.713,1.455,0.883
28,2,274.0,50.856,5.711,1.053,1.053,5.603,1.16,0.842
29,2,221.0,51.012,6.647,1.489,1.489,6.647,1.374,1.004
30,2,89.0,53.221,5.428,1.316,1.316,6.46,1.281,1.112
