#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,498.0,0.0,2.739,0.223,0.223,1.628,0.304,0.099
2,1,10.0,2.742,2.78,0.478,0.478,2.293,0.363,0.185
3,2,198.0,3.917,6.689,1.315,1.315,5.334,1.022,1.054
4,1,157.0,11.131,2.259,0.45,0.45,2.26,0.469,0.19
5,2,256.0,13.865,5.702,1.061,1.061,5.886,1.397,0.98
6,2,248.0,21.458,6.827,1.423,1.423,5.067,1.312,1.051
7,1,6.0,26.341,1.172,0.304,0.304,2.961,0.198,0.1
8,2,230.0,30.943,5.76,1.36,1.36,6.893,1.422,0.918
9,2,148.0,31.13,5.157,1.198,1.198,5.619,1.442,1.144
10,2,160.0,33.906,6.291,1.487,1.487,6.228,1.281,1.12
11,1,16.0,35.778,2.086,0.143,0.143,2.281,0.26,0.149
12,2,176.0,36.636,6.547,1.219,1.219,6.846,1.11,0.864
13,1,59.0,44.316,1.891,0.348,0.348,2.153,0.175,0.135
14,2,142.0,45.602,6.9,1.065,1.065,6.77,1.284,0.865
15,1,7.0,45.796,1.839,0.363,0.363,2.38,0.472,0.184
16,2,69.0,46.227,6.476,1.483,1.483,5.357,1.002,1.159
17,2,112.0,47.792,6.906,1.088,1.088,5.121,1.212,0.891
18,2,173.0,52.624,6.228,1.005,1.005,5.115,1.092,1.133
19,2,101.0,54.381,6.827,1.19,1.19,5.772,1.332,1.183
20,1,13.0,57.593,1.739,0.343,0.343,3.0,0.13,0.12
21,2,152.0,59.335,5.705,1.275,1.275,5.124,1.044,0.917
22,1,95.0,61.286,2.812,0.197,0.197,1.671,0.287,0.173
23,2,90.0,64.079,5.196,1.049,1.049,6.54,1.466,1.12
24,1,103.0,64.876,2.642,0.467,0.467,2.617,0.266,0.097
25,2,200.0,69.213,5.922,1.48,1.48,5.691,1.45,1.064
26,1,7.0,69.243,1.808,0.217,0.217,2.27,0.269,0.131
27,2,211.0,71.043,5.596,1.324,1.324,5.494,1.128,1.021
28,2,266.0,71.608,5.385,1.195,1.195,5.399,1.308,0.929
29,2,122.0,72.354,5.721,1.114,1.114,6.685,1.341,0.946
30,1,498.0,72.621,1.323,0.376,0.376,2.118,0.416,0.11
31,1,379.0,73.323,1.332,0.2,0.2,1.353,0.309,0.161
32,2,262.0,74.615,6.912,1.046,1.046,6.056,1.089,0.829
33,2,104.0,77.279,5.158,1.374,1.374,5.334,1.323,0.987
34,2,124.0,77.609,6.797,1.137,1.137,6.31,1.1,0.886
35,1,126.0,78.001,2.467,0.381,0.381,2.942,0.169,0.081
36,2,261.0,79.935,5.756,1.007,1.007,5.176,1.276,1.196
37,2,116.0,80.938,5.891,1.002,1.002,6.847,1.026,0.973
38,2,154.0,81.082,6.209,1.414,1.414,6.907,1.093,1.122
39,1,7.0,83.534,1.196,0.469,0.469,2.12,0.161,0.172
40,2,124.0,85.083,6.633,1.378,1.378,5.399,1.021,1.128
41,1,44.0,85.451,1.822,0.228,0.228,2.303,0.413,0.158
42,2,231.0,88.732,6.265,1.159,1.159,5.386,1.246,0.936
