#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,105.0,0.236,14.851,1.289,1.289,12.261,1.169,1.153
2,2,251.0,1.517,13.876,1.111,1.111,11.511,1.137,1.077
3,2,135.0,1.956,15.153,1.042,1.042,13.796,1.304,1.111
4,2,198.0,2.537,14.851,1.057,1.057,10.817,1.186,1.153
5,2,69.0,2.655,14.696,1.304,1.304,13.576,1.291,1.076
6,2,228.0,2.765,14.279,1.053,1.053,11.349,1.127,1.091
7,2,339.0,4.516,11.914,1.076,1.076,11.01,1.355,1.136
8,2,148.0,5.988,13.534,1.446,1.446,10.06,1.038,1.199
9,2,221.0,7.968,14.26,1.068,1.068,10.79,1.385,1.03
10,2,80.0,8.688,12.053,1.436,1.436,10.757,1.276,1.098
11,1,7.0,9.569,1.164,0.103,0.103,1.844,0.253,0.192
12,1,169.0,9.746,2.276,0.156,0.156,1.29,0.104,0.184
13,1,103.0,9.764,2.596,0.133,0.133,2.264,0.137,0.118
14,1,126.0,10.603,1.565,0.213,0.213,1.641,0.14,0.123
15,2,296.0,10.61,12.189,1.023,1.023,10.784,1.489,1.142
16,1,90.0,10.633,1.881,0.181,0.181,1.194,0.175,0.123
17,2,102.0,10.71,13.303,1.062,1.062,12.56,1.067,1.137
18,2,181.0,11.276,12.237,1.305,1.305,11.08,1.367,1.031
19,1,7.0,11.897,1.464,0.104,0.104,1.794,0.154,0.111
20,2,186.0,12.499,11.603,1.352,1.352,14.66,1.284,1.186
21,2,172.0,12.778,12.965,1.271,1.271,10.99,1.429,1.156
22,2,185.0,12.805,14.479,1.048,1.048,11.087,1.423,1.191
23,2,263.0,13.074,12.472,1.452,1.452,13.513,1.232,1.166
24,1,214.0,13.185,1.378,0.108,0.108,1.736,0.205,0.105
25,1,6.0,13.238,1.859,0.148,0.148,2.081,0.186,0.163
26,2,172.0,13.612,11.691,1.472,1.472,13.38,1.111,1.122
27,1,7.0,13.957,1.311,0.236,0.236,2.403,0.261,0.14
28,2,93.0,14.248,10.28,1.406,1.406,14.147,1.052,1.171
29,1,498.0,14.644,1.356,0.218,0.218,2.081,0.178,0.199
30,2,95.0,14.794,10.361,1.25,1.25,11.496,1.31,1.165
31,1,447.0,14.877,1.048,0.114,0.114,2.341,0.213,0.111
32,2,127.0,15.261,10.977,1.158,1.158,15.153,1.196,1.139
33,2,92.0,15.401,13.973,1.296,1.296,13.267,1.123,1.152
34,1,126.0,15.648,2.618,0.25,0.25,1.749,0.263,0.159
35,2,145.0,15.696,11.758,1.418,1.418,15.017,1.281,1.152
36,2,285.0,15.9,11.552,1.106,1.106,14.802,1.457,1.1
37,2,220.0,16.009,12.489,1.389,1.389,10.511,1.439,1.03
38,1,7.0,16.928,1.455,0.2,0.2,2.371,0.239,0.141
39,2,240.0,17.026,14.502,1.425,1.425,10.99,1.447,1.162
40,1,13.0,17.034,2.353,0.185,0.185,1.698,0.243,0.114
41,2,168.0,17.416,10.39,1.415,1.415,11.528,1.292,1.012
42,1,90.0,17.432,1.834,0.204,0.204,2.253,0.117,0.17
43,2,88.0,17.702,13.9,1.211,1.211,10.373,1.376,1.012
44,2,95.0,17.812,13.127,1.377,1.377,13.59,1.294,1.099
45,1,59.0,17.841,1.756,0.184,0.184,2.552,0.12,0.108
46,1,103.0,17.877,2.426,0.175,0.175,1.738,0.268,0.158
47,2,63.0,18.086,14.661,1.271,1.271,15.117,1.294,1.103
48,2,197.0,18.271,12.839,1.22,1.22,13.449,1.235,1.155
49,1,7.0,18.304,1.029,0.258,0.258,1.922,0.157,0.125
50,1,7.0,18.372,1.215,0.154,0.154,2.29,0.176,0.134
51,1,6.0,18.439,1.482,0.167,0.167,1.822,0.158,0.119
52,1,10.0,19.084,1.613,0.134,0.134,1.416,0.229,0.128
53,2,116.0,19.087,14.583,1.375,1.375,12.738,1.36,1.154
54,1,59.0,19.14,2.021,0.135,0.135,1.418,0.269,0.149
55,1,7.0,19.414,1.495,0.191,0.191,2.505,0.196,0.19
56,1,157.0,19.607,1.792,0.146,0.146,1.337,0.141,0.13
57,1,13.0,19.62,1.59,0.219,0.219,1.268,0.197,0.151
58,1,7.0,19.755,1.744,0.152,0.152,1.551,0.142,0.192
59,1,126.0,19.791,1.532,0.122,0.122,2.542,0.213,0.135
60,2,83.0,19.947,15.062,1.303,1.303,13.101,1.414,1.156
61,1,13.0,20.295,1.854,0.201,0.201,1.818,0.265,0.105
62,1,146.0,20.578,2.492,0.176,0.176,1.57,0.18,0.112
63,1,6.0,21.01,1.936,0.191,0.191,1.951,0.148,0.188
64,2,57.0,21.173,10.91,1.432,1.432,10.702,1.219,1.062
65,1,49.0,21.196,1.47,0.226,0.226,2.01,0.132,0.151
66,1,49.0,21.436,1.877,0.257,0.257,1.581,0.216,0.198
67,2,166.0,21.461,14.903,1.457,1.457,12.265,1.454,1.073
68,1,59.0,21.498,2.547,0.159,0.159,2.642,0.178,0.118
69,1,120.0,21.514,2.088,0.254,0.254,2.609,0.238,0.146
70,1,30.0,21.519,1.815,0.216,0.216,1.003,0.266,0.172
71,2,93.0,21.563,13.676,1.474,1.474,13.538,1.447,1.151
72,2,248.0,21.62,10.48,1.418,1.418,10.926,1.5,1.151
73,1,157.0,21.721,1.221,0.153,0.153,2.008,0.132,0.127
74,2,58.0,21.733,11.809,1.214,1.214,10.511,1.174,1.033
75,1,146.0,21.851,2.217,0.112,0.112,2.632,0.215,0.173
76,2,195.0,21.997,10.753,1.023,1.023,14.185,1.355,1.033
77,1,95.0,22.029,1.347,0.136,0.136,1.562,0.127,0.12
78,1,7.0,22.108,1.405,0.226,0.226,2.62,0.136,0.19
79,1,10.0,22.276,1.083,0.246,0.246,1.568,0.116,0.153
80,2,236.0,22.383,11.817,1.186,1.186,11.584,1.158,1.175
81,2,38.0,22.439,12.56,1.467,1.467,14.607,1.014,1.151
82,2,79.0,22.743,11.09,1.221,1.221,12.806,1.408,1.01
83,2,131.0,22.747,14.911,1.308,1.308,12.266,1.248,1.053
84,1,16.0,22.803,2.662,0.132,0.132,1.399,0.255,0.147
85,1,157.0,22.865,2.659,0.223,0.223,2.545,0.197,0.164
86,1,498.0,23.41,1.343,0.189,0.189,2.729,0.206,0.14
87,1,90.0,23.419,2.196,0.253,0.253,2.365,0.176,0.144
88,2,121.0,23.627,14.583,1.275,1.275,15.106,1.262,1.147
89,1,28.0,24.02,2.182,0.226,0.226,1.521,0.116,0.105
90,1,559.0,24.123,2.08,0.196,0.196,2.317,0.187,0.132
91,2,94.0,24.264,15.045,1.451,1.451,12.923,1.466,1.094
92,1,214.0,24.311,1.991,0.228,0.228,1.705,0.168,0.17
93,1,169.0,24.363,2.299,0.256,0.256,1.66,0.144,0.19
94,2,103.0,24.686,11.851,1.322,1.322,14.698,1.457,1.181
95,1,512.0,24.825,1.343,0.155,0.155,1.592,0.176,0.13
96,1,44.0,24.955,2.05,0.121,0.121,1.284,0.197,0.137
97,1,6.0,24.966,1.497,0.167,0.167,1.273,0.118,0.189
98,1,6.0,25.006,2.329,0.111,0.111,2.064,0.255,0.117
99,1,157.0,25.37,1.252,0.172,0.172,1.832,0.208,0.152
100,1,6.0,25.584,1.093,0.134,0.134,1.291,0.25,0.105
101,2,261.0,25.705,13.114,1.211,1.211,10.947,1.084,1.147
102,1,30.0,26.092,1.352,0.152,0.152,1.707,0.176,0.154
103,1,95.0,26.185,2.677,0.248,0.248,1.549,0.196,0.119
104,1,59.0,26.241,1.834,0.149,0.149,2.06,0.269,0.155
105,1,379.0,26.307,1.734,0.245,0.245,1.936,0.195,0.161
106,1,387.0,26.373,1.828,0.262,0.262,1.964,0.217,0.19
107,2,151.0,26.419,14.315,1.464,1.464,11.947,1.448,1.169
108,2,162.0,26.516,10.695,1.105,1.105,10.82,1.085,1.072
109,1,169.0,26.567,1.258,0.132,0.132,1.834,0.139,0.118
110,1,95.0,26.568,2.069,0.258,0.258,1.086,0.258,0.135
111,1,6.0,26.579,1.111,0.185,0.185,2.273,0.2,0.182
112,1,103.0,26.663,2.664,0.134,0.134,1.565,0.196,0.182
113,2,103.0,26.736,13.86,1.052,1.052,10.644,1.429,1.185
114,1,6.0,26.745,2.704,0.258,0.258,2.204,0.162,0.148
115,1,103.0,26.8,2.2,0.191,0.191,1.94,0.156,0.18
116,1,387.0,26.868,1.78,0.172,0.172,1.553,0.139,0.112
117,1,103.0,27.033,2.616,0.247,0.247,1.404,0.102,0.182
118,1,28.0,27.172,1.91,0.197,0.197,2.671,0.234,0.175
119,1,169.0,27.195,1.247,0.122,0.122,2.295,0.186,0.131
120,2,140.0,27.239,10.08,1.276,1.276,14.849,1.049,1.137
121,1,28.0,27.256,2.67,0.136,0.136,1.113,0.143,0.143
122,1,7.0,27.529,1.329,0.11,0.11,2.623,0.114,0.119
123,2,105.0,27.677,13.967,1.426,1.426,12.738,1.389,1.152
124,1,120.0,27.701,1.041,0.221,0.221,2.265,0.152,0.151
125,1,6.0,27.751,1.877,0.155,0.155,1.496,0.108,0.194
126,1,30.0,27.828,2.469,0.223,0.223,2.016,0.256,0.157
127,1,49.0,27.924,1.962,0.215,0.215,1.83,0.229,0.152
128,1,379.0,28.011,1.302,0.137,0.137,2.061,0.261,0.13
129,1,7.0,28.041,1.546,0.228,0.228,2.416,0.118,0.1
130,1,49.0,28.066,1.855,0.185,0.185,2.064,0.18,0.112
131,1,7.0,28.16,2.267,0.253,0.253,1.131,0.254,0.148
132,1,59.0,28.334,1.708,0.102,0.102,2.396,0.155,0.17
133,2,84.0,28.454,12.068,1.141,1.141,10.348,1.114,1.049
134,1,13.0,28.588,1.651,0.104,0.104,1.993,0.257,0.126
135,1,103.0,28.606,2.411,0.231,0.231,1.392,0.193,0.122
136,1,214.0,28.617,1.17,0.167,0.167,1.818,0.236,0.197
137,1,44.0,28.681,1.689,0.259,0.259,1.973,0.147,0.107
138,1,90.0,28.713,1.553,0.152,0.152,2.495,0.146,0.153
139,1,103.0,28.849,1.488,0.124,0.124,1.57,0.215,0.109
140,1,103.0,29.122,1.9,0.174,0.174,2.2,0.265,0.127
141,1,90.0,29.459,2.541,0.242,0.242,1.163,0.263,0.1
142,1,7.0,29.573,1.706,0.139,0.139,1.291,0.119,0.187
143,1,387.0,29.743,2.459,0.116,0.116,1.062,0.126,0.141
144,1,6.0,29.763,1.17,0.15,0.15,1.346,0.167,0.194
145,2,185.0,29.773,11.309,1.068,1.068,11.387,1.415,1.105
146,1,49.0,29.892,1.329,0.206,0.206,2.439,0.115,0.151
147,1,13.0,29.946,2.561,0.13,0.13,2.614,0.235,0.114
148,1,30.0,29.982,2.459,0.193,0.193,1.456,0.154,0.134
149,1,95.0,30.028,1.695,0.232,0.232,1.913,0.103,0.161
150,1,7.0,30.061,1.521,0.155,0.155,2.173,0.101,0.144
151,2,80.0,30.069,15.097,1.048,1.048,12.032,1.04,1.021
152,1,95.0,30.073,2.485,0.198,0.198,2.056,0.225,0.179
153,1,7.0,30.086,1.067,0.193,0.193,1.749,0.14,0.159
154,2,185.0,30.098,10.412,1.028,1.028,11.978,1.264,1.127
155,2,101.0,30.105,15.009,1.017,1.017,12.594,1.31,1.054
156,2,222.0,30.189,11.603,1.399,1.399,11.516,1.304,1.161
157,1,169.0,30.21,2.627,0.187,0.187,1.401,0.186,0.199
158,1,10.0,30.221,2.225,0.129,0.129,2.596,0.102,0.111
159,2,278.0,30.254,13.368,1.43,1.43,10.426,1.287,1.192
160,1,95.0,30.272,2.056,0.218,0.218,1.993,0.225,0.152
161,1,7.0,30.337,1.861,0.138,0.138,1.045,0.138,0.114
162,1,6.0,30.393,1.995,0.143,0.143,2.483,0.153,0.109
163,2,161.0,30.52,12.237,1.158,1.158,14.937,1.1,1.046
164,1,6.0,30.545,1.656,0.15,0.15,1.553,0.251,0.151
165,1,90.0,30.664,2.271,0.151,0.151,2.418,0.137,0.105
166,1,157.0,30.701,1.941,0.224,0.224,1.02,0.163,0.182
167,1,146.0,31.206,1.47,0.141,0.141,2.024,0.182,0.17
168,1,7.0,31.243,1.15,0.264,0.264,2.461,0.207,0.163
169,1,512.0,31.27,1.001,0.218,0.218,1.958,0.124,0.165
170,1,7.0,31.277,1.273,0.156,0.156,1.216,0.11,0.108
171,1,126.0,31.462,1.617,0.191,0.191,2.225,0.108,0.188
172,1,498.0,31.568,2.159,0.193,0.193,1.807,0.126,0.157
173,1,379.0,31.783,1.807,0.175,0.175,2.658,0.155,0.178
174,1,95.0,31.803,1.512,0.154,0.154,1.844,0.158,0.172
175,2,102.0,31.904,12.756,1.098,1.098,11.41,1.139,1.006
176,1,214.0,31.93,2.117,0.118,0.118,1.559,0.231,0.141
177,1,379.0,31.994,1.447,0.234,0.234,1.576,0.225,0.111
178,2,136.0,32.023,10.511,1.495,1.495,13.883,1.407,1.136
179,1,7.0,32.051,2.275,0.122,0.122,2.353,0.216,0.124
180,1,49.0,32.164,2.113,0.144,0.144,1.88,0.139,0.151
181,1,49.0,32.168,2.224,0.248,0.248,1.087,0.125,0.14
182,1,10.0,32.176,1.195,0.154,0.154,1.696,0.215,0.113
183,1,214.0,32.416,1.324,0.156,0.156,2.229,0.184,0.101
184,1,10.0,32.423,2.481,0.184,0.184,1.828,0.225,0.105
185,1,13.0,32.485,1.976,0.168,0.168,1.818,0.149,0.143
186,2,187.0,32.608,11.83,1.432,1.432,10.977,1.066,1.15
187,1,7.0,32.656,2.365,0.164,0.164,1.144,0.263,0.192
188,1,28.0,32.743,1.759,0.226,0.226,1.343,0.269,0.155
189,1,169.0,32.843,1.329,0.158,0.158,2.45,0.195,0.175
190,2,60.0,32.855,14.304,1.217,1.217,14.457,1.351,1.033
191,1,7.0,32.97,2.47,0.131,0.131,1.646,0.146,0.123
192,2,72.0,33.034,11.06,1.034,1.034,12.203,1.296,1.188
193,1,498.0,33.053,2.647,0.124,0.124,2.156,0.109,0.195
194,1,44.0,33.076,2.713,0.144,0.144,1.086,0.149,0.181
195,1,30.0,33.249,2.493,0.18,0.18,2.669,0.244,0.115
196,1,28.0,33.283,1.933,0.104,0.104,2.149,0.226,0.17
197,2,169.0,33.377,10.818,1.355,1.355,13.243,1.271,1.192
198,1,447.0,33.379,2.4,0.211,0.211,2.47,0.265,0.123
199,1,90.0,33.716,2.115,0.159,0.159,2.653,0.253,0.127
200,1,16.0,33.77,2.441,0.263,0.263,2.148,0.117,0.142
201,1,157.0,33.995,2.483,0.215,0.215,1.075,0.205,0.161
202,1,6.0,34.067,1.822,0.141,0.141,2.096,0.171,0.149
203,1,30.0,34.114,1.432,0.199,0.199,1.418,0.132,0.182
204,1,120.0,34.136,1.572,0.173,0.173,2.243,0.11,0.185
205,1,387.0,34.208,2.335,0.262,0.262,1.526,0.215,0.118
206,1,6.0,34.57,2.531,0.213,0.213,2.678,0.18,0.173
207,1,7.0,34.58,2.254,0.165,0.165,1.127,0.102,0.106
208,1,90.0,34.583,2.453,0.165,0.165,2.343,0.17,0.183
209,1,16.0,34.629,1.203,0.21,0.21,2.718,0.259,0.19
210,1,6.0,34.652,2.445,0.216,0.216,1.993,0.143,0.117
211,1,30.0,34.675,1.744,0.238,0.238,1.521,0.173,0.18
212,2,102.0,34.676,12.227,1.24,1.24,13.371,1.317,1.036
213,1,7.0,34.699,2.416,0.176,0.176,2.396,0.244,0.191
214,1,146.0,34.754,2.224,0.189,0.189,1.007,0.188,0.183
215,1,6.0,34.791,1.211,0.198,0.198,1.392,0.133,0.1
216,1,13.0,34.928,2.716,0.102,0.102,1.062,0.158,0.196
217,2,155.0,35.051,10.757,1.031,1.031,13.38,1.408,1.18
218,1,379.0,35.34,2.623,0.188,0.188,2.118,0.164,0.182
219,1,49.0,35.474,2.38,0.204,0.204,1.163,0.113,0.113
220,2,137.0,35.608,12.417,1.139,1.139,12.828,1.123,1.144
221,1,7.0,35.667,2.265,0.226,0.226,2.459,0.216,0.136
222,2,76.0,35.737,10.15,1.261,1.261,15.062,1.118,1.032
223,1,90.0,35.779,1.452,0.18,0.18,1.22,0.236,0.171
224,1,13.0,35.824,1.28,0.227,0.227,1.888,0.163,0.11
225,2,131.0,35.838,13.371,1.445,1.445,14.375,1.424,1.003
226,1,169.0,35.889,2.266,0.127,0.127,2.05,0.148,0.152
227,1,6.0,35.922,1.226,0.234,0.234,1.918,0.132,0.196
228,1,379.0,35.995,1.922,0.124,0.124,2.346,0.124,0.171
229,1,28.0,36.018,1.405,0.265,0.265,2.356,0.197,0.182
230,1,6.0,36.105,1.13,0.223,0.223,2.518,0.263,0.191
231,1,146.0,36.186,1.786,0.254,0.254,1.526,0.238,0.107
232,1,7.0,36.216,2.463,0.17,0.17,1.045,0.244,0.187
233,1,120.0,36.278,1.708,0.248,0.248,1.57,0.141,0.191
234,1,44.0,36.313,2.662,0.172,0.172,1.057,0.211,0.172
235,2,138.0,36.339,12.237,1.419,1.419,12.053,1.326,1.103
236,1,6.0,36.461,1.724,0.241,0.241,1.57,0.184,0.185
237,1,44.0,36.594,2.276,0.156,0.156,2.069,0.202,0.133
238,1,120.0,36.62,1.665,0.109,0.109,2.495,0.164,0.155
239,1,13.0,36.636,2.716,0.138,0.138,1.28,0.231,0.13
240,1,6.0,36.731,2.614,0.173,0.173,1.47,0.18,0.188
241,1,7.0,36.776,2.441,0.23,0.23,2.452,0.173,0.16
242,2,161.0,36.779,14.276,1.013,1.013,13.5,1.392,1.067
243,1,30.0,37.079,1.91,0.108,0.108,2.306,0.126,0.117
244,2,209.0,37.107,10.495,1.194,1.194,11.847,1.008,1.077
245,1,49.0,37.117,2.246,0.266,0.266,1.457,0.245,0.104
246,1,30.0,37.153,1.906,0.135,0.135,2.347,0.202,0.2
247,1,13.0,37.172,1.247,0.22,0.22,2.114,0.229,0.176
248,1,7.0,37.258,1.323,0.145,0.145,1.353,0.259,0.132
249,2,291.0,37.565,12.239,1.103,1.103,14.825,1.288,1.012
250,1,10.0,37.623,2.658,0.195,0.195,1.467,0.254,0.148
251,2,272.0,37.69,13.088,1.316,1.316,12.669,1.114,1.062
252,1,559.0,37.721,2.289,0.265,0.265,1.081,0.247,0.129
253,1,169.0,38.101,1.646,0.253,0.253,1.655,0.23,0.189
254,1,95.0,38.18,2.396,0.2,0.2,2.396,0.146,0.141
255,1,447.0,38.184,1.657,0.24,0.24,1.178,0.124,0.187
256,1,7.0,38.264,1.329,0.146,0.146,1.89,0.176,0.2
257,1,498.0,38.333,1.506,0.111,0.111,2.341,0.198,0.116
258,1,95.0,38.47,1.94,0.241,0.241,2.497,0.124,0.148
259,1,126.0,38.556,1.323,0.102,0.102,2.236,0.157,0.155
260,1,103.0,38.644,1.546,0.178,0.178,2.141,0.174,0.178
261,1,214.0,38.653,1.807,0.124,0.124,2.153,0.146,0.133
262,1,49.0,38.691,1.226,0.203,0.203,1.376,0.22,0.175
263,1,7.0,38.722,1.506,0.184,0.184,2.723,0.19,0.174
264,1,146.0,38.749,2.259,0.156,0.156,1.525,0.144,0.191
265,1,44.0,39.031,1.738,0.133,0.133,1.756,0.167,0.12
266,1,13.0,39.081,1.099,0.229,0.229,1.925,0.123,0.127
267,1,49.0,39.095,2.422,0.221,0.221,1.111,0.263,0.134
268,1,59.0,39.105,2.069,0.195,0.195,1.844,0.132,0.175
269,1,95.0,39.109,1.52,0.217,0.217,1.662,0.15,0.112
270,1,44.0,39.15,2.272,0.203,0.203,1.676,0.243,0.114
271,1,6.0,39.202,1.367,0.124,0.124,2.596,0.168,0.125
272,1,379.0,39.214,2.698,0.209,0.209,2.699,0.264,0.131
273,1,28.0,39.3,2.292,0.258,0.258,2.164,0.171,0.14
274,1,512.0,39.31,2.344,0.132,0.132,1.457,0.165,0.102
275,1,512.0,39.377,1.89,0.221,0.221,1.997,0.121,0.177
276,1,44.0,39.396,1.892,0.216,0.216,2.256,0.24,0.192
277,1,44.0,39.407,2.618,0.266,0.266,1.643,0.119,0.13
278,1,6.0,39.44,2.663,0.225,0.225,1.302,0.259,0.152
279,1,6.0,39.446,1.818,0.252,0.252,1.722,0.258,0.19
280,1,44.0,39.489,1.941,0.212,0.212,1.063,0.229,0.196
281,1,7.0,39.489,2.453,0.164,0.164,1.099,0.258,0.124
282,1,7.0,39.575,1.041,0.264,0.264,1.665,0.149,0.127
283,1,512.0,39.581,1.333,0.137,0.137,1.561,0.229,0.111
284,1,44.0,39.587,1.04,0.113,0.113,1.423,0.129,0.151
285,1,7.0,39.595,2.453,0.136,0.136,1.164,0.116,0.155
286,1,95.0,39.636,1.854,0.139,0.139,1.738,0.208,0.13
287,1,6.0,39.712,1.734,0.24,0.24,2.272,0.102,0.123
288,1,512.0,39.726,1.969,0.149,0.149,1.119,0.107,0.19
289,1,6.0,39.775,2.573,0.152,0.152,1.69,0.17,0.155
290,1,95.0,39.776,2.036,0.14,0.14,1.822,0.146,0.175
291,1,126.0,39.795,1.643,0.127,0.127,1.333,0.155,0.177
292,2,281.0,39.84,12.914,1.211,1.211,14.896,1.219,1.142
293,1,95.0,39.966,2.61,0.225,0.225,2.204,0.237,0.164
294,1,7.0,40.093,1.447,0.211,0.211,1.844,0.196,0.195
295,2,128.0,40.21,12.297,1.195,1.195,13.655,1.269,1.011
296,2,129.0,40.234,10.023,1.192,1.192,10.495,1.111,1.186
297,1,146.0,40.382,1.392,0.16,0.16,1.966,0.254,0.107
298,1,146.0,40.397,2.54,0.156,0.156,1.759,0.142,0.101
299,1,10.0,40.415,1.898,0.111,0.111,1.917,0.154,0.141
