task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.831,2.249,1.563,3.864,0.826,2.295,1.522,4.84,0.948
1,1.513,2.063,1.674,4.084,0.729,2.338,1.485,4.061,0.645
2,2.167,2.15,1.965,4.838,0.814,2.222,1.967,5.123,0.78
1,2.377,2.066,1.779,4.176,0.695,2.528,1.608,3.727,0.822
1,3.129,2.015,1.521,3.761,0.694,2.24,1.956,4.978,0.762
1,3.97,1.922,1.422,4.64,0.703,1.988,1.857,3.733,0.843
1,5.471,1.925,1.966,4.816,0.858,2.211,1.615,3.795,0.619
1,5.583,2.309,1.803,4.661,0.628,2.269,1.58,4.297,0.766
1,5.768,2.053,1.88,4.357,0.666,2.617,1.501,4.457,0.676
1,5.893,2.522,1.826,4.389,0.696,2.492,1.684,4.612,0.775
2,6.099,2.343,2.03,4.48,0.833,2.55,1.554,4.784,0.846
2,6.212,2.523,1.739,4.809,0.823,2.418,1.648,5.078,0.982
1,6.631,2.569,1.685,4.917,0.789,2.478,1.532,4.707,0.678
1,6.747,2.502,1.522,3.8,0.692,2.359,1.412,4.978,0.774
1,7.397,2.36,1.419,4.373,0.666,1.886,1.687,3.837,0.616
1,7.744,1.896,1.519,5.11,0.807,2.491,1.647,3.633,0.729
1,10.211,2.326,1.708,4.131,0.672,1.995,1.921,4.76,0.807
1,10.458,2.049,1.98,3.673,0.761,2.276,1.535,4.202,0.73
1,10.977,1.951,1.608,4.726,0.791,2.119,1.515,4.019,0.724
1,11.88,2.453,1.554,3.698,0.841,2.413,1.668,3.948,0.618
1,12.227,2.455,1.688,4.491,0.637,2.223,1.973,4.891,0.749
1,12.366,2.609,1.51,4.325,0.825,2.156,1.809,4.253,0.691
1,13.941,2.267,1.844,4.267,0.737,2.479,1.79,4.617,0.672
2,14.088,2.251,1.725,3.97,0.76,2.028,1.805,5.003,0.971
1,14.532,2.062,1.942,4.609,0.766,2.616,1.919,4.079,0.722
1,15.409,2.35,1.767,4.526,0.861,2.517,1.508,3.763,0.631
1,15.434,2.538,1.65,4.72,0.658,2.6,1.531,3.628,0.675
1,17.278,1.868,1.793,3.685,0.819,2.228,1.804,4.955,0.751
1,19.295,2.313,1.58,4.624,0.695,2.458,1.485,4.874,0.681
1,19.366,2.351,1.673,4.53,0.827,2.279,1.882,4.31,0.838
1,20.254,2.119,1.972,3.83,0.666,1.857,1.687,4.472,0.821
1,20.485,2.338,1.827,3.675,0.687,2.591,1.642,4.585,0.821
1,21.187,2.568,1.793,4.608,0.816,1.889,1.83,4.851,0.632
1,21.588,2.44,1.582,3.978,0.75,2.563,1.403,5.003,0.692
2,21.73,2.277,1.655,4.145,0.891,2.346,2.133,5.099,0.932
2,22.031,2.495,2.014,4.622,0.81,2.476,1.821,5.002,0.967
1,23.52,2.576,1.866,5.1,0.861,2.078,1.715,4.625,0.647
1,24.157,2.597,1.464,4.553,0.845,2.206,1.673,4.119,0.858
1,24.199,2.095,1.851,3.865,0.742,2.426,1.676,3.672,0.619
1,25.495,2.318,1.479,4.977,0.698,2.61,1.509,4.982,0.689
1,26.741,2.483,1.924,5.008,0.752,2.563,1.541,3.711,0.801
1,26.912,2.096,1.582,3.807,0.848,2.388,1.657,4.524,0.646
1,27.534,2.07,1.445,3.987,0.707,2.413,1.48,4.724,0.726
1,28.079,1.964,1.588,4.851,0.716,1.996,1.942,4.698,0.7
1,29.107,2.324,1.521,4.25,0.833,1.902,1.839,4.08,0.693
1,30.095,2.452,1.8,4.971,0.723,2.083,1.471,4.833,0.691
1,30.94,1.879,1.41,3.693,0.806,2.478,1.898,4.042,0.627
1,31.102,2.238,1.659,4.912,0.852,2.185,1.788,4.249,0.707
1,31.808,1.919,1.415,3.807,0.854,2.483,1.919,4.184,0.843
1,31.952,2.553,1.809,4.617,0.678,2.315,1.978,4.051,0.837
1,32.2,2.002,1.516,3.748,0.658,2.359,1.562,4.87,0.741
2,33.44,2.073,1.527,4.785,0.776,2.095,1.811,4.464,0.92
1,33.663,2.235,1.659,4.009,0.661,2.123,1.737,3.8,0.831
1,33.809,2.434,1.567,4.367,0.708,2.015,1.872,4.936,0.736
2,34.178,2.185,1.946,5.11,0.842,1.984,1.821,4.838,0.85
2,36.264,2.187,1.661,4.072,0.742,2.095,1.949,3.834,0.844
1,36.497,2.614,1.764,3.773,0.625,2.324,1.583,4.342,0.765
1,37.509,1.852,1.869,3.786,0.654,2.491,1.783,4.052,0.659
