task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.017,2.502,1.912,3.726,0.874,2.514,1.769,4.06,0.893
2,0.491,1.888,1.736,5.021,0.965,1.954,1.61,4.855,0.733
2,0.769,1.944,1.609,4.884,0.809,2.329,1.546,5.087,0.955
2,2.196,2.394,1.883,3.703,0.826,2.076,1.681,3.984,0.858
2,2.45,1.886,1.999,3.783,0.805,2.613,1.747,4.444,1.01
2,3.159,2.361,1.73,4.144,0.869,2.57,1.532,5.022,0.87
2,3.675,2.114,1.736,5.056,0.753,2.246,2.03,3.69,0.999
2,4.858,2.447,1.831,3.66,0.94,2.491,1.585,3.635,0.877
1,5.84,2.451,1.769,4.5,0.762,2.094,1.463,4.634,0.682
2,6.016,2.258,1.61,4.252,0.865,2.51,1.636,3.681,0.869
2,6.048,2.26,1.966,3.903,0.889,2.071,1.52,3.669,0.946
1,6.084,2.062,1.479,3.783,0.835,2.525,1.675,4.986,0.845
2,6.785,2.263,1.526,4.48,0.771,2.333,1.555,4.809,0.795
2,9.313,2.008,1.753,4.125,0.732,2.629,1.629,5.048,0.982
2,10.499,2.158,2.076,3.721,0.829,2.333,1.618,4.673,0.732
2,11.372,2.213,1.604,4.947,0.884,2.414,1.937,4.293,0.836
2,11.952,2.622,2.073,4.024,0.81,2.258,1.854,4.587,0.77
1,12.376,2.354,1.678,4.279,0.658,2.187,1.786,5.11,0.63
2,12.438,2.32,1.692,3.779,0.836,2.206,2.07,5.056,0.936
2,13.087,2.428,1.868,3.912,0.786,2.408,2.027,4.133,0.738
2,13.324,2.103,1.848,3.775,0.77,2.01,2.112,4.1,1.01
2,13.779,2.517,2.047,5.096,0.833,1.868,1.836,4.119,0.769
2,14.607,2.13,1.627,4.275,0.796,2.03,1.966,4.085,0.954
2,14.83,2.279,1.894,4.933,0.965,2.469,2.07,4.383,0.899
2,14.937,2.514,1.548,4.956,0.749,1.965,1.612,4.115,0.72
2,15.809,2.642,2.063,4.788,0.747,2.27,1.61,4.582,0.845
2,16.177,2.499,1.614,5.032,0.787,1.983,1.789,5.016,0.844
2,16.26,2.211,1.666,4.626,0.91,1.926,1.793,4.321,0.803
2,18.176,2.316,1.942,4.351,0.953,2.181,1.747,4.444,0.755
2,19.047,2.147,1.545,4.578,0.746,2.079,1.829,3.681,0.847
2,20.062,2.386,1.776,5.069,0.895,2.073,1.713,4.739,0.78
2,20.444,2.01,1.74,4.364,0.738,1.971,2.055,5.087,0.963
2,20.626,2.318,1.609,4.033,0.923,2.226,1.681,4.297,0.72
2,20.767,2.645,1.716,3.67,0.813,2.222,1.557,4.685,0.735
2,21.895,2.187,1.949,3.911,0.732,2.063,2.073,4.102,1.017
2,22.447,2.079,1.869,4.556,0.763,2.252,1.671,4.885,0.809
1,22.672,1.856,1.622,3.786,0.753,2.185,1.442,3.674,0.734
2,22.851,2.573,1.935,4.072,0.97,2.072,1.716,4.881,0.961
2,22.911,2.297,1.52,3.721,1.008,2.378,1.652,4.956,0.738
2,23.538,2.26,1.888,4.987,0.74,2.498,1.989,5.05,0.844
1,23.652,2.077,1.856,3.82,0.76,2.595,1.738,3.933,0.617
2,23.935,2.537,1.753,4.999,0.732,1.908,1.725,4.622,0.752
1,24.337,2.014,1.506,4.072,0.818,1.852,1.803,4.263,0.668
2,24.833,2.046,1.825,3.789,0.798,2.368,1.585,5.134,0.91
2,24.912,2.549,2.112,4.515,0.806,2.529,1.614,4.266,1.007
2,24.916,2.013,1.776,3.793,0.886,1.891,1.868,4.769,0.913
2,25.007,2.188,1.974,4.536,0.774,2.534,1.987,5.048,0.98
1,25.649,2.491,1.974,4.686,0.844,2.388,1.752,3.796,0.761
2,26.831,1.912,1.621,3.708,0.867,2.476,1.887,4.674,0.938
2,27.287,2.263,1.654,4.797,0.831,2.319,1.794,4.79,0.773
2,28.13,2.132,1.951,4.701,0.808,1.87,1.869,4.279,0.967
2,28.872,2.062,2.027,5.127,0.981,1.979,1.875,3.827,0.745
2,28.988,2.511,1.557,4.225,0.905,2.12,1.526,4.729,0.862
2,29.369,2.301,1.798,3.978,1.011,2.568,1.711,4.177,0.921
2,29.579,2.544,1.664,5.03,0.726,2.416,2.121,3.813,0.734
2,29.68,1.879,2.133,4.311,0.719,2.417,1.603,3.675,0.776
1,30.285,2.54,1.549,4.759,0.63,2.326,1.687,4.042,0.751
2,30.347,2.211,1.824,4.838,0.964,2.253,1.979,4.983,0.951
1,30.413,2.49,1.943,4.357,0.77,2.48,1.554,4.194,0.759
2,30.564,2.333,1.786,3.751,0.819,2.442,1.852,3.75,0.74
