task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.821,2.415,1.88,4.782,1.018,2.447,1.957,3.751,0.837
2,1.236,2.209,2.055,4.365,0.774,2.189,1.517,4.584,0.91
2,1.239,1.866,2.124,5.11,0.964,2.073,1.728,4.297,0.782
2,1.386,2.465,2.007,4.626,0.797,2.552,1.558,5.134,1.015
1,1.85,2.277,1.812,3.624,0.823,2.215,1.631,3.948,0.647
2,2.73,1.992,2.056,4.821,0.762,2.466,2.039,4.571,0.829
1,2.91,2.467,1.48,3.803,0.612,1.872,1.451,4.961,0.788
1,4.127,2.347,1.793,4.386,0.736,2.155,1.408,4.508,0.663
2,4.732,2.502,2.142,3.679,0.839,1.923,1.677,3.782,0.726
2,5.863,2.485,1.649,4.22,0.982,2.335,1.599,4.179,0.908
2,6.214,2.481,1.793,3.799,0.891,2.625,2.071,5.03,0.815
2,6.336,2.558,1.718,3.648,0.727,2.117,2.088,4.275,0.779
2,6.418,2.079,2.037,3.898,0.776,2.164,1.821,3.999,0.999
2,7.192,2.392,1.649,4.944,0.953,2.05,1.904,4.059,0.89
1,7.383,1.883,1.895,5.008,0.789,2.315,1.598,4.666,0.823
2,8.352,2.29,1.82,4.666,0.912,2.483,1.604,4.674,0.88
2,8.425,1.982,1.881,4.236,0.989,2.137,1.825,3.636,0.852
1,8.455,2.374,1.825,3.776,0.658,1.919,1.44,4.412,0.688
1,9.212,2.555,1.631,4.613,0.86,2.041,1.854,4.339,0.739
1,9.686,2.078,1.479,4.001,0.714,1.879,1.822,3.931,0.781
2,10.408,2.401,1.847,4.285,0.968,2.429,2.133,4.504,1.001
2,10.684,2.027,1.843,3.693,0.815,2.065,2.025,3.744,0.941
2,11.583,2.266,1.743,4.245,0.768,2.094,1.525,3.657,0.873
2,11.667,2.297,1.901,3.86,0.985,2.426,1.636,4.379,0.818
2,13.279,2.562,1.948,4.182,0.718,2.2,1.72,5.056,0.813
2,13.411,2.422,2.07,3.886,0.834,2.428,1.527,4.844,0.816
2,15.083,2.39,2.121,4.559,0.997,2.258,1.887,4.226,0.782
2,15.584,2.398,1.884,3.744,0.983,2.469,1.929,3.925,0.954
2,16.75,2.622,1.582,4.98,0.873,1.921,2.008,3.95,0.863
2,17.095,1.888,1.873,3.675,0.948,2.143,1.887,4.346,0.952
2,19.774,2.228,1.644,4.813,0.899,2.296,1.753,5.068,0.77
2,20.498,2.281,1.966,5.057,0.817,1.886,1.536,4.975,0.856
1,22.346,1.954,1.921,4.926,0.859,2.245,1.512,3.901,0.716
1,22.376,2.254,1.596,4.033,0.861,2.379,1.485,3.871,0.816
2,22.585,2.218,2.046,4.245,0.777,1.944,1.929,4.032,1.003
2,23.448,2.329,1.765,4.235,0.745,2.186,1.823,3.997,0.933
2,23.5,2.569,1.966,4.394,0.786,2.428,1.612,4.527,0.936
1,23.945,1.981,1.678,3.791,0.679,2.209,1.432,3.853,0.703
2,24.693,2.03,1.605,4.947,0.869,2.4,1.522,4.427,0.885
2,24.755,1.914,1.932,3.893,0.724,2.384,2.13,3.92,0.938
