task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.043,10.42,112.38,98.2,0.98,1.05,1.08,9.64,104.24,9.68,105.53,103.09,1.01,1.05,1.05,9.77,106.74
T4,0.048,10.4,102.67,103.46,1.06,1.09,1.03,9.75,96.93,11.2,103.03,111.63,0.99,1.16,1.14,10.16,103.23
T4,0.175,9.72,115.78,107.61,1.03,1.01,1.12,11.4,110.97,10.48,101.58,108.57,1.1,1.08,1.14,9.93,94.72
T4,0.279,10.81,112.62,103.29,1.04,1.08,1.01,10.82,97.46,9.87,104.13,104.05,1.04,1.05,1.03,9.97,99.02
T4,0.542,10.46,100.12,113.24,1.01,1.06,1.05,10.27,95.14,10.01,101.19,109.01,1.04,1.08,1.14,10.81,105.64
T2,0.927,9.43,103.52,101.38,0.94,0.94,1.12,10.84,104.49,10.34,103.01,102.14,1.0,0.98,1.06,10.94,109.57
T3,0.98,10.77,97.66,104.31,1.1,0.99,1.0,10.32,113.25,11.23,104.89,106.1,1.07,1.03,1.02,11.18,105.25
T3,1.038,10.82,104.54,115.51,0.97,0.99,1.0,11.31,106.0,10.38,109.83,108.97,1.04,1.1,1.05,9.82,103.03
T4,1.11,9.81,108.89,101.14,1.14,1.14,1.1,9.99,100.13,10.42,104.69,104.71,1.1,1.04,1.08,11.49,96.46
T1,1.399,10.16,115.5,110.9,1.11,0.97,1.01,10.65,102.58,10.22,110.92,106.57,1.0,0.92,0.96,10.85,100.17
T4,1.933,11.23,116.1,105.82,1.14,1.13,1.16,10.6,95.33,10.88,110.49,111.74,1.06,1.06,1.14,10.6,96.42
T2,1.995,10.31,96.14,92.65,0.95,1.05,1.16,10.79,101.79,10.3,104.25,97.66,0.97,1.03,0.99,10.93,108.04
T3,2.406,10.29,110.75,109.12,1.05,1.13,1.04,10.96,103.4,9.81,97.7,102.31,1.09,1.11,1.01,11.06,103.19
T2,2.425,9.51,98.37,96.26,0.95,0.97,1.03,10.03,111.93,9.77,108.08,94.55,0.94,0.97,1.03,11.14,109.69
T1,2.5,10.27,115.06,98.93,1.17,0.97,0.94,11.3,109.74,11.18,106.63,105.54,1.1,0.96,0.98,11.54,104.63
T4,2.653,10.65,115.53,116.76,1.05,1.09,1.18,10.94,107.95,11.4,106.58,114.41,1.07,1.12,1.12,10.52,105.11
T4,2.691,10.1,102.68,103.93,1.06,1.12,1.0,10.58,109.42,10.91,113.66,114.74,1.07,0.99,1.06,10.35,108.94
T4,2.76,11.34,111.83,114.19,1.15,1.08,1.02,10.49,107.58,10.84,98.68,109.83,1.01,1.11,1.14,9.92,110.03
T3,2.848,11.54,98.03,97.98,1.02,1.0,1.08,9.82,108.6,10.48,105.42,112.65,1.07,1.09,1.07,11.03,114.54
T3,3.005,11.05,98.93,107.36,1.01,1.1,1.09,11.28,98.64,11.41,104.55,110.24,1.12,1.02,1.08,9.93,105.46
T4,3.048,9.78,114.77,104.94,1.11,1.13,1.16,9.84,104.9,9.84,115.23,100.52,1.11,1.12,1.18,10.14,101.45
T3,3.198,10.45,102.31,106.49,1.11,1.0,1.12,10.84,116.77,9.85,97.3,108.58,1.07,1.17,0.97,11.36,116.81
T3,3.258,10.45,97.34,107.08,1.01,1.1,1.05,10.97,99.36,11.28,107.24,106.72,1.04,1.01,0.99,11.65,113.73
T4,3.615,10.0,104.05,113.09,1.02,1.1,1.01,10.04,104.07,11.04,110.27,106.09,1.14,1.16,1.16,10.28,100.71
T2,3.626,10.08,112.93,100.53,0.97,1.08,1.16,11.14,96.87,10.34,104.0,97.37,0.99,1.03,1.16,10.9,113.58
T1,3.629,11.5,112.23,110.48,1.13,0.96,0.96,10.19,94.58,10.61,109.75,110.81,1.16,0.97,1.07,10.62,106.35
T4,3.735,10.93,108.0,112.96,1.05,1.12,1.05,10.52,94.99,10.91,104.15,104.06,1.02,1.01,1.16,10.23,108.26
T4,3.758,9.96,111.98,108.32,1.08,1.1,1.11,11.54,96.6,9.98,100.8,113.13,1.16,1.16,1.03,10.97,110.44
T3,3.9,10.82,103.68,103.95,1.11,1.04,1.05,10.02,112.19,10.57,96.21,102.12,1.07,1.02,1.12,11.08,114.92
T3,4.155,10.19,99.01,100.77,1.11,1.05,1.11,9.9,101.6,11.01,102.83,100.39,1.01,1.1,1.01,10.68,105.1
T1,4.501,11.8,102.74,102.6,1.15,1.05,0.98,11.08,107.62,11.27,116.69,111.06,1.13,0.94,1.07,11.2,109.81
T1,4.807,10.36,100.92,97.42,1.02,1.02,0.96,10.49,94.49,11.81,105.29,97.42,1.07,0.95,0.94,10.88,99.34
T4,5.104,10.98,97.91,107.56,1.0,0.99,1.0,9.86,97.37,10.48,106.4,106.33,1.01,1.17,1.01,10.03,102.07
T4,5.135,11.36,112.51,101.34,1.1,1.16,1.06,10.18,102.65,9.98,105.62,100.32,1.13,1.17,1.09,10.37,97.6
T1,5.754,11.74,110.26,98.01,1.07,0.93,0.98,10.55,96.64,10.0,100.58,110.6,0.99,0.95,1.07,11.68,98.76
T4,5.917,10.51,107.8,109.93,1.12,1.05,1.15,11.19,98.84,9.78,102.6,100.95,1.14,1.08,1.04,10.25,93.76
T1,5.974,10.64,113.71,97.64,0.99,1.09,0.98,11.04,109.55,11.2,119.37,99.5,1.11,0.97,1.04,11.42,96.64
T3,6.287,11.06,108.0,107.92,1.12,1.12,1.05,11.32,102.47,10.1,102.55,99.62,1.01,1.11,1.08,9.85,106.85
T1,6.544,10.83,119.1,111.0,1.09,0.92,0.94,11.39,104.91,11.61,110.38,108.99,1.08,1.0,1.01,10.31,97.19
