task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.002,5.7,5.57,108.64,26.22,145.53,5.89,9.45,23.47,5.5,5.23,106.07,24.87,144.56,5.78,10.22,23.16
T1,0.005,5.8,5.13,105.89,24.66,151.28,5.53,11.54,23.3,5.63,5.46,102.18,26.61,147.83,5.89,10.28,23.56
T7,0.027,5.26,5.07,103.95,25.73,164.0,5.75,11.81,25.58,5.27,5.48,100.74,24.8,155.78,5.68,10.51,27.7
T8,0.035,5.32,5.4,99.71,26.64,150.23,5.34,11.37,28.61,5.64,5.66,106.58,26.34,149.67,4.92,10.98,27.2
T5,0.063,5.79,5.52,103.19,24.6,144.0,4.71,10.7,25.87,5.06,5.23,101.88,27.12,145.64,5.41,10.41,24.27
T3,0.064,5.64,5.87,94.45,27.62,151.74,5.27,10.22,26.91,5.48,5.91,99.17,26.51,144.63,5.22,10.49,23.49
T7,0.072,5.0,5.11,104.65,27.2,142.34,5.21,10.93,28.2,5.12,5.18,101.28,23.7,149.4,5.28,10.39,25.67
T7,0.074,5.38,5.12,104.44,25.6,151.47,5.27,11.01,25.13,4.63,5.33,112.77,27.67,144.98,5.21,10.22,25.44
T8,0.079,5.03,5.73,102.33,26.14,152.29,5.36,10.39,28.25,5.16,5.62,100.09,26.74,157.93,4.96,10.35,26.78
T1,0.087,5.89,5.61,112.59,25.43,155.71,5.9,10.32,26.21,5.76,4.81,108.54,24.28,160.51,5.15,10.16,26.76
T10,0.104,5.6,5.28,107.0,27.69,159.53,5.32,11.72,26.08,5.33,5.71,93.4,25.49,174.37,5.46,10.9,26.1
T2,0.106,5.11,5.67,106.66,28.85,169.51,5.86,10.79,28.3,4.82,5.03,100.1,27.09,157.44,5.44,10.31,29.18
T6,0.122,5.0,5.09,106.39,25.17,145.38,5.37,10.34,25.24,5.46,5.2,102.33,27.82,149.58,5.58,10.19,27.86
T10,0.148,4.92,5.61,101.35,27.07,169.25,5.52,10.89,26.7,5.09,5.56,98.65,24.96,175.53,5.4,9.96,27.65
T3,0.157,5.05,5.43,107.42,24.78,151.16,5.84,10.04,26.06,5.1,5.47,100.12,27.6,150.11,5.47,9.4,25.91
T10,0.161,5.57,4.96,98.12,26.06,164.8,5.22,10.87,26.19,5.71,5.5,107.53,27.19,171.06,5.6,11.57,25.66
T9,0.165,5.84,5.42,113.57,26.82,157.57,5.32,10.91,28.1,5.06,5.38,105.25,27.29,141.32,5.21,10.77,29.13
T1,0.169,5.07,5.39,105.18,25.38,149.13,5.23,11.48,23.66,5.07,5.47,106.22,26.59,159.0,5.42,10.51,25.31
T7,0.172,4.74,5.01,110.64,24.57,152.31,5.28,10.42,27.98,4.91,5.47,111.88,25.27,163.05,5.61,10.18,29.26
T10,0.174,5.02,5.53,94.21,27.99,165.47,4.88,10.86,25.24,5.45,5.04,104.66,26.66,158.08,4.9,10.0,27.37
T1,0.215,5.7,5.21,103.79,24.38,146.22,5.73,10.85,25.32,5.69,5.62,108.76,23.44,142.64,5.67,9.91,26.09
T4,0.218,5.13,5.14,102.75,26.89,159.14,5.72,10.89,25.03,5.03,5.19,112.22,26.12,158.33,5.85,11.51,28.24
T8,0.223,5.13,5.05,108.92,24.75,153.38,5.56,11.56,28.48,4.99,5.25,110.87,25.24,164.38,4.88,11.64,25.24
T8,0.229,5.76,5.02,98.16,26.34,174.84,4.7,10.74,28.28,5.6,4.93,98.51,27.56,150.18,4.84,10.98,27.4
T1,0.234,5.54,5.6,97.73,26.9,147.12,5.82,10.71,23.6,5.81,4.92,98.19,26.67,138.81,5.48,10.18,23.29
T5,0.239,5.76,5.45,97.75,25.93,143.12,5.0,10.4,24.43,5.75,5.01,108.67,25.61,153.76,4.91,10.34,24.65
T2,0.259,5.32,5.52,97.02,26.1,166.58,5.75,11.09,26.42,4.69,5.06,99.31,29.79,161.04,5.05,9.86,28.64
T6,0.283,4.89,5.22,102.18,28.01,157.78,5.72,11.3,27.04,5.5,5.22,102.82,24.42,150.98,4.87,11.76,24.27
T5,0.288,5.3,5.09,95.63,24.05,145.84,5.32,10.08,23.59,5.0,5.2,97.08,23.35,145.56,4.76,10.05,26.03
T5,0.292,5.08,5.26,105.4,23.2,138.68,4.73,10.43,25.8,5.14,5.14,107.98,24.65,160.58,4.73,10.64,26.38
T6,0.303,5.05,4.97,111.15,23.87,160.51,5.51,10.8,24.08,5.23,5.46,110.22,24.78,151.63,4.9,11.35,25.83
T10,0.305,4.88,5.65,97.17,27.42,163.21,5.58,10.2,24.8,5.18,5.7,107.12,26.88,172.81,5.3,10.04,24.8
T3,0.312,4.99,5.5,105.03,27.63,138.3,5.38,10.64,24.61,5.16,5.82,105.86,27.73,159.79,5.43,9.85,23.05
T4,0.312,5.36,5.16,108.96,27.72,165.37,5.32,11.12,26.89,5.21,5.78,105.48,25.64,152.34,5.05,11.15,24.32
T10,0.314,5.36,5.63,100.92,26.25,169.25,5.57,11.38,25.78,5.31,5.3,109.8,26.51,167.11,5.6,10.59,26.88
T8,0.339,5.84,5.34,100.07,27.81,152.29,5.16,10.36,28.96,5.41,5.05,103.47,25.54,157.04,5.25,10.48,25.57
T10,0.342,5.52,5.45,100.49,28.5,160.49,5.48,10.93,26.79,5.48,5.2,95.19,27.1,173.24,5.32,11.3,27.28
T8,0.353,5.47,5.69,114.75,28.25,160.8,5.4,11.53,28.33,5.26,5.58,112.33,26.77,156.83,5.38,11.45,27.95
T9,0.354,5.77,5.44,109.78,26.95,155.72,4.83,10.36,28.46,5.46,5.54,111.66,27.49,162.75,5.19,10.33,26.27
T4,0.369,4.96,5.08,111.68,28.04,159.22,5.49,10.97,28.48,5.14,5.22,104.24,27.27,158.04,5.58,9.91,25.32
T8,0.37,5.01,5.27,102.74,27.62,162.07,5.18,11.62,27.52,5.71,4.94,109.27,27.51,149.49,4.78,10.24,27.55
T1,0.406,5.04,5.39,115.85,25.44,147.75,5.52,10.18,26.62,5.38,5.28,102.08,27.2,156.32,5.05,9.78,23.69
T3,0.42,5.16,5.71,106.85,28.38,155.11,5.86,10.91,24.45,5.36,5.18,109.42,28.17,154.63,5.4,10.27,24.3
T5,0.424,5.34,5.23,109.12,23.61,152.45,5.02,10.44,24.63,5.38,5.33,109.75,26.18,160.37,4.88,10.14,25.51
T8,0.429,5.01,5.61,107.96,24.94,153.93,5.2,10.98,27.52,5.47,5.41,108.92,26.48,154.98,5.13,10.85,25.64
T5,0.429,5.23,5.43,109.5,25.15,146.15,5.24,10.53,25.37,5.56,5.11,97.75,24.16,145.05,5.1,9.4,26.42
T1,0.473,5.03,5.53,104.54,24.92,152.24,5.9,11.42,23.94,5.46,5.26,101.86,24.17,162.75,5.26,10.94,23.54
T1,0.473,5.81,5.03,102.74,26.64,154.14,5.08,10.94,24.74,5.82,5.63,97.68,26.94,140.24,5.18,10.5,24.61
