task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.034,11.15,10.32,1.04,10.18,103.56,105.14,113.55,108.71,10.62,10.17,1.16,9.7,98.0,101.73,100.04,104.17
T2,0.469,10.65,10.88,0.99,10.86,103.55,105.79,106.66,102.03,10.2,9.78,1.02,11.39,98.34,95.74,112.79,109.78
T3,0.706,10.51,10.0,1.16,9.67,105.46,107.86,97.48,99.81,11.05,10.53,1.03,10.43,101.54,103.67,107.7,103.71
T1,1.958,9.5,10.72,1.03,9.95,109.42,114.98,108.66,103.71,9.6,11.44,1.17,10.25,107.28,102.52,96.53,98.53
T4,2.171,10.97,10.39,1.01,11.17,93.13,102.63,112.33,96.7,10.09,9.57,1.04,10.8,93.04,111.11,97.76,106.18
T1,2.425,10.24,10.55,1.0,10.63,109.42,100.51,107.43,112.96,9.72,11.1,1.11,10.09,110.36,112.75,108.28,102.34
T3,2.577,10.45,11.51,1.14,9.79,100.38,104.06,111.04,109.1,10.75,11.74,1.16,10.79,108.69,110.16,107.04,103.46
T3,3.107,10.48,10.86,1.12,10.16,107.43,113.3,99.42,104.18,9.91,10.38,1.13,10.64,97.18,115.81,106.46,101.68
T1,3.235,10.4,10.97,1.11,9.57,95.4,102.99,103.2,110.76,11.0,10.61,1.06,10.17,96.16,104.35,93.6,108.13
T2,3.479,10.43,9.56,1.02,10.99,95.92,96.58,113.24,108.75,11.04,9.8,1.09,10.72,109.45,96.11,101.18,96.11
T4,3.724,9.86,9.88,1.1,11.01,95.85,96.96,103.33,97.08,9.29,11.17,0.96,10.42,96.2,101.04,99.24,103.77
T3,4.105,11.28,11.5,1.03,10.98,103.56,104.51,98.27,102.71,11.19,10.3,1.14,10.62,95.47,115.59,108.28,95.64
T4,4.277,10.42,9.58,1.1,11.4,102.44,110.12,112.38,107.11,9.33,9.49,1.12,11.35,110.31,97.11,105.42,103.73
T3,4.449,10.44,11.27,1.03,9.94,95.37,104.33,102.7,99.79,10.53,10.49,1.1,9.73,106.3,98.63,112.69,108.56
T2,4.796,10.85,10.38,1.01,10.47,101.96,92.99,112.56,96.29,9.64,9.64,0.92,9.76,107.67,106.9,101.78,104.46
T4,4.929,10.96,10.84,0.99,11.13,106.62,107.64,110.48,97.29,11.0,11.09,1.11,10.91,93.39,102.29,100.69,97.34
T4,4.929,10.93,10.21,1.12,11.54,97.75,110.08,107.5,101.05,10.63,10.66,1.06,10.12,101.96,110.17,112.9,105.14
T3,5.232,11.28,10.68,1.01,10.82,94.7,115.84,103.08,95.39,10.57,11.2,0.99,9.5,110.55,102.58,112.27,95.39
T3,5.491,10.63,11.51,1.01,10.76,94.87,115.84,106.74,105.76,11.09,10.21,1.16,11.02,108.09,115.21,99.12,99.27
T2,5.709,10.12,9.52,1.04,11.31,102.6,106.37,102.66,97.47,10.96,10.84,1.04,10.81,94.61,93.67,109.46,103.11
T3,5.766,10.58,10.5,1.16,10.0,101.03,115.25,101.23,92.98,10.37,10.94,1.0,9.4,106.27,104.38,114.94,104.57
T2,5.879,9.47,10.94,1.08,10.56,98.74,94.32,108.71,95.98,10.97,10.94,1.08,10.23,108.54,97.93,112.33,111.0
T2,6.048,9.93,10.64,0.97,9.9,98.74,103.89,114.35,97.02,10.92,10.82,1.01,10.76,107.38,104.92,116.99,108.85
T2,6.108,10.45,9.45,0.96,11.28,111.27,92.07,104.32,105.1,10.1,10.3,0.99,10.29,95.41,107.73,117.11,109.04
T1,6.35,10.39,10.27,1.12,11.18,100.78,112.71,108.35,109.93,10.04,11.43,1.1,9.57,106.82,97.87,99.63,112.64
T4,6.87,9.67,9.52,1.09,10.63,108.25,99.21,108.27,108.39,10.59,10.78,1.12,11.2,95.11,112.32,108.72,96.16
T4,7.306,9.3,10.76,1.08,11.5,104.12,110.3,114.44,102.68,10.9,10.97,1.02,10.8,98.6,103.74,115.32,101.86
T1,7.685,9.43,10.2,1.16,9.72,103.01,111.85,98.55,104.08,10.8,10.75,1.16,10.48,95.48,97.69,95.41,105.46
T4,7.973,10.77,11.11,1.06,9.84,103.48,108.0,108.6,104.69,9.32,10.47,0.96,10.18,94.17,100.96,111.5,104.69
T2,8.119,10.01,10.45,0.96,10.28,103.22,105.33,106.45,101.03,10.45,10.55,1.03,10.77,95.01,104.14,114.03,98.57
T4,8.555,9.32,9.7,1.07,10.85,100.41,100.39,114.58,99.04,10.77,9.7,1.09,9.75,105.24,111.8,100.72,94.4
T3,8.833,11.01,11.25,1.06,9.71,104.08,108.09,105.53,92.32,10.11,10.17,1.0,10.0,96.74,114.23,103.81,95.2
T2,9.038,9.94,10.42,1.07,10.17,96.66,101.08,110.13,103.09,10.48,9.43,0.97,10.59,97.27,103.88,108.94,113.56
