task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.989,2.0,5.0,5.0,2.0,5.0,5.0
T2,1.549,7.0,15.0,15.0,7.0,15.0,15.0
T3,3.933,2.0,5.0,5.0,2.0,5.0,5.0
T1,8.195,5.0,10.0,10.0,5.0,10.0,10.0
T3,9.261,2.0,5.0,5.0,2.0,5.0,5.0
T2,16.052,7.0,15.0,15.0,7.0,15.0,15.0
T2,17.085,7.0,15.0,15.0,7.0,15.0,15.0
T1,18.79,5.0,10.0,10.0,5.0,10.0,10.0
T2,19.102,7.0,15.0,15.0,7.0,15.0,15.0
T4,29.103,1.0,2.0,2.0,1.0,2.0,2.0
T1,29.806,5.0,10.0,10.0,5.0,10.0,10.0
T1,31.694,5.0,10.0,10.0,5.0,10.0,10.0
T3,34.672,2.0,5.0,5.0,2.0,5.0,5.0
T4,35.196,1.0,2.0,2.0,1.0,2.0,2.0
T1,35.886,5.0,10.0,10.0,5.0,10.0,10.0
T3,39.414,2.0,5.0,5.0,2.0,5.0,5.0
T3,42.722,2.0,5.0,5.0,2.0,5.0,5.0
T4,44.124,1.0,2.0,2.0,1.0,2.0,2.0
T3,44.477,2.0,5.0,5.0,2.0,5.0,5.0
T1,50.935,5.0,10.0,10.0,5.0,10.0,10.0
T2,56.244,7.0,15.0,15.0,7.0,15.0,15.0
T3,56.287,2.0,5.0,5.0,2.0,5.0,5.0
T2,71.388,7.0,15.0,15.0,7.0,15.0,15.0
T2,74.516,7.0,15.0,15.0,7.0,15.0,15.0
T4,76.309,1.0,2.0,2.0,1.0,2.0,2.0
T1,81.966,5.0,10.0,10.0,5.0,10.0,10.0
T1,86.177,5.0,10.0,10.0,5.0,10.0,10.0
T4,91.466,1.0,2.0,2.0,1.0,2.0,2.0
T4,92.697,1.0,2.0,2.0,1.0,2.0,2.0
T4,96.202,1.0,2.0,2.0,1.0,2.0,2.0
T3,99.772,2.0,5.0,5.0,2.0,5.0,5.0
T2,103.977,7.0,15.0,15.0,7.0,15.0,15.0
T3,109.748,2.0,5.0,5.0,2.0,5.0,5.0
T3,110.2,2.0,5.0,5.0,2.0,5.0,5.0
T1,114.628,5.0,10.0,10.0,5.0,10.0,10.0
T1,115.14,5.0,10.0,10.0,5.0,10.0,10.0
T1,115.496,5.0,10.0,10.0,5.0,10.0,10.0
T3,116.776,2.0,5.0,5.0,2.0,5.0,5.0
T1,120.169,5.0,10.0,10.0,5.0,10.0,10.0
T4,126.033,1.0,2.0,2.0,1.0,2.0,2.0
T4,132.47,1.0,2.0,2.0,1.0,2.0,2.0
T3,135.93,2.0,5.0,5.0,2.0,5.0,5.0
T4,137.267,1.0,2.0,2.0,1.0,2.0,2.0
T3,140.456,2.0,5.0,5.0,2.0,5.0,5.0
T2,148.099,7.0,15.0,15.0,7.0,15.0,15.0
T3,152.419,2.0,5.0,5.0,2.0,5.0,5.0
T1,153.049,5.0,10.0,10.0,5.0,10.0,10.0
T2,154.76,7.0,15.0,15.0,7.0,15.0,15.0
T3,156.932,2.0,5.0,5.0,2.0,5.0,5.0
T3,162.037,2.0,5.0,5.0,2.0,5.0,5.0
T4,162.618,1.0,2.0,2.0,1.0,2.0,2.0
T1,162.914,5.0,10.0,10.0,5.0,10.0,10.0
T3,164.541,2.0,5.0,5.0,2.0,5.0,5.0
T3,176.914,2.0,5.0,5.0,2.0,5.0,5.0
T4,183.097,1.0,2.0,2.0,1.0,2.0,2.0
T4,184.914,1.0,2.0,2.0,1.0,2.0,2.0
T1,192.0,5.0,10.0,10.0,5.0,10.0,10.0
T4,196.538,1.0,2.0,2.0,1.0,2.0,2.0
T3,198.561,2.0,5.0,5.0,2.0,5.0,5.0
T2,198.835,7.0,15.0,15.0,7.0,15.0,15.0
T2,201.517,7.0,15.0,15.0,7.0,15.0,15.0
T1,202.316,5.0,10.0,10.0,5.0,10.0,10.0
T3,207.449,2.0,5.0,5.0,2.0,5.0,5.0
T4,212.111,1.0,2.0,2.0,1.0,2.0,2.0
T1,226.317,5.0,10.0,10.0,5.0,10.0,10.0
T4,227.795,1.0,2.0,2.0,1.0,2.0,2.0
T2,231.563,7.0,15.0,15.0,7.0,15.0,15.0
T3,234.013,2.0,5.0,5.0,2.0,5.0,5.0
T4,235.34,1.0,2.0,2.0,1.0,2.0,2.0
T3,240.097,2.0,5.0,5.0,2.0,5.0,5.0
T1,244.162,5.0,10.0,10.0,5.0,10.0,10.0
T3,245.314,2.0,5.0,5.0,2.0,5.0,5.0
T2,248.154,7.0,15.0,15.0,7.0,15.0,15.0
T4,249.388,1.0,2.0,2.0,1.0,2.0,2.0
T2,256.326,7.0,15.0,15.0,7.0,15.0,15.0
T3,261.527,2.0,5.0,5.0,2.0,5.0,5.0
T1,261.892,5.0,10.0,10.0,5.0,10.0,10.0
T2,262.589,7.0,15.0,15.0,7.0,15.0,15.0
T4,263.185,1.0,2.0,2.0,1.0,2.0,2.0
T1,263.193,5.0,10.0,10.0,5.0,10.0,10.0
T3,263.572,2.0,5.0,5.0,2.0,5.0,5.0
T2,265.734,7.0,15.0,15.0,7.0,15.0,15.0
T4,269.674,1.0,2.0,2.0,1.0,2.0,2.0
T1,272.549,5.0,10.0,10.0,5.0,10.0,10.0
T1,273.823,5.0,10.0,10.0,5.0,10.0,10.0
T2,274.159,7.0,15.0,15.0,7.0,15.0,15.0
T2,280.821,7.0,15.0,15.0,7.0,15.0,15.0
T3,283.223,2.0,5.0,5.0,2.0,5.0,5.0
T1,286.975,5.0,10.0,10.0,5.0,10.0,10.0
T2,288.663,7.0,15.0,15.0,7.0,15.0,15.0
