task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,2.693,7.0,15.0,15.0,7.0,15.0,15.0
T1,5.27,5.0,10.0,10.0,5.0,10.0,10.0
T2,7.481,7.0,15.0,15.0,7.0,15.0,15.0
T1,10.271,5.0,10.0,10.0,5.0,10.0,10.0
T3,11.366,2.0,5.0,5.0,2.0,5.0,5.0
T2,11.701,7.0,15.0,15.0,7.0,15.0,15.0
T2,12.877,7.0,15.0,15.0,7.0,15.0,15.0
T3,13.589,2.0,5.0,5.0,2.0,5.0,5.0
T2,17.738,7.0,15.0,15.0,7.0,15.0,15.0
T3,20.462,2.0,5.0,5.0,2.0,5.0,5.0
T4,29.923,1.0,2.0,2.0,1.0,2.0,2.0
T2,33.24,7.0,15.0,15.0,7.0,15.0,15.0
T3,38.06,2.0,5.0,5.0,2.0,5.0,5.0
T4,38.79,1.0,2.0,2.0,1.0,2.0,2.0
T4,39.318,1.0,2.0,2.0,1.0,2.0,2.0
T3,42.26,2.0,5.0,5.0,2.0,5.0,5.0
T1,42.727,5.0,10.0,10.0,5.0,10.0,10.0
T3,44.199,2.0,5.0,5.0,2.0,5.0,5.0
T3,44.472,2.0,5.0,5.0,2.0,5.0,5.0
T4,45.884,1.0,2.0,2.0,1.0,2.0,2.0
T2,45.919,7.0,15.0,15.0,7.0,15.0,15.0
T3,51.013,2.0,5.0,5.0,2.0,5.0,5.0
T3,54.285,2.0,5.0,5.0,2.0,5.0,5.0
T2,54.353,7.0,15.0,15.0,7.0,15.0,15.0
T3,59.229,2.0,5.0,5.0,2.0,5.0,5.0
T4,60.914,1.0,2.0,2.0,1.0,2.0,2.0
T4,62.927,1.0,2.0,2.0,1.0,2.0,2.0
T4,63.547,1.0,2.0,2.0,1.0,2.0,2.0
T1,72.143,5.0,10.0,10.0,5.0,10.0,10.0
T4,77.846,1.0,2.0,2.0,1.0,2.0,2.0
T2,89.678,7.0,15.0,15.0,7.0,15.0,15.0
