task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,2.615,5.0,10.0,10.0,5.0,10.0,10.0
T3,3.124,2.0,5.0,5.0,2.0,5.0,5.0
T3,12.609,2.0,5.0,5.0,2.0,5.0,5.0
T3,13.929,2.0,5.0,5.0,2.0,5.0,5.0
T1,19.98,5.0,10.0,10.0,5.0,10.0,10.0
T1,22.768,5.0,10.0,10.0,5.0,10.0,10.0
T1,26.16,5.0,10.0,10.0,5.0,10.0,10.0
T4,27.603,1.0,2.0,2.0,1.0,2.0,2.0
T3,30.595,2.0,5.0,5.0,2.0,5.0,5.0
T3,30.815,2.0,5.0,5.0,2.0,5.0,5.0
T3,33.759,2.0,5.0,5.0,2.0,5.0,5.0
T1,38.403,5.0,10.0,10.0,5.0,10.0,10.0
T1,45.885,5.0,10.0,10.0,5.0,10.0,10.0
T1,46.291,5.0,10.0,10.0,5.0,10.0,10.0
T2,46.855,7.0,15.0,15.0,7.0,15.0,15.0
T4,47.941,1.0,2.0,2.0,1.0,2.0,2.0
T2,49.232,7.0,15.0,15.0,7.0,15.0,15.0
T3,52.358,2.0,5.0,5.0,2.0,5.0,5.0
T4,52.455,1.0,2.0,2.0,1.0,2.0,2.0
T3,54.459,2.0,5.0,5.0,2.0,5.0,5.0
T2,56.545,7.0,15.0,15.0,7.0,15.0,15.0
T2,56.729,7.0,15.0,15.0,7.0,15.0,15.0
T2,58.883,7.0,15.0,15.0,7.0,15.0,15.0
T1,58.94,5.0,10.0,10.0,5.0,10.0,10.0
T4,59.186,1.0,2.0,2.0,1.0,2.0,2.0
T4,60.771,1.0,2.0,2.0,1.0,2.0,2.0
T1,62.96,5.0,10.0,10.0,5.0,10.0,10.0
T3,66.479,2.0,5.0,5.0,2.0,5.0,5.0
T3,67.319,2.0,5.0,5.0,2.0,5.0,5.0
T3,73.208,2.0,5.0,5.0,2.0,5.0,5.0
T2,74.41,7.0,15.0,15.0,7.0,15.0,15.0
T2,75.018,7.0,15.0,15.0,7.0,15.0,15.0
T4,88.955,1.0,2.0,2.0,1.0,2.0,2.0
T2,91.572,7.0,15.0,15.0,7.0,15.0,15.0
T1,98.713,5.0,10.0,10.0,5.0,10.0,10.0
T3,98.871,2.0,5.0,5.0,2.0,5.0,5.0
T1,107.474,5.0,10.0,10.0,5.0,10.0,10.0
T3,112.846,2.0,5.0,5.0,2.0,5.0,5.0
T4,119.023,1.0,2.0,2.0,1.0,2.0,2.0
T1,120.771,5.0,10.0,10.0,5.0,10.0,10.0
T3,121.173,2.0,5.0,5.0,2.0,5.0,5.0
T1,122.539,5.0,10.0,10.0,5.0,10.0,10.0
T1,123.904,5.0,10.0,10.0,5.0,10.0,10.0
T3,126.739,2.0,5.0,5.0,2.0,5.0,5.0
T1,129.386,5.0,10.0,10.0,5.0,10.0,10.0
T2,131.827,7.0,15.0,15.0,7.0,15.0,15.0
T3,132.058,2.0,5.0,5.0,2.0,5.0,5.0
T2,132.3,7.0,15.0,15.0,7.0,15.0,15.0
T2,139.852,7.0,15.0,15.0,7.0,15.0,15.0
T1,140.581,5.0,10.0,10.0,5.0,10.0,10.0
T1,141.112,5.0,10.0,10.0,5.0,10.0,10.0
T4,141.674,1.0,2.0,2.0,1.0,2.0,2.0
T3,144.987,2.0,5.0,5.0,2.0,5.0,5.0
T1,147.608,5.0,10.0,10.0,5.0,10.0,10.0
T2,150.096,7.0,15.0,15.0,7.0,15.0,15.0
T3,151.054,2.0,5.0,5.0,2.0,5.0,5.0
T1,151.779,5.0,10.0,10.0,5.0,10.0,10.0
T1,152.072,5.0,10.0,10.0,5.0,10.0,10.0
T2,153.483,7.0,15.0,15.0,7.0,15.0,15.0
T1,154.411,5.0,10.0,10.0,5.0,10.0,10.0
T4,154.805,1.0,2.0,2.0,1.0,2.0,2.0
T3,155.068,2.0,5.0,5.0,2.0,5.0,5.0
T4,155.506,1.0,2.0,2.0,1.0,2.0,2.0
T1,156.346,5.0,10.0,10.0,5.0,10.0,10.0
T2,157.142,7.0,15.0,15.0,7.0,15.0,15.0
T3,158.968,2.0,5.0,5.0,2.0,5.0,5.0
T4,161.201,1.0,2.0,2.0,1.0,2.0,2.0
T1,161.695,5.0,10.0,10.0,5.0,10.0,10.0
T1,161.978,5.0,10.0,10.0,5.0,10.0,10.0
T2,164.361,7.0,15.0,15.0,7.0,15.0,15.0
T2,166.626,7.0,15.0,15.0,7.0,15.0,15.0
T4,167.54,1.0,2.0,2.0,1.0,2.0,2.0
T3,168.916,2.0,5.0,5.0,2.0,5.0,5.0
T4,171.841,1.0,2.0,2.0,1.0,2.0,2.0
T3,172.137,2.0,5.0,5.0,2.0,5.0,5.0
T3,174.632,2.0,5.0,5.0,2.0,5.0,5.0
T3,174.65,2.0,5.0,5.0,2.0,5.0,5.0
T3,176.566,2.0,5.0,5.0,2.0,5.0,5.0
T2,177.071,7.0,15.0,15.0,7.0,15.0,15.0
T1,177.16,5.0,10.0,10.0,5.0,10.0,10.0
T3,177.792,2.0,5.0,5.0,2.0,5.0,5.0
T3,178.78,2.0,5.0,5.0,2.0,5.0,5.0
T3,180.43,2.0,5.0,5.0,2.0,5.0,5.0
T1,182.914,5.0,10.0,10.0,5.0,10.0,10.0
T4,183.362,1.0,2.0,2.0,1.0,2.0,2.0
T3,188.197,2.0,5.0,5.0,2.0,5.0,5.0
T4,193.906,1.0,2.0,2.0,1.0,2.0,2.0
T4,198.563,1.0,2.0,2.0,1.0,2.0,2.0
T2,200.355,7.0,15.0,15.0,7.0,15.0,15.0
T2,202.595,7.0,15.0,15.0,7.0,15.0,15.0
T2,205.898,7.0,15.0,15.0,7.0,15.0,15.0
T2,209.25,7.0,15.0,15.0,7.0,15.0,15.0
T2,211.889,7.0,15.0,15.0,7.0,15.0,15.0
T1,215.016,5.0,10.0,10.0,5.0,10.0,10.0
T2,222.16,7.0,15.0,15.0,7.0,15.0,15.0
T1,225.093,5.0,10.0,10.0,5.0,10.0,10.0
T3,225.333,2.0,5.0,5.0,2.0,5.0,5.0
T4,226.455,1.0,2.0,2.0,1.0,2.0,2.0
T4,227.415,1.0,2.0,2.0,1.0,2.0,2.0
T2,231.844,7.0,15.0,15.0,7.0,15.0,15.0
T4,232.69,1.0,2.0,2.0,1.0,2.0,2.0
T1,237.983,5.0,10.0,10.0,5.0,10.0,10.0
T1,238.149,5.0,10.0,10.0,5.0,10.0,10.0
T4,239.358,1.0,2.0,2.0,1.0,2.0,2.0
T4,241.723,1.0,2.0,2.0,1.0,2.0,2.0
T3,241.77,2.0,5.0,5.0,2.0,5.0,5.0
T4,243.638,1.0,2.0,2.0,1.0,2.0,2.0
T2,248.428,7.0,15.0,15.0,7.0,15.0,15.0
T3,251.139,2.0,5.0,5.0,2.0,5.0,5.0
T4,252.698,1.0,2.0,2.0,1.0,2.0,2.0
T3,255.357,2.0,5.0,5.0,2.0,5.0,5.0
T4,260.51,1.0,2.0,2.0,1.0,2.0,2.0
T2,262.055,7.0,15.0,15.0,7.0,15.0,15.0
T3,263.346,2.0,5.0,5.0,2.0,5.0,5.0
T4,263.716,1.0,2.0,2.0,1.0,2.0,2.0
T2,267.4,7.0,15.0,15.0,7.0,15.0,15.0
T1,270.984,5.0,10.0,10.0,5.0,10.0,10.0
T4,272.443,1.0,2.0,2.0,1.0,2.0,2.0
T4,273.488,1.0,2.0,2.0,1.0,2.0,2.0
T1,275.188,5.0,10.0,10.0,5.0,10.0,10.0
T1,275.721,5.0,10.0,10.0,5.0,10.0,10.0
T2,280.255,7.0,15.0,15.0,7.0,15.0,15.0
T3,282.301,2.0,5.0,5.0,2.0,5.0,5.0
T2,288.598,7.0,15.0,15.0,7.0,15.0,15.0
T4,289.002,1.0,2.0,2.0,1.0,2.0,2.0
T4,298.557,1.0,2.0,2.0,1.0,2.0,2.0
T1,298.608,5.0,10.0,10.0,5.0,10.0,10.0
T2,299.591,7.0,15.0,15.0,7.0,15.0,15.0
T1,301.056,5.0,10.0,10.0,5.0,10.0,10.0
T3,302.243,2.0,5.0,5.0,2.0,5.0,5.0
T1,303.178,5.0,10.0,10.0,5.0,10.0,10.0
T2,304.786,7.0,15.0,15.0,7.0,15.0,15.0
T2,304.83,7.0,15.0,15.0,7.0,15.0,15.0
T4,319.584,1.0,2.0,2.0,1.0,2.0,2.0
T1,326.425,5.0,10.0,10.0,5.0,10.0,10.0
T2,326.59,7.0,15.0,15.0,7.0,15.0,15.0
T1,345.242,5.0,10.0,10.0,5.0,10.0,10.0
T3,347.042,2.0,5.0,5.0,2.0,5.0,5.0
T4,347.051,1.0,2.0,2.0,1.0,2.0,2.0
T4,347.855,1.0,2.0,2.0,1.0,2.0,2.0
T4,351.143,1.0,2.0,2.0,1.0,2.0,2.0
T4,351.874,1.0,2.0,2.0,1.0,2.0,2.0
T3,356.116,2.0,5.0,5.0,2.0,5.0,5.0
