task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.333,7.0,15.0,15.0,7.0,15.0,15.0
T2,2.979,7.0,15.0,15.0,7.0,15.0,15.0
T2,4.077,7.0,15.0,15.0,7.0,15.0,15.0
T4,5.308,1.0,2.0,2.0,1.0,2.0,2.0
T2,5.549,7.0,15.0,15.0,7.0,15.0,15.0
T1,5.643,5.0,10.0,10.0,5.0,10.0,10.0
T4,8.176,1.0,2.0,2.0,1.0,2.0,2.0
T3,8.272,2.0,5.0,5.0,2.0,5.0,5.0
T1,10.789,5.0,10.0,10.0,5.0,10.0,10.0
T4,13.075,1.0,2.0,2.0,1.0,2.0,2.0
T3,19.849,2.0,5.0,5.0,2.0,5.0,5.0
T2,22.076,7.0,15.0,15.0,7.0,15.0,15.0
T3,24.126,2.0,5.0,5.0,2.0,5.0,5.0
T3,27.751,2.0,5.0,5.0,2.0,5.0,5.0
T2,27.872,7.0,15.0,15.0,7.0,15.0,15.0
T4,31.614,1.0,2.0,2.0,1.0,2.0,2.0
T3,32.626,2.0,5.0,5.0,2.0,5.0,5.0
T2,38.283,7.0,15.0,15.0,7.0,15.0,15.0
T2,38.898,7.0,15.0,15.0,7.0,15.0,15.0
T1,42.47,5.0,10.0,10.0,5.0,10.0,10.0
T1,42.824,5.0,10.0,10.0,5.0,10.0,10.0
T1,42.854,5.0,10.0,10.0,5.0,10.0,10.0
T2,45.687,7.0,15.0,15.0,7.0,15.0,15.0
T2,54.051,7.0,15.0,15.0,7.0,15.0,15.0
T4,57.158,1.0,2.0,2.0,1.0,2.0,2.0
T3,60.543,2.0,5.0,5.0,2.0,5.0,5.0
T1,61.239,5.0,10.0,10.0,5.0,10.0,10.0
T1,61.751,5.0,10.0,10.0,5.0,10.0,10.0
T3,65.952,2.0,5.0,5.0,2.0,5.0,5.0
T3,66.028,2.0,5.0,5.0,2.0,5.0,5.0
T1,69.552,5.0,10.0,10.0,5.0,10.0,10.0
T2,73.73,7.0,15.0,15.0,7.0,15.0,15.0
T1,74.94,5.0,10.0,10.0,5.0,10.0,10.0
T4,81.074,1.0,2.0,2.0,1.0,2.0,2.0
T4,87.286,1.0,2.0,2.0,1.0,2.0,2.0
T2,93.916,7.0,15.0,15.0,7.0,15.0,15.0
T2,98.748,7.0,15.0,15.0,7.0,15.0,15.0
T4,98.791,1.0,2.0,2.0,1.0,2.0,2.0
T3,100.789,2.0,5.0,5.0,2.0,5.0,5.0
T4,104.198,1.0,2.0,2.0,1.0,2.0,2.0
T4,106.831,1.0,2.0,2.0,1.0,2.0,2.0
T4,109.851,1.0,2.0,2.0,1.0,2.0,2.0
T3,117.962,2.0,5.0,5.0,2.0,5.0,5.0
T3,129.048,2.0,5.0,5.0,2.0,5.0,5.0
T3,132.902,2.0,5.0,5.0,2.0,5.0,5.0
T1,134.231,5.0,10.0,10.0,5.0,10.0,10.0
T1,137.047,5.0,10.0,10.0,5.0,10.0,10.0
T2,138.942,7.0,15.0,15.0,7.0,15.0,15.0
T2,139.631,7.0,15.0,15.0,7.0,15.0,15.0
T2,141.12,7.0,15.0,15.0,7.0,15.0,15.0
T2,147.441,7.0,15.0,15.0,7.0,15.0,15.0
T2,157.496,7.0,15.0,15.0,7.0,15.0,15.0
T4,162.787,1.0,2.0,2.0,1.0,2.0,2.0
T1,165.344,5.0,10.0,10.0,5.0,10.0,10.0
T2,165.696,7.0,15.0,15.0,7.0,15.0,15.0
T4,167.892,1.0,2.0,2.0,1.0,2.0,2.0
T4,172.148,1.0,2.0,2.0,1.0,2.0,2.0
T1,172.672,5.0,10.0,10.0,5.0,10.0,10.0
T4,176.962,1.0,2.0,2.0,1.0,2.0,2.0
T4,179.119,1.0,2.0,2.0,1.0,2.0,2.0
T2,183.99,7.0,15.0,15.0,7.0,15.0,15.0
T3,186.938,2.0,5.0,5.0,2.0,5.0,5.0
T1,190.62,5.0,10.0,10.0,5.0,10.0,10.0
T1,190.911,5.0,10.0,10.0,5.0,10.0,10.0
T3,193.593,2.0,5.0,5.0,2.0,5.0,5.0
T1,197.175,5.0,10.0,10.0,5.0,10.0,10.0
T1,197.914,5.0,10.0,10.0,5.0,10.0,10.0
T2,199.21,7.0,15.0,15.0,7.0,15.0,15.0
T1,202.155,5.0,10.0,10.0,5.0,10.0,10.0
T2,205.148,7.0,15.0,15.0,7.0,15.0,15.0
T3,209.843,2.0,5.0,5.0,2.0,5.0,5.0
T3,213.739,2.0,5.0,5.0,2.0,5.0,5.0
T4,217.058,1.0,2.0,2.0,1.0,2.0,2.0
T4,220.86,1.0,2.0,2.0,1.0,2.0,2.0
T2,221.256,7.0,15.0,15.0,7.0,15.0,15.0
T3,226.6,2.0,5.0,5.0,2.0,5.0,5.0
T3,228.399,2.0,5.0,5.0,2.0,5.0,5.0
T3,242.881,2.0,5.0,5.0,2.0,5.0,5.0
T3,248.11,2.0,5.0,5.0,2.0,5.0,5.0
T4,252.675,1.0,2.0,2.0,1.0,2.0,2.0
T1,260.902,5.0,10.0,10.0,5.0,10.0,10.0
T2,261.486,7.0,15.0,15.0,7.0,15.0,15.0
T3,263.238,2.0,5.0,5.0,2.0,5.0,5.0
T2,275.114,7.0,15.0,15.0,7.0,15.0,15.0
T3,276.138,2.0,5.0,5.0,2.0,5.0,5.0
T1,277.787,5.0,10.0,10.0,5.0,10.0,10.0
T3,285.563,2.0,5.0,5.0,2.0,5.0,5.0
T4,285.84,1.0,2.0,2.0,1.0,2.0,2.0
T4,290.073,1.0,2.0,2.0,1.0,2.0,2.0
T2,292.034,7.0,15.0,15.0,7.0,15.0,15.0
T3,293.842,2.0,5.0,5.0,2.0,5.0,5.0
T4,296.109,1.0,2.0,2.0,1.0,2.0,2.0
T4,298.179,1.0,2.0,2.0,1.0,2.0,2.0
T1,298.626,5.0,10.0,10.0,5.0,10.0,10.0
T2,302.447,7.0,15.0,15.0,7.0,15.0,15.0
T2,304.531,7.0,15.0,15.0,7.0,15.0,15.0
T4,307.518,1.0,2.0,2.0,1.0,2.0,2.0
T1,309.732,5.0,10.0,10.0,5.0,10.0,10.0
T4,312.423,1.0,2.0,2.0,1.0,2.0,2.0
T3,317.095,2.0,5.0,5.0,2.0,5.0,5.0
T3,317.651,2.0,5.0,5.0,2.0,5.0,5.0
T2,330.192,7.0,15.0,15.0,7.0,15.0,15.0
T4,333.185,1.0,2.0,2.0,1.0,2.0,2.0
T4,333.735,1.0,2.0,2.0,1.0,2.0,2.0
T3,336.571,2.0,5.0,5.0,2.0,5.0,5.0
T3,344.188,2.0,5.0,5.0,2.0,5.0,5.0
T1,344.54,5.0,10.0,10.0,5.0,10.0,10.0
T3,347.686,2.0,5.0,5.0,2.0,5.0,5.0
T4,347.925,1.0,2.0,2.0,1.0,2.0,2.0
T4,349.247,1.0,2.0,2.0,1.0,2.0,2.0
T3,359.373,2.0,5.0,5.0,2.0,5.0,5.0
T4,373.636,1.0,2.0,2.0,1.0,2.0,2.0
T2,374.491,7.0,15.0,15.0,7.0,15.0,15.0
T3,383.882,2.0,5.0,5.0,2.0,5.0,5.0
T2,386.548,7.0,15.0,15.0,7.0,15.0,15.0
T1,399.004,5.0,10.0,10.0,5.0,10.0,10.0
T2,403.897,7.0,15.0,15.0,7.0,15.0,15.0
T2,412.098,7.0,15.0,15.0,7.0,15.0,15.0
T2,414.739,7.0,15.0,15.0,7.0,15.0,15.0
T4,416.425,1.0,2.0,2.0,1.0,2.0,2.0
T1,418.103,5.0,10.0,10.0,5.0,10.0,10.0
T1,420.524,5.0,10.0,10.0,5.0,10.0,10.0
T1,423.745,5.0,10.0,10.0,5.0,10.0,10.0
T1,426.829,5.0,10.0,10.0,5.0,10.0,10.0
T4,428.146,1.0,2.0,2.0,1.0,2.0,2.0
T1,429.876,5.0,10.0,10.0,5.0,10.0,10.0
T1,432.453,5.0,10.0,10.0,5.0,10.0,10.0
T4,438.68,1.0,2.0,2.0,1.0,2.0,2.0
T1,442.177,5.0,10.0,10.0,5.0,10.0,10.0
T3,444.216,2.0,5.0,5.0,2.0,5.0,5.0
T2,445.081,7.0,15.0,15.0,7.0,15.0,15.0
T1,446.469,5.0,10.0,10.0,5.0,10.0,10.0
T2,450.452,7.0,15.0,15.0,7.0,15.0,15.0
T4,452.032,1.0,2.0,2.0,1.0,2.0,2.0
T2,452.536,7.0,15.0,15.0,7.0,15.0,15.0
T2,452.837,7.0,15.0,15.0,7.0,15.0,15.0
T3,455.192,2.0,5.0,5.0,2.0,5.0,5.0
T4,457.699,1.0,2.0,2.0,1.0,2.0,2.0
T3,459.947,2.0,5.0,5.0,2.0,5.0,5.0
T4,463.075,1.0,2.0,2.0,1.0,2.0,2.0
T1,464.102,5.0,10.0,10.0,5.0,10.0,10.0
T1,467.686,5.0,10.0,10.0,5.0,10.0,10.0
T1,469.508,5.0,10.0,10.0,5.0,10.0,10.0
T4,470.193,1.0,2.0,2.0,1.0,2.0,2.0
T1,471.56,5.0,10.0,10.0,5.0,10.0,10.0
T2,472.81,7.0,15.0,15.0,7.0,15.0,15.0
T1,474.487,5.0,10.0,10.0,5.0,10.0,10.0
