task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,0.183,1.0,2.0,2.0,1.0,2.0,2.0
T1,6.119,5.0,10.0,10.0,5.0,10.0,10.0
T1,7.015,5.0,10.0,10.0,5.0,10.0,10.0
T3,8.855,2.0,5.0,5.0,2.0,5.0,5.0
T2,12.822,7.0,15.0,15.0,7.0,15.0,15.0
T3,18.44,2.0,5.0,5.0,2.0,5.0,5.0
T4,20.82,1.0,2.0,2.0,1.0,2.0,2.0
T1,26.31,5.0,10.0,10.0,5.0,10.0,10.0
T1,27.611,5.0,10.0,10.0,5.0,10.0,10.0
T2,31.258,7.0,15.0,15.0,7.0,15.0,15.0
T3,32.906,2.0,5.0,5.0,2.0,5.0,5.0
T4,40.91,1.0,2.0,2.0,1.0,2.0,2.0
T3,42.002,2.0,5.0,5.0,2.0,5.0,5.0
T4,43.139,1.0,2.0,2.0,1.0,2.0,2.0
T2,46.208,7.0,15.0,15.0,7.0,15.0,15.0
T3,46.495,2.0,5.0,5.0,2.0,5.0,5.0
T3,47.328,2.0,5.0,5.0,2.0,5.0,5.0
T4,47.524,1.0,2.0,2.0,1.0,2.0,2.0
T1,53.137,5.0,10.0,10.0,5.0,10.0,10.0
T1,60.171,5.0,10.0,10.0,5.0,10.0,10.0
T2,70.482,7.0,15.0,15.0,7.0,15.0,15.0
T2,71.157,7.0,15.0,15.0,7.0,15.0,15.0
T1,74.896,5.0,10.0,10.0,5.0,10.0,10.0
T3,75.691,2.0,5.0,5.0,2.0,5.0,5.0
T2,75.843,7.0,15.0,15.0,7.0,15.0,15.0
T1,77.134,5.0,10.0,10.0,5.0,10.0,10.0
T4,81.539,1.0,2.0,2.0,1.0,2.0,2.0
T4,93.211,1.0,2.0,2.0,1.0,2.0,2.0
T2,96.418,7.0,15.0,15.0,7.0,15.0,15.0
T4,98.557,1.0,2.0,2.0,1.0,2.0,2.0
T1,99.528,5.0,10.0,10.0,5.0,10.0,10.0
T1,100.158,5.0,10.0,10.0,5.0,10.0,10.0
T3,100.727,2.0,5.0,5.0,2.0,5.0,5.0
T2,102.089,7.0,15.0,15.0,7.0,15.0,15.0
T3,105.953,2.0,5.0,5.0,2.0,5.0,5.0
T3,113.349,2.0,5.0,5.0,2.0,5.0,5.0
T1,113.625,5.0,10.0,10.0,5.0,10.0,10.0
T2,119.46,7.0,15.0,15.0,7.0,15.0,15.0
T2,124.992,7.0,15.0,15.0,7.0,15.0,15.0
T3,125.283,2.0,5.0,5.0,2.0,5.0,5.0
T2,128.583,7.0,15.0,15.0,7.0,15.0,15.0
T4,129.805,1.0,2.0,2.0,1.0,2.0,2.0
T4,132.093,1.0,2.0,2.0,1.0,2.0,2.0
T2,132.536,7.0,15.0,15.0,7.0,15.0,15.0
T2,134.013,7.0,15.0,15.0,7.0,15.0,15.0
T1,135.409,5.0,10.0,10.0,5.0,10.0,10.0
T2,138.072,7.0,15.0,15.0,7.0,15.0,15.0
T3,138.203,2.0,5.0,5.0,2.0,5.0,5.0
T4,141.041,1.0,2.0,2.0,1.0,2.0,2.0
T3,142.301,2.0,5.0,5.0,2.0,5.0,5.0
T3,143.114,2.0,5.0,5.0,2.0,5.0,5.0
T1,144.219,5.0,10.0,10.0,5.0,10.0,10.0
T1,146.875,5.0,10.0,10.0,5.0,10.0,10.0
T3,153.149,2.0,5.0,5.0,2.0,5.0,5.0
T3,157.67,2.0,5.0,5.0,2.0,5.0,5.0
T3,158.426,2.0,5.0,5.0,2.0,5.0,5.0
T2,158.962,7.0,15.0,15.0,7.0,15.0,15.0
T3,165.849,2.0,5.0,5.0,2.0,5.0,5.0
T4,167.169,1.0,2.0,2.0,1.0,2.0,2.0
T2,171.508,7.0,15.0,15.0,7.0,15.0,15.0
T4,173.874,1.0,2.0,2.0,1.0,2.0,2.0
T1,174.355,5.0,10.0,10.0,5.0,10.0,10.0
T4,177.011,1.0,2.0,2.0,1.0,2.0,2.0
T3,184.449,2.0,5.0,5.0,2.0,5.0,5.0
T2,192.657,7.0,15.0,15.0,7.0,15.0,15.0
T4,197.509,1.0,2.0,2.0,1.0,2.0,2.0
T4,202.932,1.0,2.0,2.0,1.0,2.0,2.0
T4,204.725,1.0,2.0,2.0,1.0,2.0,2.0
T3,208.153,2.0,5.0,5.0,2.0,5.0,5.0
T3,208.559,2.0,5.0,5.0,2.0,5.0,5.0
T2,227.185,7.0,15.0,15.0,7.0,15.0,15.0
T3,227.405,2.0,5.0,5.0,2.0,5.0,5.0
T4,237.761,1.0,2.0,2.0,1.0,2.0,2.0
T4,238.653,1.0,2.0,2.0,1.0,2.0,2.0
T4,240.672,1.0,2.0,2.0,1.0,2.0,2.0
T1,244.764,5.0,10.0,10.0,5.0,10.0,10.0
T3,246.531,2.0,5.0,5.0,2.0,5.0,5.0
T4,247.621,1.0,2.0,2.0,1.0,2.0,2.0
T2,250.659,7.0,15.0,15.0,7.0,15.0,15.0
T3,250.916,2.0,5.0,5.0,2.0,5.0,5.0
T4,252.105,1.0,2.0,2.0,1.0,2.0,2.0
T3,255.831,2.0,5.0,5.0,2.0,5.0,5.0
T3,256.043,2.0,5.0,5.0,2.0,5.0,5.0
T2,260.349,7.0,15.0,15.0,7.0,15.0,15.0
T1,261.163,5.0,10.0,10.0,5.0,10.0,10.0
T3,262.757,2.0,5.0,5.0,2.0,5.0,5.0
T1,266.339,5.0,10.0,10.0,5.0,10.0,10.0
T3,271.718,2.0,5.0,5.0,2.0,5.0,5.0
T2,276.14,7.0,15.0,15.0,7.0,15.0,15.0
T1,276.35,5.0,10.0,10.0,5.0,10.0,10.0
T3,277.235,2.0,5.0,5.0,2.0,5.0,5.0
T2,277.635,7.0,15.0,15.0,7.0,15.0,15.0
T1,278.129,5.0,10.0,10.0,5.0,10.0,10.0
T4,278.503,1.0,2.0,2.0,1.0,2.0,2.0
T2,283.535,7.0,15.0,15.0,7.0,15.0,15.0
T4,284.522,1.0,2.0,2.0,1.0,2.0,2.0
T3,284.826,2.0,5.0,5.0,2.0,5.0,5.0
T2,287.945,7.0,15.0,15.0,7.0,15.0,15.0
T1,288.381,5.0,10.0,10.0,5.0,10.0,10.0
T2,289.016,7.0,15.0,15.0,7.0,15.0,15.0
T2,290.11,7.0,15.0,15.0,7.0,15.0,15.0
T3,291.083,2.0,5.0,5.0,2.0,5.0,5.0
T1,291.51,5.0,10.0,10.0,5.0,10.0,10.0
T3,291.724,2.0,5.0,5.0,2.0,5.0,5.0
T1,298.454,5.0,10.0,10.0,5.0,10.0,10.0
T2,300.123,7.0,15.0,15.0,7.0,15.0,15.0
T1,302.06,5.0,10.0,10.0,5.0,10.0,10.0
T3,304.438,2.0,5.0,5.0,2.0,5.0,5.0
T2,317.362,7.0,15.0,15.0,7.0,15.0,15.0
T2,318.623,7.0,15.0,15.0,7.0,15.0,15.0
T4,320.08,1.0,2.0,2.0,1.0,2.0,2.0
T4,322.353,1.0,2.0,2.0,1.0,2.0,2.0
T2,323.254,7.0,15.0,15.0,7.0,15.0,15.0
T4,324.088,1.0,2.0,2.0,1.0,2.0,2.0
T2,324.562,7.0,15.0,15.0,7.0,15.0,15.0
T1,327.764,5.0,10.0,10.0,5.0,10.0,10.0
T2,329.99,7.0,15.0,15.0,7.0,15.0,15.0
T3,332.797,2.0,5.0,5.0,2.0,5.0,5.0
T3,335.55,2.0,5.0,5.0,2.0,5.0,5.0
T2,336.695,7.0,15.0,15.0,7.0,15.0,15.0
T2,338.372,7.0,15.0,15.0,7.0,15.0,15.0
T2,341.433,7.0,15.0,15.0,7.0,15.0,15.0
T4,342.478,1.0,2.0,2.0,1.0,2.0,2.0
T2,344.745,7.0,15.0,15.0,7.0,15.0,15.0
T4,345.162,1.0,2.0,2.0,1.0,2.0,2.0
T1,345.322,5.0,10.0,10.0,5.0,10.0,10.0
T3,345.52,2.0,5.0,5.0,2.0,5.0,5.0
T3,346.351,2.0,5.0,5.0,2.0,5.0,5.0
T3,348.42,2.0,5.0,5.0,2.0,5.0,5.0
T4,354.431,1.0,2.0,2.0,1.0,2.0,2.0
T4,355.091,1.0,2.0,2.0,1.0,2.0,2.0
T1,356.091,5.0,10.0,10.0,5.0,10.0,10.0
T3,356.372,2.0,5.0,5.0,2.0,5.0,5.0
T4,358.668,1.0,2.0,2.0,1.0,2.0,2.0
T3,361.4,2.0,5.0,5.0,2.0,5.0,5.0
T2,362.564,7.0,15.0,15.0,7.0,15.0,15.0
T4,363.714,1.0,2.0,2.0,1.0,2.0,2.0
T3,364.672,2.0,5.0,5.0,2.0,5.0,5.0
T3,364.889,2.0,5.0,5.0,2.0,5.0,5.0
T3,365.524,2.0,5.0,5.0,2.0,5.0,5.0
T4,366.255,1.0,2.0,2.0,1.0,2.0,2.0
T2,367.786,7.0,15.0,15.0,7.0,15.0,15.0
T1,373.81,5.0,10.0,10.0,5.0,10.0,10.0
T4,374.717,1.0,2.0,2.0,1.0,2.0,2.0
T3,378.047,2.0,5.0,5.0,2.0,5.0,5.0
T2,383.005,7.0,15.0,15.0,7.0,15.0,15.0
T1,383.872,5.0,10.0,10.0,5.0,10.0,10.0
T1,384.803,5.0,10.0,10.0,5.0,10.0,10.0
T1,384.878,5.0,10.0,10.0,5.0,10.0,10.0
T1,385.942,5.0,10.0,10.0,5.0,10.0,10.0
T4,387.32,1.0,2.0,2.0,1.0,2.0,2.0
T4,389.973,1.0,2.0,2.0,1.0,2.0,2.0
T2,390.441,7.0,15.0,15.0,7.0,15.0,15.0
T2,390.722,7.0,15.0,15.0,7.0,15.0,15.0
T3,392.414,2.0,5.0,5.0,2.0,5.0,5.0
T4,396.187,1.0,2.0,2.0,1.0,2.0,2.0
T2,399.139,7.0,15.0,15.0,7.0,15.0,15.0
T3,402.012,2.0,5.0,5.0,2.0,5.0,5.0
T4,402.809,1.0,2.0,2.0,1.0,2.0,2.0
T4,404.653,1.0,2.0,2.0,1.0,2.0,2.0
T1,409.117,5.0,10.0,10.0,5.0,10.0,10.0
T1,411.784,5.0,10.0,10.0,5.0,10.0,10.0
T3,412.807,2.0,5.0,5.0,2.0,5.0,5.0
T2,413.892,7.0,15.0,15.0,7.0,15.0,15.0
T2,415.93,7.0,15.0,15.0,7.0,15.0,15.0
T1,416.309,5.0,10.0,10.0,5.0,10.0,10.0
T2,416.745,7.0,15.0,15.0,7.0,15.0,15.0
T2,420.465,7.0,15.0,15.0,7.0,15.0,15.0
T2,420.49,7.0,15.0,15.0,7.0,15.0,15.0
T4,424.205,1.0,2.0,2.0,1.0,2.0,2.0
T4,425.27,1.0,2.0,2.0,1.0,2.0,2.0
T2,426.127,7.0,15.0,15.0,7.0,15.0,15.0
T2,427.335,7.0,15.0,15.0,7.0,15.0,15.0
T2,429.429,7.0,15.0,15.0,7.0,15.0,15.0
T4,433.394,1.0,2.0,2.0,1.0,2.0,2.0
T1,439.458,5.0,10.0,10.0,5.0,10.0,10.0
T1,442.125,5.0,10.0,10.0,5.0,10.0,10.0
T1,447.424,5.0,10.0,10.0,5.0,10.0,10.0
T1,457.526,5.0,10.0,10.0,5.0,10.0,10.0
T3,461.59,2.0,5.0,5.0,2.0,5.0,5.0
T2,463.51,7.0,15.0,15.0,7.0,15.0,15.0
T1,465.755,5.0,10.0,10.0,5.0,10.0,10.0
T4,472.447,1.0,2.0,2.0,1.0,2.0,2.0
T2,477.136,7.0,15.0,15.0,7.0,15.0,15.0
T4,478.304,1.0,2.0,2.0,1.0,2.0,2.0
T1,480.759,5.0,10.0,10.0,5.0,10.0,10.0
T1,481.645,5.0,10.0,10.0,5.0,10.0,10.0
T2,482.92,7.0,15.0,15.0,7.0,15.0,15.0
T4,488.258,1.0,2.0,2.0,1.0,2.0,2.0
T4,488.54,1.0,2.0,2.0,1.0,2.0,2.0
T1,488.856,5.0,10.0,10.0,5.0,10.0,10.0
T4,489.683,1.0,2.0,2.0,1.0,2.0,2.0
T2,492.34,7.0,15.0,15.0,7.0,15.0,15.0
T1,492.533,5.0,10.0,10.0,5.0,10.0,10.0
T3,494.046,2.0,5.0,5.0,2.0,5.0,5.0
T1,499.533,5.0,10.0,10.0,5.0,10.0,10.0
T4,499.962,1.0,2.0,2.0,1.0,2.0,2.0
T1,500.779,5.0,10.0,10.0,5.0,10.0,10.0
T1,503.225,5.0,10.0,10.0,5.0,10.0,10.0
T2,509.621,7.0,15.0,15.0,7.0,15.0,15.0
T4,515.22,1.0,2.0,2.0,1.0,2.0,2.0
T2,515.312,7.0,15.0,15.0,7.0,15.0,15.0
T4,518.153,1.0,2.0,2.0,1.0,2.0,2.0
T2,518.829,7.0,15.0,15.0,7.0,15.0,15.0
T2,519.209,7.0,15.0,15.0,7.0,15.0,15.0
T3,520.013,2.0,5.0,5.0,2.0,5.0,5.0
T2,521.861,7.0,15.0,15.0,7.0,15.0,15.0
T4,522.96,1.0,2.0,2.0,1.0,2.0,2.0
T1,540.983,5.0,10.0,10.0,5.0,10.0,10.0
T1,542.499,5.0,10.0,10.0,5.0,10.0,10.0
T4,543.774,1.0,2.0,2.0,1.0,2.0,2.0
T1,549.198,5.0,10.0,10.0,5.0,10.0,10.0
T2,549.891,7.0,15.0,15.0,7.0,15.0,15.0
T4,552.551,1.0,2.0,2.0,1.0,2.0,2.0
T1,552.562,5.0,10.0,10.0,5.0,10.0,10.0
T1,554.944,5.0,10.0,10.0,5.0,10.0,10.0
T3,556.83,2.0,5.0,5.0,2.0,5.0,5.0
T3,561.909,2.0,5.0,5.0,2.0,5.0,5.0
T3,569.237,2.0,5.0,5.0,2.0,5.0,5.0
T4,574.248,1.0,2.0,2.0,1.0,2.0,2.0
T1,574.629,5.0,10.0,10.0,5.0,10.0,10.0
T1,580.264,5.0,10.0,10.0,5.0,10.0,10.0
T2,587.228,7.0,15.0,15.0,7.0,15.0,15.0
T4,589.347,1.0,2.0,2.0,1.0,2.0,2.0
T2,591.262,7.0,15.0,15.0,7.0,15.0,15.0
T4,594.096,1.0,2.0,2.0,1.0,2.0,2.0
T3,602.033,2.0,5.0,5.0,2.0,5.0,5.0
T1,602.518,5.0,10.0,10.0,5.0,10.0,10.0
T3,605.375,2.0,5.0,5.0,2.0,5.0,5.0
T2,605.966,7.0,15.0,15.0,7.0,15.0,15.0
T4,606.205,1.0,2.0,2.0,1.0,2.0,2.0
T1,607.015,5.0,10.0,10.0,5.0,10.0,10.0
T3,607.588,2.0,5.0,5.0,2.0,5.0,5.0
T3,611.457,2.0,5.0,5.0,2.0,5.0,5.0
T1,615.629,5.0,10.0,10.0,5.0,10.0,10.0
T4,617.696,1.0,2.0,2.0,1.0,2.0,2.0
T1,619.475,5.0,10.0,10.0,5.0,10.0,10.0
T4,623.342,1.0,2.0,2.0,1.0,2.0,2.0
T3,632.019,2.0,5.0,5.0,2.0,5.0,5.0
T3,633.083,2.0,5.0,5.0,2.0,5.0,5.0
T1,633.935,5.0,10.0,10.0,5.0,10.0,10.0
T1,634.529,5.0,10.0,10.0,5.0,10.0,10.0
T2,640.128,7.0,15.0,15.0,7.0,15.0,15.0
T4,640.698,1.0,2.0,2.0,1.0,2.0,2.0
T1,642.386,5.0,10.0,10.0,5.0,10.0,10.0
T1,645.902,5.0,10.0,10.0,5.0,10.0,10.0
T4,666.576,1.0,2.0,2.0,1.0,2.0,2.0
T2,669.019,7.0,15.0,15.0,7.0,15.0,15.0
T1,670.474,5.0,10.0,10.0,5.0,10.0,10.0
T2,676.625,7.0,15.0,15.0,7.0,15.0,15.0
T4,677.059,1.0,2.0,2.0,1.0,2.0,2.0
T2,693.928,7.0,15.0,15.0,7.0,15.0,15.0
T3,702.271,2.0,5.0,5.0,2.0,5.0,5.0
T1,702.972,5.0,10.0,10.0,5.0,10.0,10.0
T3,714.814,2.0,5.0,5.0,2.0,5.0,5.0
T3,720.489,2.0,5.0,5.0,2.0,5.0,5.0
T3,729.511,2.0,5.0,5.0,2.0,5.0,5.0
