task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,3.565,2.0,5.0,5.0,2.0,5.0,5.0
T2,9.688,7.0,15.0,15.0,7.0,15.0,15.0
T2,15.743,7.0,15.0,15.0,7.0,15.0,15.0
T2,16.335,7.0,15.0,15.0,7.0,15.0,15.0
T3,17.381,2.0,5.0,5.0,2.0,5.0,5.0
T1,22.501,5.0,10.0,10.0,5.0,10.0,10.0
T4,22.925,1.0,2.0,2.0,1.0,2.0,2.0
T4,23.847,1.0,2.0,2.0,1.0,2.0,2.0
T2,25.285,7.0,15.0,15.0,7.0,15.0,15.0
T2,27.278,7.0,15.0,15.0,7.0,15.0,15.0
T3,30.456,2.0,5.0,5.0,2.0,5.0,5.0
T1,32.385,5.0,10.0,10.0,5.0,10.0,10.0
T2,35.596,7.0,15.0,15.0,7.0,15.0,15.0
T2,39.146,7.0,15.0,15.0,7.0,15.0,15.0
T1,39.666,5.0,10.0,10.0,5.0,10.0,10.0
T1,44.875,5.0,10.0,10.0,5.0,10.0,10.0
T3,48.47,2.0,5.0,5.0,2.0,5.0,5.0
T2,48.545,7.0,15.0,15.0,7.0,15.0,15.0
T4,50.884,1.0,2.0,2.0,1.0,2.0,2.0
T1,55.454,5.0,10.0,10.0,5.0,10.0,10.0
T4,57.767,1.0,2.0,2.0,1.0,2.0,2.0
T2,58.081,7.0,15.0,15.0,7.0,15.0,15.0
T4,59.406,1.0,2.0,2.0,1.0,2.0,2.0
T2,61.152,7.0,15.0,15.0,7.0,15.0,15.0
T2,62.274,7.0,15.0,15.0,7.0,15.0,15.0
T1,64.662,5.0,10.0,10.0,5.0,10.0,10.0
T2,69.489,7.0,15.0,15.0,7.0,15.0,15.0
T3,69.549,2.0,5.0,5.0,2.0,5.0,5.0
T4,69.699,1.0,2.0,2.0,1.0,2.0,2.0
T3,74.843,2.0,5.0,5.0,2.0,5.0,5.0
T3,80.71,2.0,5.0,5.0,2.0,5.0,5.0
T1,85.747,5.0,10.0,10.0,5.0,10.0,10.0
T2,87.303,7.0,15.0,15.0,7.0,15.0,15.0
T1,89.434,5.0,10.0,10.0,5.0,10.0,10.0
T4,91.725,1.0,2.0,2.0,1.0,2.0,2.0
