task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.299,7.0,15.0,15.0,7.0,15.0,15.0
T2,6.448,7.0,15.0,15.0,7.0,15.0,15.0
T3,6.995,2.0,5.0,5.0,2.0,5.0,5.0
T1,7.387,5.0,10.0,10.0,5.0,10.0,10.0
T4,8.96,1.0,2.0,2.0,1.0,2.0,2.0
T3,10.695,2.0,5.0,5.0,2.0,5.0,5.0
T1,16.14,5.0,10.0,10.0,5.0,10.0,10.0
T1,24.034,5.0,10.0,10.0,5.0,10.0,10.0
T3,29.287,2.0,5.0,5.0,2.0,5.0,5.0
T2,29.349,7.0,15.0,15.0,7.0,15.0,15.0
T3,29.617,2.0,5.0,5.0,2.0,5.0,5.0
T3,31.078,2.0,5.0,5.0,2.0,5.0,5.0
T4,31.667,1.0,2.0,2.0,1.0,2.0,2.0
T1,40.481,5.0,10.0,10.0,5.0,10.0,10.0
T2,40.593,7.0,15.0,15.0,7.0,15.0,15.0
T3,44.736,2.0,5.0,5.0,2.0,5.0,5.0
T1,53.353,5.0,10.0,10.0,5.0,10.0,10.0
T4,54.061,1.0,2.0,2.0,1.0,2.0,2.0
T4,54.157,1.0,2.0,2.0,1.0,2.0,2.0
T1,57.212,5.0,10.0,10.0,5.0,10.0,10.0
T2,72.41,7.0,15.0,15.0,7.0,15.0,15.0
T4,73.338,1.0,2.0,2.0,1.0,2.0,2.0
T3,80.537,2.0,5.0,5.0,2.0,5.0,5.0
T3,83.623,2.0,5.0,5.0,2.0,5.0,5.0
T2,87.582,7.0,15.0,15.0,7.0,15.0,15.0
T1,88.927,5.0,10.0,10.0,5.0,10.0,10.0
T3,93.614,2.0,5.0,5.0,2.0,5.0,5.0
T4,105.159,1.0,2.0,2.0,1.0,2.0,2.0
T1,112.835,5.0,10.0,10.0,5.0,10.0,10.0
T2,120.825,7.0,15.0,15.0,7.0,15.0,15.0
T4,121.179,1.0,2.0,2.0,1.0,2.0,2.0
T1,122.457,5.0,10.0,10.0,5.0,10.0,10.0
T4,128.576,1.0,2.0,2.0,1.0,2.0,2.0
T4,133.223,1.0,2.0,2.0,1.0,2.0,2.0
T4,134.361,1.0,2.0,2.0,1.0,2.0,2.0
T2,143.771,7.0,15.0,15.0,7.0,15.0,15.0
T1,151.187,5.0,10.0,10.0,5.0,10.0,10.0
T2,158.075,7.0,15.0,15.0,7.0,15.0,15.0
T3,162.976,2.0,5.0,5.0,2.0,5.0,5.0
T4,163.581,1.0,2.0,2.0,1.0,2.0,2.0
T1,164.305,5.0,10.0,10.0,5.0,10.0,10.0
T4,168.726,1.0,2.0,2.0,1.0,2.0,2.0
T3,168.957,2.0,5.0,5.0,2.0,5.0,5.0
T3,174.051,2.0,5.0,5.0,2.0,5.0,5.0
T1,174.863,5.0,10.0,10.0,5.0,10.0,10.0
T3,178.193,2.0,5.0,5.0,2.0,5.0,5.0
T3,179.504,2.0,5.0,5.0,2.0,5.0,5.0
T4,182.3,1.0,2.0,2.0,1.0,2.0,2.0
T3,184.805,2.0,5.0,5.0,2.0,5.0,5.0
T2,184.864,7.0,15.0,15.0,7.0,15.0,15.0
T2,186.172,7.0,15.0,15.0,7.0,15.0,15.0
