task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.252,2.0,5.0,5.0,2.0,5.0,5.0
T1,0.575,5.0,10.0,10.0,5.0,10.0,10.0
T3,7.729,2.0,5.0,5.0,2.0,5.0,5.0
T1,10.414,5.0,10.0,10.0,5.0,10.0,10.0
T2,12.729,7.0,15.0,15.0,7.0,15.0,15.0
T3,18.829,2.0,5.0,5.0,2.0,5.0,5.0
T1,20.268,5.0,10.0,10.0,5.0,10.0,10.0
T1,25.855,5.0,10.0,10.0,5.0,10.0,10.0
T4,26.116,1.0,2.0,2.0,1.0,2.0,2.0
T1,28.047,5.0,10.0,10.0,5.0,10.0,10.0
T2,31.12,7.0,15.0,15.0,7.0,15.0,15.0
T4,37.416,1.0,2.0,2.0,1.0,2.0,2.0
T3,37.494,2.0,5.0,5.0,2.0,5.0,5.0
T4,44.271,1.0,2.0,2.0,1.0,2.0,2.0
T1,48.756,5.0,10.0,10.0,5.0,10.0,10.0
T3,50.388,2.0,5.0,5.0,2.0,5.0,5.0
T1,56.703,5.0,10.0,10.0,5.0,10.0,10.0
T1,56.781,5.0,10.0,10.0,5.0,10.0,10.0
T4,65.602,1.0,2.0,2.0,1.0,2.0,2.0
T3,65.678,2.0,5.0,5.0,2.0,5.0,5.0
T3,69.536,2.0,5.0,5.0,2.0,5.0,5.0
T3,69.853,2.0,5.0,5.0,2.0,5.0,5.0
T4,70.597,1.0,2.0,2.0,1.0,2.0,2.0
T2,71.658,7.0,15.0,15.0,7.0,15.0,15.0
T4,77.688,1.0,2.0,2.0,1.0,2.0,2.0
T3,79.397,2.0,5.0,5.0,2.0,5.0,5.0
T4,79.902,1.0,2.0,2.0,1.0,2.0,2.0
T4,82.379,1.0,2.0,2.0,1.0,2.0,2.0
T2,84.649,7.0,15.0,15.0,7.0,15.0,15.0
T2,87.62,7.0,15.0,15.0,7.0,15.0,15.0
T1,90.148,5.0,10.0,10.0,5.0,10.0,10.0
T2,90.829,7.0,15.0,15.0,7.0,15.0,15.0
T1,92.939,5.0,10.0,10.0,5.0,10.0,10.0
T4,93.308,1.0,2.0,2.0,1.0,2.0,2.0
T3,95.032,2.0,5.0,5.0,2.0,5.0,5.0
T2,98.304,7.0,15.0,15.0,7.0,15.0,15.0
T2,98.479,7.0,15.0,15.0,7.0,15.0,15.0
T2,100.195,7.0,15.0,15.0,7.0,15.0,15.0
T1,104.094,5.0,10.0,10.0,5.0,10.0,10.0
T1,106.318,5.0,10.0,10.0,5.0,10.0,10.0
T1,107.028,5.0,10.0,10.0,5.0,10.0,10.0
T1,107.89,5.0,10.0,10.0,5.0,10.0,10.0
T1,110.815,5.0,10.0,10.0,5.0,10.0,10.0
T3,111.811,2.0,5.0,5.0,2.0,5.0,5.0
T2,116.731,7.0,15.0,15.0,7.0,15.0,15.0
T3,117.989,2.0,5.0,5.0,2.0,5.0,5.0
T4,122.334,1.0,2.0,2.0,1.0,2.0,2.0
T2,130.426,7.0,15.0,15.0,7.0,15.0,15.0
T4,133.625,1.0,2.0,2.0,1.0,2.0,2.0
T2,138.389,7.0,15.0,15.0,7.0,15.0,15.0
T1,138.968,5.0,10.0,10.0,5.0,10.0,10.0
T2,147.809,7.0,15.0,15.0,7.0,15.0,15.0
T2,148.788,7.0,15.0,15.0,7.0,15.0,15.0
T4,155.863,1.0,2.0,2.0,1.0,2.0,2.0
T3,158.409,2.0,5.0,5.0,2.0,5.0,5.0
T2,159.748,7.0,15.0,15.0,7.0,15.0,15.0
T2,159.847,7.0,15.0,15.0,7.0,15.0,15.0
T2,160.566,7.0,15.0,15.0,7.0,15.0,15.0
T4,161.185,1.0,2.0,2.0,1.0,2.0,2.0
T1,161.285,5.0,10.0,10.0,5.0,10.0,10.0
T1,164.747,5.0,10.0,10.0,5.0,10.0,10.0
T1,164.905,5.0,10.0,10.0,5.0,10.0,10.0
T1,166.245,5.0,10.0,10.0,5.0,10.0,10.0
T2,168.234,7.0,15.0,15.0,7.0,15.0,15.0
T4,169.161,1.0,2.0,2.0,1.0,2.0,2.0
T2,171.486,7.0,15.0,15.0,7.0,15.0,15.0
T2,174.889,7.0,15.0,15.0,7.0,15.0,15.0
T2,178.733,7.0,15.0,15.0,7.0,15.0,15.0
T3,183.426,2.0,5.0,5.0,2.0,5.0,5.0
T4,184.301,1.0,2.0,2.0,1.0,2.0,2.0
T3,185.718,2.0,5.0,5.0,2.0,5.0,5.0
T1,188.293,5.0,10.0,10.0,5.0,10.0,10.0
T2,192.674,7.0,15.0,15.0,7.0,15.0,15.0
T1,196.975,5.0,10.0,10.0,5.0,10.0,10.0
T4,198.006,1.0,2.0,2.0,1.0,2.0,2.0
T2,198.047,7.0,15.0,15.0,7.0,15.0,15.0
T4,203.412,1.0,2.0,2.0,1.0,2.0,2.0
T4,204.366,1.0,2.0,2.0,1.0,2.0,2.0
T4,204.973,1.0,2.0,2.0,1.0,2.0,2.0
T3,205.005,2.0,5.0,5.0,2.0,5.0,5.0
T3,207.392,2.0,5.0,5.0,2.0,5.0,5.0
T2,207.466,7.0,15.0,15.0,7.0,15.0,15.0
T3,207.748,2.0,5.0,5.0,2.0,5.0,5.0
T2,208.819,7.0,15.0,15.0,7.0,15.0,15.0
T1,210.607,5.0,10.0,10.0,5.0,10.0,10.0
T4,216.601,1.0,2.0,2.0,1.0,2.0,2.0
T4,222.712,1.0,2.0,2.0,1.0,2.0,2.0
T1,223.451,5.0,10.0,10.0,5.0,10.0,10.0
T2,232.806,7.0,15.0,15.0,7.0,15.0,15.0
T1,238.723,5.0,10.0,10.0,5.0,10.0,10.0
T4,252.123,1.0,2.0,2.0,1.0,2.0,2.0
T4,254.578,1.0,2.0,2.0,1.0,2.0,2.0
T3,261.149,2.0,5.0,5.0,2.0,5.0,5.0
