task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,1.46,5.0,10.0,10.0,5.0,10.0,10.0
T1,2.712,5.0,10.0,10.0,5.0,10.0,10.0
T3,3.409,2.0,5.0,5.0,2.0,5.0,5.0
T3,5.616,2.0,5.0,5.0,2.0,5.0,5.0
T3,13.057,2.0,5.0,5.0,2.0,5.0,5.0
T3,14.782,2.0,5.0,5.0,2.0,5.0,5.0
T1,15.927,5.0,10.0,10.0,5.0,10.0,10.0
T3,19.801,2.0,5.0,5.0,2.0,5.0,5.0
T3,26.321,2.0,5.0,5.0,2.0,5.0,5.0
T4,29.451,1.0,2.0,2.0,1.0,2.0,2.0
T2,31.339,7.0,15.0,15.0,7.0,15.0,15.0
T1,35.788,5.0,10.0,10.0,5.0,10.0,10.0
T1,36.577,5.0,10.0,10.0,5.0,10.0,10.0
T2,38.203,7.0,15.0,15.0,7.0,15.0,15.0
T1,38.557,5.0,10.0,10.0,5.0,10.0,10.0
T3,38.675,2.0,5.0,5.0,2.0,5.0,5.0
T4,41.384,1.0,2.0,2.0,1.0,2.0,2.0
T2,45.213,7.0,15.0,15.0,7.0,15.0,15.0
T2,49.912,7.0,15.0,15.0,7.0,15.0,15.0
T4,49.918,1.0,2.0,2.0,1.0,2.0,2.0
T4,50.57,1.0,2.0,2.0,1.0,2.0,2.0
T4,51.06,1.0,2.0,2.0,1.0,2.0,2.0
T4,66.921,1.0,2.0,2.0,1.0,2.0,2.0
T3,70.462,2.0,5.0,5.0,2.0,5.0,5.0
T3,78.049,2.0,5.0,5.0,2.0,5.0,5.0
T4,80.093,1.0,2.0,2.0,1.0,2.0,2.0
T2,80.451,7.0,15.0,15.0,7.0,15.0,15.0
T2,95.922,7.0,15.0,15.0,7.0,15.0,15.0
T2,97.993,7.0,15.0,15.0,7.0,15.0,15.0
T1,98.709,5.0,10.0,10.0,5.0,10.0,10.0
T2,99.936,7.0,15.0,15.0,7.0,15.0,15.0
T4,102.609,1.0,2.0,2.0,1.0,2.0,2.0
T4,104.521,1.0,2.0,2.0,1.0,2.0,2.0
T2,107.974,7.0,15.0,15.0,7.0,15.0,15.0
T3,108.975,2.0,5.0,5.0,2.0,5.0,5.0
T1,110.29,5.0,10.0,10.0,5.0,10.0,10.0
T3,110.305,2.0,5.0,5.0,2.0,5.0,5.0
T3,113.723,2.0,5.0,5.0,2.0,5.0,5.0
T3,116.518,2.0,5.0,5.0,2.0,5.0,5.0
T4,118.687,1.0,2.0,2.0,1.0,2.0,2.0
T2,124.211,7.0,15.0,15.0,7.0,15.0,15.0
T3,126.696,2.0,5.0,5.0,2.0,5.0,5.0
T4,131.227,1.0,2.0,2.0,1.0,2.0,2.0
T3,139.285,2.0,5.0,5.0,2.0,5.0,5.0
T1,141.993,5.0,10.0,10.0,5.0,10.0,10.0
T3,142.796,2.0,5.0,5.0,2.0,5.0,5.0
T1,151.828,5.0,10.0,10.0,5.0,10.0,10.0
T3,151.988,2.0,5.0,5.0,2.0,5.0,5.0
T3,152.031,2.0,5.0,5.0,2.0,5.0,5.0
T3,154.108,2.0,5.0,5.0,2.0,5.0,5.0
T2,156.306,7.0,15.0,15.0,7.0,15.0,15.0
T4,159.208,1.0,2.0,2.0,1.0,2.0,2.0
T4,159.972,1.0,2.0,2.0,1.0,2.0,2.0
T3,160.322,2.0,5.0,5.0,2.0,5.0,5.0
T2,161.496,7.0,15.0,15.0,7.0,15.0,15.0
T1,163.215,5.0,10.0,10.0,5.0,10.0,10.0
T4,166.708,1.0,2.0,2.0,1.0,2.0,2.0
T4,167.857,1.0,2.0,2.0,1.0,2.0,2.0
T3,169.488,2.0,5.0,5.0,2.0,5.0,5.0
T2,175.749,7.0,15.0,15.0,7.0,15.0,15.0
T1,178.292,5.0,10.0,10.0,5.0,10.0,10.0
T4,179.194,1.0,2.0,2.0,1.0,2.0,2.0
T1,179.631,5.0,10.0,10.0,5.0,10.0,10.0
T3,179.92,2.0,5.0,5.0,2.0,5.0,5.0
T3,180.675,2.0,5.0,5.0,2.0,5.0,5.0
T4,183.419,1.0,2.0,2.0,1.0,2.0,2.0
T1,183.682,5.0,10.0,10.0,5.0,10.0,10.0
T4,193.602,1.0,2.0,2.0,1.0,2.0,2.0
T1,198.218,5.0,10.0,10.0,5.0,10.0,10.0
T1,198.308,5.0,10.0,10.0,5.0,10.0,10.0
T2,198.632,7.0,15.0,15.0,7.0,15.0,15.0
T3,198.957,2.0,5.0,5.0,2.0,5.0,5.0
T2,208.848,7.0,15.0,15.0,7.0,15.0,15.0
T4,211.957,1.0,2.0,2.0,1.0,2.0,2.0
T1,212.102,5.0,10.0,10.0,5.0,10.0,10.0
T1,212.229,5.0,10.0,10.0,5.0,10.0,10.0
T2,215.934,7.0,15.0,15.0,7.0,15.0,15.0
T2,218.766,7.0,15.0,15.0,7.0,15.0,15.0
T2,220.987,7.0,15.0,15.0,7.0,15.0,15.0
T4,223.187,1.0,2.0,2.0,1.0,2.0,2.0
T3,226.843,2.0,5.0,5.0,2.0,5.0,5.0
T4,229.475,1.0,2.0,2.0,1.0,2.0,2.0
T2,229.73,7.0,15.0,15.0,7.0,15.0,15.0
T3,230.238,2.0,5.0,5.0,2.0,5.0,5.0
T1,232.102,5.0,10.0,10.0,5.0,10.0,10.0
T1,233.257,5.0,10.0,10.0,5.0,10.0,10.0
T3,234.187,2.0,5.0,5.0,2.0,5.0,5.0
T3,240.551,2.0,5.0,5.0,2.0,5.0,5.0
T2,241.046,7.0,15.0,15.0,7.0,15.0,15.0
T3,241.1,2.0,5.0,5.0,2.0,5.0,5.0
T1,242.925,5.0,10.0,10.0,5.0,10.0,10.0
T2,244.018,7.0,15.0,15.0,7.0,15.0,15.0
T2,244.226,7.0,15.0,15.0,7.0,15.0,15.0
T2,246.314,7.0,15.0,15.0,7.0,15.0,15.0
T2,247.564,7.0,15.0,15.0,7.0,15.0,15.0
T3,247.712,2.0,5.0,5.0,2.0,5.0,5.0
T3,248.007,2.0,5.0,5.0,2.0,5.0,5.0
T1,249.37,5.0,10.0,10.0,5.0,10.0,10.0
T3,256.733,2.0,5.0,5.0,2.0,5.0,5.0
T3,262.302,2.0,5.0,5.0,2.0,5.0,5.0
T1,264.54,5.0,10.0,10.0,5.0,10.0,10.0
T4,265.651,1.0,2.0,2.0,1.0,2.0,2.0
T2,269.035,7.0,15.0,15.0,7.0,15.0,15.0
T3,275.824,2.0,5.0,5.0,2.0,5.0,5.0
T2,277.154,7.0,15.0,15.0,7.0,15.0,15.0
T3,277.77,2.0,5.0,5.0,2.0,5.0,5.0
T4,278.507,1.0,2.0,2.0,1.0,2.0,2.0
T2,279.241,7.0,15.0,15.0,7.0,15.0,15.0
T1,280.702,5.0,10.0,10.0,5.0,10.0,10.0
T3,281.081,2.0,5.0,5.0,2.0,5.0,5.0
T4,281.485,1.0,2.0,2.0,1.0,2.0,2.0
T1,284.157,5.0,10.0,10.0,5.0,10.0,10.0
