task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,0.599,7.0,15.0,15.0,7.0,15.0,15.0
T1,2.385,5.0,10.0,10.0,5.0,10.0,10.0
T4,2.463,1.0,2.0,2.0,1.0,2.0,2.0
T1,2.621,5.0,10.0,10.0,5.0,10.0,10.0
T3,3.467,2.0,5.0,5.0,2.0,5.0,5.0
T3,4.033,2.0,5.0,5.0,2.0,5.0,5.0
T2,4.694,7.0,15.0,15.0,7.0,15.0,15.0
T4,8.328,1.0,2.0,2.0,1.0,2.0,2.0
T1,10.087,5.0,10.0,10.0,5.0,10.0,10.0
T3,17.588,2.0,5.0,5.0,2.0,5.0,5.0
T3,18.121,2.0,5.0,5.0,2.0,5.0,5.0
T3,19.606,2.0,5.0,5.0,2.0,5.0,5.0
T2,20.011,7.0,15.0,15.0,7.0,15.0,15.0
T2,20.274,7.0,15.0,15.0,7.0,15.0,15.0
T2,23.04,7.0,15.0,15.0,7.0,15.0,15.0
T2,23.666,7.0,15.0,15.0,7.0,15.0,15.0
T1,25.576,5.0,10.0,10.0,5.0,10.0,10.0
T2,27.985,7.0,15.0,15.0,7.0,15.0,15.0
T4,29.726,1.0,2.0,2.0,1.0,2.0,2.0
T3,30.718,2.0,5.0,5.0,2.0,5.0,5.0
T1,32.117,5.0,10.0,10.0,5.0,10.0,10.0
T4,32.384,1.0,2.0,2.0,1.0,2.0,2.0
T3,33.261,2.0,5.0,5.0,2.0,5.0,5.0
T1,40.09,5.0,10.0,10.0,5.0,10.0,10.0
T1,40.245,5.0,10.0,10.0,5.0,10.0,10.0
T2,41.069,7.0,15.0,15.0,7.0,15.0,15.0
T2,45.489,7.0,15.0,15.0,7.0,15.0,15.0
T3,46.511,2.0,5.0,5.0,2.0,5.0,5.0
T1,48.263,5.0,10.0,10.0,5.0,10.0,10.0
T2,56.002,7.0,15.0,15.0,7.0,15.0,15.0
T2,56.868,7.0,15.0,15.0,7.0,15.0,15.0
T4,62.188,1.0,2.0,2.0,1.0,2.0,2.0
T3,76.443,2.0,5.0,5.0,2.0,5.0,5.0
T4,80.819,1.0,2.0,2.0,1.0,2.0,2.0
T2,81.113,7.0,15.0,15.0,7.0,15.0,15.0
T1,82.391,5.0,10.0,10.0,5.0,10.0,10.0
T2,82.829,7.0,15.0,15.0,7.0,15.0,15.0
T3,82.954,2.0,5.0,5.0,2.0,5.0,5.0
T2,85.183,7.0,15.0,15.0,7.0,15.0,15.0
T3,87.801,2.0,5.0,5.0,2.0,5.0,5.0
T3,91.793,2.0,5.0,5.0,2.0,5.0,5.0
T2,93.404,7.0,15.0,15.0,7.0,15.0,15.0
T3,94.267,2.0,5.0,5.0,2.0,5.0,5.0
T4,96.207,1.0,2.0,2.0,1.0,2.0,2.0
T3,98.844,2.0,5.0,5.0,2.0,5.0,5.0
T1,105.22,5.0,10.0,10.0,5.0,10.0,10.0
T3,106.718,2.0,5.0,5.0,2.0,5.0,5.0
T3,107.583,2.0,5.0,5.0,2.0,5.0,5.0
T2,117.318,7.0,15.0,15.0,7.0,15.0,15.0
T1,120.93,5.0,10.0,10.0,5.0,10.0,10.0
T3,122.232,2.0,5.0,5.0,2.0,5.0,5.0
T1,122.312,5.0,10.0,10.0,5.0,10.0,10.0
T3,126.766,2.0,5.0,5.0,2.0,5.0,5.0
T2,134.391,7.0,15.0,15.0,7.0,15.0,15.0
T3,143.177,2.0,5.0,5.0,2.0,5.0,5.0
T1,149.233,5.0,10.0,10.0,5.0,10.0,10.0
T3,149.271,2.0,5.0,5.0,2.0,5.0,5.0
T3,160.516,2.0,5.0,5.0,2.0,5.0,5.0
T4,161.581,1.0,2.0,2.0,1.0,2.0,2.0
T1,172.585,5.0,10.0,10.0,5.0,10.0,10.0
T1,174.75,5.0,10.0,10.0,5.0,10.0,10.0
T3,176.16,2.0,5.0,5.0,2.0,5.0,5.0
T2,176.665,7.0,15.0,15.0,7.0,15.0,15.0
T3,182.733,2.0,5.0,5.0,2.0,5.0,5.0
T4,183.982,1.0,2.0,2.0,1.0,2.0,2.0
T1,186.757,5.0,10.0,10.0,5.0,10.0,10.0
T1,187.005,5.0,10.0,10.0,5.0,10.0,10.0
T4,187.177,1.0,2.0,2.0,1.0,2.0,2.0
T1,188.495,5.0,10.0,10.0,5.0,10.0,10.0
T3,188.742,2.0,5.0,5.0,2.0,5.0,5.0
T4,191.847,1.0,2.0,2.0,1.0,2.0,2.0
T3,191.913,2.0,5.0,5.0,2.0,5.0,5.0
T1,193.059,5.0,10.0,10.0,5.0,10.0,10.0
T2,193.756,7.0,15.0,15.0,7.0,15.0,15.0
T1,195.121,5.0,10.0,10.0,5.0,10.0,10.0
T3,198.906,2.0,5.0,5.0,2.0,5.0,5.0
T2,199.575,7.0,15.0,15.0,7.0,15.0,15.0
T3,204.508,2.0,5.0,5.0,2.0,5.0,5.0
T2,205.88,7.0,15.0,15.0,7.0,15.0,15.0
T4,206.981,1.0,2.0,2.0,1.0,2.0,2.0
T4,208.283,1.0,2.0,2.0,1.0,2.0,2.0
T1,212.196,5.0,10.0,10.0,5.0,10.0,10.0
T3,215.022,2.0,5.0,5.0,2.0,5.0,5.0
T3,216.287,2.0,5.0,5.0,2.0,5.0,5.0
T4,219.281,1.0,2.0,2.0,1.0,2.0,2.0
