task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.526,2.0,5.0,5.0,2.0,5.0,5.0
T3,1.456,2.0,5.0,5.0,2.0,5.0,5.0
T2,1.802,7.0,15.0,15.0,7.0,15.0,15.0
T2,2.938,7.0,15.0,15.0,7.0,15.0,15.0
T1,8.366,5.0,10.0,10.0,5.0,10.0,10.0
T2,10.492,7.0,15.0,15.0,7.0,15.0,15.0
T2,18.551,7.0,15.0,15.0,7.0,15.0,15.0
T2,21.476,7.0,15.0,15.0,7.0,15.0,15.0
T2,22.789,7.0,15.0,15.0,7.0,15.0,15.0
T2,24.55,7.0,15.0,15.0,7.0,15.0,15.0
T4,26.886,1.0,2.0,2.0,1.0,2.0,2.0
T2,31.123,7.0,15.0,15.0,7.0,15.0,15.0
T1,34.224,5.0,10.0,10.0,5.0,10.0,10.0
T3,39.493,2.0,5.0,5.0,2.0,5.0,5.0
T3,42.894,2.0,5.0,5.0,2.0,5.0,5.0
T4,46.782,1.0,2.0,2.0,1.0,2.0,2.0
T3,47.097,2.0,5.0,5.0,2.0,5.0,5.0
T3,49.761,2.0,5.0,5.0,2.0,5.0,5.0
T3,52.877,2.0,5.0,5.0,2.0,5.0,5.0
T4,53.534,1.0,2.0,2.0,1.0,2.0,2.0
T3,53.563,2.0,5.0,5.0,2.0,5.0,5.0
T4,56.613,1.0,2.0,2.0,1.0,2.0,2.0
T1,57.514,5.0,10.0,10.0,5.0,10.0,10.0
T1,58.843,5.0,10.0,10.0,5.0,10.0,10.0
T2,72.264,7.0,15.0,15.0,7.0,15.0,15.0
T3,74.145,2.0,5.0,5.0,2.0,5.0,5.0
T2,76.569,7.0,15.0,15.0,7.0,15.0,15.0
T1,79.241,5.0,10.0,10.0,5.0,10.0,10.0
T1,82.379,5.0,10.0,10.0,5.0,10.0,10.0
T4,109.69,1.0,2.0,2.0,1.0,2.0,2.0
T2,111.233,7.0,15.0,15.0,7.0,15.0,15.0
T1,112.894,5.0,10.0,10.0,5.0,10.0,10.0
T2,113.93,7.0,15.0,15.0,7.0,15.0,15.0
T4,114.917,1.0,2.0,2.0,1.0,2.0,2.0
T1,116.01,5.0,10.0,10.0,5.0,10.0,10.0
T3,122.151,2.0,5.0,5.0,2.0,5.0,5.0
T3,124.409,2.0,5.0,5.0,2.0,5.0,5.0
T4,124.68,1.0,2.0,2.0,1.0,2.0,2.0
T1,130.951,5.0,10.0,10.0,5.0,10.0,10.0
T2,135.079,7.0,15.0,15.0,7.0,15.0,15.0
T1,138.17,5.0,10.0,10.0,5.0,10.0,10.0
T3,141.942,2.0,5.0,5.0,2.0,5.0,5.0
T4,143.402,1.0,2.0,2.0,1.0,2.0,2.0
T3,148.482,2.0,5.0,5.0,2.0,5.0,5.0
T2,153.659,7.0,15.0,15.0,7.0,15.0,15.0
T3,156.486,2.0,5.0,5.0,2.0,5.0,5.0
T1,156.848,5.0,10.0,10.0,5.0,10.0,10.0
T4,158.334,1.0,2.0,2.0,1.0,2.0,2.0
T1,160.349,5.0,10.0,10.0,5.0,10.0,10.0
T4,160.706,1.0,2.0,2.0,1.0,2.0,2.0
T3,164.867,2.0,5.0,5.0,2.0,5.0,5.0
T2,165.555,7.0,15.0,15.0,7.0,15.0,15.0
T4,167.749,1.0,2.0,2.0,1.0,2.0,2.0
T4,172.632,1.0,2.0,2.0,1.0,2.0,2.0
T4,176.873,1.0,2.0,2.0,1.0,2.0,2.0
T1,181.1,5.0,10.0,10.0,5.0,10.0,10.0
T3,181.405,2.0,5.0,5.0,2.0,5.0,5.0
T2,183.734,7.0,15.0,15.0,7.0,15.0,15.0
T1,195.467,5.0,10.0,10.0,5.0,10.0,10.0
T3,195.955,2.0,5.0,5.0,2.0,5.0,5.0
T1,198.456,5.0,10.0,10.0,5.0,10.0,10.0
T4,200.713,1.0,2.0,2.0,1.0,2.0,2.0
T2,201.69,7.0,15.0,15.0,7.0,15.0,15.0
T1,202.588,5.0,10.0,10.0,5.0,10.0,10.0
T3,205.803,2.0,5.0,5.0,2.0,5.0,5.0
T2,210.496,7.0,15.0,15.0,7.0,15.0,15.0
T3,221.086,2.0,5.0,5.0,2.0,5.0,5.0
T1,223.305,5.0,10.0,10.0,5.0,10.0,10.0
T1,223.336,5.0,10.0,10.0,5.0,10.0,10.0
T4,225.337,1.0,2.0,2.0,1.0,2.0,2.0
T4,230.094,1.0,2.0,2.0,1.0,2.0,2.0
T4,230.723,1.0,2.0,2.0,1.0,2.0,2.0
T2,238.882,7.0,15.0,15.0,7.0,15.0,15.0
T4,241.114,1.0,2.0,2.0,1.0,2.0,2.0
T1,241.63,5.0,10.0,10.0,5.0,10.0,10.0
T4,246.665,1.0,2.0,2.0,1.0,2.0,2.0
T4,249.587,1.0,2.0,2.0,1.0,2.0,2.0
T2,250.233,7.0,15.0,15.0,7.0,15.0,15.0
T1,251.829,5.0,10.0,10.0,5.0,10.0,10.0
T2,251.959,7.0,15.0,15.0,7.0,15.0,15.0
T1,254.158,5.0,10.0,10.0,5.0,10.0,10.0
T1,254.613,5.0,10.0,10.0,5.0,10.0,10.0
T4,260.11,1.0,2.0,2.0,1.0,2.0,2.0
T2,261.663,7.0,15.0,15.0,7.0,15.0,15.0
T2,265.198,7.0,15.0,15.0,7.0,15.0,15.0
T3,271.613,2.0,5.0,5.0,2.0,5.0,5.0
T2,274.558,7.0,15.0,15.0,7.0,15.0,15.0
T3,275.783,2.0,5.0,5.0,2.0,5.0,5.0
T2,277.496,7.0,15.0,15.0,7.0,15.0,15.0
T2,280.143,7.0,15.0,15.0,7.0,15.0,15.0
T4,280.239,1.0,2.0,2.0,1.0,2.0,2.0
T3,283.046,2.0,5.0,5.0,2.0,5.0,5.0
T4,284.256,1.0,2.0,2.0,1.0,2.0,2.0
T2,286.513,7.0,15.0,15.0,7.0,15.0,15.0
T4,286.552,1.0,2.0,2.0,1.0,2.0,2.0
T2,289.036,7.0,15.0,15.0,7.0,15.0,15.0
T2,289.138,7.0,15.0,15.0,7.0,15.0,15.0
T4,292.385,1.0,2.0,2.0,1.0,2.0,2.0
T2,296.413,7.0,15.0,15.0,7.0,15.0,15.0
T2,297.182,7.0,15.0,15.0,7.0,15.0,15.0
T4,304.228,1.0,2.0,2.0,1.0,2.0,2.0
T1,304.532,5.0,10.0,10.0,5.0,10.0,10.0
T2,304.73,7.0,15.0,15.0,7.0,15.0,15.0
T2,308.605,7.0,15.0,15.0,7.0,15.0,15.0
T2,310.375,7.0,15.0,15.0,7.0,15.0,15.0
T4,320.433,1.0,2.0,2.0,1.0,2.0,2.0
T4,322.763,1.0,2.0,2.0,1.0,2.0,2.0
T2,324.905,7.0,15.0,15.0,7.0,15.0,15.0
T2,327.115,7.0,15.0,15.0,7.0,15.0,15.0
T3,331.868,2.0,5.0,5.0,2.0,5.0,5.0
T4,335.387,1.0,2.0,2.0,1.0,2.0,2.0
T4,336.221,1.0,2.0,2.0,1.0,2.0,2.0
T2,340.559,7.0,15.0,15.0,7.0,15.0,15.0
T1,344.264,5.0,10.0,10.0,5.0,10.0,10.0
T2,345.294,7.0,15.0,15.0,7.0,15.0,15.0
T3,345.309,2.0,5.0,5.0,2.0,5.0,5.0
T3,349.549,2.0,5.0,5.0,2.0,5.0,5.0
T2,352.229,7.0,15.0,15.0,7.0,15.0,15.0
T1,358.043,5.0,10.0,10.0,5.0,10.0,10.0
T1,360.478,5.0,10.0,10.0,5.0,10.0,10.0
T2,361.708,7.0,15.0,15.0,7.0,15.0,15.0
T4,363.464,1.0,2.0,2.0,1.0,2.0,2.0
T1,364.68,5.0,10.0,10.0,5.0,10.0,10.0
T2,364.895,7.0,15.0,15.0,7.0,15.0,15.0
T4,365.396,1.0,2.0,2.0,1.0,2.0,2.0
T3,365.923,2.0,5.0,5.0,2.0,5.0,5.0
T4,366.552,1.0,2.0,2.0,1.0,2.0,2.0
T1,368.082,5.0,10.0,10.0,5.0,10.0,10.0
T2,368.974,7.0,15.0,15.0,7.0,15.0,15.0
T1,369.152,5.0,10.0,10.0,5.0,10.0,10.0
T3,388.501,2.0,5.0,5.0,2.0,5.0,5.0
T3,388.932,2.0,5.0,5.0,2.0,5.0,5.0
T4,392.659,1.0,2.0,2.0,1.0,2.0,2.0
T4,393.033,1.0,2.0,2.0,1.0,2.0,2.0
