task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,1.126,1.0,2.0,2.0,1.0,2.0,2.0
T4,2.109,1.0,2.0,2.0,1.0,2.0,2.0
T1,4.721,5.0,10.0,10.0,5.0,10.0,10.0
T3,6.626,2.0,5.0,5.0,2.0,5.0,5.0
T2,16.375,7.0,15.0,15.0,7.0,15.0,15.0
T3,18.622,2.0,5.0,5.0,2.0,5.0,5.0
T1,19.822,5.0,10.0,10.0,5.0,10.0,10.0
T1,22.155,5.0,10.0,10.0,5.0,10.0,10.0
T4,22.577,1.0,2.0,2.0,1.0,2.0,2.0
T1,23.379,5.0,10.0,10.0,5.0,10.0,10.0
T3,25.107,2.0,5.0,5.0,2.0,5.0,5.0
T4,28.406,1.0,2.0,2.0,1.0,2.0,2.0
T1,28.739,5.0,10.0,10.0,5.0,10.0,10.0
T2,30.641,7.0,15.0,15.0,7.0,15.0,15.0
T3,31.288,2.0,5.0,5.0,2.0,5.0,5.0
T4,31.824,1.0,2.0,2.0,1.0,2.0,2.0
T4,33.716,1.0,2.0,2.0,1.0,2.0,2.0
T1,35.252,5.0,10.0,10.0,5.0,10.0,10.0
T3,36.349,2.0,5.0,5.0,2.0,5.0,5.0
T2,37.067,7.0,15.0,15.0,7.0,15.0,15.0
T3,39.651,2.0,5.0,5.0,2.0,5.0,5.0
T1,39.693,5.0,10.0,10.0,5.0,10.0,10.0
T1,41.018,5.0,10.0,10.0,5.0,10.0,10.0
T4,42.681,1.0,2.0,2.0,1.0,2.0,2.0
T2,43.094,7.0,15.0,15.0,7.0,15.0,15.0
T1,43.137,5.0,10.0,10.0,5.0,10.0,10.0
T2,43.396,7.0,15.0,15.0,7.0,15.0,15.0
T2,45.244,7.0,15.0,15.0,7.0,15.0,15.0
T1,46.351,5.0,10.0,10.0,5.0,10.0,10.0
T2,46.657,7.0,15.0,15.0,7.0,15.0,15.0
T3,48.107,2.0,5.0,5.0,2.0,5.0,5.0
T1,48.184,5.0,10.0,10.0,5.0,10.0,10.0
T3,49.514,2.0,5.0,5.0,2.0,5.0,5.0
T3,50.498,2.0,5.0,5.0,2.0,5.0,5.0
T2,50.697,7.0,15.0,15.0,7.0,15.0,15.0
T4,54.757,1.0,2.0,2.0,1.0,2.0,2.0
T2,57.889,7.0,15.0,15.0,7.0,15.0,15.0
T2,58.442,7.0,15.0,15.0,7.0,15.0,15.0
T2,60.789,7.0,15.0,15.0,7.0,15.0,15.0
T4,62.317,1.0,2.0,2.0,1.0,2.0,2.0
T3,66.138,2.0,5.0,5.0,2.0,5.0,5.0
T3,68.441,2.0,5.0,5.0,2.0,5.0,5.0
T2,68.821,7.0,15.0,15.0,7.0,15.0,15.0
T4,68.967,1.0,2.0,2.0,1.0,2.0,2.0
T3,69.95,2.0,5.0,5.0,2.0,5.0,5.0
T3,73.112,2.0,5.0,5.0,2.0,5.0,5.0
T2,77.916,7.0,15.0,15.0,7.0,15.0,15.0
T2,82.891,7.0,15.0,15.0,7.0,15.0,15.0
T1,85.55,5.0,10.0,10.0,5.0,10.0,10.0
T4,86.836,1.0,2.0,2.0,1.0,2.0,2.0
T2,88.482,7.0,15.0,15.0,7.0,15.0,15.0
T3,98.782,2.0,5.0,5.0,2.0,5.0,5.0
T1,99.177,5.0,10.0,10.0,5.0,10.0,10.0
T3,99.39,2.0,5.0,5.0,2.0,5.0,5.0
T4,105.401,1.0,2.0,2.0,1.0,2.0,2.0
T1,110.078,5.0,10.0,10.0,5.0,10.0,10.0
T1,111.981,5.0,10.0,10.0,5.0,10.0,10.0
T1,112.825,5.0,10.0,10.0,5.0,10.0,10.0
T4,116.109,1.0,2.0,2.0,1.0,2.0,2.0
T2,116.844,7.0,15.0,15.0,7.0,15.0,15.0
T2,117.288,7.0,15.0,15.0,7.0,15.0,15.0
T3,119.123,2.0,5.0,5.0,2.0,5.0,5.0
T2,120.122,7.0,15.0,15.0,7.0,15.0,15.0
T3,121.692,2.0,5.0,5.0,2.0,5.0,5.0
T2,121.845,7.0,15.0,15.0,7.0,15.0,15.0
T3,121.949,2.0,5.0,5.0,2.0,5.0,5.0
T1,126.609,5.0,10.0,10.0,5.0,10.0,10.0
T3,127.367,2.0,5.0,5.0,2.0,5.0,5.0
T4,130.221,1.0,2.0,2.0,1.0,2.0,2.0
T1,135.779,5.0,10.0,10.0,5.0,10.0,10.0
T3,136.508,2.0,5.0,5.0,2.0,5.0,5.0
T2,146.259,7.0,15.0,15.0,7.0,15.0,15.0
T2,147.282,7.0,15.0,15.0,7.0,15.0,15.0
T4,147.736,1.0,2.0,2.0,1.0,2.0,2.0
T3,150.511,2.0,5.0,5.0,2.0,5.0,5.0
T2,151.515,7.0,15.0,15.0,7.0,15.0,15.0
T4,153.679,1.0,2.0,2.0,1.0,2.0,2.0
T3,157.309,2.0,5.0,5.0,2.0,5.0,5.0
T1,158.336,5.0,10.0,10.0,5.0,10.0,10.0
T4,160.674,1.0,2.0,2.0,1.0,2.0,2.0
T2,164.885,7.0,15.0,15.0,7.0,15.0,15.0
T3,165.793,2.0,5.0,5.0,2.0,5.0,5.0
T4,169.548,1.0,2.0,2.0,1.0,2.0,2.0
T2,173.627,7.0,15.0,15.0,7.0,15.0,15.0
T1,177.091,5.0,10.0,10.0,5.0,10.0,10.0
T4,193.451,1.0,2.0,2.0,1.0,2.0,2.0
T3,195.309,2.0,5.0,5.0,2.0,5.0,5.0
T4,197.609,1.0,2.0,2.0,1.0,2.0,2.0
T1,198.895,5.0,10.0,10.0,5.0,10.0,10.0
T1,199.199,5.0,10.0,10.0,5.0,10.0,10.0
T1,199.712,5.0,10.0,10.0,5.0,10.0,10.0
T2,202.861,7.0,15.0,15.0,7.0,15.0,15.0
T4,205.339,1.0,2.0,2.0,1.0,2.0,2.0
T1,211.248,5.0,10.0,10.0,5.0,10.0,10.0
T1,219.659,5.0,10.0,10.0,5.0,10.0,10.0
T3,224.097,2.0,5.0,5.0,2.0,5.0,5.0
T2,226.029,7.0,15.0,15.0,7.0,15.0,15.0
T3,231.133,2.0,5.0,5.0,2.0,5.0,5.0
T3,232.652,2.0,5.0,5.0,2.0,5.0,5.0
T1,240.167,5.0,10.0,10.0,5.0,10.0,10.0
T2,240.522,7.0,15.0,15.0,7.0,15.0,15.0
T3,243.883,2.0,5.0,5.0,2.0,5.0,5.0
T2,243.915,7.0,15.0,15.0,7.0,15.0,15.0
