task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,2.527,2.0,5.0,5.0,2.0,5.0,5.0
T3,4.354,2.0,5.0,5.0,2.0,5.0,5.0
T1,8.98,5.0,10.0,10.0,5.0,10.0,10.0
T3,19.762,2.0,5.0,5.0,2.0,5.0,5.0
T2,20.804,7.0,15.0,15.0,7.0,15.0,15.0
T2,27.342,7.0,15.0,15.0,7.0,15.0,15.0
T1,30.095,5.0,10.0,10.0,5.0,10.0,10.0
T4,32.541,1.0,2.0,2.0,1.0,2.0,2.0
T4,38.108,1.0,2.0,2.0,1.0,2.0,2.0
T3,43.808,2.0,5.0,5.0,2.0,5.0,5.0
T3,47.077,2.0,5.0,5.0,2.0,5.0,5.0
T3,51.172,2.0,5.0,5.0,2.0,5.0,5.0
T1,54.432,5.0,10.0,10.0,5.0,10.0,10.0
T2,54.693,7.0,15.0,15.0,7.0,15.0,15.0
T1,57.672,5.0,10.0,10.0,5.0,10.0,10.0
T2,57.704,7.0,15.0,15.0,7.0,15.0,15.0
T3,63.149,2.0,5.0,5.0,2.0,5.0,5.0
T1,70.466,5.0,10.0,10.0,5.0,10.0,10.0
T3,75.758,2.0,5.0,5.0,2.0,5.0,5.0
T1,76.34,5.0,10.0,10.0,5.0,10.0,10.0
T3,80.275,2.0,5.0,5.0,2.0,5.0,5.0
T4,84.588,1.0,2.0,2.0,1.0,2.0,2.0
T1,95.363,5.0,10.0,10.0,5.0,10.0,10.0
T2,99.084,7.0,15.0,15.0,7.0,15.0,15.0
T1,100.482,5.0,10.0,10.0,5.0,10.0,10.0
T1,102.921,5.0,10.0,10.0,5.0,10.0,10.0
T4,103.462,1.0,2.0,2.0,1.0,2.0,2.0
T1,104.034,5.0,10.0,10.0,5.0,10.0,10.0
T4,105.651,1.0,2.0,2.0,1.0,2.0,2.0
T1,105.949,5.0,10.0,10.0,5.0,10.0,10.0
T1,106.313,5.0,10.0,10.0,5.0,10.0,10.0
T2,108.537,7.0,15.0,15.0,7.0,15.0,15.0
T4,108.958,1.0,2.0,2.0,1.0,2.0,2.0
T1,112.691,5.0,10.0,10.0,5.0,10.0,10.0
T4,118.294,1.0,2.0,2.0,1.0,2.0,2.0
T3,126.72,2.0,5.0,5.0,2.0,5.0,5.0
T2,129.802,7.0,15.0,15.0,7.0,15.0,15.0
T1,131.413,5.0,10.0,10.0,5.0,10.0,10.0
T4,132.482,1.0,2.0,2.0,1.0,2.0,2.0
T4,133.49,1.0,2.0,2.0,1.0,2.0,2.0
T1,136.734,5.0,10.0,10.0,5.0,10.0,10.0
T4,139.206,1.0,2.0,2.0,1.0,2.0,2.0
T3,143.854,2.0,5.0,5.0,2.0,5.0,5.0
T1,144.273,5.0,10.0,10.0,5.0,10.0,10.0
T3,148.347,2.0,5.0,5.0,2.0,5.0,5.0
T3,153.943,2.0,5.0,5.0,2.0,5.0,5.0
T4,154.128,1.0,2.0,2.0,1.0,2.0,2.0
T4,161.752,1.0,2.0,2.0,1.0,2.0,2.0
T2,163.145,7.0,15.0,15.0,7.0,15.0,15.0
T3,169.642,2.0,5.0,5.0,2.0,5.0,5.0
T4,181.517,1.0,2.0,2.0,1.0,2.0,2.0
T1,183.047,5.0,10.0,10.0,5.0,10.0,10.0
T3,185.623,2.0,5.0,5.0,2.0,5.0,5.0
T2,186.565,7.0,15.0,15.0,7.0,15.0,15.0
T3,187.369,2.0,5.0,5.0,2.0,5.0,5.0
T4,190.495,1.0,2.0,2.0,1.0,2.0,2.0
T3,191.887,2.0,5.0,5.0,2.0,5.0,5.0
T2,195.025,7.0,15.0,15.0,7.0,15.0,15.0
T3,201.171,2.0,5.0,5.0,2.0,5.0,5.0
T3,201.501,2.0,5.0,5.0,2.0,5.0,5.0
T1,203.453,5.0,10.0,10.0,5.0,10.0,10.0
T3,205.896,2.0,5.0,5.0,2.0,5.0,5.0
T2,211.221,7.0,15.0,15.0,7.0,15.0,15.0
T2,211.921,7.0,15.0,15.0,7.0,15.0,15.0
T3,212.996,2.0,5.0,5.0,2.0,5.0,5.0
T1,214.619,5.0,10.0,10.0,5.0,10.0,10.0
T3,215.099,2.0,5.0,5.0,2.0,5.0,5.0
T1,215.542,5.0,10.0,10.0,5.0,10.0,10.0
T2,216.978,7.0,15.0,15.0,7.0,15.0,15.0
T2,222.244,7.0,15.0,15.0,7.0,15.0,15.0
T2,226.852,7.0,15.0,15.0,7.0,15.0,15.0
T4,228.353,1.0,2.0,2.0,1.0,2.0,2.0
T2,229.281,7.0,15.0,15.0,7.0,15.0,15.0
T2,234.369,7.0,15.0,15.0,7.0,15.0,15.0
T2,237.815,7.0,15.0,15.0,7.0,15.0,15.0
T1,238.484,5.0,10.0,10.0,5.0,10.0,10.0
T3,239.116,2.0,5.0,5.0,2.0,5.0,5.0
T2,257.26,7.0,15.0,15.0,7.0,15.0,15.0
T3,257.407,2.0,5.0,5.0,2.0,5.0,5.0
T4,261.462,1.0,2.0,2.0,1.0,2.0,2.0
T3,262.698,2.0,5.0,5.0,2.0,5.0,5.0
T4,263.102,1.0,2.0,2.0,1.0,2.0,2.0
T2,264.179,7.0,15.0,15.0,7.0,15.0,15.0
T1,273.024,5.0,10.0,10.0,5.0,10.0,10.0
T2,276.805,7.0,15.0,15.0,7.0,15.0,15.0
T2,280.927,7.0,15.0,15.0,7.0,15.0,15.0
T1,281.123,5.0,10.0,10.0,5.0,10.0,10.0
T4,285.141,1.0,2.0,2.0,1.0,2.0,2.0
T2,285.812,7.0,15.0,15.0,7.0,15.0,15.0
T4,288.595,1.0,2.0,2.0,1.0,2.0,2.0
T3,297.317,2.0,5.0,5.0,2.0,5.0,5.0
T1,298.758,5.0,10.0,10.0,5.0,10.0,10.0
T2,305.047,7.0,15.0,15.0,7.0,15.0,15.0
T1,326.248,5.0,10.0,10.0,5.0,10.0,10.0
T4,334.462,1.0,2.0,2.0,1.0,2.0,2.0
T3,343.221,2.0,5.0,5.0,2.0,5.0,5.0
T1,350.424,5.0,10.0,10.0,5.0,10.0,10.0
T3,350.864,2.0,5.0,5.0,2.0,5.0,5.0
T4,352.937,1.0,2.0,2.0,1.0,2.0,2.0
T4,355.62,1.0,2.0,2.0,1.0,2.0,2.0
T4,356.432,1.0,2.0,2.0,1.0,2.0,2.0
T4,357.38,1.0,2.0,2.0,1.0,2.0,2.0
T4,359.798,1.0,2.0,2.0,1.0,2.0,2.0
T4,366.664,1.0,2.0,2.0,1.0,2.0,2.0
T1,369.829,5.0,10.0,10.0,5.0,10.0,10.0
T3,370.247,2.0,5.0,5.0,2.0,5.0,5.0
T1,377.692,5.0,10.0,10.0,5.0,10.0,10.0
T4,377.853,1.0,2.0,2.0,1.0,2.0,2.0
T3,378.671,2.0,5.0,5.0,2.0,5.0,5.0
T1,382.857,5.0,10.0,10.0,5.0,10.0,10.0
T4,387.435,1.0,2.0,2.0,1.0,2.0,2.0
T2,389.163,7.0,15.0,15.0,7.0,15.0,15.0
T4,391.223,1.0,2.0,2.0,1.0,2.0,2.0
T1,397.787,5.0,10.0,10.0,5.0,10.0,10.0
T2,406.145,7.0,15.0,15.0,7.0,15.0,15.0
T3,407.861,2.0,5.0,5.0,2.0,5.0,5.0
T2,410.192,7.0,15.0,15.0,7.0,15.0,15.0
T2,412.532,7.0,15.0,15.0,7.0,15.0,15.0
T1,412.927,5.0,10.0,10.0,5.0,10.0,10.0
T2,416.732,7.0,15.0,15.0,7.0,15.0,15.0
T3,417.328,2.0,5.0,5.0,2.0,5.0,5.0
T4,425.775,1.0,2.0,2.0,1.0,2.0,2.0
T4,431.526,1.0,2.0,2.0,1.0,2.0,2.0
T2,433.111,7.0,15.0,15.0,7.0,15.0,15.0
T1,433.19,5.0,10.0,10.0,5.0,10.0,10.0
T4,434.795,1.0,2.0,2.0,1.0,2.0,2.0
T2,435.298,7.0,15.0,15.0,7.0,15.0,15.0
T2,441.647,7.0,15.0,15.0,7.0,15.0,15.0
T2,442.638,7.0,15.0,15.0,7.0,15.0,15.0
T1,447.018,5.0,10.0,10.0,5.0,10.0,10.0
T3,450.899,2.0,5.0,5.0,2.0,5.0,5.0
T4,458.439,1.0,2.0,2.0,1.0,2.0,2.0
T3,458.648,2.0,5.0,5.0,2.0,5.0,5.0
T3,461.602,2.0,5.0,5.0,2.0,5.0,5.0
T2,462.125,7.0,15.0,15.0,7.0,15.0,15.0
T3,465.309,2.0,5.0,5.0,2.0,5.0,5.0
T1,467.941,5.0,10.0,10.0,5.0,10.0,10.0
