task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,0.527,5.0,10.0,10.0,5.0,10.0,10.0
T2,14.65,7.0,15.0,15.0,7.0,15.0,15.0
T1,17.475,5.0,10.0,10.0,5.0,10.0,10.0
T2,29.124,7.0,15.0,15.0,7.0,15.0,15.0
T1,31.035,5.0,10.0,10.0,5.0,10.0,10.0
T3,31.5,2.0,5.0,5.0,2.0,5.0,5.0
T2,32.785,7.0,15.0,15.0,7.0,15.0,15.0
T3,37.457,2.0,5.0,5.0,2.0,5.0,5.0
T3,43.879,2.0,5.0,5.0,2.0,5.0,5.0
T3,45.016,2.0,5.0,5.0,2.0,5.0,5.0
T2,47.665,7.0,15.0,15.0,7.0,15.0,15.0
T3,49.028,2.0,5.0,5.0,2.0,5.0,5.0
T2,52.515,7.0,15.0,15.0,7.0,15.0,15.0
T1,54.999,5.0,10.0,10.0,5.0,10.0,10.0
T1,55.609,5.0,10.0,10.0,5.0,10.0,10.0
T4,61.486,1.0,2.0,2.0,1.0,2.0,2.0
T2,61.717,7.0,15.0,15.0,7.0,15.0,15.0
T1,64.191,5.0,10.0,10.0,5.0,10.0,10.0
T3,67.805,2.0,5.0,5.0,2.0,5.0,5.0
T3,69.009,2.0,5.0,5.0,2.0,5.0,5.0
T4,73.388,1.0,2.0,2.0,1.0,2.0,2.0
T3,75.093,2.0,5.0,5.0,2.0,5.0,5.0
T1,75.626,5.0,10.0,10.0,5.0,10.0,10.0
T1,80.932,5.0,10.0,10.0,5.0,10.0,10.0
T1,81.197,5.0,10.0,10.0,5.0,10.0,10.0
T1,82.416,5.0,10.0,10.0,5.0,10.0,10.0
T4,84.271,1.0,2.0,2.0,1.0,2.0,2.0
T1,87.107,5.0,10.0,10.0,5.0,10.0,10.0
T4,88.094,1.0,2.0,2.0,1.0,2.0,2.0
T3,88.511,2.0,5.0,5.0,2.0,5.0,5.0
T4,88.628,1.0,2.0,2.0,1.0,2.0,2.0
T2,92.242,7.0,15.0,15.0,7.0,15.0,15.0
T1,92.606,5.0,10.0,10.0,5.0,10.0,10.0
T4,97.63,1.0,2.0,2.0,1.0,2.0,2.0
T1,98.335,5.0,10.0,10.0,5.0,10.0,10.0
T3,99.48,2.0,5.0,5.0,2.0,5.0,5.0
T3,106.49,2.0,5.0,5.0,2.0,5.0,5.0
T3,110.023,2.0,5.0,5.0,2.0,5.0,5.0
T2,111.798,7.0,15.0,15.0,7.0,15.0,15.0
T4,121.416,1.0,2.0,2.0,1.0,2.0,2.0
T1,133.308,5.0,10.0,10.0,5.0,10.0,10.0
T3,134.872,2.0,5.0,5.0,2.0,5.0,5.0
T4,145.042,1.0,2.0,2.0,1.0,2.0,2.0
T4,145.611,1.0,2.0,2.0,1.0,2.0,2.0
T3,146.358,2.0,5.0,5.0,2.0,5.0,5.0
T4,147.954,1.0,2.0,2.0,1.0,2.0,2.0
T4,148.434,1.0,2.0,2.0,1.0,2.0,2.0
T2,156.319,7.0,15.0,15.0,7.0,15.0,15.0
T4,156.997,1.0,2.0,2.0,1.0,2.0,2.0
T2,157.839,7.0,15.0,15.0,7.0,15.0,15.0
T4,158.492,1.0,2.0,2.0,1.0,2.0,2.0
T4,160.626,1.0,2.0,2.0,1.0,2.0,2.0
T1,161.904,5.0,10.0,10.0,5.0,10.0,10.0
