task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,3.432,1.0,2.0,2.0,1.0,2.0,2.0
T1,4.419,5.0,10.0,10.0,5.0,10.0,10.0
T4,5.568,1.0,2.0,2.0,1.0,2.0,2.0
T1,10.234,5.0,10.0,10.0,5.0,10.0,10.0
T4,23.938,1.0,2.0,2.0,1.0,2.0,2.0
T3,24.644,2.0,5.0,5.0,2.0,5.0,5.0
T2,30.044,7.0,15.0,15.0,7.0,15.0,15.0
T1,30.972,5.0,10.0,10.0,5.0,10.0,10.0
T3,31.046,2.0,5.0,5.0,2.0,5.0,5.0
T1,35.092,5.0,10.0,10.0,5.0,10.0,10.0
T1,35.268,5.0,10.0,10.0,5.0,10.0,10.0
T2,39.436,7.0,15.0,15.0,7.0,15.0,15.0
T3,40.856,2.0,5.0,5.0,2.0,5.0,5.0
T4,43.774,1.0,2.0,2.0,1.0,2.0,2.0
T1,45.185,5.0,10.0,10.0,5.0,10.0,10.0
T2,45.405,7.0,15.0,15.0,7.0,15.0,15.0
T3,47.645,2.0,5.0,5.0,2.0,5.0,5.0
T4,55.564,1.0,2.0,2.0,1.0,2.0,2.0
T3,61.2,2.0,5.0,5.0,2.0,5.0,5.0
T1,61.232,5.0,10.0,10.0,5.0,10.0,10.0
T2,65.462,7.0,15.0,15.0,7.0,15.0,15.0
T4,66.684,1.0,2.0,2.0,1.0,2.0,2.0
T2,67.645,7.0,15.0,15.0,7.0,15.0,15.0
T3,75.292,2.0,5.0,5.0,2.0,5.0,5.0
T1,75.572,5.0,10.0,10.0,5.0,10.0,10.0
T1,76.904,5.0,10.0,10.0,5.0,10.0,10.0
T1,79.16,5.0,10.0,10.0,5.0,10.0,10.0
T3,79.336,2.0,5.0,5.0,2.0,5.0,5.0
T1,81.532,5.0,10.0,10.0,5.0,10.0,10.0
T3,82.424,2.0,5.0,5.0,2.0,5.0,5.0
T2,88.309,7.0,15.0,15.0,7.0,15.0,15.0
T1,89.962,5.0,10.0,10.0,5.0,10.0,10.0
T4,92.711,1.0,2.0,2.0,1.0,2.0,2.0
T2,100.954,7.0,15.0,15.0,7.0,15.0,15.0
T1,101.35,5.0,10.0,10.0,5.0,10.0,10.0
T1,103.908,5.0,10.0,10.0,5.0,10.0,10.0
T3,103.992,2.0,5.0,5.0,2.0,5.0,5.0
T3,106.033,2.0,5.0,5.0,2.0,5.0,5.0
T4,109.793,1.0,2.0,2.0,1.0,2.0,2.0
T2,110.572,7.0,15.0,15.0,7.0,15.0,15.0
T4,112.19,1.0,2.0,2.0,1.0,2.0,2.0
T4,114.143,1.0,2.0,2.0,1.0,2.0,2.0
T4,121.008,1.0,2.0,2.0,1.0,2.0,2.0
T4,126.847,1.0,2.0,2.0,1.0,2.0,2.0
T2,133.376,7.0,15.0,15.0,7.0,15.0,15.0
T4,137.135,1.0,2.0,2.0,1.0,2.0,2.0
T3,137.545,2.0,5.0,5.0,2.0,5.0,5.0
T4,139.03,1.0,2.0,2.0,1.0,2.0,2.0
T1,139.668,5.0,10.0,10.0,5.0,10.0,10.0
T2,143.72,7.0,15.0,15.0,7.0,15.0,15.0
T3,144.288,2.0,5.0,5.0,2.0,5.0,5.0
T3,152.857,2.0,5.0,5.0,2.0,5.0,5.0
T4,152.954,1.0,2.0,2.0,1.0,2.0,2.0
T3,156.072,2.0,5.0,5.0,2.0,5.0,5.0
T2,157.924,7.0,15.0,15.0,7.0,15.0,15.0
T4,160.545,1.0,2.0,2.0,1.0,2.0,2.0
T3,161.224,2.0,5.0,5.0,2.0,5.0,5.0
T1,162.038,5.0,10.0,10.0,5.0,10.0,10.0
T3,163.347,2.0,5.0,5.0,2.0,5.0,5.0
T3,166.584,2.0,5.0,5.0,2.0,5.0,5.0
T4,170.673,1.0,2.0,2.0,1.0,2.0,2.0
T1,176.121,5.0,10.0,10.0,5.0,10.0,10.0
T1,181.84,5.0,10.0,10.0,5.0,10.0,10.0
T1,182.057,5.0,10.0,10.0,5.0,10.0,10.0
T4,183.124,1.0,2.0,2.0,1.0,2.0,2.0
T1,183.602,5.0,10.0,10.0,5.0,10.0,10.0
T2,188.027,7.0,15.0,15.0,7.0,15.0,15.0
T3,194.218,2.0,5.0,5.0,2.0,5.0,5.0
T4,198.544,1.0,2.0,2.0,1.0,2.0,2.0
T1,198.812,5.0,10.0,10.0,5.0,10.0,10.0
T1,203.36,5.0,10.0,10.0,5.0,10.0,10.0
T3,211.218,2.0,5.0,5.0,2.0,5.0,5.0
T4,212.242,1.0,2.0,2.0,1.0,2.0,2.0
T4,214.637,1.0,2.0,2.0,1.0,2.0,2.0
T4,216.146,1.0,2.0,2.0,1.0,2.0,2.0
T2,217.333,7.0,15.0,15.0,7.0,15.0,15.0
T4,219.482,1.0,2.0,2.0,1.0,2.0,2.0
T4,219.581,1.0,2.0,2.0,1.0,2.0,2.0
T2,224.426,7.0,15.0,15.0,7.0,15.0,15.0
T1,224.548,5.0,10.0,10.0,5.0,10.0,10.0
T4,224.938,1.0,2.0,2.0,1.0,2.0,2.0
T1,225.307,5.0,10.0,10.0,5.0,10.0,10.0
T3,225.757,2.0,5.0,5.0,2.0,5.0,5.0
T4,226.832,1.0,2.0,2.0,1.0,2.0,2.0
T3,229.599,2.0,5.0,5.0,2.0,5.0,5.0
T4,236.222,1.0,2.0,2.0,1.0,2.0,2.0
T1,238.75,5.0,10.0,10.0,5.0,10.0,10.0
T3,242.906,2.0,5.0,5.0,2.0,5.0,5.0
T2,244.998,7.0,15.0,15.0,7.0,15.0,15.0
T3,246.777,2.0,5.0,5.0,2.0,5.0,5.0
T3,249.285,2.0,5.0,5.0,2.0,5.0,5.0
T2,255.026,7.0,15.0,15.0,7.0,15.0,15.0
T3,256.685,2.0,5.0,5.0,2.0,5.0,5.0
T4,259.569,1.0,2.0,2.0,1.0,2.0,2.0
T4,262.25,1.0,2.0,2.0,1.0,2.0,2.0
T1,262.942,5.0,10.0,10.0,5.0,10.0,10.0
T4,263.985,1.0,2.0,2.0,1.0,2.0,2.0
T3,264.597,2.0,5.0,5.0,2.0,5.0,5.0
T2,264.808,7.0,15.0,15.0,7.0,15.0,15.0
T1,266.163,5.0,10.0,10.0,5.0,10.0,10.0
T4,266.869,1.0,2.0,2.0,1.0,2.0,2.0
T1,272.977,5.0,10.0,10.0,5.0,10.0,10.0
T3,277.009,2.0,5.0,5.0,2.0,5.0,5.0
T2,291.438,7.0,15.0,15.0,7.0,15.0,15.0
T2,292.957,7.0,15.0,15.0,7.0,15.0,15.0
T3,305.535,2.0,5.0,5.0,2.0,5.0,5.0
T2,306.108,7.0,15.0,15.0,7.0,15.0,15.0
T4,310.281,1.0,2.0,2.0,1.0,2.0,2.0
T3,312.458,2.0,5.0,5.0,2.0,5.0,5.0
T3,319.407,2.0,5.0,5.0,2.0,5.0,5.0
T2,319.617,7.0,15.0,15.0,7.0,15.0,15.0
T3,319.994,2.0,5.0,5.0,2.0,5.0,5.0
T2,324.092,7.0,15.0,15.0,7.0,15.0,15.0
T3,328.363,2.0,5.0,5.0,2.0,5.0,5.0
T2,329.689,7.0,15.0,15.0,7.0,15.0,15.0
T4,333.732,1.0,2.0,2.0,1.0,2.0,2.0
T1,335.262,5.0,10.0,10.0,5.0,10.0,10.0
T4,342.89,1.0,2.0,2.0,1.0,2.0,2.0
T2,345.708,7.0,15.0,15.0,7.0,15.0,15.0
T4,349.729,1.0,2.0,2.0,1.0,2.0,2.0
T2,351.211,7.0,15.0,15.0,7.0,15.0,15.0
T2,351.549,7.0,15.0,15.0,7.0,15.0,15.0
T4,352.216,1.0,2.0,2.0,1.0,2.0,2.0
T2,353.2,7.0,15.0,15.0,7.0,15.0,15.0
T4,356.297,1.0,2.0,2.0,1.0,2.0,2.0
T2,359.261,7.0,15.0,15.0,7.0,15.0,15.0
T3,359.4,2.0,5.0,5.0,2.0,5.0,5.0
T1,361.758,5.0,10.0,10.0,5.0,10.0,10.0
T3,362.64,2.0,5.0,5.0,2.0,5.0,5.0
T3,362.696,2.0,5.0,5.0,2.0,5.0,5.0
T4,368.137,1.0,2.0,2.0,1.0,2.0,2.0
T4,373.412,1.0,2.0,2.0,1.0,2.0,2.0
T1,373.542,5.0,10.0,10.0,5.0,10.0,10.0
T1,374.973,5.0,10.0,10.0,5.0,10.0,10.0
T2,375.556,7.0,15.0,15.0,7.0,15.0,15.0
T2,377.087,7.0,15.0,15.0,7.0,15.0,15.0
T1,382.397,5.0,10.0,10.0,5.0,10.0,10.0
T4,389.1,1.0,2.0,2.0,1.0,2.0,2.0
T1,393.587,5.0,10.0,10.0,5.0,10.0,10.0
T1,397.086,5.0,10.0,10.0,5.0,10.0,10.0
T4,398.87,1.0,2.0,2.0,1.0,2.0,2.0
T2,400.457,7.0,15.0,15.0,7.0,15.0,15.0
T2,403.141,7.0,15.0,15.0,7.0,15.0,15.0
T1,408.861,5.0,10.0,10.0,5.0,10.0,10.0
T2,409.807,7.0,15.0,15.0,7.0,15.0,15.0
T2,411.121,7.0,15.0,15.0,7.0,15.0,15.0
T1,411.518,5.0,10.0,10.0,5.0,10.0,10.0
T1,411.761,5.0,10.0,10.0,5.0,10.0,10.0
T1,417.98,5.0,10.0,10.0,5.0,10.0,10.0
T3,419.641,2.0,5.0,5.0,2.0,5.0,5.0
T1,425.122,5.0,10.0,10.0,5.0,10.0,10.0
T3,427.31,2.0,5.0,5.0,2.0,5.0,5.0
T3,428.144,2.0,5.0,5.0,2.0,5.0,5.0
T4,433.118,1.0,2.0,2.0,1.0,2.0,2.0
T4,435.119,1.0,2.0,2.0,1.0,2.0,2.0
T1,435.525,5.0,10.0,10.0,5.0,10.0,10.0
T3,435.747,2.0,5.0,5.0,2.0,5.0,5.0
T3,437.652,2.0,5.0,5.0,2.0,5.0,5.0
T2,450.11,7.0,15.0,15.0,7.0,15.0,15.0
T4,462.305,1.0,2.0,2.0,1.0,2.0,2.0
T4,464.658,1.0,2.0,2.0,1.0,2.0,2.0
T2,466.501,7.0,15.0,15.0,7.0,15.0,15.0
T3,472.427,2.0,5.0,5.0,2.0,5.0,5.0
T4,475.482,1.0,2.0,2.0,1.0,2.0,2.0
T1,475.501,5.0,10.0,10.0,5.0,10.0,10.0
T4,476.005,1.0,2.0,2.0,1.0,2.0,2.0
T2,486.615,7.0,15.0,15.0,7.0,15.0,15.0
T4,488.72,1.0,2.0,2.0,1.0,2.0,2.0
T3,489.822,2.0,5.0,5.0,2.0,5.0,5.0
T4,494.202,1.0,2.0,2.0,1.0,2.0,2.0
T1,499.089,5.0,10.0,10.0,5.0,10.0,10.0
T3,507.174,2.0,5.0,5.0,2.0,5.0,5.0
T2,513.048,7.0,15.0,15.0,7.0,15.0,15.0
T1,513.133,5.0,10.0,10.0,5.0,10.0,10.0
T4,513.252,1.0,2.0,2.0,1.0,2.0,2.0
T4,513.384,1.0,2.0,2.0,1.0,2.0,2.0
T4,521.237,1.0,2.0,2.0,1.0,2.0,2.0
T4,522.459,1.0,2.0,2.0,1.0,2.0,2.0
T4,524.104,1.0,2.0,2.0,1.0,2.0,2.0
T2,535.592,7.0,15.0,15.0,7.0,15.0,15.0
T1,537.143,5.0,10.0,10.0,5.0,10.0,10.0
T1,542.276,5.0,10.0,10.0,5.0,10.0,10.0
T4,544.63,1.0,2.0,2.0,1.0,2.0,2.0
T1,544.829,5.0,10.0,10.0,5.0,10.0,10.0
T1,545.263,5.0,10.0,10.0,5.0,10.0,10.0
T2,547.098,7.0,15.0,15.0,7.0,15.0,15.0
T3,547.686,2.0,5.0,5.0,2.0,5.0,5.0
T2,552.801,7.0,15.0,15.0,7.0,15.0,15.0
T4,555.727,1.0,2.0,2.0,1.0,2.0,2.0
T1,560.438,5.0,10.0,10.0,5.0,10.0,10.0
T1,562.225,5.0,10.0,10.0,5.0,10.0,10.0
