task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,2.743,5.0,10.0,10.0,5.0,10.0,10.0
T1,2.857,5.0,10.0,10.0,5.0,10.0,10.0
T2,3.524,7.0,15.0,15.0,7.0,15.0,15.0
T1,3.881,5.0,10.0,10.0,5.0,10.0,10.0
T3,5.276,2.0,5.0,5.0,2.0,5.0,5.0
T3,16.616,2.0,5.0,5.0,2.0,5.0,5.0
T1,19.572,5.0,10.0,10.0,5.0,10.0,10.0
T4,24.181,1.0,2.0,2.0,1.0,2.0,2.0
T3,24.688,2.0,5.0,5.0,2.0,5.0,5.0
T1,29.522,5.0,10.0,10.0,5.0,10.0,10.0
T3,30.233,2.0,5.0,5.0,2.0,5.0,5.0
T1,33.269,5.0,10.0,10.0,5.0,10.0,10.0
T3,36.757,2.0,5.0,5.0,2.0,5.0,5.0
T3,39.437,2.0,5.0,5.0,2.0,5.0,5.0
T4,40.678,1.0,2.0,2.0,1.0,2.0,2.0
T3,43.869,2.0,5.0,5.0,2.0,5.0,5.0
T3,44.042,2.0,5.0,5.0,2.0,5.0,5.0
T1,49.798,5.0,10.0,10.0,5.0,10.0,10.0
T2,50.977,7.0,15.0,15.0,7.0,15.0,15.0
T4,54.667,1.0,2.0,2.0,1.0,2.0,2.0
T4,55.15,1.0,2.0,2.0,1.0,2.0,2.0
T3,60.612,2.0,5.0,5.0,2.0,5.0,5.0
T1,63.383,5.0,10.0,10.0,5.0,10.0,10.0
T3,64.348,2.0,5.0,5.0,2.0,5.0,5.0
T3,67.185,2.0,5.0,5.0,2.0,5.0,5.0
T1,68.117,5.0,10.0,10.0,5.0,10.0,10.0
T2,71.651,7.0,15.0,15.0,7.0,15.0,15.0
T4,75.065,1.0,2.0,2.0,1.0,2.0,2.0
T4,76.395,1.0,2.0,2.0,1.0,2.0,2.0
T4,79.365,1.0,2.0,2.0,1.0,2.0,2.0
T3,79.975,2.0,5.0,5.0,2.0,5.0,5.0
T4,83.41,1.0,2.0,2.0,1.0,2.0,2.0
T1,92.915,5.0,10.0,10.0,5.0,10.0,10.0
T1,93.081,5.0,10.0,10.0,5.0,10.0,10.0
T4,96.041,1.0,2.0,2.0,1.0,2.0,2.0
T4,97.646,1.0,2.0,2.0,1.0,2.0,2.0
T2,99.991,7.0,15.0,15.0,7.0,15.0,15.0
T3,103.87,2.0,5.0,5.0,2.0,5.0,5.0
T1,107.996,5.0,10.0,10.0,5.0,10.0,10.0
