task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,4.362,7.0,15.0,15.0,7.0,15.0,15.0
T3,7.28,2.0,5.0,5.0,2.0,5.0,5.0
T4,16.672,1.0,2.0,2.0,1.0,2.0,2.0
T4,20.556,1.0,2.0,2.0,1.0,2.0,2.0
T1,28.838,5.0,10.0,10.0,5.0,10.0,10.0
T3,29.845,2.0,5.0,5.0,2.0,5.0,5.0
T4,34.927,1.0,2.0,2.0,1.0,2.0,2.0
T3,38.93,2.0,5.0,5.0,2.0,5.0,5.0
T2,41.062,7.0,15.0,15.0,7.0,15.0,15.0
T1,43.053,5.0,10.0,10.0,5.0,10.0,10.0
T1,49.609,5.0,10.0,10.0,5.0,10.0,10.0
T3,51.768,2.0,5.0,5.0,2.0,5.0,5.0
T3,59.069,2.0,5.0,5.0,2.0,5.0,5.0
T3,62.457,2.0,5.0,5.0,2.0,5.0,5.0
T1,63.676,5.0,10.0,10.0,5.0,10.0,10.0
T3,63.688,2.0,5.0,5.0,2.0,5.0,5.0
T3,71.842,2.0,5.0,5.0,2.0,5.0,5.0
T3,74.764,2.0,5.0,5.0,2.0,5.0,5.0
T4,77.445,1.0,2.0,2.0,1.0,2.0,2.0
T2,81.191,7.0,15.0,15.0,7.0,15.0,15.0
T1,85.151,5.0,10.0,10.0,5.0,10.0,10.0
T2,86.246,7.0,15.0,15.0,7.0,15.0,15.0
T4,95.104,1.0,2.0,2.0,1.0,2.0,2.0
T1,96.174,5.0,10.0,10.0,5.0,10.0,10.0
T1,97.697,5.0,10.0,10.0,5.0,10.0,10.0
T1,98.387,5.0,10.0,10.0,5.0,10.0,10.0
T3,99.011,2.0,5.0,5.0,2.0,5.0,5.0
T1,101.717,5.0,10.0,10.0,5.0,10.0,10.0
T4,116.867,1.0,2.0,2.0,1.0,2.0,2.0
T4,118.933,1.0,2.0,2.0,1.0,2.0,2.0
T3,123.937,2.0,5.0,5.0,2.0,5.0,5.0
T3,125.72,2.0,5.0,5.0,2.0,5.0,5.0
T4,130.466,1.0,2.0,2.0,1.0,2.0,2.0
T3,131.351,2.0,5.0,5.0,2.0,5.0,5.0
T1,135.529,5.0,10.0,10.0,5.0,10.0,10.0
T2,147.412,7.0,15.0,15.0,7.0,15.0,15.0
T4,149.384,1.0,2.0,2.0,1.0,2.0,2.0
