task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,0.398,1.0,2.0,2.0,1.0,2.0,2.0
T3,4.416,2.0,5.0,5.0,2.0,5.0,5.0
T4,6.72,1.0,2.0,2.0,1.0,2.0,2.0
T2,8.483,7.0,15.0,15.0,7.0,15.0,15.0
T2,13.179,7.0,15.0,15.0,7.0,15.0,15.0
T4,13.511,1.0,2.0,2.0,1.0,2.0,2.0
T3,17.248,2.0,5.0,5.0,2.0,5.0,5.0
T1,17.776,5.0,10.0,10.0,5.0,10.0,10.0
T3,27.383,2.0,5.0,5.0,2.0,5.0,5.0
T4,34.745,1.0,2.0,2.0,1.0,2.0,2.0
T3,40.201,2.0,5.0,5.0,2.0,5.0,5.0
T4,41.675,1.0,2.0,2.0,1.0,2.0,2.0
T1,43.17,5.0,10.0,10.0,5.0,10.0,10.0
T4,45.055,1.0,2.0,2.0,1.0,2.0,2.0
T3,47.468,2.0,5.0,5.0,2.0,5.0,5.0
T2,47.733,7.0,15.0,15.0,7.0,15.0,15.0
T2,50.84,7.0,15.0,15.0,7.0,15.0,15.0
T3,52.54,2.0,5.0,5.0,2.0,5.0,5.0
T4,53.993,1.0,2.0,2.0,1.0,2.0,2.0
T1,57.838,5.0,10.0,10.0,5.0,10.0,10.0
T3,58.775,2.0,5.0,5.0,2.0,5.0,5.0
T3,58.802,2.0,5.0,5.0,2.0,5.0,5.0
T1,58.825,5.0,10.0,10.0,5.0,10.0,10.0
T1,62.411,5.0,10.0,10.0,5.0,10.0,10.0
T1,62.483,5.0,10.0,10.0,5.0,10.0,10.0
T2,68.589,7.0,15.0,15.0,7.0,15.0,15.0
T3,70.139,2.0,5.0,5.0,2.0,5.0,5.0
T4,74.411,1.0,2.0,2.0,1.0,2.0,2.0
T2,76.083,7.0,15.0,15.0,7.0,15.0,15.0
T4,76.413,1.0,2.0,2.0,1.0,2.0,2.0
T3,80.337,2.0,5.0,5.0,2.0,5.0,5.0
T3,83.445,2.0,5.0,5.0,2.0,5.0,5.0
T3,93.671,2.0,5.0,5.0,2.0,5.0,5.0
T3,96.54,2.0,5.0,5.0,2.0,5.0,5.0
T1,98.704,5.0,10.0,10.0,5.0,10.0,10.0
T2,101.743,7.0,15.0,15.0,7.0,15.0,15.0
T2,106.965,7.0,15.0,15.0,7.0,15.0,15.0
T3,107.705,2.0,5.0,5.0,2.0,5.0,5.0
