task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,1.215,5.0,10.0,10.0,5.0,10.0,10.0
T1,3.236,5.0,10.0,10.0,5.0,10.0,10.0
T4,4.882,1.0,2.0,2.0,1.0,2.0,2.0
T4,6.817,1.0,2.0,2.0,1.0,2.0,2.0
T3,8.609,2.0,5.0,5.0,2.0,5.0,5.0
T2,10.93,7.0,15.0,15.0,7.0,15.0,15.0
T1,13.636,5.0,10.0,10.0,5.0,10.0,10.0
T4,19.578,1.0,2.0,2.0,1.0,2.0,2.0
T2,19.758,7.0,15.0,15.0,7.0,15.0,15.0
T2,23.16,7.0,15.0,15.0,7.0,15.0,15.0
T1,23.251,5.0,10.0,10.0,5.0,10.0,10.0
T3,27.319,2.0,5.0,5.0,2.0,5.0,5.0
T2,28.101,7.0,15.0,15.0,7.0,15.0,15.0
T3,37.188,2.0,5.0,5.0,2.0,5.0,5.0
T4,38.752,1.0,2.0,2.0,1.0,2.0,2.0
T1,39.611,5.0,10.0,10.0,5.0,10.0,10.0
T3,41.413,2.0,5.0,5.0,2.0,5.0,5.0
T2,50.585,7.0,15.0,15.0,7.0,15.0,15.0
T1,60.259,5.0,10.0,10.0,5.0,10.0,10.0
T3,61.275,2.0,5.0,5.0,2.0,5.0,5.0
T2,63.232,7.0,15.0,15.0,7.0,15.0,15.0
T4,65.455,1.0,2.0,2.0,1.0,2.0,2.0
T3,65.93,2.0,5.0,5.0,2.0,5.0,5.0
T4,69.672,1.0,2.0,2.0,1.0,2.0,2.0
T3,69.694,2.0,5.0,5.0,2.0,5.0,5.0
T1,73.43,5.0,10.0,10.0,5.0,10.0,10.0
T3,74.965,2.0,5.0,5.0,2.0,5.0,5.0
T3,75.835,2.0,5.0,5.0,2.0,5.0,5.0
T2,79.096,7.0,15.0,15.0,7.0,15.0,15.0
T4,80.352,1.0,2.0,2.0,1.0,2.0,2.0
T4,86.409,1.0,2.0,2.0,1.0,2.0,2.0
T4,86.92,1.0,2.0,2.0,1.0,2.0,2.0
