#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,90.0,0.015,10.132,1.211,1.211,11.68,1.096,1.079
2,2,189.0,0.447,10.669,1.166,1.166,12.171,1.271,1.053
3,1,6.0,1.091,1.145,0.121,0.121,1.055,0.119,0.109
4,2,151.0,2.575,10.327,1.096,1.096,11.404,1.251,1.005
5,1,7.0,2.943,1.046,0.115,0.115,1.255,0.102,0.101
6,2,264.0,3.521,11.075,1.346,1.346,11.692,1.21,1.068
7,2,161.0,4.365,10.903,1.303,1.303,12.35,1.344,1.026
8,1,7.0,4.438,1.011,0.101,0.101,1.278,0.127,0.107
9,2,103.0,5.569,12.454,1.288,1.288,11.286,1.237,1.089
10,2,175.0,5.888,12.88,1.046,1.046,12.073,1.317,1.022
11,1,7.0,6.001,1.237,0.131,0.131,1.078,0.132,0.106
12,2,141.0,6.406,10.58,1.169,1.169,11.789,1.035,1.059
13,2,203.0,6.514,10.396,1.205,1.205,12.488,1.157,1.036
14,2,201.0,6.942,12.404,1.259,1.259,11.286,1.346,1.047
15,2,223.0,6.974,13.069,1.206,1.206,13.098,1.196,1.027
16,2,98.0,8.373,10.315,1.057,1.057,10.537,1.152,1.097
17,1,44.0,8.438,1.293,0.119,0.119,1.056,0.107,0.106
18,2,196.0,8.695,11.705,1.2,1.2,11.463,1.304,1.016
19,1,559.0,9.552,1.135,0.111,0.111,1.03,0.106,0.104
20,2,167.0,9.644,11.445,1.177,1.177,12.722,1.283,1.011
21,2,232.0,10.519,13.128,1.084,1.084,10.562,1.302,1.097
22,2,240.0,11.792,10.942,1.025,1.025,11.959,1.103,1.001
23,1,169.0,11.932,1.17,0.125,0.125,1.208,0.111,0.119
24,2,147.0,12.145,10.563,1.239,1.239,11.717,1.292,1.071
25,2,158.0,12.192,10.185,1.232,1.232,10.702,1.1,1.011
26,2,77.0,12.487,10.138,1.028,1.028,11.721,1.329,1.039
27,2,37.0,12.513,13.381,1.078,1.078,11.721,1.097,1.085
28,2,122.0,13.173,12.591,1.114,1.114,13.008,1.311,1.083
29,1,157.0,13.263,1.165,0.122,0.122,1.31,0.138,0.115
30,2,96.0,13.315,10.58,1.158,1.158,12.06,1.135,1.065
31,2,58.0,13.339,12.71,1.307,1.307,13.245,1.149,1.031
32,1,95.0,13.626,1.101,0.125,0.125,1.066,0.133,0.103
33,2,236.0,14.198,11.531,1.196,1.196,12.104,1.071,1.029
34,2,108.0,14.286,10.241,1.266,1.266,11.866,1.271,1.014
35,2,226.0,14.937,12.119,1.093,1.093,12.909,1.149,1.073
36,1,559.0,15.208,1.04,0.116,0.116,1.301,0.122,0.101
37,2,158.0,15.602,13.241,1.135,1.135,10.768,1.301,1.055
38,1,157.0,15.8,1.183,0.139,0.139,1.015,0.112,0.113
39,2,155.0,15.86,10.464,1.007,1.007,10.396,1.001,1.08
40,1,103.0,16.21,1.028,0.101,0.101,1.333,0.135,0.113
41,1,103.0,16.409,1.189,0.1,0.1,1.348,0.139,0.11
