#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,6.0,0.0,1.226,0.109,0.109,1.214,0.114,0.11
2,2,197.0,0.872,13.318,1.223,1.223,12.171,1.318,1.068
3,2,128.0,1.298,12.844,1.098,1.098,11.719,1.134,1.031
4,1,16.0,1.676,1.142,0.127,0.127,1.243,0.118,0.102
5,2,70.0,2.587,12.605,1.173,1.173,12.166,1.236,1.073
6,2,165.0,2.589,12.321,1.03,1.03,13.306,1.308,1.023
7,2,134.0,2.713,13.136,1.168,1.168,10.96,1.165,1.068
8,2,73.0,4.139,11.575,1.03,1.03,13.025,1.304,1.091
9,2,205.0,4.353,11.078,1.046,1.046,11.248,1.234,1.048
10,2,238.0,4.371,11.075,1.228,1.228,12.587,1.26,1.072
11,2,103.0,4.385,10.427,1.21,1.21,12.486,1.243,1.062
12,1,498.0,5.149,1.249,0.107,0.107,1.237,0.113,0.102
13,2,58.0,5.74,10.126,1.149,1.149,13.446,1.095,1.009
14,2,133.0,5.957,10.702,1.296,1.296,11.669,1.329,1.089
15,1,30.0,5.969,1.147,0.119,0.119,1.056,0.137,0.114
16,2,73.0,6.495,13.447,1.043,1.043,10.983,1.345,1.012
17,1,16.0,7.115,1.255,0.12,0.12,1.303,0.126,0.112
18,1,16.0,7.493,1.141,0.116,0.116,1.245,0.104,0.11
19,2,118.0,7.537,13.151,1.291,1.291,12.052,1.29,1.022
20,2,192.0,8.096,10.266,1.134,1.134,11.695,1.032,1.084
21,1,512.0,9.365,1.015,0.112,0.112,1.028,0.133,0.117
22,1,7.0,10.19,1.062,0.136,0.136,1.063,0.112,0.114
23,1,28.0,10.374,1.049,0.129,0.129,1.186,0.12,0.103
24,1,59.0,10.478,1.241,0.134,0.134,1.164,0.121,0.1
25,2,204.0,10.675,10.382,1.001,1.001,12.684,1.281,1.097
26,2,197.0,11.409,11.812,1.289,1.289,10.011,1.112,1.005
27,2,61.0,11.46,11.553,1.054,1.054,11.876,1.226,1.065
28,2,230.0,12.614,11.267,1.256,1.256,12.855,1.284,1.076
29,1,90.0,13.268,1.059,0.139,0.139,1.254,0.128,0.107
30,2,158.0,13.446,12.451,1.089,1.089,11.598,1.239,1.048
31,2,153.0,13.639,10.125,1.283,1.283,11.297,1.322,1.015
32,1,7.0,13.786,1.295,0.126,0.126,1.24,0.139,0.108
33,2,274.0,13.999,13.447,1.291,1.291,10.895,1.13,1.029
34,1,157.0,14.026,1.232,0.119,0.119,1.288,0.116,0.104
35,1,512.0,14.032,1.162,0.121,0.121,1.056,0.113,0.109
36,2,99.0,14.162,13.29,1.218,1.218,11.495,1.251,1.034
37,1,7.0,14.745,1.236,0.12,0.12,1.04,0.13,0.112
38,2,223.0,15.122,11.695,1.28,1.28,13.121,1.331,1.013
39,2,261.0,15.569,12.963,1.014,1.014,10.138,1.325,1.012
40,1,103.0,15.797,1.272,0.1,0.1,1.122,0.139,0.116
41,1,559.0,15.952,1.269,0.125,0.125,1.003,0.105,0.107
42,1,28.0,16.328,1.343,0.113,0.113,1.178,0.1,0.118
43,2,167.0,16.407,11.521,1.235,1.235,12.923,1.227,1.033
44,1,126.0,16.648,1.032,0.104,0.104,1.342,0.137,0.109
45,2,272.0,16.668,12.214,1.28,1.28,11.143,1.207,1.029
46,1,7.0,16.831,1.085,0.134,0.134,1.225,0.117,0.117
47,1,379.0,17.112,1.192,0.136,0.136,1.096,0.122,0.103
48,1,30.0,17.179,1.34,0.111,0.111,1.311,0.129,0.108
49,2,199.0,17.219,13.42,1.103,1.103,10.803,1.195,1.078
50,1,44.0,17.424,1.281,0.136,0.136,1.236,0.125,0.111
51,1,498.0,18.034,1.164,0.128,0.128,1.029,0.112,0.118
52,2,143.0,18.267,13.408,1.155,1.155,12.145,1.146,1.079
53,2,219.0,18.32,12.124,1.111,1.111,10.987,1.162,1.085
54,2,139.0,18.4,11.07,1.108,1.108,11.81,1.078,1.087
55,2,86.0,18.459,12.269,1.142,1.142,10.153,1.164,1.063
56,2,107.0,18.592,10.667,1.304,1.304,10.561,1.32,1.032
57,2,224.0,18.667,10.274,1.149,1.149,12.1,1.05,1.067
58,1,498.0,18.751,1.072,0.109,0.109,1.341,0.121,0.104
59,1,559.0,19.156,1.116,0.134,0.134,1.182,0.109,0.108
60,2,264.0,19.584,11.833,1.195,1.195,12.543,1.154,1.047
61,1,7.0,19.607,1.138,0.138,0.138,1.301,0.131,0.115
62,2,192.0,19.835,11.185,1.299,1.299,12.441,1.141,1.018
63,1,559.0,19.951,1.236,0.101,0.101,1.33,0.109,0.106
64,2,176.0,20.088,11.058,1.035,1.035,12.124,1.229,1.074
65,1,13.0,20.241,1.21,0.139,0.139,1.182,0.115,0.112
66,2,124.0,20.34,12.974,1.227,1.227,10.186,1.089,1.005
67,2,100.0,20.503,11.175,1.088,1.088,10.557,1.037,1.086
68,1,498.0,20.676,1.043,0.114,0.114,1.059,0.13,0.102
69,1,44.0,20.755,1.348,0.125,0.125,1.131,0.136,0.11
70,1,7.0,20.899,1.328,0.107,0.107,1.341,0.137,0.109
71,2,171.0,21.33,10.447,1.325,1.325,12.118,1.277,1.096
72,1,16.0,21.39,1.157,0.135,0.135,1.267,0.118,0.101
73,1,59.0,21.45,1.141,0.11,0.11,1.214,0.104,0.1
74,1,146.0,21.654,1.011,0.121,0.121,1.042,0.131,0.106
75,1,498.0,21.899,1.083,0.134,0.134,1.038,0.129,0.119
76,1,6.0,21.913,1.301,0.11,0.11,1.063,0.112,0.119
77,1,7.0,21.941,1.085,0.122,0.122,1.111,0.138,0.119
78,1,146.0,22.077,1.08,0.134,0.134,1.309,0.125,0.112
79,2,87.0,22.177,10.866,1.216,1.216,12.316,1.062,1.042
80,2,314.0,22.413,11.705,1.31,1.31,10.316,1.336,1.019
81,1,7.0,22.47,1.317,0.111,0.111,1.309,0.119,0.118
82,1,447.0,22.612,1.21,0.128,0.128,1.099,0.139,0.102
83,2,237.0,22.76,12.099,1.348,1.348,13.128,1.074,1.059
84,1,379.0,22.803,1.196,0.125,0.125,1.096,0.115,0.116
85,1,498.0,23.057,1.345,0.116,0.116,1.329,0.101,0.109
86,1,157.0,23.184,1.294,0.13,0.13,1.208,0.14,0.105
87,1,146.0,23.262,1.125,0.123,0.123,1.347,0.109,0.11
88,1,7.0,23.359,1.117,0.125,0.125,1.214,0.131,0.116
89,1,49.0,23.549,1.028,0.108,0.108,1.144,0.138,0.116
90,1,498.0,23.602,1.228,0.116,0.116,1.186,0.128,0.117
91,2,169.0,23.638,10.431,1.143,1.143,12.266,1.033,1.065
92,2,241.0,23.679,12.706,1.026,1.026,11.578,1.13,1.036
93,1,7.0,23.681,1.267,0.138,0.138,1.133,0.11,0.111
94,1,447.0,23.989,1.017,0.131,0.131,1.176,0.115,0.112
95,1,7.0,24.063,1.047,0.111,0.111,1.101,0.106,0.118
96,1,559.0,24.125,1.279,0.119,0.119,1.017,0.134,0.106
97,1,379.0,24.355,1.193,0.131,0.131,1.254,0.125,0.11
98,1,10.0,24.656,1.01,0.122,0.122,1.211,0.132,0.12
99,2,127.0,24.709,13.158,1.173,1.173,12.31,1.178,1.061
100,1,157.0,24.815,1.051,0.101,0.101,1.317,0.137,0.116
101,1,28.0,24.834,1.214,0.112,0.112,1.01,0.115,0.116
102,1,13.0,24.863,1.249,0.118,0.118,1.279,0.122,0.106
103,1,7.0,24.993,1.076,0.116,0.116,1.195,0.138,0.112
104,1,103.0,25.138,1.027,0.131,0.131,1.171,0.139,0.11
105,2,147.0,25.402,10.805,1.128,1.128,13.028,1.24,1.013
106,2,202.0,25.564,12.515,1.208,1.208,10.817,1.087,1.092
107,2,141.0,25.66,11.721,1.089,1.089,12.675,1.001,1.005
108,1,498.0,25.896,1.124,0.103,0.103,1.013,0.128,0.117
109,2,193.0,26.111,10.248,1.203,1.203,11.515,1.236,1.053
110,1,379.0,26.167,1.233,0.1,0.1,1.31,0.115,0.119
111,1,7.0,26.281,1.207,0.133,0.133,1.015,0.132,0.113
112,2,118.0,26.519,10.487,1.338,1.338,12.625,1.1,1.06
113,1,7.0,26.535,1.105,0.104,0.104,1.203,0.135,0.101
114,1,6.0,26.622,1.056,0.1,0.1,1.272,0.126,0.107
115,1,59.0,26.804,1.042,0.109,0.109,1.101,0.135,0.114
116,1,10.0,26.826,1.12,0.121,0.121,1.13,0.111,0.109
117,2,139.0,27.088,10.817,1.256,1.256,10.32,1.238,1.015
118,1,7.0,27.122,1.135,0.12,0.12,1.258,0.117,0.12
119,1,559.0,27.261,1.275,0.108,0.108,1.035,0.135,0.11
120,1,7.0,27.318,1.268,0.117,0.117,1.001,0.122,0.11
121,1,379.0,27.403,1.339,0.134,0.134,1.339,0.101,0.115
122,1,7.0,27.726,1.121,0.114,0.114,1.331,0.14,0.103
123,2,209.0,27.84,11.617,1.162,1.162,12.41,1.232,1.073
124,1,103.0,27.93,1.186,0.114,0.114,1.126,0.12,0.115
125,1,387.0,27.939,1.248,0.126,0.126,1.045,0.111,0.116
126,1,28.0,27.973,1.022,0.121,0.121,1.014,0.132,0.106
127,1,10.0,28.045,1.216,0.1,0.1,1.287,0.103,0.111
128,1,49.0,28.269,1.141,0.127,0.127,1.024,0.123,0.11
129,1,44.0,28.411,1.052,0.119,0.119,1.264,0.12,0.101
130,1,157.0,28.541,1.176,0.119,0.119,1.329,0.105,0.105
131,1,6.0,28.548,1.296,0.14,0.14,1.334,0.135,0.102
132,2,104.0,28.599,10.429,1.026,1.026,11.92,1.304,1.099
133,1,214.0,28.639,1.154,0.131,0.131,1.168,0.102,0.118
134,1,447.0,28.654,1.167,0.131,0.131,1.177,0.13,0.119
135,1,28.0,28.705,1.287,0.138,0.138,1.207,0.137,0.101
136,2,151.0,28.713,12.813,1.3,1.3,10.316,1.096,1.074
137,2,125.0,28.721,10.132,1.046,1.046,12.775,1.21,1.092
138,1,169.0,28.787,1.051,0.124,0.124,1.136,0.109,0.1
139,1,44.0,28.931,1.34,0.121,0.121,1.082,0.104,0.105
140,1,44.0,29.043,1.232,0.128,0.128,1.311,0.133,0.115
141,2,90.0,29.088,12.681,1.153,1.153,11.617,1.271,1.03
142,2,133.0,29.151,10.96,1.161,1.161,11.069,1.29,1.073
143,1,157.0,29.204,1.106,0.102,0.102,1.175,0.102,0.115
144,1,559.0,29.28,1.085,0.14,0.14,1.267,0.12,0.107
145,2,176.0,29.325,10.461,1.256,1.256,12.85,1.038,1.008
146,1,13.0,29.438,1.009,0.132,0.132,1.321,0.106,0.112
147,2,140.0,29.472,12.311,1.152,1.152,13.187,1.299,1.094
148,1,16.0,29.571,1.276,0.132,0.132,1.066,0.101,0.112
149,1,6.0,29.602,1.163,0.104,0.104,1.058,0.131,0.105
150,1,10.0,29.681,1.307,0.138,0.138,1.014,0.115,0.106
151,1,6.0,29.712,1.194,0.118,0.118,1.32,0.129,0.116
152,1,126.0,29.929,1.252,0.111,0.111,1.183,0.101,0.114
153,1,90.0,29.993,1.043,0.109,0.109,1.342,0.11,0.11
154,1,30.0,30.204,1.31,0.121,0.121,1.017,0.112,0.111
155,1,103.0,30.237,1.313,0.113,0.113,1.192,0.125,0.101
156,1,447.0,30.422,1.002,0.13,0.13,1.267,0.128,0.106
157,1,157.0,30.508,1.127,0.127,0.127,1.057,0.137,0.103
